arm,variant,seed,panel,scope,pairs,positive,negative,prevalence,auroc,ap,brier,precision,recall,false_positive_rate,threshold,mean_probability,top1pct_n,top1pct_precision,top1pct_enrichment,top5pct_n,top5pct_precision,top5pct_enrichment,top10pct_n,top10pct_precision,top10pct_enrichment
kdki_inactive,continue_A,20260922,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930,934,996,0.48393782383419687,0.6676868071859171,0.671533943745459,0.29362668549468496,0.5411507647487254,0.7955032119914347,0.6325301204819277,0.4682895806402701,0.6466017318628922,20,0.95,1.9630620985010707,97,0.845360824742268,1.74683767853595,193,0.8134715025906736,1.6809421841541756
kdki_inactive,continue_A,20260922,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362,0,362,0.0,,,0.6099434452073358,0.0,,0.8812154696132597,0.4682895806402701,0.7529300360924961,4,0.0,,19,0.0,,37,0.0,
kdki_inactive,adapt_from_B,20260922,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.6866377055483073,0.8144122187010497,0.23325310439169067,0.7913921826965306,0.7361111111111112,0.45805207328833175,0.4925269988229611,0.6068746353206966,35,0.8571428571428571,1.2202380952380953,175,0.84,1.1958333333333333,349,0.8624641833810889,1.227813594396689
kdki_inactive,adapt_from_B,20260922,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.933200728552595,0.9725968876130194,0.08286258653999869,0.9276230148398854,0.9334730617362501,0.22650293895128906,0.4925269988229611,0.7024275700116746,707,0.9957567185289957,1.315948490044682,3531,0.9912206173888417,1.3099537773452852,7062,0.989238176154064,1.3073338697905945
kdki_inactive,adapt_from_B,20260922,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.909115736977992,0.9508582355683307,0.11049628582810464,0.8962837837837838,0.889969808788997,0.22893363161819538,0.4925269988229611,0.6426260919559683,87,0.9770114942528736,1.4165191808657898,433,0.9884526558891455,1.4331071381257587,865,0.9861271676300578,1.4297355311966151
kdki_inactive,adapt_from_B,20260922,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.9177751265768359,0.9631704356944499,0.0941138698170589,0.9145461635955933,0.922369714847591,0.24937171037033526,0.4925269988229611,0.692599646675836,822,0.9939172749391727,1.3374230338902084,4106,0.9873356064296152,1.3285666881076577,8211,0.9847765193033735,1.3251231600046
kdki_inactive,adapt_from_B,20260922,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,0.5732116079518212,0.0,,0.7792706333973128,0.4925269988229611,0.6997383008076453,6,0.0,,27,0.0,,53,0.0,
kdki_inactive,adapt_from_B,20260922,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.8906767539897621,0.9335804703840547,0.12850560374691666,0.8842443729903537,0.8487654320987654,0.21951219512195122,0.4925269988229611,0.5904418775033144,5,1.0,1.5061728395061729,25,1.0,1.5061728395061729,49,0.9795918367346939,1.4754346182917613
kdki_inactive,adapt_from_B,20260922,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.8024893879005865,0.8135345157167957,0.19460096844175784,0.7274436090225563,0.7618110236220472,0.29835390946502055,0.4925269988229611,0.5223944989600832,10,1.0,1.9566929133858266,50,0.92,1.8001574803149607,100,0.92,1.8001574803149607
kdki_inactive,adapt_from_B,20260922,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.8567907995618838,0.9735441123804396,0.09151953531188517,0.950920245398773,0.9337349397590361,0.36363636363636365,0.4925269988229611,0.7677683167040665,2,1.0,1.1325301204819278,10,1.0,1.1325301204819278,19,1.0,1.1325301204819278
