model,scenario,pair_id,ligand_inchikey,drug_names,gene_symbol,target_chembl_id,selection_score,in_frozen384,reviewed_in_original574,latest_exact_evidence,kdki_inactive_training_seen,all_inactive_training_seen
old_production,global_top384_frozen_evidence,QTGIAADRBBLJGA-UHFFFAOYSA-N__CHEMBL3242,QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CA12,CHEMBL3242,-0.46462774,False,False,False,False,False
old_production,global_top384_frozen_evidence,WIJZXSAJMHAVGX-DHLKQENFSA-N__CHEMBL2243,WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,FAAH,CHEMBL2243,-0.46809623,False,False,False,False,False
old_production,global_top384_frozen_evidence,NEMGRZFTLSKBAP-LBPRGKRZSA-N__CHEMBL4523510,NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,CYP46A1,CHEMBL4523510,-0.5372904,False,False,False,False,False
old_production,global_top384_frozen_evidence,NEMGRZFTLSKBAP-LBPRGKRZSA-N__CHEMBL230,NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,PTGS2,CHEMBL230,-0.5493696,False,False,False,False,False
old_production,global_top384_frozen_evidence,HJBWBFZLDZWPHF-UHFFFAOYSA-N__CHEMBL4685,HJBWBFZLDZWPHF-UHFFFAOYSA-N,apalutamide,IDO1,CHEMBL4685,-0.56025916,False,False,False,False,False
old_production,global_top384_frozen_evidence,VPPJLAIAVCUEMN-GFCCVEGCSA-N__CHEMBL1973,VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,TYR,CHEMBL1973,-0.59147453,False,False,False,False,False
old_production,global_top384_frozen_evidence,MWLSOWXNZPKENC-UHFFFAOYSA-N__CHEMBL4588,MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,MMP8,CHEMBL4588,-0.61357623,False,False,False,False,False
old_production,global_top384_frozen_evidence,YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL1865,YIQPUIGJQJDJOS-UHFFFAOYSA-N,plerixafor,HDAC6,CHEMBL1865,-0.624037,False,False,False,False,False
old_production,global_top384_frozen_evidence,YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1871,YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,AR,CHEMBL1871,-0.6371434,False,False,False,False,False
old_production,global_top384_frozen_evidence,IAKHMKGGTNLKSZ-INIZCTEOSA-N__CHEMBL288,IAKHMKGGTNLKSZ-INIZCTEOSA-N,colchicine,PDE4D,CHEMBL288,-0.67007536,False,False,False,False,False
old_production,global_top384_frozen_evidence,YQNWZWMKLDQSAC-UHFFFAOYSA-N__CHEMBL3192,YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,HDAC8,CHEMBL3192,-0.68475246,False,False,False,False,False
old_production,global_top384_frozen_evidence,FDLYAMZZIXQODN-UHFFFAOYSA-N__CHEMBL4040,FDLYAMZZIXQODN-UHFFFAOYSA-N,olaparib,MAPK1,CHEMBL4040,-0.69156754,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCOBBVZJEWWZFR-UHFFFAOYSA-N__CHEMBL215,PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,ALOX5,CHEMBL215,-0.7020228,False,False,False,False,False
old_production,global_top384_frozen_evidence,LOMMPXLFBTZENJ-ZACQAIPSSA-N__CHEMBL4096,LOMMPXLFBTZENJ-ZACQAIPSSA-N,belzutifan,TP53,CHEMBL4096,-0.7133131,False,False,False,False,False
old_production,global_top384_frozen_evidence,YALNUENQHAQXEA-UHFFFAOYSA-N__CHEMBL1808,YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,ACE,CHEMBL1808,-0.7397254,False,False,False,False,False
old_production,global_top384_frozen_evidence,VNFPBHJOKIVQEB-UHFFFAOYSA-N__CHEMBL1871,VNFPBHJOKIVQEB-UHFFFAOYSA-N,clotrimazole,AR,CHEMBL1871,-0.7571768,False,False,False,False,False
old_production,global_top384_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL2243,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,FAAH,CHEMBL2243,-0.7658628,False,False,False,False,False
old_production,global_top384_frozen_evidence,FTALBRSUTCGOEG-UHFFFAOYSA-N__CHEMBL2039,FTALBRSUTCGOEG-UHFFFAOYSA-N,riluzole,MAOB,CHEMBL2039,-0.7859986,True,True,False,False,False
old_production,global_top384_frozen_evidence,XIQVNETUBQGFHX-UHFFFAOYSA-N__CHEMBL1973,XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,TYR,CHEMBL1973,-0.8050843,False,False,False,False,False
old_production,global_top384_frozen_evidence,UIAGMCDKSXEBJQ-UHFFFAOYSA-N__CHEMBL3242,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nimodipine,CA12,CHEMBL3242,-0.8223733,True,True,False,False,False
old_production,global_top384_frozen_evidence,WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL4409,WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,PDE10A,CHEMBL4409,-0.85437214,False,False,False,False,False
old_production,global_top384_frozen_evidence,WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL2722,WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,CYP11B2,CHEMBL2722,-0.87428373,False,False,False,False,False
old_production,global_top384_frozen_evidence,FELGMEQIXOGIFQ-UHFFFAOYSA-N__CHEMBL208,FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,PGR,CHEMBL208,-0.8844309,False,False,False,False,False
old_production,global_top384_frozen_evidence,YBBLVLTVTVSKRW-UHFFFAOYSA-N__CHEMBL2034,YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,NR3C1,CHEMBL2034,-0.9258385,False,False,False,False,False
old_production,global_top384_frozen_evidence,UTNUDOFZCWSZMS-YFHOEESVSA-N__CHEMBL1822,UTNUDOFZCWSZMS-YFHOEESVSA-N,teriflunomide,IMPDH1,CHEMBL1822,-0.9407526,False,False,False,False,False
old_production,global_top384_frozen_evidence,AURFZBICLPNKBZ-SYBPFIFISA-N__CHEMBL2034,AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,NR3C1,CHEMBL2034,-0.9426198,False,False,False,False,False
old_production,global_top384_frozen_evidence,VPPJLAIAVCUEMN-GFCCVEGCSA-N__CHEMBL202,VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,DHFR,CHEMBL202,-0.95970607,False,False,False,False,False
old_production,global_top384_frozen_evidence,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N__CHEMBL1994,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,NR3C2,CHEMBL1994,-0.9773836,False,False,False,False,False
old_production,global_top384_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL261,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,CA1,CHEMBL261,-0.9843982,False,False,False,False,False
old_production,global_top384_frozen_evidence,PURKAOJPTOLRMP-UHFFFAOYSA-N__CHEMBL2326,PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,CA7,CHEMBL2326,-0.99888074,False,True,False,False,False
old_production,global_top384_frozen_evidence,DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL2973,DJXRIQMCROIRCZ-XOEOCAAJSA-N,vibegron,ROCK2,CHEMBL2973,-1.004419,True,True,False,False,False
old_production,global_top384_frozen_evidence,GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL242,GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,ESR2,CHEMBL242,-1.0045776,True,True,False,False,False
old_production,global_top384_frozen_evidence,WYWIFABBXFUGLM-UHFFFAOYSA-N__CHEMBL215,WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,ALOX5,CHEMBL215,-1.0085466,False,False,False,False,False
old_production,global_top384_frozen_evidence,LUMKNAVTFCDUIE-VHXPQNKSSA-N__CHEMBL2034,LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,NR3C1,CHEMBL2034,-1.0209764,False,False,False,False,False
old_production,global_top384_frozen_evidence,ZBMZVLHSJCTVON-UHFFFAOYSA-N__CHEMBL3729,ZBMZVLHSJCTVON-UHFFFAOYSA-N,sotalol,CA4,CHEMBL3729,-1.0219507,False,False,False,False,False
old_production,global_top384_frozen_evidence,BPQMGSKTAYIVFO-UHFFFAOYSA-N__CHEMBL208,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,PGR,CHEMBL208,-1.0257977,False,False,False,False,False
old_production,global_top384_frozen_evidence,YBBLVLTVTVSKRW-UHFFFAOYSA-N__CHEMBL1871,YBBLVLTVTVSKRW-UHFFFAOYSA-N,anastrozole,AR,CHEMBL1871,-1.0401452,False,False,False,False,False
old_production,global_top384_frozen_evidence,XIQVNETUBQGFHX-UHFFFAOYSA-N__CHEMBL235,XIQVNETUBQGFHX-UHFFFAOYSA-N,oxybutynin,PPARG,CHEMBL235,-1.0408291,False,False,False,False,False
old_production,global_top384_frozen_evidence,YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL208,YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,PGR,CHEMBL208,-1.041422,False,False,False,False,False
old_production,global_top384_frozen_evidence,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N__CHEMBL3201,ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,bromfenac,AHR,CHEMBL3201,-1.0435636,False,False,False,False,False
old_production,global_top384_frozen_evidence,WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL1902,WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,FKBP1A,CHEMBL1902,-1.0441781,False,False,False,False,False
old_production,global_top384_frozen_evidence,INJOMKTZOLKMBF-UHFFFAOYSA-N__CHEMBL2326,INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,CA7,CHEMBL2326,-1.0578368,False,False,False,False,False
old_production,global_top384_frozen_evidence,INJOMKTZOLKMBF-UHFFFAOYSA-N__CHEMBL3831182,INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,RPE65,CHEMBL3831182,-1.0670651,False,False,False,False,False
old_production,global_top384_frozen_evidence,MRBDMNSDAVCSSF-UHFFFAOYSA-N__CHEMBL230,MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,PTGS2,CHEMBL230,-1.0803442,False,False,False,False,False
old_production,global_top384_frozen_evidence,VPPJLAIAVCUEMN-GFCCVEGCSA-N__CHEMBL2285,VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,ADAMTS5,CHEMBL2285,-1.0965697,False,False,False,False,False
old_production,global_top384_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL1827,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,PDE5A,CHEMBL1827,-1.0971938,False,False,False,False,False
old_production,global_top384_frozen_evidence,RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL2039,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine,MAOB,CHEMBL2039,-1.1041996,False,False,False,False,False
old_production,global_top384_frozen_evidence,VWVSBHGCDBMOOT-IIEHVVJPSA-N__CHEMBL3201,VWVSBHGCDBMOOT-IIEHVVJPSA-N,desoximetasone,AHR,CHEMBL3201,-1.108213,False,False,False,False,False
old_production,global_top384_frozen_evidence,JURKNVYFZMSNLP-UHFFFAOYSA-N__CHEMBL208,JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,PGR,CHEMBL208,-1.1157333,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCHKPVIQAHNQLW-CQSZACIVSA-N__CHEMBL4282,PCHKPVIQAHNQLW-CQSZACIVSA-N,niraparib,AKT1,CHEMBL4282,-1.1253355,False,False,False,False,False
old_production,global_top384_frozen_evidence,LUMKNAVTFCDUIE-VHXPQNKSSA-N__CHEMBL208,LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,PGR,CHEMBL208,-1.131366,False,False,False,False,False
old_production,global_top384_frozen_evidence,CJOFXWAVKWHTFT-XSFVSMFZSA-N__CHEMBL230,CJOFXWAVKWHTFT-XSFVSMFZSA-N,fluvoxamine,PTGS2,CHEMBL230,-1.1386987,False,False,False,False,False
old_production,global_top384_frozen_evidence,RZEKVGVHFLEQIL-UHFFFAOYSA-N__CHEMBL2034,RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,NR3C1,CHEMBL2034,-1.1436105,False,False,False,False,False
old_production,global_top384_frozen_evidence,ZSKVGTPCRGIANV-ZXFLCMHBSA-N__CHEMBL2243,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,imipenem,FAAH,CHEMBL2243,-1.1680865,True,True,False,False,False
old_production,global_top384_frozen_evidence,SIFNOOUKXBRGGB-AREMUKBSSA-N__CHEMBL1871,SIFNOOUKXBRGGB-AREMUKBSSA-N,elacestrant,AR,CHEMBL1871,-1.17971,False,False,False,False,False
old_production,global_top384_frozen_evidence,KWTWDQCKEHXFFR-SMDDNHRTSA-N__CHEMBL206,KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,ESR1,CHEMBL206,-1.203388,True,True,False,False,False
old_production,global_top384_frozen_evidence,ZISJNXNHJRQYJO-CMDGGOBGSA-N__CHEMBL215,ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,ALOX5,CHEMBL215,-1.2220309,True,True,False,False,False
old_production,global_top384_frozen_evidence,JURKNVYFZMSNLP-UHFFFAOYSA-N__CHEMBL2007,JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,PDGFRA,CHEMBL2007,-1.2319427,False,False,False,False,False
old_production,global_top384_frozen_evidence,DEVSOMFAQLZNKR-RJRFIUFISA-N__CHEMBL4005,DEVSOMFAQLZNKR-RJRFIUFISA-N,selinexor,PIK3CA,CHEMBL4005,-1.2348073,False,False,False,False,False
old_production,global_top384_frozen_evidence,WOXKDUGGOYFFRN-IIBYNOLFSA-N__CHEMBL3729,WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,CA4,CHEMBL3729,-1.2517467,False,False,False,False,False
old_production,global_top384_frozen_evidence,RVOLLAQWKVFTGE-UHFFFAOYSA-N__CHEMBL230,RVOLLAQWKVFTGE-UHFFFAOYSA-N,pyridostigmine,PTGS2,CHEMBL230,-1.2571936,False,False,False,False,False
old_production,global_top384_frozen_evidence,MQOBSOSZFYZQOK-UHFFFAOYSA-N__CHEMBL1822,MQOBSOSZFYZQOK-UHFFFAOYSA-N,choline fenofibrate;fenofibrate,IMPDH1,CHEMBL1822,-1.2620577,False,False,False,False,False
old_production,global_top384_frozen_evidence,GKCBAIGFKIBETG-UHFFFAOYSA-N__CHEMBL230,GKCBAIGFKIBETG-UHFFFAOYSA-N,tetracaine,PTGS2,CHEMBL230,-1.2643468,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCOBBVZJEWWZFR-UHFFFAOYSA-N__CHEMBL230,PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,PTGS2,CHEMBL230,-1.2720246,False,False,False,False,False
old_production,global_top384_frozen_evidence,USZAGAREISWJDP-UHFFFAOYSA-N__CHEMBL2034,USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,NR3C1,CHEMBL2034,-1.2743915,False,False,False,False,False
old_production,global_top384_frozen_evidence,DIWRORZWFLOCLC-UHFFFAOYSA-N__CHEMBL3729,DIWRORZWFLOCLC-UHFFFAOYSA-N,lorazepam,CA4,CHEMBL3729,-1.2756025,False,False,False,False,False
old_production,global_top384_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL205,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,CA2,CHEMBL205,-1.2844764,False,False,False,False,False
old_production,global_top384_frozen_evidence,MRBDMNSDAVCSSF-UHFFFAOYSA-N__CHEMBL1871,MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,AR,CHEMBL1871,-1.2873156,False,False,False,False,False
old_production,global_top384_frozen_evidence,UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL288,UJVDJAPJQWZRFR-DHIUTWEWSA-N,macimorelin,PDE4D,CHEMBL288,-1.2955077,False,False,False,False,False
old_production,global_top384_frozen_evidence,GNXFOGHNGIVQEH-UHFFFAOYSA-N__CHEMBL230,GNXFOGHNGIVQEH-UHFFFAOYSA-N,methocarbamol,PTGS2,CHEMBL230,-1.3112147,False,False,False,False,False
old_production,global_top384_frozen_evidence,ATALOFNDEOCMKK-OITMNORJSA-N__CHEMBL2034,ATALOFNDEOCMKK-OITMNORJSA-N,aprepitant;fosaprepitant,NR3C1,CHEMBL2034,-1.3213018,False,False,False,False,False
old_production,global_top384_frozen_evidence,PHXJVRSECIGDHY-UHFFFAOYSA-N__CHEMBL2189121,PHXJVRSECIGDHY-UHFFFAOYSA-N,ponatinib,KRAS,CHEMBL2189121,-1.3351123,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCOBBVZJEWWZFR-UHFFFAOYSA-N__CHEMBL205,PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,CA2,CHEMBL205,-1.337933,False,False,False,False,False
old_production,global_top384_frozen_evidence,MNDBXUUTURYVHR-UHFFFAOYSA-N__CHEMBL208,MNDBXUUTURYVHR-UHFFFAOYSA-N,roflumilast,PGR,CHEMBL208,-1.3447978,False,False,False,False,False
old_production,global_top384_frozen_evidence,WGFOBBZOWHGYQH-MXHNKVEKSA-N__CHEMBL1856,WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,SRD5A2,CHEMBL1856,-1.3448083,False,False,False,False,False
old_production,global_top384_frozen_evidence,YASAKCUCGLMORW-UHFFFAOYSA-N__CHEMBL230,YASAKCUCGLMORW-UHFFFAOYSA-N,rosiglitazone,PTGS2,CHEMBL230,-1.3519149,False,False,False,False,False
old_production,global_top384_frozen_evidence,PRMWGUBFXWROHD-UHFFFAOYSA-N__CHEMBL3729,PRMWGUBFXWROHD-UHFFFAOYSA-N,perampanel,CA4,CHEMBL3729,-1.3590143,False,False,False,False,False
old_production,global_top384_frozen_evidence,CYQFCXCEBYINGO-IAGOWNOFSA-N__CHEMBL5705,CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,EGLN3,CHEMBL5705,-1.3734026,False,False,False,False,False
old_production,global_top384_frozen_evidence,KIHYPELVXPAIDH-HNSNBQBZSA-N__CHEMBL202,KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,DHFR,CHEMBL202,-1.3813763,False,False,False,False,False
old_production,global_top384_frozen_evidence,WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL1908,WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,CYP11B1,CHEMBL1908,-1.3818872,False,False,False,False,False
old_production,global_top384_frozen_evidence,ALWKGYPQUAPLQC-UHFFFAOYSA-N__CHEMBL230,ALWKGYPQUAPLQC-UHFFFAOYSA-N,neostigmine,PTGS2,CHEMBL230,-1.3820549,False,False,False,False,False
old_production,global_top384_frozen_evidence,NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL1781,NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,TOP1,CHEMBL1781,-1.3872982,False,False,False,False,False
old_production,global_top384_frozen_evidence,VPPJLAIAVCUEMN-GFCCVEGCSA-N__CHEMBL1902,VPPJLAIAVCUEMN-GFCCVEGCSA-N,lacosamide,FKBP1A,CHEMBL1902,-1.3919809,False,False,False,False,False
old_production,global_top384_frozen_evidence,PZBCKZWLPGJMAO-UHFFFAOYSA-N__CHEMBL1865,PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,HDAC6,CHEMBL1865,-1.394387,False,False,False,False,False
old_production,global_top384_frozen_evidence,FYDWDCIFZSGNBU-UHFFFAOYSA-N__CHEMBL2243,FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,FAAH,CHEMBL2243,-1.3969238,False,False,False,False,False
old_production,global_top384_frozen_evidence,MNDBXUUTURYVHR-UHFFFAOYSA-N__CHEMBL1871,MNDBXUUTURYVHR-UHFFFAOYSA-N,roflumilast,AR,CHEMBL1871,-1.4039487,False,False,False,False,False
old_production,global_top384_frozen_evidence,WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL261,WIGIZIANZCJQQY-RUCARUNLSA-N,glimepiride,CA1,CHEMBL261,-1.4098358,False,False,False,False,False
old_production,global_top384_frozen_evidence,XPOQHMRABVBWPR-ZDUSSCGKSA-N__CHEMBL1871,XPOQHMRABVBWPR-ZDUSSCGKSA-N,efavirenz,AR,CHEMBL1871,-1.4226887,True,True,False,False,False
old_production,global_top384_frozen_evidence,TTWJBBZEZQICBI-UHFFFAOYSA-N__CHEMBL261,TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,CA1,CHEMBL261,-1.4328759,False,False,False,False,False
old_production,global_top384_frozen_evidence,UTNUDOFZCWSZMS-YFHOEESVSA-N__CHEMBL2954,UTNUDOFZCWSZMS-YFHOEESVSA-N,teriflunomide,CTSS,CHEMBL2954,-1.4334972,False,False,False,False,False
old_production,global_top384_frozen_evidence,RNOAOAWBMHREKO-QFIPXVFZSA-N__CHEMBL5838,RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,ERBB3,CHEMBL5838,-1.438421,False,False,False,False,False
old_production,global_top384_frozen_evidence,NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL1952,NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,TYMS,CHEMBL1952,-1.4389336,False,False,False,False,False
old_production,global_top384_frozen_evidence,YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL1994,YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,NR3C2,CHEMBL1994,-1.4392059,False,False,False,False,False
old_production,global_top384_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL220,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,ACHE,CHEMBL220,-1.4540219,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCOBBVZJEWWZFR-UHFFFAOYSA-N__CHEMBL288,PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,PDE4D,CHEMBL288,-1.4591188,False,False,False,False,False
old_production,global_top384_frozen_evidence,NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL230,NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,PTGS2,CHEMBL230,-1.4616916,False,False,False,False,False
old_production,global_top384_frozen_evidence,NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL1871,NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,AR,CHEMBL1871,-1.4633417,False,False,False,False,False
old_production,global_top384_frozen_evidence,NEMGRZFTLSKBAP-LBPRGKRZSA-N__CHEMBL2179,NEMGRZFTLSKBAP-LBPRGKRZSA-N,safinamide,GBA1,CHEMBL2179,-1.474453,False,False,False,False,False
old_production,global_top384_frozen_evidence,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL205,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,ranolazine,CA2,CHEMBL205,-1.4849265,False,False,False,False,False
old_production,global_top384_frozen_evidence,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL261,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,ranolazine,CA1,CHEMBL261,-1.4883566,False,False,False,False,False
old_production,global_top384_frozen_evidence,NDDAHWYSQHTHNT-UHFFFAOYSA-N__CHEMBL3831182,NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,RPE65,CHEMBL3831182,-1.4922454,False,False,False,False,False
old_production,global_top384_frozen_evidence,STUWGJZDJHPWGZ-LBPRGKRZSA-N__CHEMBL2034,STUWGJZDJHPWGZ-LBPRGKRZSA-N,alpelisib,NR3C1,CHEMBL2034,-1.4982512,False,False,False,False,False
old_production,global_top384_frozen_evidence,PCOBBVZJEWWZFR-UHFFFAOYSA-N__CHEMBL220,PCOBBVZJEWWZFR-UHFFFAOYSA-N,ezogabine,ACHE,CHEMBL220,-1.5026915,False,False,False,False,False
old_production,global_top384_frozen_evidence,JQSHBVHOMNKWFT-DTORHVGOSA-N__CHEMBL2326,JQSHBVHOMNKWFT-DTORHVGOSA-N,varenicline,CA7,CHEMBL2326,-1.504781,False,False,False,False,False
old_production,global_top384_frozen_evidence,BPQMGSKTAYIVFO-UHFFFAOYSA-N__CHEMBL1871,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,AR,CHEMBL1871,-1.5057025,False,False,False,False,False
old_production,global_top384_frozen_evidence,UREBDLICKHMUKA-CXSFZGCWSA-N__CHEMBL3553,UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,TYK2,CHEMBL3553,-1.5234511,False,False,False,False,False
old_production,global_top384_frozen_evidence,MWLSOWXNZPKENC-UHFFFAOYSA-N__CHEMBL284,MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,DPP4,CHEMBL284,-1.5552953,False,False,False,False,False
old_production,global_top384_frozen_evidence,ATALOFNDEOCMKK-OITMNORJSA-N__CHEMBL2722,ATALOFNDEOCMKK-OITMNORJSA-N,aprepitant;fosaprepitant,CYP11B2,CHEMBL2722,-1.5566727,False,False,False,False,False
old_production,global_top384_frozen_evidence,OZOMQRBLCMDCEG-VIZOYTHASA-N__CHEMBL3729,OZOMQRBLCMDCEG-VIZOYTHASA-N,dantrolene,CA4,CHEMBL3729,-1.5658073,False,False,False,False,False
old_production,global_top384_frozen_evidence,SNICXCGAKADSCV-JTQLQIEISA-N__CHEMBL2326,SNICXCGAKADSCV-JTQLQIEISA-N,nicotine polacrilex,CA7,CHEMBL2326,-1.5686878,False,False,False,False,False
old_production,global_top384_frozen_evidence,HTIQEAQVCYTUBX-KRWDZBQOSA-N__CHEMBL288,HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,PDE4D,CHEMBL288,-1.5739901,False,False,False,False,False
old_production,global_top384_frozen_evidence,CEUORZQYGODEFX-UHFFFAOYSA-N__CHEMBL2039,CEUORZQYGODEFX-UHFFFAOYSA-N,aripiprazole;aripiprazole lauroxil,MAOB,CHEMBL2039,-1.5750027,True,True,False,False,False
old_production,global_top384_frozen_evidence,INJOMKTZOLKMBF-UHFFFAOYSA-N__CHEMBL261,INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,CA1,CHEMBL261,-1.586874,False,False,False,False,False
old_production,global_top384_frozen_evidence,WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL230,WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,PTGS2,CHEMBL230,-1.5905852,False,False,False,False,False
old_production,global_top384_frozen_evidence,FAEKWTJYAYMJKF-QHCPKHFHSA-N__CHEMBL3192,FAEKWTJYAYMJKF-QHCPKHFHSA-N,repaglinide,HDAC8,CHEMBL3192,-1.5925081,False,False,False,False,False
old_production,global_top384_frozen_evidence,FELGMEQIXOGIFQ-UHFFFAOYSA-N__CHEMBL206,FELGMEQIXOGIFQ-UHFFFAOYSA-N,ondansetron,ESR1,CHEMBL206,-1.6095982,False,False,False,False,False
old_production,global_top384_frozen_evidence,YTFHCXIPDIHOIA-DHZHZOJOSA-N__CHEMBL2034,YTFHCXIPDIHOIA-DHZHZOJOSA-N,palovarotene,NR3C1,CHEMBL2034,-1.6182358,False,False,False,False,False
