query,entity,head_a,head_b,n,spearman
drug_id,MKPLKVHSHYCHOC-AHTXBMBWSA-N,nesso,nesso_pic50,37,0.1505452821242295
drug_id,MKPLKVHSHYCHOC-AHTXBMBWSA-N,biomaster,biomaster_reverse,37,0.9274537695590325
drug_id,MKUXAQIIEYXACX-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.4770033191085822
drug_id,MKUXAQIIEYXACX-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9748696064485537
drug_id,MKXZASYAUGDDCJ-NJAFHUGGSA-N,nesso,nesso_pic50,37,-0.12043622569938359
drug_id,MKXZASYAUGDDCJ-NJAFHUGGSA-N,biomaster,biomaster_reverse,37,0.9331436699857751
drug_id,MLBVMOWEQCZNCC-OEMFJLHTSA-N,nesso,nesso_pic50,37,-0.47060218112849683
drug_id,MLBVMOWEQCZNCC-OEMFJLHTSA-N,biomaster,biomaster_reverse,37,0.9824561403508771
drug_id,MLDQJTXFUGDVEO-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.7164532954006638
drug_id,MLDQJTXFUGDVEO-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.7778568041725936
drug_id,MLYYVTUWGNIJIB-BXKDBHETSA-N,nesso,nesso_pic50,37,0.11640587956377428
drug_id,MLYYVTUWGNIJIB-BXKDBHETSA-N,biomaster,biomaster_reverse,37,0.987908961593172
drug_id,MNDBXUUTURYVHR-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.43598862019914647
drug_id,MNDBXUUTURYVHR-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.93859649122807
drug_id,MOTJMGVDPWRKOC-QPVYNBJUSA-N,nesso,nesso_pic50,37,-0.451872925557136
drug_id,MOTJMGVDPWRKOC-QPVYNBJUSA-N,biomaster,biomaster_reverse,37,0.9822190611664294
drug_id,MOYKHGMNXAOIAT-JGWLITMVSA-N,nesso,nesso_pic50,37,-0.15410146989094353
drug_id,MOYKHGMNXAOIAT-JGWLITMVSA-N,biomaster,biomaster_reverse,37,0.9817449027975342
drug_id,MQJKPEGWNLWLTK-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.30772878141299187
drug_id,MQJKPEGWNLWLTK-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9824561403508771
drug_id,MQOBSOSZFYZQOK-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.14580369843527738
drug_id,MQOBSOSZFYZQOK-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9414414414414414
drug_id,MRBDMNSDAVCSSF-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.0047415836889521095
drug_id,MRBDMNSDAVCSSF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9736842105263156
drug_id,MSYKRHVOOPPJKU-BDAKNGLRSA-N,nesso,nesso_pic50,37,-0.48293029871977233
drug_id,MSYKRHVOOPPJKU-BDAKNGLRSA-N,biomaster,biomaster_reverse,37,0.9796111901375059
drug_id,MUGXRYIUWFITCP-PGRDOPGGSA-N,nesso,nesso_pic50,37,0.32076813655761016
drug_id,MUGXRYIUWFITCP-PGRDOPGGSA-N,biomaster,biomaster_reverse,37,0.8496917970602179
drug_id,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,nesso,nesso_pic50,37,0.4132290184921763
drug_id,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,biomaster,biomaster_reverse,37,0.3191085822664769
drug_id,MVGWUTBTXDYMND-QGZVFWFLSA-N,nesso,nesso_pic50,37,0.44973921289710755
drug_id,MVGWUTBTXDYMND-QGZVFWFLSA-N,biomaster,biomaster_reverse,37,0.9772403982930299
drug_id,MVRHVFSOIWFBTE-INIZCTEOSA-N,nesso,nesso_pic50,37,0.5201517306780464
drug_id,MVRHVFSOIWFBTE-INIZCTEOSA-N,biomaster,biomaster_reverse,37,0.9843527738264579
drug_id,MVWVFYHBGMAFLY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.633949739212897
drug_id,MVWVFYHBGMAFLY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.4476055002370791
drug_id,MWKYMZXCGYXLPL-ZDUSSCGKSA-N,nesso,nesso_pic50,37,0.21834992887624466
drug_id,MWKYMZXCGYXLPL-ZDUSSCGKSA-N,biomaster,biomaster_reverse,37,0.9049312470365101
drug_id,MWLSOWXNZPKENC-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.008534850640113797
drug_id,MWLSOWXNZPKENC-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.973447131341868
drug_id,MWTBKTRZPHJQLH-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.17235656709340916
drug_id,MWTBKTRZPHJQLH-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8926031294452347
drug_id,MXAYKZJJDUDWDS-LBPRGKRZSA-N,nesso,nesso_pic50,37,-0.19369369369369369
drug_id,MXAYKZJJDUDWDS-LBPRGKRZSA-N,biomaster,biomaster_reverse,37,0.7778568041725936
drug_id,MYSWGUAQZAJSOK-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.01944049312470365
drug_id,MYSWGUAQZAJSOK-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.883357041251778
drug_id,NBGABHGMJVIVBW-QHCPKHFHSA-N,nesso,nesso_pic50,37,0.1384542437174016
drug_id,NBGABHGMJVIVBW-QHCPKHFHSA-N,biomaster,biomaster_reverse,37,0.8688952110004741
drug_id,NBRBXGKOEOGLOI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.3029871977240398
drug_id,NBRBXGKOEOGLOI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9321953532479847
drug_id,NCLGDOBQAWBXRA-PGRDOPGGSA-N,nesso,nesso_pic50,37,0.06021811284969179
drug_id,NCLGDOBQAWBXRA-PGRDOPGGSA-N,biomaster,biomaster_reverse,37,0.9476055002370791
drug_id,NCNRHFGMJRPRSK-MDZDMXLPSA-N,nesso,nesso_pic50,37,0.276434329065908
drug_id,NCNRHFGMJRPRSK-MDZDMXLPSA-N,biomaster,biomaster_reverse,37,0.9739212897107633
drug_id,NDAUXUAQIAJITI-LBPRGKRZSA-N,nesso,nesso_pic50,37,-0.05595068752963489
drug_id,NDAUXUAQIAJITI-LBPRGKRZSA-N,biomaster,biomaster_reverse,37,0.4184447605500237
drug_id,NDAUXUAQIAJITI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.058795637743006154
drug_id,NDAUXUAQIAJITI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.5405405405405405
drug_id,NDCUAPJVLWFHHB-UHNVWZDZSA-N,nesso,nesso_pic50,37,0.08321479374110952
drug_id,NDCUAPJVLWFHHB-UHNVWZDZSA-N,biomaster,biomaster_reverse,37,0.9822190611664294
drug_id,NDDAHWYSQHTHNT-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.16311047889995256
drug_id,NDDAHWYSQHTHNT-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9917022285443338
drug_id,NEMGRZFTLSKBAP-LBPRGKRZSA-N,nesso,nesso_pic50,37,-0.03366524419155997
drug_id,NEMGRZFTLSKBAP-LBPRGKRZSA-N,biomaster,biomaster_reverse,37,0.9933617828354669
drug_id,NEQYWYXGTJDAKR-JTQLQIEISA-N,nesso,nesso_pic50,37,0.34329065908013273
drug_id,NEQYWYXGTJDAKR-JTQLQIEISA-N,biomaster,biomaster_reverse,37,0.944760550023708
drug_id,NFEZZTICAUWDHU-RDTXWAMCSA-N,nesso,nesso_pic50,37,0.11522048364153627
drug_id,NFEZZTICAUWDHU-RDTXWAMCSA-N,biomaster,biomaster_reverse,37,0.9739212897107633
drug_id,NGBFQHCMQULJNZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.15433854907539118
drug_id,NGBFQHCMQULJNZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.966808914177335
drug_id,NHHQJBCNYHBUSI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6353722143195827
drug_id,NHHQJBCNYHBUSI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8724513987671881
drug_id,NIJJYAXOARWZEE-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.3883357041251778
drug_id,NIJJYAXOARWZEE-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9649122807017542
drug_id,NKANXQFJJICGDU-QPLCGJKRSA-N,nesso,nesso_pic50,37,0.6156946420104314
drug_id,NKANXQFJJICGDU-QPLCGJKRSA-N,biomaster,biomaster_reverse,37,0.47486960644855375
drug_id,NKHAVTQWNUWKEO-NSCUHMNNSA-N,nesso,nesso_pic50,37,-0.311284969179706
drug_id,NKHAVTQWNUWKEO-NSCUHMNNSA-N,biomaster,biomaster_reverse,37,0.9770033191085822
drug_id,NNACHAUCXXVJSP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.10478899952584161
drug_id,NNACHAUCXXVJSP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9928876244665717
drug_id,NNJVILVZKWQKPM-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.5196775723091512
drug_id,NNJVILVZKWQKPM-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9589853010905641
drug_id,NOZIJMHMKORZBA-KJCUYJGMSA-N,nesso,nesso_pic50,37,0.6403508771929823
drug_id,NOZIJMHMKORZBA-KJCUYJGMSA-N,biomaster,biomaster_reverse,37,0.9966808914177334
drug_id,NQDJXKOVJZTUJA-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.09601706970128022
drug_id,NQDJXKOVJZTUJA-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9841156946420103
drug_id,NSQSAUGJQHDYNO-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.21858700806069223
drug_id,NSQSAUGJQHDYNO-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9893314366998577
drug_id,NTJOBXMMWNYJFB-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.28449502133712656
drug_id,NTJOBXMMWNYJFB-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9547178757705073
drug_id,NUKYPUAOHBNCPY-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.15789473684210525
drug_id,NUKYPUAOHBNCPY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9805595068752962
drug_id,NXQKSXLFSAEQCZ-SFHVURJKSA-N,nesso,nesso_pic50,37,0.29492650545282123
drug_id,NXQKSXLFSAEQCZ-SFHVURJKSA-N,biomaster,biomaster_reverse,37,0.9592223802750118
drug_id,NYDCDZSEEAUOHN-IZHYLOQSSA-N,nesso,nesso_pic50,37,0.7396870554765291
drug_id,NYDCDZSEEAUOHN-IZHYLOQSSA-N,biomaster,biomaster_reverse,37,0.2683736367946894
drug_id,NYNZQNWKBKUAII-KBXCAEBGSA-N,nesso,nesso_pic50,37,0.4644381223328591
drug_id,NYNZQNWKBKUAII-KBXCAEBGSA-N,biomaster,biomaster_reverse,37,0.8328591749644381
drug_id,OBWASQILIWPZMG-QZMOQZSNSA-N,nesso,nesso_pic50,37,0.0953058321479374
drug_id,OBWASQILIWPZMG-QZMOQZSNSA-N,biomaster,biomaster_reverse,37,0.8937885253674726
drug_id,ODAIHABQVKJNIY-PEDHHIEDSA-N,nesso,nesso_pic50,37,-0.7133712660028448
drug_id,ODAIHABQVKJNIY-PEDHHIEDSA-N,biomaster,biomaster_reverse,37,0.956140350877193
drug_id,OEKWJQXRCDYSHL-FNOIDJSQSA-N,nesso,nesso_pic50,37,0.35016595542911333
drug_id,OEKWJQXRCDYSHL-FNOIDJSQSA-N,biomaster,biomaster_reverse,37,0.8944997629208153
drug_id,OEOLOEUAGSPDLT-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.3584637268847795
drug_id,OEOLOEUAGSPDLT-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9909909909909909
drug_id,OEXHQOGQTVQTAT-JRNQLAHRSA-N,nesso,nesso_pic50,37,0.2927927927927928
drug_id,OEXHQOGQTVQTAT-JRNQLAHRSA-N,biomaster,biomaster_reverse,37,0.9900426742532006
drug_id,OFCNXPDARWKPPY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.1960644855381697
drug_id,OFCNXPDARWKPPY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9850640113798008
drug_id,OFPXSFXSNFPTHF-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.05998103366524418
drug_id,OFPXSFXSNFPTHF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9796111901375059
drug_id,OFZJKCQENFPZBH-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5945945945945945
drug_id,OFZJKCQENFPZBH-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9701280227596016
drug_id,OGHNVEJMJSYVRP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.35040303461356087
drug_id,OGHNVEJMJSYVRP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9857752489331436
drug_id,OGQICQVSFDPSEI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.568515884305358
drug_id,OGQICQVSFDPSEI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9656235182550972
drug_id,OHRURASPPZQGQM-GCCNXGTGSA-N,nesso,nesso_pic50,37,0.24039829302987195
drug_id,OHRURASPPZQGQM-GCCNXGTGSA-N,biomaster,biomaster_reverse,37,0.3321479374110953
drug_id,OIGNJSKKLXVSLS-VWUMJDOOSA-N,nesso,nesso_pic50,37,-0.2162162162162162
drug_id,OIGNJSKKLXVSLS-VWUMJDOOSA-N,biomaster,biomaster_reverse,37,-0.1605026078710289
drug_id,OJFSXZCBGQGRNV-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.24324324324324323
drug_id,OJFSXZCBGQGRNV-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9381223328591748
drug_id,OJQMKCBWYCWFPU-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.36605026078710284
drug_id,OJQMKCBWYCWFPU-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9345661450924607
drug_id,OLAHOMJCDNXHFI-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.4094357515410147
drug_id,OLAHOMJCDNXHFI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.6057373162636319
drug_id,OLNTVTPDXPETLC-XPWALMASSA-N,nesso,nesso_pic50,37,-0.04172593646277856
drug_id,OLNTVTPDXPETLC-XPWALMASSA-N,biomaster,biomaster_reverse,37,0.967994310099573
drug_id,ONIQOQHATWINJY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5640113798008534
drug_id,ONIQOQHATWINJY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.6718824087245139
drug_id,OPXLLQIJSORQAM-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6275486012328116
drug_id,OPXLLQIJSORQAM-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9653864390706496
drug_id,OROGSEYTTFOCAN-DNJOTXNNSA-N,nesso,nesso_pic50,37,-0.22332859174964434
drug_id,OROGSEYTTFOCAN-DNJOTXNNSA-N,biomaster,biomaster_reverse,37,0.9703651019440492
drug_id,OUBCNLGXQFSTLU-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.06140350877192982
drug_id,OUBCNLGXQFSTLU-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.996917970602181
drug_id,OUJTZYPIHDYQMC-LJQANCHMSA-N,nesso,nesso_pic50,37,-0.2024656235182551
drug_id,OUJTZYPIHDYQMC-LJQANCHMSA-N,biomaster,biomaster_reverse,37,0.9869606448553817
drug_id,OURRXQUGYQRVML-AREMUKBSSA-N,nesso,nesso_pic50,37,0.6846846846846846
drug_id,OURRXQUGYQRVML-AREMUKBSSA-N,biomaster,biomaster_reverse,37,0.8741109530583213
drug_id,OXPLANUPKBHPMS-ZXBNPROVSA-N,nesso,nesso_pic50,37,-0.20199146514935984
drug_id,OXPLANUPKBHPMS-ZXBNPROVSA-N,biomaster,biomaster_reverse,37,-0.2641062114746325
drug_id,OYTKINVCDFNREN-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.4025604551920341
drug_id,OYTKINVCDFNREN-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.966808914177335
drug_id,OYYDSUSKLWTMMQ-JKHIJQBDSA-N,nesso,nesso_pic50,37,-0.14390706495969652
drug_id,OYYDSUSKLWTMMQ-JKHIJQBDSA-N,biomaster,biomaster_reverse,37,0.9765291607396869
drug_id,OZGNYLLQHRPOBR-DHZHZOJOSA-N,nesso,nesso_pic50,37,0.21408250355618777
drug_id,OZGNYLLQHRPOBR-DHZHZOJOSA-N,biomaster,biomaster_reverse,37,0.9917022285443338
drug_id,OZOMQRBLCMDCEG-VIZOYTHASA-N,nesso,nesso_pic50,37,0.4646752015173068
drug_id,OZOMQRBLCMDCEG-VIZOYTHASA-N,biomaster,biomaster_reverse,37,0.9869606448553817
drug_id,OZVBMTJYIDMWIL-AYFBDAFISA-N,nesso,nesso_pic50,37,0.30583214793741104
drug_id,OZVBMTJYIDMWIL-AYFBDAFISA-N,biomaster,biomaster_reverse,37,0.9684684684684685
drug_id,OZWKMVRBQXNZKK-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.11830251303935514
drug_id,OZWKMVRBQXNZKK-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9924134660976766
drug_id,PAJMKGZZBBTTOY-ZFORQUDYSA-N,nesso,nesso_pic50,37,-0.22214319582740633
drug_id,PAJMKGZZBBTTOY-ZFORQUDYSA-N,biomaster,biomaster_reverse,37,0.9672830725462304
drug_id,PBAPPPCECJKMCM-IBGZPJMESA-N,nesso,nesso_pic50,37,-0.19535324798482692
drug_id,PBAPPPCECJKMCM-IBGZPJMESA-N,biomaster,biomaster_reverse,37,0.9582740635372212
drug_id,PCHKPVIQAHNQLW-CQSZACIVSA-N,nesso,nesso_pic50,37,0.5208629682313892
drug_id,PCHKPVIQAHNQLW-CQSZACIVSA-N,biomaster,biomaster_reverse,37,0.9772403982930299
drug_id,PCOBBVZJEWWZFR-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.6401137980085349
drug_id,PCOBBVZJEWWZFR-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9917022285443338
drug_id,PDGKHKMBHVFCMG-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.8902323376007585
drug_id,PDGKHKMBHVFCMG-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.7833096254148886
drug_id,PDWUPXJEEYOOTR-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.0478899952584163
drug_id,PDWUPXJEEYOOTR-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9952584163110477
drug_id,PEMUGDMSUDYLHU-ZEQRLZLVSA-N,nesso,nesso_pic50,37,0.4599336178283546
drug_id,PEMUGDMSUDYLHU-ZEQRLZLVSA-N,biomaster,biomaster_reverse,37,0.9573257467994309
drug_id,PGTVWKLGGCQMBR-FLBATMFCSA-N,nesso,nesso_pic50,37,0.1690374585111427
drug_id,PGTVWKLGGCQMBR-FLBATMFCSA-N,biomaster,biomaster_reverse,37,0.8904694167852062
drug_id,PHLBKPHSAVXXEF-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.04409672830725461
drug_id,PHLBKPHSAVXXEF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9862494073020387
drug_id,PHXJVRSECIGDHY-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.62375533428165
drug_id,PHXJVRSECIGDHY-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.927216690374585
drug_id,PIBARDGJJAGJAJ-NQIIRXRSSA-N,nesso,nesso_pic50,37,0.5440967283072546
drug_id,PIBARDGJJAGJAJ-NQIIRXRSSA-N,biomaster,biomaster_reverse,37,0.5035561877667141
drug_id,PJDFLNIOAUIZSL-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.38335704125177805
drug_id,PJDFLNIOAUIZSL-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.992650545282124
drug_id,PJMPHNIQZUBGLI-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.08700806069227122
drug_id,PJMPHNIQZUBGLI-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9634898055950687
drug_id,PMXMIIMHBWHSKN-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.0953058321479374
drug_id,PMXMIIMHBWHSKN-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8752963489805593
drug_id,PNCPYILNMDWPEY-QGZVFWFLSA-N,nesso,nesso_pic50,37,0.4129919393077287
drug_id,PNCPYILNMDWPEY-QGZVFWFLSA-N,biomaster,biomaster_reverse,37,0.9160739687055475
drug_id,PNVNVHUZROJLTJ-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.1557610241820768
drug_id,PNVNVHUZROJLTJ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.6178283546704598
drug_id,POGQSBRIGCQNEG-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.15101944049312468
drug_id,POGQSBRIGCQNEG-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.981270744428639
drug_id,PPSNFPASKFYPMN-SECBINFHSA-N,nesso,nesso_pic50,37,0.43907064959696535
drug_id,PPSNFPASKFYPMN-SECBINFHSA-N,biomaster,biomaster_reverse,37,0.9786628733997154
drug_id,PQXKDMSYBGKCJA-CVTJIBDQSA-N,nesso,nesso_pic50,37,0.3568041725936462
drug_id,PQXKDMSYBGKCJA-CVTJIBDQSA-N,biomaster,biomaster_reverse,37,0.649596965386439
drug_id,PRMWGUBFXWROHD-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.16666666666666663
drug_id,PRMWGUBFXWROHD-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.992650545282124
drug_id,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.2899478425794215
drug_id,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9902797534376481
drug_id,PTOIAAWZLUQTIO-GXFFZTMASA-N,nesso,nesso_pic50,37,-0.17069701280227595
drug_id,PTOIAAWZLUQTIO-GXFFZTMASA-N,biomaster,biomaster_reverse,37,0.7963489805595069
drug_id,PUKBOVABABRILL-YZNIXAGQSA-N,nesso,nesso_pic50,37,0.4755808440018966
drug_id,PUKBOVABABRILL-YZNIXAGQSA-N,biomaster,biomaster_reverse,37,0.9473684210526314
drug_id,PURKAOJPTOLRMP-ASMGOKTBSA-N,nesso,nesso_pic50,37,0.49905168326220956
drug_id,PURKAOJPTOLRMP-ASMGOKTBSA-N,biomaster,biomaster_reverse,37,0.986723565670934
drug_id,PURKAOJPTOLRMP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5260787102892365
drug_id,PURKAOJPTOLRMP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9935988620199145
drug_id,PYGWGZALEOIKDF-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.5734945471787577
drug_id,PYGWGZALEOIKDF-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9350403034613559
drug_id,PYNXFZCZUAOOQC-UTKZUKDTSA-N,nesso,nesso_pic50,37,-0.4613560929350402
drug_id,PYNXFZCZUAOOQC-UTKZUKDTSA-N,biomaster,biomaster_reverse,37,0.9862494073020387
drug_id,PYZRQGJRPPTADH-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.12446657183499286
drug_id,PYZRQGJRPPTADH-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9909909909909909
drug_id,PZBCKZWLPGJMAO-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.30938833570412516
drug_id,PZBCKZWLPGJMAO-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9656235182550972
drug_id,PZFAZQUREQIODZ-LJQANCHMSA-N,nesso,nesso_pic50,37,0.27501185395922234
drug_id,PZFAZQUREQIODZ-LJQANCHMSA-N,biomaster,biomaster_reverse,37,0.875533428165007
drug_id,QADPYRIHXKWUSV-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.7539118065433855
drug_id,QADPYRIHXKWUSV-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8454243717401613
drug_id,QCHFTSOMWOSFHM-WPRPVWTQSA-N,nesso,nesso_pic50,37,-0.4257942152678994
drug_id,QCHFTSOMWOSFHM-WPRPVWTQSA-N,biomaster,biomaster_reverse,37,0.9871977240398292
drug_id,QCZAWDGAVJMPTA-RNFRBKRXSA-N,nesso,nesso_pic50,37,0.4848269321953532
drug_id,QCZAWDGAVJMPTA-RNFRBKRXSA-N,biomaster,biomaster_reverse,37,0.9717875770507348
drug_id,QDGZDCVAUDNJFG-FXQIFTODSA-N,nesso,nesso_pic50,37,-0.07989568515884304
drug_id,QDGZDCVAUDNJFG-FXQIFTODSA-N,biomaster,biomaster_reverse,37,0.9905168326220956
drug_id,QEFAQIPZVLVERP-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.05310573731626362
drug_id,QEFAQIPZVLVERP-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9886201991465149
drug_id,QFFGVLORLPOAEC-SNVBAGLBSA-N,nesso,nesso_pic50,37,0.015647226173541962
drug_id,QFFGVLORLPOAEC-SNVBAGLBSA-N,biomaster,biomaster_reverse,37,0.9445234708392602
drug_id,QFNHIDANIVGXPE-FNZWTVRRSA-N,nesso,nesso_pic50,37,0.13608345187292553
drug_id,QFNHIDANIVGXPE-FNZWTVRRSA-N,biomaster,biomaster_reverse,37,0.9177335229966808
drug_id,QGJUIPDUBHWZPV-SGTAVMJGSA-N,nesso,nesso_pic50,37,-0.23162636320531055
drug_id,QGJUIPDUBHWZPV-SGTAVMJGSA-N,biomaster,biomaster_reverse,37,0.8795637743006162
drug_id,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,nesso,nesso_pic50,37,0.3321479374110953
drug_id,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,biomaster,biomaster_reverse,37,0.9857752489331436
drug_id,QIVUCLWGARAQIO-OLIXTKCUSA-N,nesso,nesso_pic50,37,0.267425320056899
drug_id,QIVUCLWGARAQIO-OLIXTKCUSA-N,biomaster,biomaster_reverse,37,0.8231389284020862
drug_id,QKDRXGFQVGOQKS-CRSSMBPESA-N,nesso,nesso_pic50,37,0.3667614983404457
drug_id,QKDRXGFQVGOQKS-CRSSMBPESA-N,biomaster,biomaster_reverse,37,0.7505926979611189
drug_id,QNZCBYKSOIHPEH-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.49122807017543857
drug_id,QNZCBYKSOIHPEH-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.8655761024182075
drug_id,QOIGKGMMAGJZNZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.43883357041251775
drug_id,QOIGKGMMAGJZNZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9577999051683261
drug_id,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.11213845424371739
drug_id,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9876718824087244
drug_id,QRPZBKAMSFHVRW-UHFFFAOYSA-N,nesso,nesso_pic50,37,0.17994310099573257
drug_id,QRPZBKAMSFHVRW-UHFFFAOYSA-N,biomaster,biomaster_reverse,37,0.9594594594594593
drug_id,QTGIAADRBBLJGA-UHFFFAOYSA-N,nesso,nesso_pic50,37,-0.26955903271692744
