pair_id,drug_names,gene_symbol,raw_activity_rows,raw_high_confidence_direct_target_annotation,novelty_reaudit_status
DJXRIQMCROIRCZ-XOEOCAAJSA-N__CHEMBL1994,vibegron,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PURKAOJPTOLRMP-UHFFFAOYSA-N__CHEMBL2326,deutivacaftor;ivacaftor,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CMHHMUWAYWTMGS-UHFFFAOYSA-N__CHEMBL202,benoxinate,DHFR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
URKOMYMAXPYINW-UHFFFAOYSA-N__CHEMBL1951,quetiapine,MAOA,4,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL2189110,pomalidomide,EZH2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL288,cabotegravir,PDE4D,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL2508,enasidenib,CDK6,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MAEIEVLCKWDQJH-UHFFFAOYSA-N__CHEMBL286,bumetanide,REN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WIJZXSAJMHAVGX-DHLKQENFSA-N__CHEMBL262,ivosidenib,GSK3B,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
IMOZEMNVLZVGJZ-QGZVFWFLSA-N__CHEMBL2148,apremilast,JAK3,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NDDAHWYSQHTHNT-UHFFFAOYSA-N__CHEMBL1944,indapamide,MME,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VZZJRYRQSPEMTK-CALCHBBNSA-N__CHEMBL1255163,sonidegib,PORCN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MKXZASYAUGDDCJ-NJAFHUGGSA-N__CHEMBL2252,dextromethorphan,CTSC,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
KGFYHTZWPPHNLQ-AWEZNQCLSA-N__CHEMBL258,rivaroxaban,LCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FELGMEQIXOGIFQ-UHFFFAOYSA-N__CHEMBL2243,ondansetron,FAAH,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL1902,dasabuvir,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL286,glimepiride,REN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZIAOVIPSKUPPQW-UHFFFAOYSA-N__CHEMBL1250375,doravirine,NOX4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SUDAHWBOROXANE-SECBINFHSA-N__CHEMBL202,mirdametinib,DHFR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CYOHGALHFOKKQC-UHFFFAOYSA-N__CHEMBL2063,selumetinib,UGCG,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
LWQQLNNNIPYSNX-UROSTWAQSA-N__CHEMBL1871,calcipotriene,AR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
HTIQEAQVCYTUBX-KRWDZBQOSA-N__CHEMBL261,levamlodipine,CA1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL208,macimorelin,PGR,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL4898,pomalidomide,NTRK2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WAEXFXRVDQXREF-UHFFFAOYSA-N__CHEMBL4791,vorinostat,ECE1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
QNZCBYKSOIHPEH-UHFFFAOYSA-N__CHEMBL3729,apixaban,CA4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BLJRIMJGRPQVNF-JTQLQIEISA-N__CHEMBL1906,timolol,RAF1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ADEBPBSSDYVVLD-UHFFFAOYSA-N__CHEMBL2023,donepezil,COMT,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL2742,plerixafor,FGFR3,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NGBFQHCMQULJNZ-UHFFFAOYSA-N__CHEMBL1994,torsemide,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
AQNDDEOPVVGCPG-UHFFFAOYSA-N__CHEMBL1808,esmolol,ACE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZKIAIYBUSXZPLP-UHFFFAOYSA-N__CHEMBL1827,brexpiprazole,PDE5A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WXCXUHSOUPDCQV-UHFFFAOYSA-N__CHEMBL5145,enzalutamide,BRAF,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
HSUGRBWQSSZJOP-RTWAWAEBSA-N__CHEMBL3729,diltiazem,CA4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL1902,palonosetron,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ULXXDDBFHOBEHA-CWDCEQMOSA-N__CHEMBL2722,afatinib,CYP11B2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XXSMGPRMXLTPCZ-UHFFFAOYSA-N__CHEMBL2034,hydroxychloroquine,NR3C1,3,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
CXOXHMZGEKVPMT-UHFFFAOYSA-N__CHEMBL4523510,clobazam,CYP46A1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FASDKYOPVNHBLU-ZETCQYMHSA-N__CHEMBL205,pramipexole,CA2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
KPYSYYIEGFHWSV-UHFFFAOYSA-N__CHEMBL4523510,baclofen,CYP46A1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SFLSHLFXELFNJZ-QMMMGPOBSA-N__CHEMBL2252,droxidopa;norepinephrine,CTSC,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
TTWJBBZEZQICBI-UHFFFAOYSA-N__CHEMBL3729,metoclopramide,CA4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL4005,pomalidomide,PIK3CA,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL261,labetalol,CA1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL3717,dasabuvir,MET,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
AOMXMOCNKJTRQP-UHFFFAOYSA-N__CHEMBL279,relugolix,KDR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL3905,plerixafor,LYN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
LTXREWYXXSTFRX-QGZVFWFLSA-N__CHEMBL1827,linagliptin,PDE5A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
AAOVKJBEBIDNHE-UHFFFAOYSA-N__CHEMBL4523510,diazepam,CYP46A1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL3045,lenalidomide,PRKCB,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MOTJMGVDPWRKOC-QPVYNBJUSA-N__CHEMBL2326,atrasentan,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
RUOKEQAAGRXIBM-GFCCVEGCSA-N__CHEMBL1808,rasagiline,ACE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VGYFMXBACGZSIL-MCBHFWOFSA-N__CHEMBL1944,pitavastatin,MME,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL2034,esketamine,NR3C1,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
FVTWTVQXNAJTQP-UHFFFAOYSA-N__CHEMBL2722,umeclidinium,CYP11B2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
KSMAGQUYOIHWFS-UHFFFAOYSA-N__CHEMBL2850,lofexidine,GSK3A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
JOLJIIDDOBNFHW-UHFFFAOYSA-N__CHEMBL3729,xanomeline,CA4,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
IAKHMKGGTNLKSZ-INIZCTEOSA-N__CHEMBL2063,colchicine,UGCG,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DMNOVGJWPASQDL-OAQYLSRUSA-N__CHEMBL2722,oliceridine,CYP11B2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FIVSJYGQAIEMOC-ZGNKEGEESA-N__CHEMBL3535,rolapitant,PDE9A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ULXXDDBFHOBEHA-CWDCEQMOSA-N__CHEMBL286,afatinib,REN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WIGIZIANZCJQQY-RUCARUNLSA-N__CHEMBL1944,glimepiride,MME,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
LDCRTTXIJACKKU-ONEGZZNKSA-N__CHEMBL402,dimethyl fumarate,HMGCR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YTAOBBFIOAEMLL-REQDGWNSSA-N__CHEMBL3234,luliconazole,HCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BMKDZUISNHGIBY-ZETCQYMHSA-N__CHEMBL4073,dexrazoxane,MMP7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SHGAZHPCJJPHSC-YCNIQYBTSA-N__CHEMBL1822,tretinoin,IMPDH1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VDANGULDQQJODZ-UHFFFAOYSA-N__CHEMBL220,chloroprocaine,ACHE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FPOHNWQLNRZRFC-ZHACJKMWSA-N__CHEMBL5366,panobinostat,PARP2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ZBBHBTPTTSWHBA-UHFFFAOYSA-N__CHEMBL2243,nicardipine,FAAH,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
INJOMKTZOLKMBF-UHFFFAOYSA-N__CHEMBL2973,guanfacine,ROCK2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL206,pomalidomide,ESR1,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL4179,rilpivirine,MAPK9,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL3535,avanafil,PDE9A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FTALBRSUTCGOEG-UHFFFAOYSA-N__CHEMBL2039,riluzole,MAOB,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
RHXHGRAEPCAFML-UHFFFAOYSA-N__CHEMBL286,ribociclib,REN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL262,enasidenib,GSK3B,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL1952,etravirine,TYMS,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VSWBSWWIRNCQIJ-HUUCEWRRSA-N__CHEMBL1951,asenapine,MAOA,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL1827,esketamine,PDE5A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
RHWKPHLQXYSBKR-BMIGLBTASA-N__CHEMBL4179,dolutegravir,MAPK9,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NYNZQNWKBKUAII-KBXCAEBGSA-N__CHEMBL1902,larotrectinib,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
QQHMKNYGKVVGCZ-UHFFFAOYSA-N__CHEMBL1952,tipiracil,TYMS,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BSMCAPRUBJMWDF-KRWDZBQOSA-N__CHEMBL3310,cobimetinib,HDAC11,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
GCKFUYQCUCGESZ-BPIQYHPVSA-N__CHEMBL1977,etonogestrel,VDR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
HYHMLYSLQUKXKP-UHFFFAOYSA-N__CHEMBL2722,bempedoic acid,CYP11B2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ACWZRVQXLIRSDF-UHFFFAOYSA-N__CHEMBL325,binimetinib,HDAC1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VZZJRYRQSPEMTK-CALCHBBNSA-N__CHEMBL4898,sonidegib,NTRK2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
GOTYRUGSSMKFNF-UHFFFAOYSA-N__CHEMBL3192,lenalidomide,HDAC8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UCJGJABZCDBEDK-UHFFFAOYSA-N__CHEMBL239,bazedoxifene,PPARA,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL1808,labetalol,ACE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL3234,mebendazole,HCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL2148,ubrogepant,JAK3,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL1255163,etravirine,PORCN,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
QCHFTSOMWOSFHM-WPRPVWTQSA-N__CHEMBL3522,pilocarpine,CYP17A1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
FGQFOYHRJSUHMR-UHFFFAOYSA-N__CHEMBL2063,lesinurad,UGCG,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XFYDIVBRZNQMJC-UHFFFAOYSA-N__CHEMBL2326,tizanidine,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
NDAUXUAQIAJITI-UHFFFAOYSA-N__CHEMBL2252,albuterol,CTSC,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MEZLKOACVSPNER-GFCCVEGCSA-N__CHEMBL220,selegiline,ACHE,4,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
GNXFOGHNGIVQEH-UHFFFAOYSA-N__CHEMBL2326,methocarbamol,CA7,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
VSWBSWWIRNCQIJ-HUUCEWRRSA-N__CHEMBL2039,asenapine,MAOB,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
WEAJZXNPAWBCOA-INIZCTEOSA-N__CHEMBL288,avanafil,PDE4D,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YIBOMRUWOWDFLG-ONEGZZNKSA-N__CHEMBL3553,rilpivirine,TYK2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UCTWMZQNUQWSLP-VIFPVBQESA-N__CHEMBL215,epinephrine,ALOX5,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PURKAOJPTOLRMP-UHFFFAOYSA-N__CHEMBL220,deutivacaftor;ivacaftor,ACHE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CMHHMUWAYWTMGS-UHFFFAOYSA-N__CHEMBL288,benoxinate,PDE4D,1,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL2276,bictegravir,MAPK8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
YQEZLKZALYSWHR-ZDUSSCGKSA-N__CHEMBL262,esketamine,GSK3B,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
ACWZRVQXLIRSDF-UHFFFAOYSA-N__CHEMBL202,binimetinib,DHFR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
HJBWBFZLDZWPHF-UHFFFAOYSA-N__CHEMBL2508,apalutamide,CDK6,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XRVDGNKRPOAQTN-FQEVSTJZSA-N__CHEMBL3776,ozanimod,CASP8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XPOQHMRABVBWPR-ZDUSSCGKSA-N__CHEMBL1871,efavirenz,AR,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XDXWLKQMMKQXPV-QYQHSDTDSA-N__CHEMBL2176771,eltrombopag,CFD,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
USUZGMWDZDXMDG-CYBMUJFWSA-N__CHEMBL2063,osilodrostat,UGCG,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
IQPSEEYGBUAQFF-UHFFFAOYSA-N__CHEMBL1994,pantoprazole,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
LKJPYSCBVHEWIU-UHFFFAOYSA-N__CHEMBL1856,bicalutamide,SRD5A2,1,True,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
ZSKVGTPCRGIANV-ZXFLCMHBSA-N__CHEMBL4588,imipenem,MMP8,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
BSMCAPRUBJMWDF-KRWDZBQOSA-N__CHEMBL1902,cobimetinib,FKBP1A,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
JQSHBVHOMNKWFT-DTORHVGOSA-N__CHEMBL1994,varenicline,NR3C2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
LXBIFEVIBLOUGU-DPYQTVNSSA-N__CHEMBL6009,migalastat,DGAT1,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL283,macimorelin,MMP3,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
MNDBXUUTURYVHR-UHFFFAOYSA-N__CHEMBL220,roflumilast,ACHE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
UEJJHQNACJXSKW-UHFFFAOYSA-N__CHEMBL203,thalidomide,EGFR,2,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
SFNSLLSYNZWZQG-VQIMIIECSA-N__CHEMBL2243,glasdegib,FAAH,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
QOIGKGMMAGJZNZ-UHFFFAOYSA-N__CHEMBL262,gepirone,GSK3B,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL2007,ranolazine,PDGFRA,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DYLUUSLLRIQKOE-UHFFFAOYSA-N__CHEMBL258,enasidenib,LCK,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
XIQVNETUBQGFHX-UHFFFAOYSA-N__CHEMBL2034,oxybutynin,NR3C1,2,False,PRIOR_ACTIVITY_PRESENT_NOT_NEW_UNTESTED_PAIR
SJVQHLPISAIATJ-ZDUSSCGKSA-N__CHEMBL5366,duvelisib,PARP2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
DDOOFTLHJSMHLN-ZQHRPCGSSA-N__CHEMBL3922,ubrogepant,METAP2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CYHWMBVXXDIZNZ-KRWDZBQOSA-N__CHEMBL220,remimazolam,ACHE,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
PNCPYILNMDWPEY-QGZVFWFLSA-N__CHEMBL1844,silodosin,CSF1R,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
CPZBLNMUGSZIPR-NVXWUHKLSA-N__CHEMBL2722,palonosetron,CYP11B2,0,False,NO_EXACT_TARGET_RECORD_IN_LOCAL_CHEMBL37_NOT_PROOF_OF_NOVELTY
