drug_id,drug_name,brand_name,approval_year,drugbank_id,pubchem_cid,chembl_id,canonical_smiles,isomeric_smiles,inchikey,molecular_formula,molecular_weight,sdf_path,source,route,therapeutic_area,indication,target_name,target_chembl_id,action_type,mechanism_of_action,notes,structure_source,chembl_pref_name,chembl_first_approval,chembl_max_phase,pubchem_match_method,pubchem_lookup_status,chembl_lookup_status,canonical_smiles_original,canonical_smiles_rdkit,active_moiety_smiles,murcko_scaffold,model_ligand_smiles,model_ligand_standardization,chembl_pref_name_local,chembl_max_phase_local,therapeutic_flag,dosed_ingredient,molecule_type,structure_type,chembl_first_approval_local,chembl_prodrug,inorganic_flag,polymer_flag,withdrawn_flag,parent_chembl_id,active_chembl_id,parent_chembl_smiles,active_chembl_smiles,drug_name_normalized,drug_core_name,name_candidate_count,best_chembl_name_match,best_chembl_name_similarity,exact_name_match,core_name_match,combination_product_name,chembl37_id_present,identity_status,chembl_id_record_count,chembl_id_core_name_count,chembl_id_conflicting_names,model_structure_record_count,duplicate_model_structure,model_ligand_smiles_standardized_audit,active_chembl_smiles_standardized,active_chembl_id_differs,model_differs_from_active_chembl_structure,legacy_active_moiety_is_only_structure_standardization,likely_diagnostic_gas_or_nontherapeutic,in_legacy_project750,rebuild_status
CHEMBL4297666,Omidenepag Isopropyl,Omlonti,2022,,44230999.0,CHEMBL4297666,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,VIQCWEGEHRBLAC-UHFFFAOYSA-N,C26H28N6O4S,520.6,data/processed/ligands_sdf_chembl/CHEMBL4297666.sdf,seed;ChEMBL API;PubChem PUG REST,Ophthalmic,Cardiovascular,"Glaucoma, Open-Angle; Ocular Hypertension; Glaucoma",Prostaglandin E2 receptor EP2 subtype,CHEMBL1881,AGONIST,Prostanoid EP2 receptor agonist,,ChEMBL API molfile,OMIDENEPAG ISOPROPYL,2022.0,4.0,smiles,ok,ok,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,O=S(=O)(c1cccnc1)N(Cc1ccc(-n2cccn2)cc1)Cc1ccccn1,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,largest_RDKit_fragment_then_Uncharger,OMIDENEPAG ISOPROPYL,4.0,1.0,1.0,Small molecule,MOL,2022.0,1.0,0.0,0.0,0.0,CHEMBL4297666,CHEMBL3707245,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,omidenepag isopropyl,omidenepag isopropyl,3,omidenepag isopropyl,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CC(C)OC(=O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,True,True,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL3311228,Oteseconazole,Vivjoa,2022,,77050711.0,CHEMBL3311228,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,IDUYJRXRDSPPRC-NRFANRHFSA-N,C23H16F7N5O2,527.4,data/processed/ligands_sdf_chembl/CHEMBL3311228.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Infectious Disease,"Candidiasis, Vulvovaginal; Tinea Pedis; Onychomycosis",Lanosterol 14-alpha demethylase,CHEMBL4662933,INHIBITOR,Lanosterol 14-alpha demethylase inhibitor,,ChEMBL API molfile,OTESECONAZOLE,2022.0,4.0,smiles,ok,ok,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,c1ccc(-c2ccc(CC(Cn3cnnn3)c3ccccc3)nc2)cc1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,largest_RDKit_fragment_then_Uncharger,OTESECONAZOLE,4.0,1.0,1.0,Small molecule,MOL,2022.0,0.0,0.0,0.0,0.0,CHEMBL3311228,CHEMBL3311228,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,oteseconazole,oteseconazole,4,oteseconazole,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,O[C@@](Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL2035187,Pacritinib Citrate,Vonjo,2022,,46216796.0,CHEMBL2035187,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,HWXVIOGONBBTBY-ONEGZZNKSA-N,C28H32N4O3,472.6,data/processed/ligands_sdf_chembl/CHEMBL2035187.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,Primary Myelofibrosis; Leukemia; Hodgkin Disease,Tyrosine-protein kinase JAK2,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,,ChEMBL API molfile,PACRITINIB,2022.0,4.0,smiles,ok,ok,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=CCOCc2cc(ccc2OCCN2CCCC2)N=C2N=CC=C(N2)c2cccc(c2)COC1,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,largest_RDKit_fragment_then_Uncharger,PACRITINIB,4.0,1.0,0.0,Small molecule,MOL,2022.0,0.0,0.0,0.0,0.0,CHEMBL2035187,CHEMBL2035187,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,pacritinib citrate,pacritinib,4,pacritinib,0.7143,False,True,False,True,CORE_NAME_SUPPORTED,1,1,False,1,False,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL2360464,Pemetrexed Ditromethamine,Pemetrexed Ditromethamine,2022,,135413520.0,CHEMBL2360464,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1,NYDXNILOWQXUOF-GXKRWWSZSA-L,C20H19N5Na2O6,471.4,data/processed/ligands_sdf_chembl/CHEMBL2360464.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Oncology,"Carcinoma, Non-Small-Cell Lung; Mesothelioma",Thymidylate synthase,CHEMBL1952,INHIBITOR,Thymidylate synthase inhibitor,,ChEMBL API molfile,PEMETREXED DISODIUM,2004.0,4.0,smiles,ok,ok,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,O=c1[nH]cnc2[nH]cc(CCc3ccccc3)c12,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,largest_RDKit_fragment_then_Uncharger,PEMETREXED DISODIUM,4.0,1.0,1.0,Small molecule,MOL,2004.0,0.0,0.0,0.0,0.0,CHEMBL225072,CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,pemetrexed ditromethamine,pemetrexed,10,pemetrexed disodium,0.6818,False,True,False,True,CORE_NAME_SUPPORTED,2,1,False,2,True,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL149972,Phenobarbital Sodium,Sezaby,2022,,23674889.0,CHEMBL149972,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,WRLGYAWRGXKSKG-UHFFFAOYSA-M,C12H11N2NaO3,254.22,data/processed/ligands_sdf_chembl/CHEMBL149972.sdf,seed;ChEMBL API;PubChem PUG REST,Intravenous,Neurology/Psychiatry,Seizures; Epilepsy,,,,,,ChEMBL API molfile,PHENOBARBITAL SODIUM,2022.0,4.0,smiles,ok,ok,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,O=C1N=CNC(=O)C1c1ccccc1,CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,largest_RDKit_fragment_then_Uncharger,PHENOBARBITAL SODIUM,4.0,1.0,1.0,Small molecule,MOL,2022.0,0.0,0.0,0.0,0.0,CHEMBL40,CHEMBL40,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,phenobarbital sodium,phenobarbital,11,phenobarbital sodium,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCC1(c2ccccc2)C(=O)N=C(O)NC1=O,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,True,True,True,False,False,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL1746,Sodium Phenylbutyrate,Olpruva,2022,,5258.0,CHEMBL1746,O=C([O-])CCCc1ccccc1.[Na+],O=C([O-])CCCc1ccccc1,VPZRWNZGLKXFOE-UHFFFAOYSA-M,C10H11NaO2,186.18,data/processed/ligands_sdf_chembl/CHEMBL1746.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Rare Disease,"Urea Cycle Disorders, Inborn; Hyperammonemia",Glutamine,CHEMBL2366039,SEQUESTERING AGENT,Glutamine sequestering agent,,ChEMBL API molfile,SODIUM PHENYLBUTYRATE,1996.0,4.0,smiles,ok,ok,O=C([O-])CCCc1ccccc1.[Na+],O=C([O-])CCCc1ccccc1.[Na+],O=C(O)CCCc1ccccc1,c1ccccc1,O=C(O)CCCc1ccccc1,largest_RDKit_fragment_then_Uncharger,SODIUM PHENYLBUTYRATE,4.0,1.0,1.0,Small molecule,MOL,1996.0,1.0,0.0,0.0,0.0,CHEMBL1469,CHEMBL289559,O=C(O)CCCc1ccccc1,CC(=O)Oc1ccccc1,sodium phenylbutyrate,sodium phenylbutyrate,14,sodium phenylbutyrate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,O=C(O)CCCc1ccccc1,CC(=O)Oc1ccccc1,True,True,True,False,False,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL259571,Tapinarof,Vtama,2022,,6439522.0,CHEMBL259571,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,ZISJNXNHJRQYJO-CMDGGOBGSA-N,C17H18O2,254.32,data/processed/ligands_sdf_chembl/CHEMBL259571.sdf,seed;ChEMBL API;PubChem PUG REST,Topical,Immunology/Inflammation,"Psoriasis; Dermatitis, Atopic",Aryl hydrocarbon receptor,CHEMBL3201,AGONIST,Aryl hydrocarbon receptor agonist,,ChEMBL API molfile,TAPINAROF,2022.0,4.0,smiles,ok,ok,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,C(=Cc1ccccc1)c1ccccc1,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,largest_RDKit_fragment_then_Uncharger,TAPINAROF,4.0,1.0,1.0,Small molecule,MOL,2022.0,0.0,0.0,0.0,0.0,CHEMBL259571,CHEMBL259571,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,tapinarof,tapinarof,6,tapinarof,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL1201101,Testosterone Cypionate,Azmiro,2022,,441404.0,CHEMBL1201101,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,HPFVBGJFAYZEBE-ZLQWOROUSA-N,C27H40O3,412.6,data/processed/ligands_sdf_chembl/CHEMBL1201101.sdf,seed;ChEMBL API;PubChem PUG REST,Intramuscular,Oncology,Hypogonadism; Neoplasms; Orchitis,Androgen receptor,CHEMBL1871,AGONIST,Androgen Receptor agonist,,ChEMBL API molfile,TESTOSTERONE CYPIONATE,1978.0,4.0,smiles,ok,ok,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,O=C1C=C2CCC3C(CCC4C(OC(=O)CCC5CCCC5)CCC43)C2CC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,largest_RDKit_fragment_then_Uncharger,TESTOSTERONE CYPIONATE,4.0,1.0,1.0,Small molecule,MOL,1978.0,1.0,0.0,0.0,0.0,CHEMBL1201101,CHEMBL386630,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,testosterone cypionate,testosterone cypionate,10,testosterone cypionate,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,True,True,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL5095420,Trientine Tetrahydrochloride,Cuvrior,2022,,71434.0,CHEMBL5095420,Cl.Cl.Cl.Cl.NCCNCCNCCN,NCCNCCNCCN,OKHMDSCYUWAQPT-UHFFFAOYSA-N,C6H22Cl4N4,292.1,data/processed/ligands_sdf_chembl/CHEMBL5095420.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,Hepatolenticular Degeneration,Copper,CHEMBL2363057,CHELATING AGENT,Copper chelating agent,,ChEMBL API molfile,TRIENTINE TETRAHYDROCHLORIDE,2017.0,4.0,smiles,ok,ok,Cl.Cl.Cl.Cl.NCCNCCNCCN,Cl.Cl.Cl.Cl.NCCNCCNCCN,NCCNCCNCCN,NCCNCCNCCN,NCCNCCNCCN,largest_RDKit_fragment_then_Uncharger,TRIENTINE TETRAHYDROCHLORIDE,4.0,1.0,1.0,Small molecule,MOL,2017.0,0.0,0.0,0.0,0.0,CHEMBL609,CHEMBL609,NCCNCCNCCN,NCCNCCNCCN,trientine tetrahydrochloride,trientine tetrahydrochloride,5,trientine tetrahydrochloride,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,NCCNCCNCCN,NCCNCCNCCN,True,False,True,False,False,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL4594411,Xenon Xe-129 Hyperpolarized,Xenoview,2022,,10290811.0,CHEMBL4594411,[129Xe],[129Xe],FHNFHKCVQCLJFQ-YPZZEJLDSA-N,Xe,128.90478086,data/processed/ligands_sdf_chembl/CHEMBL4594411.sdf,seed;ChEMBL API;PubChem PUG REST,Inhalation,Respiratory,"Diagnostic Imaging; Idiopathic Pulmonary Fibrosis; Lung Diseases, Interstitial",,,,MRI contrast agent,,ChEMBL API molfile,"XENON XE-129, HYPERPOLARIZED",2022.0,4.0,smiles,ok,ok,[129Xe],[129Xe],[129Xe],[129Xe],[129Xe],largest_RDKit_fragment_then_Uncharger,"XENON XE-129, HYPERPOLARIZED",4.0,0.0,1.0,Small molecule,MOL,2022.0,0.0,1.0,0.0,0.0,CHEMBL1236802,CHEMBL1236802,[Xe],[Xe],xenon xe 129 hyperpolarized,xenon xe 129 hyperpolarized,3,xenon xe 129 hyperpolarized,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,[129Xe],[Xe],True,True,True,True,False,EXCLUDE_NONTHERAPEUTIC_SCOPE
CHEMBL750,Zonisamide,Zonisade,2022,,5734.0,CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N,C8H8N2O3S,212.23,data/processed/ligands_sdf_chembl/CHEMBL750.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Neurology/Psychiatry,Epilepsy; Seizures; Feeding and Eating Disorders,Sodium channel alpha subunit,CHEMBL2331043,BLOCKER,Sodium channel alpha subunit blocker,,ChEMBL API molfile,ZONISAMIDE,2000.0,4.0,smiles,ok,ok,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,c1ccc2oncc2c1,NS(=O)(=O)Cc1noc2ccccc12,largest_RDKit_fragment_then_Uncharger,ZONISAMIDE,4.0,1.0,1.0,Small molecule,MOL,2000.0,0.0,0.0,0.0,0.0,CHEMBL750,CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,zonisamide,zonisamide,10,zonisamide,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,NS(=O)(=O)Cc1noc2ccccc12,NS(=O)(=O)Cc1noc2ccccc12,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL4297220,Asciminib Hydrochloride,Scemblix,2021,,133082086.0,CHEMBL4297220,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,HGCOOPLEWPBLOY-PFEQFJNWSA-N,C20H19Cl2F2N5O3,486.3,data/processed/ligands_sdf_chembl/CHEMBL4297220.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",Bcr/Abl fusion protein,CHEMBL2096618,INHIBITOR,Bcr/Abl fusion protein inhibitor,,ChEMBL API molfile,ASCIMINIB HYDROCHLORIDE,2021.0,4.0,smiles,ok,ok,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccccc1)c1cnc(N2CCCC2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,largest_RDKit_fragment_then_Uncharger,ASCIMINIB HYDROCHLORIDE,4.0,1.0,1.0,Small molecule,MOL,2021.0,0.0,0.0,0.0,0.0,CHEMBL4208229,CHEMBL4208229,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,asciminib hydrochloride,asciminib,3,asciminib hydrochloride,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL3991065,Atogepant,Qulipta,2021,,72163100.0,CHEMBL3991065,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,QIVUCLWGARAQIO-OLIXTKCUSA-N,C29H23F6N5O3,603.5,data/processed/ligands_sdf_chembl/CHEMBL3991065.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Neurology/Psychiatry,Migraine Disorders,Calcitonin gene-related peptide type 1 receptor,CHEMBL3798,ANTAGONIST,Calcitonin gene-related peptide type 1 receptor antagonist,,ChEMBL API molfile,ATOGEPANT,2021.0,4.0,smiles,ok,ok,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,O=C(NC1CC(c2ccccc2)CNC1=O)c1cnc2c(c1)CC1(C2)C(=O)Nc2ncccc21,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,largest_RDKit_fragment_then_Uncharger,ATOGEPANT,4.0,1.0,1.0,Small molecule,MOL,2021.0,0.0,0.0,0.0,0.0,CHEMBL3991065,CHEMBL3991065,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,atogepant,atogepant,5,atogepant,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
