drug_id,name,smiles,native_feature_index,gene_symbol,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank
IKKXOSBHLYMWAE-QRPMWFLTSA-N,islatravir,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,1571,LYVE1,0.40353146,0.11646532,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.094091624,149,435,227,321,454,431,0,360,369
KWGRBVOPPLSCSI-WCBMZHEXSA-N,pseudoephedrine,CN[C@@H](C)[C@@H](O)c1ccccc1,107845,LYVE1,0.40219694,0.108664095,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16595373,75,541,406,231,470,607,0,375,370
RDOIQAHITMMDAJ-UHFFFAOYSA-N,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,88026,LYVE1,0.39923662,0.108109884,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.037816767,434,424,364,318,406,381,0,376,371
DTGLZDAWLRGWQN-UHFFFAOYSA-N,prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,19541,LYVE1,0.3961082,0.11528806,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.066374674,392,421,219,387,312,464,0,362,372
KYYIDSXMWOZKMP-UHFFFAOYSA-N,desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,89673,LYVE1,0.39574167,0.10745559,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1480655,115,571,442,210,555,414,0,378,373
ZEUITGRIYCTCEM-KRWDZBQOSA-N,duloxetine,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,106834,LYVE1,0.39243788,0.11470597,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.070748374,345,486,454,292,460,302,0,364,374
CXOXHMZGEKVPMT-UHFFFAOYSA-N,clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,95920,LYVE1,0.38856137,0.114091195,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.14039032,399,370,72,655,587,214,0,365,375
UHSKFQJFRQCDBE-UHFFFAOYSA-N,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,58867,LYVE1,0.3849312,0.10543173,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.102090776,196,322,304,531,528,447,0,382,376
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,LYVE1,0.37792757,0.10966999,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13300744,562,196,422,304,48,483,0,373,377
HKHCSWPSUSWGLI-CABCVRRESA-N,centanafadine,c1ccc2cc([C@]34CNC[C@H]3C4)ccc2c1,308922,LYVE1,0.37531394,0.10363125,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14455236,158,516,490,230,340,647,0,383,378
SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,256365,LYVE1,0.37529355,0.103627436,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07508064,148,391,149,445,296,560,0,384,379
FBHSPRKOSMHSIF-GRMWVWQJSA-N,deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,19015,LYVE1,0.37271756,0.10314518,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16401275,643,229,610,285,41,397,0,385,380
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,106466,LYVE1,0.3714897,0.10291531,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1314955,170,503,415,309,446,348,0,386,381
OJFSXZCBGQGRNV-UHFFFAOYSA-N,carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,90675,LYVE1,0.36933225,0.102511406,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16833985,85,547,341,212,552,496,0,387,382
WVLHHLRVNDMIAR-IBGZPJMESA-N,mavorixafor,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,247158,LYVE1,0.36556154,0.101805486,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.096938685,304,578,281,341,538,305,0,388,383
UQCNKQCJZOAFTQ-ISWURRPUSA-N,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,101449,LYVE1,0.36454037,0.101614304,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16176556,109,335,579,362,401,453,0,390,384
WVLOADHCBXTIJK-YNHQPCIGSA-N,hydrocodone;hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,101450,LYVE1,0.36284813,0.1012975,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14928381,120,395,597,323,465,388,0,391,385
CGIGDMFJXJATDK-UHFFFAOYSA-N,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,150070,LYVE1,0.36198953,0.10987713,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.06652027,351,498,255,422,438,314,0,371,386
KFQYTPMOWPVWEJ-INIZCTEOSA-N,rotigotine,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,58991,LYVE1,0.36131176,0.10100987,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.092426196,300,357,474,549,314,481,0,392,387
HCFDWZZGGLSKEP-UHFFFAOYSA-N,doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,90674,LYVE1,0.3494795,0.10789315,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.090062775,201,398,390,390,578,203,0,377,388
FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,286598,LYVE1,0.34871706,0.09865198,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.093916096,299,445,477,281,361,531,0,400,389
GZOSMCIZMLWJML-VJLLXTKPSA-N,abiraterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,176600,LYVE1,0.34854227,0.09861926,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1218576,326,259,624,415,450,371,0,401,390
BRUQQQPBMZOVGD-XFKAJCMBSA-N,oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,150301,LYVE1,0.34642926,0.10022277,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1560967,119,362,560,353,303,475,0,396,391
VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,108075,LYVE1,0.3456472,0.09807726,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.11682907,150,405,488,435,503,451,0,402,392
JQSHBVHOMNKWFT-DTORHVGOSA-N,varenicline,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,309195,LYVE1,0.34295833,0.09757388,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14727318,110,527,202,378,432,583,0,403,393
VIKNJXKGJWUCNN-XGXHKTLJSA-N,norethindrone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1599,LYVE1,0.34049937,0.09711353,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14242236,409,227,458,408,285,491,0,404,394
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,LYVE1,0.34040496,0.10645401,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10610519,97,594,244,511,385,336,0,379,395
XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,293078,LYVE1,0.34015787,0.097049594,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07329537,402,407,122,544,413,365,0,405,396
IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,206443,LYVE1,0.33732796,0.105966024,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09106645,503,482,173,259,422,575,0,380,397
QDGZDCVAUDNJFG-FXQIFTODSA-N,entecavir,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,4423,LYVE1,0.33604094,0.105761915,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.093387485,373,607,287,216,344,452,0,381,398
FNKQXYHWGSIFBK-RPDRRWSUSA-N,sapropterin,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,172912,LYVE1,0.32601354,0.09902268,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.11433325,339,572,371,199,229,606,0,399,399
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,LYVE1,0.3174655,0.092801295,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08727833,330,349,425,295,526,547,0,410,400
VUDZSIYXZUYWSC-DBRKOABJSA-N,cedazuridine,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,293785,LYVE1,0.31065825,0.101736434,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.0885589,288,394,151,472,272,492,0,389,401
FYDWDCIFZSGNBU-UHFFFAOYSA-N,revefenacin,CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,93523,LYVE1,0.3084779,0.0911187,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10896902,365,637,221,401,299,456,0,414,402
JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,193724,LYVE1,0.30456033,0.10076936,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15157486,436,489,337,200,160,364,0,393,403
KTEIFNKAUNYNJU-GFCCVEGCSA-N,crizotinib,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,166835,LYVE1,0.30310813,0.10053905,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.089082606,580,423,506,513,240,298,0,394,404
KENSGCYKTRNIST-RVUAFKSESA-N,deflazacort,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1,47537,LYVE1,0.30241174,0.10042861,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.22198726,629,249,535,279,12,534,1,395,405
DDFOUSQFMYRUQK-RCDICMHDSA-N,isavuconazonium,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,167398,LYVE1,0.29838666,0.09979027,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.13204333,408,260,598,255,262,416,0,397,406
JWNPDZNEKVCWMY-VQHVLOKHSA-N,neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,73688,LYVE1,0.29467958,0.09920236,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12222971,176,662,214,406,519,376,0,398,407
LEZWWPYKPKIXLL-UHFFFAOYSA-N,econazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,218131,LYVE1,0.2943378,0.088471495,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08565672,337,419,412,374,520,193,0,416,408
LDEKQSIMHVQZJK-CAQYMETFSA-N,tenofovir alafenamide,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,34786,LYVE1,0.27827337,0.08546403,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10451217,511,462,391,520,224,294,0,420,409
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,ketotifen,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,97291,LYVE1,0.27368945,0.095873505,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.06568109,559,225,323,269,381,424,0,406,410
IRSCQMHQWWYFCW-UHFFFAOYSA-N,ganciclovir,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,257669,LYVE1,0.2725781,0.095697254,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.06136437,412,513,264,346,453,460,0,407,411
AJIPIJNNOJSSQC-NYLIRDPKSA-N,estetrol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2O,176555,LYVE1,0.26709703,0.08337168,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10321428,387,279,233,484,386,476,0,424,412
LLPOLZWFYMWNKH-CMKMFDCUSA-N,hydrocodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150302,LYVE1,0.265717,0.08311332,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1505265,134,438,614,360,367,457,0,426,413
BMPDWHIDQYTSHX-AWEZNQCLSA-N,eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,241671,LYVE1,0.2645614,0.09442588,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07041817,415,304,395,551,549,262,0,408,414
UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,129968,LYVE1,0.26029566,0.09374937,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07419696,229,538,254,440,482,435,0,409,415
MOTJMGVDPWRKOC-QPVYNBJUSA-N,atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,56299,LYVE1,0.2581539,0.08169741,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10395646,647,497,234,577,329,225,0,428,416
JKVNJTYHRABHIY-WXVUKLJWSA-N,benzgalantamine,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2,150327,LYVE1,0.2572587,0.08152982,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.079498604,435,375,568,334,313,411,0,429,417
NEQYWYXGTJDAKR-JTQLQIEISA-N,olutasidenib,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,172253,LYVE1,0.25546455,0.08119393,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.12648824,561,130,243,545,350,487,0,430,418
GEJDGVNQKABXKG-CFKGEZKQSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,135434,LYVE1,0.2544861,0.08101075,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08511299,505,461,428,187,397,573,0,431,419
JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,176222,LYVE1,0.25271374,0.08067895,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14777389,607,131,517,475,399,335,0,432,420
MSYKRHVOOPPJKU-BDAKNGLRSA-N,brivaracetam,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,60775,LYVE1,0.25194767,0.09146682,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.096909694,313,519,408,315,280,343,0,413,421
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,LYVE1,0.24831381,0.09184915,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.100318246,377,382,565,253,488,288,0,411,422
NKANXQFJJICGDU-QPLCGJKRSA-N,tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,42134,LYVE1,0.24781427,0.091769926,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.088486016,526,340,499,206,487,241,0,412,423
KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CC(N)Cc1ccccc1,40515,LYVE1,0.24603966,0.07942947,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.106709756,191,479,456,413,509,549,0,433,424
KRNAOFGYEFKHPB-ANJVHQHFSA-N,rimegepant,N[C@@H]1c2cccnc2[C@H](OC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)CC[C@H]1c1cccc(F)c1F,252637,LYVE1,0.24326138,0.078909345,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07086347,306,451,421,485,456,508,0,434,425
MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,41730,LYVE1,0.23953484,0.07821169,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14053665,103,540,228,507,494,544,0,438,426
JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,89847,LYVE1,0.23625453,0.08993665,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.054660644,398,314,297,352,415,422,0,415,427
LTXREWYXXSTFRX-QGZVFWFLSA-N,linagliptin,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,13607,LYVE1,0.23549819,0.08446606,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.0918389,366,232,131,355,448,392,0,423,428
BMPDWHIDQYTSHX-UHFFFAOYSA-N,oxcarbazepine,NC(=O)N1c2ccccc2CC(O)c2ccccc21,241669,LYVE1,0.22571039,0.08826444,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.076374695,396,329,484,572,533,230,0,417,429
KGSXMPPBFPAXLY-UHFFFAOYSA-N,azilsartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,75477,LYVE1,0.22125785,0.08755831,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07480055,307,548,212,363,451,200,0,418,430
DYLUUSLLRIQKOE-UHFFFAOYSA-N,enasidenib,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,26994,LYVE1,0.21894664,0.08719177,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.056932684,522,485,363,372,473,380,0,419,431
OPXLLQIJSORQAM-UHFFFAOYSA-N,mebendazole,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,112288,LYVE1,0.21379769,0.07339337,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09322042,342,313,350,621,332,351,0,441,432
FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,2436,LYVE1,0.20719624,0.08532826,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15521935,691,280,626,299,214,385,0,421,433
DUXZAXCGJSBGDW-HXUWFJFHSA-N,fesoterodine,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,32732,LYVE1,0.2061199,0.07195599,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14867945,295,275,523,219,419,417,0,443,434
MKUXAQIIEYXACX-UHFFFAOYSA-N,acyclovir,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,257670,LYVE1,0.2044321,0.08488989,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.057068095,379,491,307,404,523,445,0,422,435
WSEQXVZVJXJVFP-UHFFFAOYSA-N,citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,89873,LYVE1,0.19480518,0.06983773,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.086239405,341,408,467,333,540,588,0,446,436
YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,199744,LYVE1,0.19442168,0.08330233,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.0615037,263,367,385,638,421,506,0,425,437
FFGPTBGBLSHEPO-UHFFFAOYSA-N,carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,241667,LYVE1,0.18725108,0.08216513,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.07176941,486,331,398,567,543,263,0,427,438
KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,77108,LYVE1,0.18580176,0.068152174,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.15898165,136,557,489,222,581,617,0,447,439
