drug_id,molecular_weight,logp,tpsa,heavy_atoms
KGSXMPPBFPAXLY-UHFFFAOYSA-N,456.45800000000014,4.1918000000000015,123.23999999999998,34
KIHYPELVXPAIDH-HNSNBQBZSA-N,516.6040000000002,6.7727000000000075,62.129999999999995,37
KIQXRQVVYTYYAZ-VKVYFNERSA-N,410.4570000000001,3.816000000000003,86.99000000000001,29
KJADKKWYZYXHBB-XBWDGYHZSA-N,339.3660000000001,-0.3953999999999982,115.54,22
KJFBVJALEQWJBS-XUXIUFHCSA-N,376.24000000000007,1.7748999999999993,99.77000000000001,24
KJHKTHWMRKYKJE-SUGCFTRWSA-N,628.8139999999999,4.328140000000003,120.0,46
KKGQTZUTZRNORY-UHFFFAOYSA-N,307.478,3.204300000000001,66.48,22
KPBZROQVTHLCDU-UHFFFAOYSA-N,456.3220000000001,4.245200000000003,90.92999999999999,30
KPVIXBKIJXZQJX-CSOZIWFHSA-N,507.7370000000003,3.8668000000000036,109.85000000000001,35
KPWSJANDNDDRMB-QAQDUYKDSA-N,427.4200000000002,4.335500000000003,38.82000000000001,28
KPYSYYIEGFHWSV-UHFFFAOYSA-N,213.664,1.857,63.32000000000001,14
KQKPFRSPSRPDEB-UHFFFAOYSA-N,295.408,1.3211999999999997,65.2,20
KRNAOFGYEFKHPB-ANJVHQHFSA-N,534.5670000000003,4.490000000000004,119.12999999999998,39
KSGXQBZTULBEEQ-UHFFFAOYSA-N,627.7460000000003,5.812270000000005,151.52999999999997,46
KSMAGQUYOIHWFS-UHFFFAOYSA-N,259.13599999999997,2.7624000000000004,33.62,16
KTEIFNKAUNYNJU-GFCCVEGCSA-N,450.34500000000014,5.037700000000004,77.99,30
KTUFNOKKBVMGRW-UHFFFAOYSA-N,493.6150000000002,4.590320000000004,86.28000000000002,37
KVWDHTXUZHCGIO-UHFFFAOYSA-N,312.4420000000001,3.4392200000000033,30.870000000000005,22
KWGRBVOPPLSCSI-WCBMZHEXSA-N,165.236,1.3278999999999999,32.26,12
KWGRBVOPPLSCSI-WPRPVWTQSA-N,165.236,1.3278999999999999,32.26,12
KWTSXDURSIMDCE-QMMMGPOBSA-N,135.20999999999998,1.5763,26.02,10
KWTSXDURSIMDCE-UHFFFAOYSA-N,135.20999999999998,1.5763,26.02,10
KWTWDQCKEHXFFR-SMDDNHRTSA-N,221.34399999999997,3.0835000000000017,23.47,16
KXNPVXPOPUZYGB-IOVMHBDKSA-N,508.6450000000003,0.9125700000000025,177.71,35
KYYIDSXMWOZKMP-UHFFFAOYSA-N,263.381,2.7326000000000006,43.7,19
LCQLHJZYVOQKHU-VKHMYHEASA-N,190.155,-1.0273000000000003,129.72,13
LDCRTTXIJACKKU-ONEGZZNKSA-N,144.12599999999998,-0.11140000000000017,52.60000000000001,10
LDEKQSIMHVQZJK-CAQYMETFSA-N,476.47400000000016,2.9729,143.48,33
LEBVLXFERQHONN-UHFFFAOYSA-N,288.43500000000006,3.8965400000000026,32.34,21
LERNTVKEWCAPOY-DZZGSBJMSA-N,392.5220000000001,2.3457,59.06,26
LEZWWPYKPKIXLL-UHFFFAOYSA-N,381.69000000000005,5.801400000000003,27.05,24
LFQDNHWZDQTITF-UHFFFAOYSA-N,151.933,0.043399999999999994,29.46,11
LHHCSNFAOIFYRV-DOVBMPENSA-N,519.6870000000004,1.7112000000000023,150.70000000000002,37
LIENCHBZNNMNKG-OJFNHCPVSA-N,499.5340000000003,1.0971800000000007,131.4,35
LIOLIMKSCNQPLV-UHFFFAOYSA-N,412.42800000000005,3.429000000000002,85.07000000000001,31
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,615.4029999999999,3.940120000000002,107.13,37
LKJPYSCBVHEWIU-UHFFFAOYSA-N,430.3790000000001,2.8795800000000007,107.25999999999999,29
LLPOLZWFYMWNKH-CMKMFDCUSA-N,299.37000000000006,1.9333,38.77,22
LMMJFBMMJUMSJS-UHFFFAOYSA-N,471.4700000000002,2.6847200000000004,136.31,33
LOMMPXLFBTZENJ-ZACQAIPSSA-N,383.34700000000004,3.2888800000000016,87.39,26
LOUPRKONTZGTKE-LHHVKLHASA-N,324.4240000000001,3.1732000000000014,45.59,24
LOWWYYZBZNSPDT-ZBEGNZNMSA-N,310.36100000000005,1.2987799999999996,88.91,23
LPAUOXUZGSBGDU-STDDISTJSA-N,460.9830000000001,4.267320000000003,82.36,31
LPQZKKCYTLCDGQ-WEDXCCLWSA-N,300.296,-1.523199999999998,122.45999999999998,20
LRFKWQGGENFBFO-IBGZPJMESA-N,387.45700000000005,3.3213000000000017,113.01000000000002,26
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,365.4110000000001,0.023700000000000443,132.96,25
LTXBFJFJUIJOQE-GOSISDBHSA-N,321.38000000000005,2.4081,88.24000000000001,24
LTXREWYXXSTFRX-QGZVFWFLSA-N,472.5530000000002,1.1474199999999997,116.86000000000001,35
LUKZNWIVRBCLON-GXOBDPJESA-N,540.6970000000002,4.703900000000005,99.13000000000001,39
LUMKNAVTFCDUIE-VHXPQNKSSA-N,378.899,5.645700000000005,29.46,27
LUZRJRNZXALNLM-JGRZULCMSA-N,583.6890000000001,2.0811000000000024,118.21000000000001,43
LVXJQMNHJWSHET-AATRIKPKSA-N,469.9480000000004,5.1551000000000045,79.38000000000001,33
LWQQLNNNIPYSNX-UROSTWAQSA-N,412.6140000000003,5.090600000000006,60.69,30
LXBIFEVIBLOUGU-DPYQTVNSSA-N,163.173,-2.9667999999999988,92.95,11
LXMSZDCAJNLERA-ZHYRCANASA-N,416.58300000000025,4.852300000000005,60.44,29
LZFZMUMEGBBDTC-QEJZJMRPSA-N,348.39900000000017,1.1261000000000003,106.94000000000001,25
MAEIEVLCKWDQJH-UHFFFAOYSA-N,364.42300000000006,3.036500000000001,118.71999999999998,25
MBBCVAKAJPKAKM-UHFFFAOYSA-N,693.7320000000003,8.382100000000005,61.440000000000005,50
MBUVEWMHONZEQD-UHFFFAOYSA-N,381.9070000000002,4.297500000000004,38.13,27
MCGSCOLBFJQGHM-SCZZXKLOSA-N,286.33900000000006,1.0922999999999998,101.88,21
MCIACXAZCBVDEE-CUUWFGFTSA-N,436.88800000000003,1.3564999999999994,108.61000000000001,30
MDSQOJYHHZBZKA-GBXCKJPGSA-N,574.991,4.988620000000003,131.17,40
MEJLVLMAJJRLCR-GCCNXGTGSA-N,542.7240000000003,0.8942000000000003,142.70000000000002,36
METQSPRSQINEEU-HXCATZOESA-N,366.50100000000015,4.305900000000004,43.370000000000005,27
MEZLKOACVSPNER-GFCCVEGCSA-N,187.286,2.1826,3.24,14
MFBCDACCJCDGBA-UHFFFAOYSA-N,459.58600000000035,5.987600000000008,70.0,34
MFFMDFFZMYYVKS-SECBINFHSA-N,407.31800000000015,2.0164999999999997,77.04,28
MJIHNNLFOKEZEW-RUZDIDTESA-N,369.3680000000001,3.515220000000001,73.86,25
MJIHNNLFOKEZEW-UHFFFAOYSA-N,369.3680000000001,3.515220000000001,73.86,25
MJUVRTYWUMPBTR-MRXNPFEDSA-N,520.5040000000002,3.395300000000002,113.18,37
MKJIEFSOBYUXJB-HOCLYGCPSA-N,317.4290000000001,3.238100000000002,38.77,23
MKJIEFSOBYUXJB-WEZHFFAMSA-N,323.4656106680001,3.238100000000002,38.77,23
MKPLKVHSHYCHOC-AHTXBMBWSA-N,500.5540000000002,4.427400000000005,96.22000000000001,35
MKUXAQIIEYXACX-UHFFFAOYSA-N,225.20799999999997,-1.3318000000000003,119.04999999999998,16
MKXZASYAUGDDCJ-NJAFHUGGSA-N,271.404,3.3834000000000026,12.47,20
MLBVMOWEQCZNCC-OEMFJLHTSA-N,585.6160000000002,2.5198,177.72,39
MLDQJTXFUGDVEO-UHFFFAOYSA-N,464.83100000000013,5.549700000000003,92.35000000000001,32
MLYYVTUWGNIJIB-BXKDBHETSA-N,454.5190000000002,-0.6360799999999995,156.08999999999997,29
MNDBXUUTURYVHR-UHFFFAOYSA-N,403.21200000000016,5.030900000000003,60.45,26
MOTJMGVDPWRKOC-QPVYNBJUSA-N,510.63100000000026,4.694000000000004,88.54,37
MOYKHGMNXAOIAT-JGWLITMVSA-N,236.13599999999997,-1.0622000000000003,123.20000000000002,16
MQJKPEGWNLWLTK-UHFFFAOYSA-N,248.30700000000002,1.6838000000000002,86.18,17
MQOBSOSZFYZQOK-UHFFFAOYSA-N,318.75600000000003,3.8130000000000033,63.60000000000001,22
MRBDMNSDAVCSSF-UHFFFAOYSA-N,281.35900000000004,2.840420000000001,47.86,21
MSYKRHVOOPPJKU-BDAKNGLRSA-N,212.29299999999995,0.8988999999999999,63.4,15
MUGXRYIUWFITCP-PGRDOPGGSA-N,410.4240000000001,3.742040000000002,77.0,30
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,288.431,3.879200000000003,37.3,21
MVGWUTBTXDYMND-QGZVFWFLSA-N,457.49200000000025,6.927800000000006,62.31999999999999,33
MVRHVFSOIWFBTE-INIZCTEOSA-N,597.664,4.020020000000003,124.24000000000001,41
MVWVFYHBGMAFLY-UHFFFAOYSA-N,412.9460000000002,3.809000000000002,48.470000000000006,28
MWKYMZXCGYXLPL-ZDUSSCGKSA-N,450.4650000000002,2.884500000000002,83.48,32
MWLSOWXNZPKENC-UHFFFAOYSA-N,236.29599999999996,2.7321999999999997,66.56,16
MWTBKTRZPHJQLH-UHFFFAOYSA-N,307.39700000000005,2.7792000000000012,38.13,23
MXAYKZJJDUDWDS-LBPRGKRZSA-N,361.034,1.2660999999999993,98.66000000000001,23
MYSWGUAQZAJSOK-UHFFFAOYSA-N,331.34700000000004,1.5833,74.57,24
NBGABHGMJVIVBW-QHCPKHFHSA-N,450.9300000000001,4.265420000000003,88.93,32
NBRBXGKOEOGLOI-UHFFFAOYSA-N,493.58500000000026,4.023600000000002,110.25999999999999,35
NCLGDOBQAWBXRA-PGRDOPGGSA-N,546.9370000000002,4.510120000000002,142.17000000000002,38
NCNRHFGMJRPRSK-MDZDMXLPSA-N,318.354,2.0060000000000002,95.5,22
NDAUXUAQIAJITI-LBPRGKRZSA-N,239.315,1.3059999999999998,72.72,17
NDAUXUAQIAJITI-UHFFFAOYSA-N,239.315,1.3059999999999998,72.72,17
NDCUAPJVLWFHHB-UHNVWZDZSA-N,265.247,-1.5252999999999983,130.23999999999998,17
NDDAHWYSQHTHNT-UHFFFAOYSA-N,365.84200000000004,2.0834,92.5,24
NEMGRZFTLSKBAP-LBPRGKRZSA-N,302.34900000000005,2.3681,64.35,22
NEQYWYXGTJDAKR-JTQLQIEISA-N,354.797,2.9249800000000006,90.68,25
NFEZZTICAUWDHU-RDTXWAMCSA-N,348.3970000000001,2.4846000000000004,54.18,25
NGBFQHCMQULJNZ-UHFFFAOYSA-N,348.4280000000001,2.5299199999999997,100.19,24
NHHQJBCNYHBUSI-UHFFFAOYSA-N,470.4610000000003,3.6332000000000013,128.75,34
NIJJYAXOARWZEE-UHFFFAOYSA-N,144.214,2.2874,37.3,10
NKANXQFJJICGDU-QPLCGJKRSA-N,371.524,5.9961000000000055,12.47,28
NKHAVTQWNUWKEO-NSCUHMNNSA-N,130.099,-0.19980000000000003,63.60000000000001,9
NNACHAUCXXVJSP-UHFFFAOYSA-N,295.8539999999999,4.165200000000003,12.47,20
NNJVILVZKWQKPM-UHFFFAOYSA-N,234.343,2.5837400000000006,32.34,17
NOZIJMHMKORZBA-KJCUYJGMSA-N,591.5570000000001,8.523600000000004,97.75,39
NQDJXKOVJZTUJA-UHFFFAOYSA-N,266.30400000000003,2.6512200000000004,58.120000000000005,20
NSQSAUGJQHDYNO-UHFFFAOYSA-N,572.75,4.734660000000003,86.9,42
NTJOBXMMWNYJFB-UHFFFAOYSA-N,369.4870000000002,1.2851000000000006,101.73,25
NUKYPUAOHBNCPY-UHFFFAOYSA-N,94.11699999999999,0.6638000000000001,38.91,7
NXQKSXLFSAEQCZ-SFHVURJKSA-N,560.6050000000001,4.4814200000000035,104.45000000000002,41
NYDCDZSEEAUOHN-IZHYLOQSSA-N,357.497,5.653900000000005,21.259999999999998,27
NYNZQNWKBKUAII-KBXCAEBGSA-N,428.44300000000015,2.9475000000000016,86.00000000000001,31
OBWASQILIWPZMG-QZMOQZSNSA-N,450.91500000000013,1.6133999999999993,108.61000000000001,31
ODAIHABQVKJNIY-PEDHHIEDSA-N,340.4200000000001,1.4621,106.94000000000001,24
OEKWJQXRCDYSHL-FNOIDJSQSA-N,522.5780000000002,2.0136999999999996,138.44,36
OEOLOEUAGSPDLT-UHFFFAOYSA-N,289.31700000000006,-1.587399999999998,138.48,19
OEXHQOGQTVQTAT-JRNQLAHRSA-N,332.464,2.8541000000000016,46.53,24
OFCNXPDARWKPPY-UHFFFAOYSA-N,136.11399999999998,-0.35380000000000006,74.43,10
OFPXSFXSNFPTHF-UHFFFAOYSA-N,293.32200000000006,4.025800000000003,63.33,22
OFZJKCQENFPZBH-UHFFFAOYSA-N,649.6700000000003,6.581400000000007,101.90000000000002,42
OGHNVEJMJSYVRP-UHFFFAOYSA-N,406.482,3.738000000000002,75.74000000000001,30
OGQICQVSFDPSEI-UHFFFAOYSA-N,351.47100000000006,4.431500000000004,39.19,25
OHRURASPPZQGQM-GCCNXGTGSA-N,540.7080000000002,1.4296000000000009,142.70000000000002,36
OIGNJSKKLXVSLS-VWUMJDOOSA-N,360.4500000000002,1.5575999999999999,94.83,26
OJFSXZCBGQGRNV-UHFFFAOYSA-N,290.794,3.4026000000000023,25.36,20
OJQMKCBWYCWFPU-UHFFFAOYSA-N,419.5250000000001,4.906800000000004,75.55,31
OLAHOMJCDNXHFI-UHFFFAOYSA-N,446.5550000000001,4.183600000000003,77.33,33
OLNTVTPDXPETLC-XPWALMASSA-N,409.4320000000001,4.888300000000004,60.77,30
ONIQOQHATWINJY-UHFFFAOYSA-N,501.51400000000024,5.5408000000000035,98.78000000000002,37
OPXLLQIJSORQAM-UHFFFAOYSA-N,295.298,2.972200000000001,84.07999999999998,22
OROGSEYTTFOCAN-DNJOTXNNSA-N,299.3700000000001,1.5010999999999999,41.93,22
OUBCNLGXQFSTLU-UHFFFAOYSA-N,329.2300000000001,2.7346000000000013,94.35,23
OUJTZYPIHDYQMC-LJQANCHMSA-N,378.4280000000001,3.515640000000001,81.54,28
OURRXQUGYQRVML-AREMUKBSSA-N,453.54200000000014,4.8896400000000035,94.31,34
OXPLANUPKBHPMS-ZXBNPROVSA-N,470.60600000000045,3.497000000000003,93.06000000000002,34
OYTKINVCDFNREN-UHFFFAOYSA-N,109.132,0.2460000000000001,64.92999999999999,8
OYYDSUSKLWTMMQ-JKHIJQBDSA-N,392.519,3.769700000000003,46.53,29
OZGNYLLQHRPOBR-DHZHZOJOSA-N,287.406,4.985000000000004,3.24,22
OZOMQRBLCMDCEG-VIZOYTHASA-N,314.257,1.7404999999999997,118.05000000000001,23
OZVBMTJYIDMWIL-AYFBDAFISA-N,654.6059999999999,3.192800000000001,118.21,43
OZWKMVRBQXNZKK-UHFFFAOYSA-N,255.27299999999997,2.291,59.3,19
PAJMKGZZBBTTOY-ZFORQUDYSA-N,390.5200000000002,3.583200000000003,86.99000000000001,28
PBAPPPCECJKMCM-IBGZPJMESA-N,396.516,2.7722000000000007,100.27,28
PCHKPVIQAHNQLW-CQSZACIVSA-N,320.396,2.591400000000001,72.94,24
PCOBBVZJEWWZFR-UHFFFAOYSA-N,303.33700000000005,3.588400000000001,76.38,22
PDGKHKMBHVFCMG-UHFFFAOYSA-N,446.55900000000037,2.724500000000001,91.21,33
PDWUPXJEEYOOTR-UHFFFAOYSA-N,275.09299999999996,1.27427,61.900000000000006,12
PEMUGDMSUDYLHU-ZEQRLZLVSA-N,604.1299999999999,4.732980000000004,88.83000000000001,43
PGTVWKLGGCQMBR-FLBATMFCSA-N,332.5280000000001,4.985300000000005,37.3,24
PHLBKPHSAVXXEF-UHFFFAOYSA-N,371.8720000000001,2.3617,45.78,26
PHXJVRSECIGDHY-UHFFFAOYSA-N,532.5700000000002,4.456020000000003,65.77000000000001,39
PIBARDGJJAGJAJ-NQIIRXRSSA-N,580.418,3.7395200000000015,122.97000000000001,38
PJDFLNIOAUIZSL-UHFFFAOYSA-N,129.159,0.36450000000000005,63.32000000000001,9
PJMPHNIQZUBGLI-UHFFFAOYSA-N,336.47900000000004,4.136700000000004,23.550000000000004,25
PMXMIIMHBWHSKN-UHFFFAOYSA-N,426.49200000000025,3.081320000000002,84.39,31
PNCPYILNMDWPEY-QGZVFWFLSA-N,495.5420000000002,3.0711000000000013,97.05000000000001,35
PNVNVHUZROJLTJ-UHFFFAOYSA-N,277.4079999999999,3.0356000000000014,32.7,20
POGQSBRIGCQNEG-UHFFFAOYSA-N,238.197,0.7035000000000001,73.80000000000001,17
PPSNFPASKFYPMN-SECBINFHSA-N,358.40200000000004,2.46112,76.80000000000001,25
PQXKDMSYBGKCJA-CVTJIBDQSA-N,492.68900000000025,4.255800000000003,56.75000000000001,35
PRMWGUBFXWROHD-UHFFFAOYSA-N,349.3930000000001,4.4381800000000045,58.68,27
PSIFNNKUMBGKDQ-UHFFFAOYSA-N,422.9200000000001,4.2668000000000035,92.50999999999999,30
PTOIAAWZLUQTIO-GXFFZTMASA-N,245.32199999999995,2.2512,38.33,18
PUKBOVABABRILL-YZNIXAGQSA-N,581.6540000000003,8.048040000000006,61.440000000000005,42
PURKAOJPTOLRMP-ASMGOKTBSA-N,401.55391600200016,5.081000000000004,82.19,29
PURKAOJPTOLRMP-UHFFFAOYSA-N,392.49900000000014,5.081000000000005,82.19,29
PYGWGZALEOIKDF-UHFFFAOYSA-N,435.2850000000001,4.717400000000002,120.63999999999999,28
PYNXFZCZUAOOQC-UTKZUKDTSA-N,411.49800000000016,3.8350000000000017,92.7,30
PYZRQGJRPPTADH-UHFFFAOYSA-N,256.09599999999995,2.0098,90.71,16
PZBCKZWLPGJMAO-UHFFFAOYSA-N,480.5290000000002,0.661800000000002,139.79000000000002,35
PZFAZQUREQIODZ-LJQANCHMSA-N,448.5270000000003,1.0870999999999995,94.28,33
QADPYRIHXKWUSV-UHFFFAOYSA-N,560.4860000000001,5.354400000000004,95.09,38
QCHFTSOMWOSFHM-WPRPVWTQSA-N,208.261,1.1618000000000002,44.12,15
QCZAWDGAVJMPTA-RNFRBKRXSA-N,414.741,4.312400000000001,75.62,27
QDGZDCVAUDNJFG-FXQIFTODSA-N,277.284,-0.8278000000000001,130.04999999999998,20
QEFAQIPZVLVERP-UHFFFAOYSA-N,254.289,1.5276,86.18,19
QFFGVLORLPOAEC-SNVBAGLBSA-N,393.8460000000001,3.144700000000001,88.56,27
QFNHIDANIVGXPE-FNZWTVRRSA-N,569.6620000000003,4.159040000000003,164.63,42
QGJUIPDUBHWZPV-SGTAVMJGSA-N,315.4170000000001,1.157979999999999,90.35000000000001,23
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,314.469,5.846500000000006,40.46,23
QIVUCLWGARAQIO-OLIXTKCUSA-N,603.5230000000003,3.9479000000000015,104.29,43
QKDRXGFQVGOQKS-CRSSMBPESA-N,424.946,3.172600000000002,79.15,28
QNZCBYKSOIHPEH-UHFFFAOYSA-N,459.5060000000003,2.699600000000001,110.75999999999999,34
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,359.47400000000016,1.5539999999999996,69.64000000000001,26
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,242.666,0.28967,92.81,16
QRPZBKAMSFHVRW-UHFFFAOYSA-N,473.49300000000034,1.6279199999999991,126.30999999999997,35
QTGIAADRBBLJGA-UHFFFAOYSA-N,284.38100000000003,2.16972,67.43,19
QTWZICCBKBYHDM-UHFFFAOYSA-N,285.41599999999994,4.026800000000002,18.509999999999998,20
QUIJNHUBAXPXFS-XLJNKUFUSA-N,555.5160000000003,7.1305000000000085,45.59,37
QXWYKJLNLSIPIN-JGVFFNPUSA-N,213.189,-0.4569000000000002,124.01000000000002,15
QXWZQTURMXZVHJ-UHFFFAOYSA-N,496.6330000000002,3.8980000000000032,101.49000000000001,35
QYSXJUFSXHHAJI-YRZJJWOYSA-N,384.6480000000002,7.619000000000008,20.23,28
QZFHIXARHDBPBY-UHFFFAOYSA-N,426.3870000000001,2.557499999999999,146.86,31
QZUDBNBUXVUHMW-UHFFFAOYSA-N,326.83100000000013,3.7227000000000023,30.869999999999997,23
QZZUEBNBZAPZLX-QFIPXVFZSA-N,392.49900000000014,3.148900000000001,85.35,29
RAPZEAPATHNIPO-UHFFFAOYSA-N,410.4930000000003,3.5904200000000026,64.16,30
RBTBFTRPCNLSDE-UHFFFAOYSA-N,284.408,3.862600000000003,19.370000000000005,20
RDOIQAHITMMDAJ-UHFFFAOYSA-N,477.0480000000002,5.088000000000005,43.78,34
RENRQMCACQEWFC-UGKGYDQZSA-N,422.5250000000002,4.925320000000004,74.79,31
RGFBRLNVZCCMSV-BIRGHMBHSA-N,604.7209999999999,-0.03739999999999888,179.7,39
RHWKPHLQXYSBKR-BMIGLBTASA-N,419.3840000000002,1.3528,100.86999999999999,30
RHXHGRAEPCAFML-UHFFFAOYSA-N,434.54800000000023,2.7964,91.21000000000001,32
RITAVMQDGBJQJZ-FMIVXFBMSA-N,386.48,4.639100000000004,70.67,28
RJCWBNBKOKFWNY-IDPLTSGASA-N,554.7220000000002,6.729780000000008,87.03,40
RJKFOVLPORLFTN-LEKSSAKUSA-N,314.46900000000005,4.723500000000005,34.14,23
RKEWSXXUOLRFBX-UHFFFAOYSA-N,427.5640000000002,4.6665000000000045,44.81,31
RKUNBYITZUJHSG-SPUOUPEWSA-N,289.37500000000006,1.9308999999999996,49.769999999999996,21
RLAWWYSOJDYHDC-BZSNNMDCSA-N,405.49500000000023,1.2352000000000007,132.95999999999998,29
RLCLASQCAPXVLM-NSHDSACASA-N,273.33600000000007,2.2906,66.89,20
RMMXLENWKUUMAY-UHFFFAOYSA-N,514.6290000000004,7.2644200000000065,72.94,39
RMRJXGBAOAMLHD-IHFGGWKQSA-N,467.6500000000003,4.413800000000004,62.16,34
RNOAOAWBMHREKO-QFIPXVFZSA-N,471.5610000000002,4.222600000000003,102.48000000000002,35
RRMJMHOQSALEJJ-UHFFFAOYSA-N,554.6550000000002,4.104200000000003,109.67000000000002,41
RTGDFNSFWBGLEC-SYZQJQIISA-N,433.5010000000003,2.52402,94.53000000000002,31
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,309.33099999999996,4.435000000000003,21.259999999999998,22
RUDATBOHQWOJDD-BSWAIDMHSA-N,392.5800000000002,4.477900000000004,77.76,28
RUEYEZADQJCKGV-UHFFFAOYSA-N,393.4400000000002,1.2595999999999992,124.09,28
RUOKEQAAGRXIBM-GFCCVEGCSA-N,171.243,1.8967,12.03,13
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,451.4830000000003,1.7177999999999993,112.27000000000001,33
RVOLLAQWKVFTGE-UHFFFAOYSA-N,181.21499999999997,0.5714999999999999,33.42,13
RWTNPBWLLIMQHL-UHFFFAOYSA-N,501.66700000000014,5.510500000000006,81.0,37
RYIDHLJADOKWFM-MAODMQOUSA-N,370.4490000000002,1.2533999999999996,103.86000000000001,27
RYMZZMVNJRMUDD-HGQWONQESA-N,418.57400000000024,4.585600000000005,72.83,30
RZEKVGVHFLEQIL-UHFFFAOYSA-N,381.3790000000001,3.5139200000000006,77.98,26
RZVAJINKPMORJF-UHFFFAOYSA-N,151.165,1.3505999999999998,49.33,11
RZVPBGBYGMDSBG-GGAORHGYSA-N,571.5580000000001,3.391200000000002,99.53999999999999,40
SDEAXTCZPQIFQM-UHFFFAOYSA-N,480.53200000000027,5.093520000000003,110.85000000000001,36
SDUQYLNIPVEERB-QPPQHZFASA-N,263.2,-1.2886,110.60000000000001,18
SECKRCOLJRRGGV-UHFFFAOYSA-N,488.6140000000004,2.07042,112.9,34
SEVCTUCCZYBJER-BSJAROSPSA-N,390.5000000000002,2.3896000000000006,72.83,28
SFLSHLFXELFNJZ-QMMMGPOBSA-N,169.17999999999998,0.08989999999999998,86.71000000000001,12
SFNSLLSYNZWZQG-VQIMIIECSA-N,374.4480000000001,3.391580000000002,96.84,28
SGEGOXDYSFKCPT-UHFFFAOYSA-N,441.5350000000002,4.029580000000003,102.28999999999999,33
SGEUNORSOZVTOL-CABZTGNLSA-N,407.37700000000007,1.8184999999999996,111.71000000000001,29
SGUAFYQXFOLMHL-UHFFFAOYSA-N,328.4120000000001,2.1353999999999997,95.57999999999998,24
SHGAZHPCJJPHSC-XFYACQKRSA-N,300.44200000000006,5.602600000000005,37.3,22
SHGAZHPCJJPHSC-YCNIQYBTSA-N,300.44200000000006,5.602600000000005,37.3,22
SIFNOOUKXBRGGB-AREMUKBSSA-N,458.6460000000002,5.851800000000007,44.730000000000004,34
SJVQHLPISAIATJ-ZDUSSCGKSA-N,416.8720000000002,4.483500000000002,88.49000000000001,30
SJZRECIVHVDYJC-UHFFFAOYSA-N,104.105,-0.15650000000000003,57.53,7
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,348.3810000000001,-1.142399999999997,128.28,23
SNICXCGAKADSCV-JTQLQIEISA-N,162.236,1.8483,16.130000000000003,12
SNIOPGDIGTZGOP-UHFFFAOYSA-N,227.08499999999998,-1.0200999999999996,157.11,15
SNPPWIUOZRMYNY-UHFFFAOYSA-N,239.746,3.2993000000000023,29.1,16
SNUDIPVBUUXCDG-QHSBEEBCSA-N,497.63900000000024,1.6656999999999995,108.74000000000001,33
SOLUWJRYJLAZCX-LYOVBCGYSA-N,449.3850000000003,1.6343999999999999,100.87,32
SONNWYBIRXJNDC-VIFPVBQESA-N,167.20799999999997,0.645,52.489999999999995,12
SOYCMDCMZDHQFP-UHFFFAOYSA-N,255.273,2.1269,80.39000000000001,19
SOYKEARSMXGVTM-UHFFFAOYSA-N,274.795,3.8186000000000027,16.130000000000003,19
SPMVMDHWKHCIDT-UHFFFAOYSA-N,454.8700000000003,5.6381200000000025,107.74000000000001,32
STPKWKPURVSAJF-LJEWAXOPSA-N,674.9720000000001,6.624500000000008,70.08,48
STUWGJZDJHPWGZ-LBPRGKRZSA-N,441.4790000000001,3.835020000000002,101.21,30
STZYTFJPGGDRJD-NHUWBDDWSA-N,517.7760000000004,5.251300000000007,66.84,36
SUBDBMMJDZJVOS-DEOSSOPVSA-N,345.4240000000001,2.8997400000000013,83.09,24
SUBDBMMJDZJVOS-UHFFFAOYSA-N,345.4240000000001,2.8997400000000013,83.09,24
SUDAHWBOROXANE-SECBINFHSA-N,482.196,2.4667000000000003,90.82000000000001,26
SUJUHGSWHZTSEU-FYBSXPHGSA-N,602.6750000000001,7.325500000000007,105.59000000000002,42
TTWJBBZEZQICBI-UHFFFAOYSA-N,299.8020000000001,2.0023999999999997,67.59,20
TTZHDVOVKQGIBA-IQWMDFIBSA-N,529.4580000000002,1.6565000000000003,158.17999999999995,36
TXEIIPDJKFWEEC-UHFFFAOYSA-N,308.12000000000006,4.4998000000000005,63.33,20
TYZROVQLWOKYKF-ZDUSSCGKSA-N,337.35100000000006,1.1235999999999997,71.11,24
TZFNLOMSOLWIDK-JTQLQIEISA-N,226.232,-0.05310000000000015,115.81000000000002,16
UBPYILGKFZZVDX-UHFFFAOYSA-N,530.4560000000004,5.190380000000005,82.88,36
UBQNRHZMVUUOMG-UHFFFAOYSA-N,212.23000000000002,0.6163,86.19000000000001,14
UBZPNQRBUOBBLN-PWRODBHTSA-N,499.5200000000002,-0.279899999999998,149.18,36
UCFGDBYHRUNTLO-QHCPKHFHSA-N,421.4530000000002,1.8468000000000002,104.89,31
UCJGJABZCDBEDK-UHFFFAOYSA-N,470.6130000000003,6.331020000000006,57.86,35
UCTWMZQNUQWSLP-VIFPVBQESA-N,183.207,0.35060000000000013,72.72,13
