matrix,view,direction,model_a,model_b,family,queries,valid_correlations,minimum_candidates,maximum_candidates,median_spearman,mean_spearman,mean_kendall_tau_b,mean_top10_overlap,random_top10_overlap,top10_overlap_ratio_to_random
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,nuclear_epigenetic_transcription,34,34,720,720,0.16446681926208273,0.1410688197717647,0.09898846709683866,0.35294117647058826,0.1388888888888889,2.541176470588235
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,DrugCLIP,transporter,22,22,720,720,0.07342874833084674,0.08088541820103716,0.05387145447375328,0.09090909090909091,0.1388888888888889,0.6545454545454545
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,enzyme,74,74,719,719,0.15373666369845412,0.14186204265501923,0.09680167931464076,0.47297297297297297,0.13908205841446453,3.400675675675676
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,ion_channel,16,16,338,719,0.05581463964310414,0.049221298610256516,0.032969011496123045,0.375,0.14888055402391553,2.5187977198134393
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,kinase,32,32,719,719,-0.05871751272132043,-0.07921252473785442,-0.05867011762514505,0.5625,0.13908205841446453,4.0443750000000005
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,nuclear_epigenetic_transcription,19,19,719,719,0.16704993756104533,0.12434235571149214,0.08720589478234347,1.6578947368421053,0.13908205841446453,11.920263157894738
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,Nesso-1,transporter,2,2,719,719,0.11644715997032745,0.11644715997032745,0.07569845467884763,0.0,0.13908205841446453,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,enzyme,170,170,720,720,-0.04622975063309873,-0.04957134668363855,-0.03440814902843132,0.12800079491255964,0.1388888888888889,0.9216057233704293
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,excluded_or_review,2,2,720,720,-0.00037622636279213695,-0.00037622636279213695,-0.000362996445053311,0.0,0.1388888888888889,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,ion_channel,48,48,720,720,-0.03527896224589125,-0.0362928310908606,-0.024232940607381428,0.041666666666666664,0.1388888888888889,0.3
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,kinase,108,108,720,720,-0.09440427379825164,-0.07854988005588583,-0.05729711288462203,0.14506172839506173,0.1388888888888889,1.0444444444444445
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,nuclear_epigenetic_transcription,34,34,720,720,0.04662429977618093,0.04750012290267325,0.03334377125861748,0.5003407780224389,0.1388888888888889,3.6024536017615603
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,transporter,22,22,720,720,-0.08491563238679245,-0.0823500511380923,-0.05549653316169325,0.0,0.1388888888888889,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,enzyme,135,135,720,720,-0.056239779880589584,-0.048091029969036296,-0.032766939943801476,0.1037037037037037,0.1388888888888889,0.7466666666666666
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,excluded_or_review,2,2,720,720,-0.1607885265773803,-0.1607885265773803,-0.10933367847931971,0.0,0.1388888888888889,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,ion_channel,38,38,720,720,-0.07188954375331752,-0.055144313269569,-0.03660082321453088,0.13157894736842105,0.1388888888888889,0.9473684210526315
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,kinase,83,83,720,720,0.034345396305674944,0.019315389836415325,0.013256519253283446,0.6265060240963856,0.1388888888888889,4.510843373493976
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,nuclear_epigenetic_transcription,28,28,720,720,0.0901021989238127,0.10134244216688247,0.06705157532698762,0.42857142857142855,0.1388888888888889,3.0857142857142854
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,transporter,17,17,720,720,-0.0596389960071211,-0.01225271920418674,-0.007974297065132752,0.3235294117647059,0.1388888888888889,2.3294117647058825
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,enzyme,74,74,719,719,-0.1325402900347064,-0.10715109078875103,-0.0735830193649934,0.581081081081081,0.13908205841446453,4.177972972972973
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,ion_channel,16,16,338,719,0.06898312998628622,0.07125971899391895,0.04772337480175529,0.25,0.14888055402391553,1.679198479875626
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,kinase,32,32,719,719,-0.11348552978658655,-0.10168727488400202,-0.06846837948132559,0.71875,0.13908205841446453,5.1678125
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,nuclear_epigenetic_transcription,19,19,719,719,0.14221630847208822,0.13056506193515932,0.08851688082488388,1.3157894736842106,0.13908205841446453,9.460526315789474
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,Nesso-1,transporter,2,2,719,719,0.008078527842108697,0.008078527842108697,0.006582324580994593,0.5,0.13908205841446453,3.595
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,enzyme,170,170,720,720,0.017994185028327,0.03197070496829723,0.022207656540921737,0.44164074560493993,0.1388888888888889,3.179813368355567
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,excluded_or_review,2,2,720,720,0.16656053728374917,0.16656053728374917,0.114609914855621,1.5,0.1388888888888889,10.799999999999999
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,ion_channel,48,48,720,720,0.09412661254002534,0.08168503010889704,0.0554449254645746,0.5499999999999999,0.1388888888888889,3.9599999999999995
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,kinase,108,108,720,720,0.10858036951576003,0.1047045483389829,0.07182652960092399,0.7299382716049382,0.1388888888888889,5.255555555555555
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,nuclear_epigenetic_transcription,34,34,720,720,0.19035332973216745,0.15669531054459776,0.10653749474899843,0.5319282793331236,0.1388888888888889,3.8298836111984897
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,transporter,22,22,720,720,0.027836315159747285,0.08748782433745363,0.05986684377736047,0.5,0.1388888888888889,3.5999999999999996
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,enzyme,135,135,720,720,0.1232137852896026,0.1157151810632653,0.07769033156612902,0.25925925925925924,0.1388888888888889,1.8666666666666665
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,excluded_or_review,2,2,720,720,0.16463903759326187,0.16463903759326187,0.11192372034116393,0.5,0.1388888888888889,3.5999999999999996
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,ion_channel,38,38,720,720,0.14002920458625043,0.10347856197000993,0.0688891449199842,0.02631578947368421,0.1388888888888889,0.1894736842105263
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,kinase,83,83,720,720,0.15455081355693928,0.15628007473201022,0.10482287534372368,0.5783132530120482,0.1388888888888889,4.163855421686747
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,nuclear_epigenetic_transcription,28,28,720,720,0.237415898311399,0.22455499943495855,0.15333428063816168,0.4642857142857143,0.1388888888888889,3.342857142857143
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTBind_occurrence,transporter,17,17,720,720,0.11724698465437115,0.12167863171863068,0.08254235565792321,0.058823529411764705,0.1388888888888889,0.4235294117647059
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,enzyme,169,169,720,720,0.03320140764494386,0.026961859473501344,0.017648502889489746,0.3136094674556213,0.1388888888888889,2.257988165680473
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,excluded_or_review,2,2,720,720,-0.12792527576231577,-0.12792527576231577,-0.08622111814707209,0.0,0.1388888888888889,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,ion_channel,47,47,720,720,0.07056460352137602,0.06421462239456029,0.0425023107213252,0.3829787234042553,0.1388888888888889,2.7574468085106383
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,kinase,108,108,720,720,0.04443218036649059,0.04052150286560305,0.026433235657835258,0.7037037037037037,0.1388888888888889,5.066666666666666
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,nuclear_epigenetic_transcription,34,34,720,720,0.1100136125049575,0.13671087667243095,0.09027617354166237,0.29411764705882354,0.1388888888888889,2.1176470588235294
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,DTIAM_A,transporter,22,22,720,720,0.04949905497896431,0.09917655053607294,0.06724022845880319,0.2727272727272727,0.1388888888888889,1.9636363636363634
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,enzyme,73,73,719,719,0.05429068795900631,0.06360398629554956,0.043381535923204984,0.6438356164383562,0.13908205841446453,4.629178082191781
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,ion_channel,16,16,338,719,0.027856670579560237,0.039972853947506555,0.026774505688620946,0.0625,0.14888055402391553,0.4197996199689065
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,kinase,32,32,719,719,0.04276022679286072,0.03439310258076639,0.023130866919003103,0.78125,0.13908205841446453,5.6171875
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,nuclear_epigenetic_transcription,19,19,719,719,0.2619604759008372,0.24866163679389588,0.1673521536920975,0.8947368421052632,0.13908205841446453,6.433157894736842
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,Nesso-1,transporter,2,2,719,719,-0.04310115217281818,-0.04310115217281818,-0.028556374723482394,0.0,0.13908205841446453,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,enzyme,169,169,720,720,0.07003640053318003,0.06774826159552678,0.04530996065617374,0.26159825892267363,0.1388888888888889,1.88350746424325
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,excluded_or_review,2,2,720,720,0.10335779004203324,0.10335779004203324,0.0670645958893525,0.0,0.1388888888888889,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,ion_channel,47,47,720,720,0.004361151674032293,0.02233651435560805,0.014905209215684547,0.23404255319148937,0.1388888888888889,1.6851063829787234
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,kinase,108,108,720,720,0.12468984636673039,0.12636085263338973,0.08372421578365528,0.29475308641975306,0.1388888888888889,2.122222222222222
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,nuclear_epigenetic_transcription,34,34,720,720,0.07849967785640669,0.08641085012543136,0.058194718429585963,0.5163311313830344,0.1388888888888889,3.7175841459578476
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,DrugCLIP,ProbeMatchDTI,transporter,22,22,720,720,0.0655931370752387,0.05648740246729651,0.037390953147045755,0.09090909090909091,0.1388888888888889,0.6545454545454545
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,enzyme,64,64,719,719,0.22797208292358145,0.23463119863397153,0.15977269756921406,0.78125,0.13908205841446453,5.6171875
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,ion_channel,11,11,338,719,0.12888442895034646,0.1714328467717622,0.11435931810436316,0.36363636363636365,0.15333441566457506,2.3715247621371067
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,kinase,25,25,719,719,0.3784220729694318,0.3546638198770816,0.23825630345306778,1.04,0.13908205841446453,7.477600000000001
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,nuclear_epigenetic_transcription,18,18,719,719,0.2963171243485193,0.21442328073045291,0.1439917154293224,0.8333333333333334,0.13908205841446453,5.991666666666667
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,DTBind_occurrence,transporter,1,1,719,719,0.19275528044124426,0.19275528044124426,0.130742528619776,0.0,0.13908205841446453,0.0
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,enzyme,74,74,719,719,0.044104476840964774,0.03835708192947106,0.025579680170094914,0.4549549549549549,0.13908205841446453,3.271126126126126
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,ion_channel,16,16,338,719,0.029034654935734275,-0.00507239453110441,-0.0036116720096759846,0.3125,0.14888055402391553,2.0989980998445326
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,kinase,32,32,719,719,0.1127417470876062,0.11921686196477263,0.07984019646799671,0.4010416666666667,0.13908205841446453,2.8834895833333336
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,nuclear_epigenetic_transcription,19,19,719,719,0.12315894112338194,0.10484122197610345,0.07107577533724685,0.24401913875598089,0.13908205841446453,1.7544976076555026
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,Nesso-1,ProbeMatchDTI,transporter,2,2,719,719,-0.21840972838320016,-0.21840972838320016,-0.14659016507761863,0.5,0.13908205841446453,3.595
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,enzyme,135,135,720,720,0.15567989886554093,0.1495166626584893,0.10132662775593712,0.42962962962962964,0.1388888888888889,3.0933333333333333
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,excluded_or_review,2,2,720,720,0.11404087942110623,0.11404087942110623,0.07738847228698151,0.5,0.1388888888888889,3.5999999999999996
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,ion_channel,38,38,720,720,0.08438629249516875,0.07542229316809661,0.05103079129886502,0.2210526315789474,0.1388888888888889,1.5915789473684212
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,kinase,83,83,720,720,0.3404660474106844,0.3221916446739884,0.21626209676560748,0.6024096385542169,0.1388888888888889,4.337349397590361
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,nuclear_epigenetic_transcription,28,28,720,720,0.21546412584259067,0.21801743084126532,0.14783384333297292,0.18216832187420423,0.1388888888888889,1.3116119174942704
PARENT_720X384,PAIRWISE_COMMON,target_to_drug,ProbeMatchDTI,DTBind_occurrence,transporter,17,17,720,720,0.08662594358127637,-0.006324681967707877,-0.0056642674169693815,0.17647058823529413,0.1388888888888889,1.2705882352941176
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ConPLex,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,718,23,29,-0.09006586819568047,-0.07686881329697859,-0.054733681039275624,4.044982078331065,4.32509161858604,0.9352361603043803
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ConPLex,DTIAM_A,ALL_SELECTED_FAMILIES,719,718,23,29,0.1707415543344488,0.1670753296835592,0.12116872762072346,4.797354718962317,4.32509161858604,1.1091914673776713
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ConPLex,DrugCLIP,ALL_SELECTED_FAMILIES,719,718,23,29,-0.002998351580694065,0.0053612165399210395,0.004919556601208779,4.338075320197913,4.32509161858604,1.0030019483416441
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ConPLex,Nesso-1,ALL_SELECTED_FAMILIES,719,718,23,29,0.26306849522813847,0.23403291797548997,0.1682865505208995,5.288441252534739,4.32509161858604,1.2227350814509768
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ConPLex,ProbeMatchDTI,ALL_SELECTED_FAMILIES,719,718,23,29,-0.00691699604743083,-0.012708512028960964,-0.006699254416526378,4.244317364137554,4.32509161858604,0.9813242674209771
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DTIAM_A,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,719,23,29,0.02964426877470356,0.026317494317903017,0.017981359723868162,4.450625869262865,4.32509161858604,1.0290246454288672
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DTIAM_A,Nesso-1,ALL_SELECTED_FAMILIES,719,719,23,29,0.18675889328063244,0.19037274344070182,0.13496522971839556,4.8789986091794155,4.32509161858604,1.1280682675513956
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DTIAM_A,ProbeMatchDTI,ALL_SELECTED_FAMILIES,719,719,23,29,0.0899209486166008,0.08521161704364859,0.059575092288142235,4.49095966620306,4.32509161858604,1.0383501812780664
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DrugCLIP,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,719,23,29,0.05335968379446641,0.05489794896323204,0.03747335983120734,4.581363004172462,4.32509161858604,1.0592522443883403
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DrugCLIP,DTIAM_A,ALL_SELECTED_FAMILIES,719,719,23,29,0.05335968379446641,0.051971563217838544,0.036370488048376504,4.43115438108484,4.32509161858604,1.024522662605116
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DrugCLIP,Nesso-1,ALL_SELECTED_FAMILIES,719,719,23,29,0.10177865612648221,0.09657537384857313,0.0657868936197783,4.6662030598052855,4.32509161858604,1.078868026691828
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,DrugCLIP,ProbeMatchDTI,ALL_SELECTED_FAMILIES,719,719,23,29,0.06620553359683795,0.05960653675659683,0.04287979262250163,4.458970792767733,4.32509161858604,1.0309540666390464
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,Nesso-1,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,719,23,29,0.01482213438735178,0.014479508011441626,0.010222627976546567,4.321279554937413,4.32509161858604,0.9991186166710908
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,Nesso-1,ProbeMatchDTI,ALL_SELECTED_FAMILIES,719,719,23,29,0.06719367588932806,0.07766396120023585,0.054738189640450866,4.482614742698192,4.32509161858604,1.0364207600678872
PRIMARY_720X96,ALL_SIX_COMMON,drug_to_target,ProbeMatchDTI,DTBind_occurrence,ALL_SELECTED_FAMILIES,719,719,23,29,0.4057483479585334,0.3947158046899059,0.27485929308491835,5.858136300417246,4.32509161858604,1.3544536895457464
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTBind_occurrence,enzyme,10,10,719,719,0.18085058154996203,0.16114554256399272,0.11030567389337276,0.3,0.13908205841446453,2.157
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTBind_occurrence,ion_channel,4,4,719,719,0.2793147937782931,0.2673139890758255,0.1818946427866304,0.25,0.13908205841446453,1.7975
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTBind_occurrence,kinase,2,2,719,719,-0.18436615695387518,-0.18436615695387518,-0.14188350514880685,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,0.11276378570696005,0.07702708850675945,0.05515648713115315,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTBind_occurrence,transporter,1,1,719,719,-0.1729279352018053,-0.1729279352018053,-0.11717254410468951,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTIAM_A,enzyme,10,10,719,719,0.007919036056368121,-0.014797990082295945,-0.00940275270711487,0.4,0.13908205841446453,2.8760000000000003
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTIAM_A,ion_channel,4,4,719,719,-0.03852988900200325,-0.07420125525843363,-0.049511966577039455,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTIAM_A,kinase,2,2,719,719,0.16619576158713026,0.16619576158713026,0.12712903440440218,1.5,0.13908205841446453,10.785
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTIAM_A,nuclear_epigenetic_transcription,6,6,719,719,0.116014076000389,0.14452526940093138,0.10204265044100382,1.0,0.13908205841446453,7.19
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DTIAM_A,transporter,1,1,719,719,-0.08184983239923904,-0.08184983239923904,-0.05467173314356732,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DrugCLIP,enzyme,10,10,719,719,0.01307019990459686,0.001874086544810656,0.0010715952269990392,0.1,0.13908205841446453,0.7190000000000001
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DrugCLIP,ion_channel,4,4,719,719,0.03746449330602747,-0.024637094412968026,-0.017006753906525965,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DrugCLIP,kinase,2,2,719,719,0.14298941015039765,0.14298941015039765,0.10916168667485185,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DrugCLIP,nuclear_epigenetic_transcription,6,6,719,719,0.1482932008961781,0.1475234064743283,0.10241019747213968,0.8333333333333334,0.13908205841446453,5.991666666666667
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,DrugCLIP,transporter,1,1,719,719,0.0670001764035346,0.0670001764035346,0.04574967309351266,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,Nesso-1,enzyme,10,10,719,719,0.2011938279998199,0.18075824969178714,0.12230825527211811,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,Nesso-1,ion_channel,4,4,719,719,0.060397803701298644,0.04980744891597223,0.032774111352658564,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,Nesso-1,kinase,2,2,719,719,-0.05718745779546175,-0.05718745779546175,-0.04468246989955432,1.5,0.13908205841446453,10.785
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.08923296877785161,0.08132907384083482,0.05717458244819306,1.5,0.13908205841446453,10.785
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,Nesso-1,transporter,1,1,719,719,0.1006165770405646,0.1006165770405646,0.0654858918467938,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,enzyme,10,10,719,719,-0.06837013886682877,-0.07465976705050005,-0.049820849833294725,0.1,0.13908205841446453,0.7190000000000001
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,ion_channel,4,4,719,719,-0.21168649425021768,-0.11064709068133527,-0.07341141749575719,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,kinase,2,2,719,719,-0.07892867811353531,-0.07892867811353531,-0.059124522420686276,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,nuclear_epigenetic_transcription,6,6,719,719,0.10839315847613687,0.06560093546892413,0.04643881536979874,0.7727272727272728,0.13908205841446453,5.555909090909092
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,ConPLex,ProbeMatchDTI,transporter,1,1,719,719,-0.276858645449401,-0.276858645449401,-0.18506781208205592,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,enzyme,10,10,719,719,-0.03148982240343824,-0.015990466291632026,-0.010950263935813168,0.1,0.13908205841446453,0.7190000000000001
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,ion_channel,4,4,719,719,-0.041154146211309243,-0.04103345890894184,-0.027866823775179652,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,kinase,2,2,719,719,-0.05755167603926566,-0.05755167603926566,-0.0375206973477662,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,nuclear_epigenetic_transcription,6,6,719,719,-0.017322094857931736,0.048307113244228095,0.031416654675389434,0.3333333333333333,0.13908205841446453,2.3966666666666665
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,DTBind_occurrence,transporter,1,1,719,719,0.036073429170559376,0.036073429170559376,0.022323599206819793,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,Nesso-1,enzyme,10,10,719,719,-0.19048457486452103,-0.14219065028366235,-0.09802278439591547,0.3,0.13908205841446453,2.157
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,Nesso-1,ion_channel,4,4,719,719,0.0719479655490033,0.03663127711861286,0.023669636272858424,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,Nesso-1,kinase,2,2,719,719,-0.13053714339970918,-0.13053714339970918,-0.08720514655303548,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,Nesso-1,nuclear_epigenetic_transcription,6,6,719,719,0.18878297449494624,0.13245367851536138,0.09036264774992224,1.6666666666666667,0.13908205841446453,11.983333333333334
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,Nesso-1,transporter,1,1,719,719,-0.10828982330628617,-0.10828982330628617,-0.07106121098564026,0.0,0.13908205841446453,0.0
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,enzyme,10,10,719,719,0.196025079214934,0.15731565763730673,0.1076054239057683,0.6333333333333333,0.13908205841446453,4.5536666666666665
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,ion_channel,4,4,719,719,0.18325296901923538,0.1891763918119448,0.12720033227234445,0.5,0.13908205841446453,3.595
PRIMARY_720X96,ALL_SIX_COMMON,target_to_drug,DTIAM_A,ProbeMatchDTI,kinase,2,2,719,719,0.03774571337346684,0.03774571337346684,0.026453273831095393,0.0,0.13908205841446453,0.0
