pair_id,biomaster,drugclip,dtiam,conplex
MOTJMGVDPWRKOC-QPVYNBJUSA-N__CHEMBL1824,-11.056757,-0.15134051,0.11702815,0.029448349
MOTJMGVDPWRKOC-QPVYNBJUSA-N__CHEMBL5705,-10.745675,-0.033391073,0.698245,8.354077e-05
MQOBSOSZFYZQOK-UHFFFAOYSA-N__CHEMBL1978,-4.322173,0.12586275,0.47410834,0.0
MSYKRHVOOPPJKU-BDAKNGLRSA-N__CHEMBL3535,-6.0059633,0.013879414,0.3465114,0.0
MSYKRHVOOPPJKU-BDAKNGLRSA-N__CHEMBL4523510,-11.566219,0.060556833,0.3629336,0.0
MVRHVFSOIWFBTE-INIZCTEOSA-N__CHEMBL3267,-4.456214,0.071071364,0.9423038,0.0021128708
MYSWGUAQZAJSOK-UHFFFAOYSA-N__CHEMBL261,-3.920334,-0.10995569,0.1996174,0.0070329723
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL1871,-4.7038016,0.2883661,0.55470073,0.21193272
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL2034,-4.883423,0.2449968,0.69836324,0.09878604
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL208,-4.5626483,0.17142577,0.70292825,0.04708329
NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL4247,-11.790421,0.27077967,0.5312612,0.03957487
NDAUXUAQIAJITI-UHFFFAOYSA-N__CHEMBL2252,-15.797943,-0.1540003,0.46693888,0.002177705
NDCUAPJVLWFHHB-UHNVWZDZSA-N__CHEMBL284,-3.9323354,0.14806986,0.30630934,0.13820131
NDCUAPJVLWFHHB-UHNVWZDZSA-N__CHEMBL4073,-8.088699,0.03270617,0.2350052,0.09923658
NDCUAPJVLWFHHB-UHNVWZDZSA-N__CHEMBL4588,-6.3487477,-0.18042742,0.46013585,0.07782501
NDDAHWYSQHTHNT-UHFFFAOYSA-N__CHEMBL1808,-8.981815,-0.15237236,0.6180111,0.08397938
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1163124,-1.1640476,0.015701203,0.7832183,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1824,-5.898614,0.18734288,0.9111538,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1844,1.7357749,0.094841756,0.9313002,0.85320383
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1868,1.2320558,0.054681778,0.8961013,0.7361671
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1908389,-0.46101356,0.3183273,0.80452573,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1936,1.1441805,0.1771834,0.8881789,0.893733
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL1991,-5.758534,0.48877987,0.6359271,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2007,0.89387685,0.037898008,0.9007876,0.9071028
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2276,-5.463482,0.18190236,0.84944665,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2527,-8.301412,0.28666553,0.87655705,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2534,-4.6752496,0.16591549,0.8102956,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2742,1.0180651,0.22222425,0.9010782,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2842,-12.636747,0.006852509,0.64453524,0.010289112
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2872,-0.47299773,0.11800728,0.83288765,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2873,0.04355282,-0.06182057,0.81782395,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL2959,-1.055678,0.36980677,0.8939456,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3009,-6.2243295,0.27831808,0.72924906,0.14224622
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3145,-12.4977455,-0.2552435,0.8521439,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3267,-12.909784,0.16215236,0.84740674,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3629,-3.1497717,-0.0482468,0.83407146,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3935,-0.4611556,0.15988244,0.8319582,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL3973,0.56059784,0.030086195,0.8978704,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4005,-9.9945135,0.38588902,0.788176,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4128,-1.9199711,0.13210613,0.8799584,0.2521128
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4142,1.4592968,0.22646926,0.916609,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4179,-6.167981,0.017907945,0.8692588,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4247,-3.151943,0.39654803,0.8217355,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4895,-2.417281,0.38953087,0.8820167,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL4898,-4.477949,0.029775506,0.9271202,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5122,-3.8515313,0.1845233,0.91713226,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5311,-2.5783086,0.32425758,0.8748577,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5568,0.13387226,0.37652993,0.9025543,0.092514426
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5608,-5.0106616,0.03978626,0.9341163,0.0
NHHQJBCNYHBUSI-UHFFFAOYSA-N__CHEMBL5838,-6.2354274,0.31225702,0.91778004,0.0
NQDJXKOVJZTUJA-UHFFFAOYSA-N__CHEMBL3522,-6.2096667,-0.23510091,0.8405264,0.10566994
NQDJXKOVJZTUJA-UHFFFAOYSA-N__CHEMBL4282,-7.1423755,0.052966136,0.5601421,0.31283593
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL202,-5.796749,0.28525797,0.89109266,0.0067225546
NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL2189110,6.9132624,0.45511866,0.9891646,0.15974161
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL1899,-11.309056,0.19007015,0.24826749,0.78615654
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL205,-1.7869885,-0.071210094,0.32425246,0.020863932
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL222,-6.5494986,0.284265,0.2454248,0.65026337
NTJOBXMMWNYJFB-UHFFFAOYSA-N__CHEMBL238,-6.8876348,0.0735027,0.2323573,0.48482436
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL1801,-12.359135,-0.11177322,0.050402366,0.048712578
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL204,-8.03713,0.1334874,0.075037904,0.0059653954
NYNZQNWKBKUAII-KBXCAEBGSA-N__CHEMBL1902,-15.612473,-0.09308159,0.914445,0.0
OEKWJQXRCDYSHL-FNOIDJSQSA-N__CHEMBL3535,-12.428488,0.15670812,0.5776164,0.06434388
OFCNXPDARWKPPY-UHFFFAOYSA-N__CHEMBL1929,-5.6692038,-0.14203253,0.1362998,0.02562553
OFPXSFXSNFPTHF-UHFFFAOYSA-N__CHEMBL2243,-7.144236,-0.1375965,0.16163063,0.31674314
OFPXSFXSNFPTHF-UHFFFAOYSA-N__CHEMBL230,-2.0843437,0.43999127,0.18735704,0.09169141
OJFSXZCBGQGRNV-UHFFFAOYSA-N__CHEMBL2243,-9.873794,0.13411592,0.106182806,0.0
ONIQOQHATWINJY-UHFFFAOYSA-N__CHEMBL279,2.263821,0.2971156,0.78856814,0.835738
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL267,-10.4309435,0.12296762,0.48037612,0.0
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL3234,-11.227646,-0.32022572,0.35649744,0.0
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL4142,-10.719206,0.12506105,0.120857336,0.0
OYYDSUSKLWTMMQ-JKHIJQBDSA-N__CHEMBL5141,-9.285715,-0.079158306,0.19089815,0.10346789
OZWKMVRBQXNZKK-UHFFFAOYSA-N__CHEMBL230,-3.6462142,0.28526482,0.1930281,0.00072577584
PBAPPPCECJKMCM-IBGZPJMESA-N__CHEMBL1944,-0.24669091,0.13721988,0.733537,0.0
PHLBKPHSAVXXEF-UHFFFAOYSA-N__CHEMBL222,-4.495046,0.18886483,0.25259736,0.30616716
PHLBKPHSAVXXEF-UHFFFAOYSA-N__CHEMBL228,-3.1132894,0.18388839,0.22854032,0.35214448
PJDFLNIOAUIZSL-UHFFFAOYSA-N__CHEMBL2044,-4.938364,0.08869448,0.07634952,0.0
PJDFLNIOAUIZSL-UHFFFAOYSA-N__CHEMBL4588,-4.1669717,-0.07603559,0.0851035,0.038724557
PNCPYILNMDWPEY-QGZVFWFLSA-N__CHEMBL1844,-14.743769,-0.1748377,0.81916094,0.017703703
PNVNVHUZROJLTJ-UHFFFAOYSA-N__CHEMBL238,4.770854,-0.010287486,0.437215,0.4449966
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL205,-2.9269114,-0.029491134,0.42890826,0.07584288
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL261,-4.1982336,-0.12909418,0.2350033,0.08839033
PRMWGUBFXWROHD-UHFFFAOYSA-N__CHEMBL4523510,-9.384138,-0.31416884,0.9067549,0.0
PTOIAAWZLUQTIO-GXFFZTMASA-N__CHEMBL2034,-7.7567506,-0.1320021,0.3671466,0.1414444
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL1952,-6.954088,-0.14503987,0.82203954,0.0
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL1974,-8.6279125,0.017612396,0.59018874,0.06639046
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL267,-6.4089603,-0.22453767,0.8413699,0.30925032
PYGWGZALEOIKDF-UHFFFAOYSA-N__CHEMBL4179,-11.625307,-0.10561616,0.7070423,0.0
PZBCKZWLPGJMAO-UHFFFAOYSA-N__CHEMBL4898,-12.786903,0.078643695,0.88392633,0.059254013
PZBCKZWLPGJMAO-UHFFFAOYSA-N__CHEMBL5608,-10.512693,0.084599316,0.86750215,0.083466336
QCHFTSOMWOSFHM-WPRPVWTQSA-N__CHEMBL1908,2.6330345,0.2431228,0.6647528,0.07538699
QCHFTSOMWOSFHM-WPRPVWTQSA-N__CHEMBL2722,2.7027688,0.021429075,0.9093144,0.09796613
QCHFTSOMWOSFHM-WPRPVWTQSA-N__CHEMBL3522,-1.9960414,0.072730124,0.20061354,0.08687472
QKDRXGFQVGOQKS-CRSSMBPESA-N__CHEMBL286,-6.548139,-0.11828972,0.5514494,0.0040234253
QNZCBYKSOIHPEH-UHFFFAOYSA-N__CHEMBL1974,-13.335736,0.06678818,0.77844584,0.0
QNZCBYKSOIHPEH-UHFFFAOYSA-N__CHEMBL3729,-14.828579,0.010391082,0.63041055,0.003146038
QOIGKGMMAGJZNZ-UHFFFAOYSA-N__CHEMBL262,-14.596154,-0.3438513,0.21203308,0.09004309
QQHMKNYGKVVGCZ-UHFFFAOYSA-N__CHEMBL1952,-8.027657,0.03827026,0.13172401,0.036338102
QTGIAADRBBLJGA-UHFFFAOYSA-N__CHEMBL1929,-4.935032,0.101260655,0.2859046,0.02689723
QTGIAADRBBLJGA-UHFFFAOYSA-N__CHEMBL1944,-4.611344,0.02563174,0.51331997,0.09425148
QZZUEBNBZAPZLX-QFIPXVFZSA-N__CHEMBL205,-4.21875,0.08852091,0.6909329,0.102893315
QZZUEBNBZAPZLX-QFIPXVFZSA-N__CHEMBL2148,-15.357686,-0.092365414,0.6554026,0.0
QZZUEBNBZAPZLX-QFIPXVFZSA-N__CHEMBL2835,-15.453783,-0.049279835,0.7629852,0.0
QZZUEBNBZAPZLX-QFIPXVFZSA-N__CHEMBL3553,-15.485922,-0.028555686,0.70431143,0.0
RAPZEAPATHNIPO-UHFFFAOYSA-N__CHEMBL228,-3.0824208,0.3420013,0.34642655,0.5409445
RBTBFTRPCNLSDE-UHFFFAOYSA-N__CHEMBL220,-4.9679084,0.16406752,0.29425344,0.07853911
RHWKPHLQXYSBKR-BMIGLBTASA-N__CHEMBL2276,-14.212972,-0.08593863,0.7972862,0.0
RHWKPHLQXYSBKR-BMIGLBTASA-N__CHEMBL4179,-13.819707,-0.28416058,0.75348985,0.0
RHXHGRAEPCAFML-UHFFFAOYSA-N__CHEMBL286,-15.789888,0.03584979,0.43995833,0.06186008
RLAWWYSOJDYHDC-BZSNNMDCSA-N__CHEMBL1994,-12.600252,0.010819744,0.5015616,0.06450069
RLAWWYSOJDYHDC-BZSNNMDCSA-N__CHEMBL286,-6.7537923,-0.039206203,0.8406426,0.34590292
RMMXLENWKUUMAY-UHFFFAOYSA-N__CHEMBL1944,-5.21672,-0.042849556,0.5876682,0.0
RMMXLENWKUUMAY-UHFFFAOYSA-N__CHEMBL4051,-9.7361145,0.25290588,0.115578264,0.0
RTHCYVBBDHJXIQ-UHFFFAOYSA-N__CHEMBL222,4.6788135,0.3770151,0.86616206,0.5743068
RUOKEQAAGRXIBM-GFCCVEGCSA-N__CHEMBL1808,-8.407441,0.02299504,0.28159833,0.04021547
RUOKEQAAGRXIBM-GFCCVEGCSA-N__CHEMBL2179,-1.856677,0.11329626,0.38518715,0.0885201
RZVAJINKPMORJF-UHFFFAOYSA-N__CHEMBL2085,-4.125935,0.06498375,0.10380332,0.050366063
RZVAJINKPMORJF-UHFFFAOYSA-N__CHEMBL230,-4.6014605,-0.16039638,0.14192557,0.0
SDUQYLNIPVEERB-QPPQHZFASA-N__CHEMBL1993,-10.093098,0.080200106,0.52027,0.046516676
SECKRCOLJRRGGV-UHFFFAOYSA-N__CHEMBL2722,-8.403458,0.5216706,0.9171862,0.0
SFLSHLFXELFNJZ-QMMMGPOBSA-N__CHEMBL2252,-15.385156,-0.0935449,0.34945467,0.119542144
SFNSLLSYNZWZQG-VQIMIIECSA-N__CHEMBL1936,-8.557903,-0.16272531,0.8265944,0.04980448
SFNSLLSYNZWZQG-VQIMIIECSA-N__CHEMBL1974,-11.183114,-0.058378298,0.8052073,0.04160838
SFNSLLSYNZWZQG-VQIMIIECSA-N__CHEMBL2007,-7.6473117,-0.11259937,0.836181,0.05100029
SFNSLLSYNZWZQG-VQIMIIECSA-N__CHEMBL2243,-4.842503,0.33927634,0.69206345,0.0
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL1808,-3.7465343,-0.15390784,0.25036377,0.0052914186
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL1944,-2.4017072,0.17888562,0.78055596,0.0
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL261,-3.0456362,-0.03483587,0.571437,0.0013572141
SGUAFYQXFOLMHL-UHFFFAOYSA-N__CHEMBL5705,-5.450307,0.21053256,0.8273226,0.0
SJVQHLPISAIATJ-ZDUSSCGKSA-N__CHEMBL3310,-4.924762,-0.303262,0.78157306,0.0
SJVQHLPISAIATJ-ZDUSSCGKSA-N__CHEMBL5366,-3.694969,-0.0066184574,0.812521,0.0
SMOBCLHAZXOKDQ-ZJUUUORDSA-N__CHEMBL4073,-11.276491,0.031112805,0.26322487,0.035384756
SMOBCLHAZXOKDQ-ZJUUUORDSA-N__CHEMBL4588,-7.3097544,-0.091762595,0.31631085,0.035277776
SNICXCGAKADSCV-JTQLQIEISA-N__CHEMBL4523510,-2.0034935,0.057871472,0.25102878,0.0
SNPPWIUOZRMYNY-UHFFFAOYSA-N__CHEMBL222,1.9563377,0.24852546,0.83905387,0.11660909
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL2189110,-13.422636,0.018670464,0.38716558,0.0
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL2276,-14.314941,-0.09769713,0.6589426,0.0
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL3717,-13.77449,-0.13956286,0.68302643,0.05299109
SOLUWJRYJLAZCX-LYOVBCGYSA-N__CHEMBL5366,-11.840834,0.122423865,0.86622304,0.0
STUWGJZDJHPWGZ-LBPRGKRZSA-N__CHEMBL284,-5.6463327,-0.1432863,0.77831805,0.0
STUWGJZDJHPWGZ-LBPRGKRZSA-N__CHEMBL4393,-11.7952585,-0.10525865,0.8134723,0.008525993
STZYTFJPGGDRJD-NHUWBDDWSA-N__CHEMBL1902,-7.9178567,0.076690115,0.58238345,0.0
SUDAHWBOROXANE-SECBINFHSA-N__CHEMBL202,-9.733533,-0.2481981,0.20424898,0.028036684
SUDAHWBOROXANE-SECBINFHSA-N__CHEMBL3310,-8.746094,0.30669332,0.22719496,0.0073762736
TTWJBBZEZQICBI-UHFFFAOYSA-N__CHEMBL3729,-2.8854108,-0.27578726,0.39136335,0.055676486
TXEIIPDJKFWEEC-UHFFFAOYSA-N__CHEMBL2008,-2.3043814,0.07264219,0.19159356,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1163124,-7.9164395,0.0046340204,0.81224203,0.079173096
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1844,-0.6990529,0.11086591,0.94706523,0.5577259
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1862,-0.5702556,0.38011217,0.9059589,0.9000143
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1868,-0.09556882,-0.27007166,0.90750986,0.38083985
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1908389,-7.9299417,0.14385825,0.87793267,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1991,-12.582081,0.14483096,0.8448779,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2527,-7.289507,0.07056118,0.8151421,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2534,-10.568944,-0.14637399,0.5628022,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2637,-7.5232267,0.37686697,0.71830857,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL267,2.2101088,-0.21274608,0.9676585,0.82197386
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2742,1.2133123,0.13232999,0.953386,0.36300445
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL279,-0.12904724,-0.039689448,0.8182377,0.45640886
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2842,-14.8902025,-0.08231872,0.61625123,0.0011161766
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2873,0.3308137,-0.084167175,0.880805,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2964,0.92321575,-0.005212004,0.7690596,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3009,-0.47633135,0.024549352,0.91253537,0.23349728
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3130,-11.414611,0.24864645,0.8598626,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3145,-13.135056,-0.20497347,0.8214409,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3267,-14.91549,0.3953071,0.7693958,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3629,-3.9225943,0.26937962,0.8928884,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3935,-6.4404826,0.0846023,0.8431541,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3973,0.90975225,-0.23102291,0.9435793,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4005,-12.303431,0.24564926,0.75584316,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4142,1.2780956,0.2068808,0.92578363,0.020233754
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4247,-4.6404896,0.14853887,0.8888248,0.059790503
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5311,-4.1220136,0.2915366,0.9037628,0.0
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5331,-1.6557215,-0.06395023,0.8540777,0.6123932
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5568,-3.862149,0.36461845,0.91497844,0.04918827
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL5838,-2.3724377,0.5129836,0.9253153,0.027594708
UBQNRHZMVUUOMG-UHFFFAOYSA-N__CHEMBL2039,-9.240151,-0.08841181,0.14367086,0.0
UCJGJABZCDBEDK-UHFFFAOYSA-N__CHEMBL1947,-5.2691193,0.2184857,0.911058,0.26611227
UCJGJABZCDBEDK-UHFFFAOYSA-N__CHEMBL2041,-13.290136,0.0564367,0.8323538,0.014657026
UCTWMZQNUQWSLP-VIFPVBQESA-N__CHEMBL215,-10.9187565,0.21991642,0.109368175,0.0
UCTWMZQNUQWSLP-VIFPVBQESA-N__CHEMBL2243,-13.384469,-0.08418552,0.071599096,0.0
UEJJHQNACJXSKW-UHFFFAOYSA-N__CHEMBL1937,-7.5188155,0.019676981,0.07260445,0.1661128
UEJJHQNACJXSKW-UHFFFAOYSA-N__CHEMBL2085,-4.5865602,0.04840842,0.19711767,0.10792441
UEJJHQNACJXSKW-UHFFFAOYSA-N__CHEMBL3116,-12.165438,0.23125863,0.12422537,0.2579928
UEJJHQNACJXSKW-UHFFFAOYSA-N__CHEMBL3310,-4.478562,0.006089384,0.20242319,0.12998347
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1163124,-6.7200446,0.049476083,0.16028935,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1908389,-5.688224,0.08150319,0.17920229,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL1991,-8.583852,0.027223418,0.15653464,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL203,-0.49512243,-0.08941048,0.47991654,0.9122254
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2527,-7.1746926,-0.05030353,0.18425018,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2534,-7.8366985,-0.26425636,0.16218883,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2742,-0.50459373,-0.112743795,0.281514,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2842,-11.379862,-0.16742767,0.1488563,0.00021287957
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2872,-4.4720297,-0.1447723,0.17143916,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2873,-3.7922382,-0.05791017,0.16064553,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL2959,-3.0877314,0.20423448,0.23678455,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3009,-0.9699367,0.04452927,0.71663094,0.70662475
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3094,-7.4819636,0.12043661,0.13983926,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3130,-4.110724,0.026600027,0.19119687,0.01659976
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3145,-6.606885,-0.03258155,0.20428607,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3267,-9.821288,0.33509055,0.1894414,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3629,-5.8122416,0.23206557,0.203572,0.016603474
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL3973,-1.6030682,-0.1962027,0.29915833,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4005,-5.9535003,-0.024811357,0.1644473,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4128,-3.0141132,-0.1586535,0.48824075,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL4898,-5.817316,-0.27110586,0.6677673,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5568,-2.4543023,0.05185281,0.319373,0.039896008
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5608,-5.804082,0.0045705456,0.6756368,0.0
UHTHHESEBZOYNR-UHFFFAOYSA-N__CHEMBL5838,-2.4249778,0.32831654,0.465559,0.10556785
UIAGMCDKSXEBJQ-UHFFFAOYSA-N__CHEMBL2326,-4.242475,0.20279141,0.6834157,0.0020975866
UIAGMCDKSXEBJQ-UHFFFAOYSA-N__CHEMBL3242,-0.87514985,0.22217041,0.4580618,0.053491756
UIAGMCDKSXEBJQ-UHFFFAOYSA-N__CHEMBL3991,-9.936601,-0.15798973,0.22931236,0.027707906
UJLAWZDWDVHWOW-YPMHNXCESA-N__CHEMBL5366,-17.418795,-0.026480235,0.85952705,0.0
UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL1808,-5.5620637,0.100612365,0.31627503,0.13689485
UJVDJAPJQWZRFR-DHIUTWEWSA-N__CHEMBL283,-6.550437,0.30738863,0.20831232,0.0196466
ULXXDDBFHOBEHA-CWDCEQMOSA-N__CHEMBL2722,-15.522381,0.10038015,0.90116704,0.0
ULXXDDBFHOBEHA-CWDCEQMOSA-N__CHEMBL286,-14.172812,-0.04208587,0.77243143,0.010404062
UPNUIXSCZBYVBB-JVFUWBCBSA-N__CHEMBL5705,-12.197585,0.18363102,0.8615364,0.025063202
URKOMYMAXPYINW-UHFFFAOYSA-N__CHEMBL4245,-6.365737,0.12582858,0.37435555,0.0
USUZGMWDZDXMDG-CYBMUJFWSA-N__CHEMBL2063,-15.935143,0.14001107,0.69353086,0.011561604
USZAGAREISWJDP-UHFFFAOYSA-N__CHEMBL2243,-7.9016256,0.35879847,0.21396141,0.002331263
UTNUDOFZCWSZMS-YFHOEESVSA-N__CHEMBL1929,0.0011558626,0.04085681,0.50648814,0.004233935
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL1937,-6.888801,0.023556784,0.12764487,0.16927788
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL3310,-4.967376,0.01736928,0.32959726,0.10215432
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL4005,-6.65735,0.15822677,0.1393687,0.13054359
UVSMNLNDYGZFPF-UHFFFAOYSA-N__CHEMBL4898,-9.852787,0.05793311,0.15200882,0.18564294
UZWDCWONPYILKI-UHFFFAOYSA-N__CHEMBL2292,0.53137803,0.32771036,0.89454436,0.0
VCKUSRYTPJJLNI-UHFFFAOYSA-N__CHEMBL4005,-5.309806,-0.013163655,0.21331783,0.028551921
VCKUSRYTPJJLNI-UHFFFAOYSA-N__CHEMBL5608,-8.910504,-0.10827133,0.28922895,0.0
VDANGULDQQJODZ-UHFFFAOYSA-N__CHEMBL220,-7.8844204,0.047596682,0.14109038,0.0
VERWOWGGCGHDQE-UHFFFAOYSA-N__CHEMBL4247,2.2148821,0.7208657,0.97632563,0.03815708
VGYFMXBACGZSIL-MCBHFWOFSA-N__CHEMBL1944,-9.401607,0.39040956,0.77090615,0.0123189
VGYFMXBACGZSIL-MCBHFWOFSA-N__CHEMBL4393,-15.743228,-0.043033566,0.69796413,0.07574033
VNFPBHJOKIVQEB-UHFFFAOYSA-N__CHEMBL4302,-11.502822,0.12175631,0.16804908,0.0
