source_kind,target_chembl_id,parent_molregno,parent_molecule_chembl_id,parent_standard_inchi_key,min_document_year,max_document_year,mean_pchembl,min_pchembl,max_pchembl,calibration_label,assay_ids
chembl37_comprehensive,CHEMBL5366,494280.0,CHEMBL506871,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,2009.0,2024.0,7.823571428571428,6.65,8.89,positive,"560681,1510446,1646304,1646305,1783424,1805721,1929615,2214662,2238133,2238144,2267342,2469117"
chembl37_comprehensive,CHEMBL5366,624225.0,CHEMBL1094636,PCHKPVIQAHNQLW-CQSZACIVSA-N,2009.0,2024.0,7.3575,5.33,8.68,positive,"628375,1646304,1935272,2238133,2238144,2600196,2610722"
chembl37_comprehensive,CHEMBL5366,651088.0,CHEMBL1173055,HMABYWSNWIZPAG-UHFFFAOYSA-N,2017.0,2024.0,7.656363636363636,6.13,9.4,positive,"1646304,1646305,1805719,2213597,2214662,2238133,2238144,2251537,2610722"
chembl37_comprehensive,CHEMBL5366,1977327.0,CHEMBL3644587,JLFSBHQQXIAQEC-UHFFFAOYSA-N,2017.0,2023.0,8.85,8.7,9.0,positive,"1799171,2308401"
chembl37_comprehensive,CHEMBL5366,2252281.0,CHEMBL4112930,DENYZIUJOTUUNY-MRXNPFEDSA-N,2016.0,2024.0,9.1875,8.22,9.96,positive,"2024727,2292769,2362426,2606198"
chembl37_comprehensive,CHEMBL5366,2739474.0,CHEMBL5095043,UQZCQKXJAXKZQH-LBPRGKRZSA-N,2022.0,2024.0,8.024999999999999,7.77,8.28,positive,"2211542,2441509"
chembl37_comprehensive,CHEMBL5366,2784424.0,CHEMBL5222013,DCSUGHIXMFUMOQ-UHFFFAOYSA-N,2022.0,2024.0,8.8,7.3,10.3,positive,"2224701,2476187"
chembl37_comprehensive,CHEMBL4409,21716.0,CHEMBL19224,XQYZDYMELSJDRZ-UHFFFAOYSA-N,2010.0,2025.0,7.124,5.5,7.77,positive,"635680,699035,765730,807649,1557662,1839601,2214956,2232716,2671329"
chembl37_comprehensive,CHEMBL4409,1444153.0,CHEMBL2204538,JBHLOPKIPKTRSU-UHFFFAOYSA-N,2021.0,2023.0,8.324,7.31,9.0,positive,"2139497,2139498,2255367,2255649,2259162"
chembl37_comprehensive,CHEMBL4409,1991945.0,CHEMBL3659059,LWZXBBCMVOLFBF-CVEARBPZSA-N,2015.0,2023.0,9.87,9.22,10.52,positive,"1528577,2308592"
chembl37_comprehensive,CHEMBL4409,1991964.0,CHEMBL3659078,VRMWBFAABMFGGZ-SJORKVTESA-N,2015.0,2023.0,10.305,10.21,10.4,positive,"1528577,2308592"
chembl37_comprehensive,CHEMBL4409,2793121.0,CHEMBL5273419,LXYDDJNLJOZZOO-IZZDOVSWSA-N,2021.0,2024.0,8.105,8.02,8.19,positive,"2275559,2484561"
chembl37_comprehensive,CHEMBL241,50440.0,CHEMBL799,RRGUKTPIGVIEKM-UHFFFAOYSA-N,2020.0,2024.0,7.99,7.57,8.41,positive,"2070573,2484545"
chembl37_comprehensive,CHEMBL241,2788346.0,CHEMBL5268644,JNTJTCXFIXNXDV-VIFPVBQESA-N,2022.0,2024.0,7.074999999999999,7.06,7.09,positive,"2595698,2599319"
chembl37_comprehensive,CHEMBL241,3036252.0,CHEMBL5819251,DNLCENYRYRBODW-UHFFFAOYSA-N,2022.0,2024.0,6.720000000000001,6.69,6.75,positive,"2595698,2599319"
chembl37_comprehensive,CHEMBL241,3080541.0,CHEMBL5863540,MVZPGGZBDKSDEM-UHFFFAOYSA-N,2022.0,2024.0,7.619999999999999,7.6,7.64,positive,"2595698,2599319"
chembl37_comprehensive,CHEMBL241,3200709.0,CHEMBL5983708,UGUKSHRHUHJCCM-UHFFFAOYSA-N,2022.0,2024.0,7.04,7.0,7.08,positive,"2595698,2599319"
chembl37_comprehensive,CHEMBL241,3228924.0,CHEMBL6011923,MOMGZCKRXOIAQX-JTQLQIEISA-N,2022.0,2024.0,7.13,7.0,7.26,positive,"2595698,2599319"
chembl37_comprehensive,CHEMBL1827,1444153.0,CHEMBL2204538,JBHLOPKIPKTRSU-UHFFFAOYSA-N,2021.0,2023.0,6.94,6.94,6.94,positive,"2139504,2259165"
chembl37_comprehensive,CHEMBL1827,1522856.0,CHEMBL2333219,FGBIHGKWPVSHSO-UHFFFAOYSA-N,2013.0,2023.0,9.096666666666666,8.3,9.56,positive,"948055,2208435,2354699"
chembl37_comprehensive,CHEMBL1827,2342053.0,CHEMBL4435044,KVANOXIAOYTXBY-ANHUGMMASA-N,2019.0,2024.0,7.693333333333334,5.82,9.82,positive,"1852497,2266784,2484551"
chembl37_comprehensive,CHEMBL1827,2389753.0,CHEMBL4518342,HVYWAAXJQNGKRV-UHFFFAOYSA-N,2021.0,2023.0,5.16,5.16,5.16,negative_or_inactive,"2139504,2259113"
chembl37_comprehensive,CHEMBL1827,2478280.0,CHEMBL4641729,AWQWORNBPXKLGA-UHFFFAOYSA-N,2020.0,2024.0,7.193333333333334,7.07,7.44,positive,"1986534,2275502,2484551"
chembl37_comprehensive,CHEMBL1827,2790912.0,CHEMBL5271210,KVANOXIAOYTXBY-ZBWWXOROSA-N,2021.0,2024.0,7.37,5.82,8.79,positive,"2266784,2275501,2484551"
chembl37_comprehensive,CHEMBL1827,2808038.0,CHEMBL5288336,DCVUFHLTJMRFBO-UHFFFAOYSA-N,2021.0,2024.0,8.146666666666667,7.48,8.73,positive,"2267683,2267684,2484551"
chembl37_comprehensive,CHEMBL2007,13048.0,CHEMBL535,WINHZLLDWRZWRT-ATVHPVEESA-N,2008.0,2025.0,7.67875,6.82,9.1,positive,"586993,1658330,2114797,2238032,2501365,2661924,2661925,2661926"
chembl37_comprehensive,CHEMBL2007,276734.0,CHEMBL1336,MLDQJTXFUGDVEO-UHFFFAOYSA-N,2008.0,2024.0,7.3175,6.37,8.7,positive,"586993,2079827,2480016,2608866"
chembl37_comprehensive,CHEMBL2007,373381.0,CHEMBL388978,HKSZLNNOFSGOKW-FYTWVXJKSA-N,2008.0,2024.0,9.0,8.0,9.37,positive,"586993,1586047,1671230,1730353,1828675,2460197"
chembl37_comprehensive,CHEMBL2007,522730.0,CHEMBL502835,XZXHXSATPCNXJR-ZIADKAODSA-N,2008.0,2025.0,7.7875,6.25,8.72,positive,"545077,655042,974192,1470003,1645071,1717790,2592556,2633098"
chembl37_comprehensive,CHEMBL2007,573133.0,CHEMBL576982,CVWXJKQAOSCOAB-UHFFFAOYSA-N,2019.0,2024.0,7.734999999999999,7.38,8.12,positive,"1842659,1988891,2414451,2414452"
chembl37_comprehensive,CHEMBL2007,649637.0,CHEMBL1171837,PHXJVRSECIGDHY-UHFFFAOYSA-N,2017.0,2025.0,8.522,7.79,9.22,positive,"1653406,2066538,2661924,2661925,2661926"
chembl37_comprehensive,CHEMBL2007,1270745.0,CHEMBL1933288,ZHMXXVNQAFCXKK-QGZVFWFLSA-N,2012.0,2023.0,6.02,6.02,6.02,positive,"795822,2258284"
chembl37_comprehensive,CHEMBL1913,371147.0,CHEMBL223360,MPVGZUGXCQEXTM-UHFFFAOYSA-N,2007.0,2023.0,7.406000000000001,5.81,8.72,positive,"429066,587092,1642997,1779220,2346251"
chembl37_comprehensive,CHEMBL1913,475734.0,CHEMBL514499,JSKUWFIZUALZLX-UHFFFAOYSA-N,2007.0,2023.0,6.8,6.8,6.8,positive,"2258348,2525640"
chembl37_comprehensive,CHEMBL1913,522730.0,CHEMBL502835,XZXHXSATPCNXJR-ZIADKAODSA-N,2008.0,2023.0,7.862,7.07,8.74,positive,"655043,974190,1470004,1642997,1645064,1717766,1721261,2321757,2455932,2592557"
chembl37_comprehensive,CHEMBL1913,716337.0,CHEMBL1289926,RITAVMQDGBJQJZ-FMIVXFBMSA-N,2017.0,2023.0,7.595000000000001,6.39,8.8,positive,"1642997,2493029"
chembl37_comprehensive,CHEMBL1913,2299996.0,CHEMBL4227505,ADZBMFGQQWPHMJ-RHSMWYFYSA-N,2020.0,2024.0,6.3,5.32,7.34,positive,"2073399,2073402,2504707"
chembl37_comprehensive,CHEMBL208,630886.0,CHEMBL1082407,WXCXUHSOUPDCQV-UHFFFAOYSA-N,2021.0,2024.0,,,,negative_or_inactive,"2172767,2172769,2650826,2650827"
chembl37_comprehensive,CHEMBL4005,441100.0,CHEMBL411907,QIUASFSNWYMDFS-NILGECQDSA-N,2010.0,2024.0,9.11,8.22,10.0,positive,"2517233,2641220"
chembl37_comprehensive,CHEMBL4005,528559.0,CHEMBL586702,HGVNLRPZOWWDKD-UHFFFAOYSA-N,2010.0,2023.0,7.827272727272727,6.96,8.3,positive,"776271,776272,776273,776275,776279,940353,2162061,2255499,2258232,2357877,2520275"
chembl37_comprehensive,CHEMBL4005,568342.0,CHEMBL573339,TUVCWJQQGGETHL-UHFFFAOYSA-N,2007.0,2024.0,7.755000000000001,5.05,8.82,positive,"586718,587199,1288009,1288010,1288011,1288012,1443759,1468703,1555567,1557706,1577799,1624621,1699220,2052194,2091551,2116057,2199642,2285351,2510969,2520275,2525880,2641220"
chembl37_comprehensive,CHEMBL4005,691885.0,CHEMBL1229535,JFVNFXCESCXMBC-UHFFFAOYSA-N,2012.0,2025.0,7.395,7.38,7.41,positive,"1332572,2629166"
chembl37_comprehensive,CHEMBL4005,699312.0,CHEMBL1236962,CGBJSGAELGCMKE-UHFFFAOYSA-N,2010.0,2023.0,9.838333333333331,8.96,10.72,positive,"1555567,1624621,1784428,2013780,2081809,2255119,2255536,2336721,2452112,2517233,2520275,2520278"
chembl37_comprehensive,CHEMBL4005,705446.0,CHEMBL1256459,AKCRNFFTGXBONI-UHFFFAOYSA-N,2010.0,2024.0,7.484999999999999,6.6,7.85,positive,"665717,2416137,2416138,2416139"
chembl37_comprehensive,CHEMBL4005,1220034.0,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,2010.0,2024.0,7.824166666666667,7.05,8.85,positive,"1361369,1508353,1564269,1619100,1776151,1862332,1926968,1934606,2199642,2427090,2517233,2520275"
chembl37_comprehensive,CHEMBL4005,1428626.0,CHEMBL2165191,IRTDIKMSKMREGO-OAHLLOKOSA-N,2012.0,2024.0,6.406666666666666,6.06,7.1,positive,"2123509,2406974,2545600"
chembl37_comprehensive,CHEMBL4005,1448219.0,CHEMBL2216870,IFSDAJWBUCMOAH-HNNXBMFYSA-N,2012.0,2025.0,6.160714285714286,5.01,6.87,positive,"1332572,1464809,1691741,1741074,1770258,1774686,1806418,1897775,2237616,2262048,2283834,2464391,2644048,2652254"
chembl37_comprehensive,CHEMBL4005,1516374.0,CHEMBL2322228,BYTKNUOMWLJVNQ-UHFFFAOYSA-N,2013.0,2024.0,7.494999999999999,7.47,7.52,positive,"941581,2440147"
chembl37_comprehensive,CHEMBL4005,1563853.0,CHEMBL2387080,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,2013.0,2024.0,9.12875,7.51,10.05,positive,"962654,962688,962691,2255110,2255526,2593486,2641220"
chembl37_comprehensive,CHEMBL4005,1567700.0,CHEMBL2396661,STUWGJZDJHPWGZ-LBPRGKRZSA-N,2013.0,2024.0,7.894615384615384,6.7,8.77,positive,"967910,967916,1619075,2057572,2068440,2078040,2255117,2255533,2377779,2456845,2478021,2597266,2666427"
chembl37_comprehensive,CHEMBL4005,1724957.0,CHEMBL3218576,PZBCKZWLPGJMAO-UHFFFAOYSA-N,2016.0,2024.0,9.3525,8.85,9.96,positive,"1626247,2345426,2440137,2502702"
chembl37_comprehensive,CHEMBL4005,1926815.0,CHEMBL3544966,QDITZBLZQQZVEE-YBEGLDIGSA-N,2010.0,2023.0,9.05,8.7,9.4,positive,"2336677,2520275"
chembl37_comprehensive,CHEMBL4005,1926946.0,CHEMBL3545097,GYLDXIAOMVERTK-UHFFFAOYSA-N,2018.0,2023.0,7.396666666666667,6.82,7.82,positive,"1804138,1908594,2452092"
chembl37_comprehensive,CHEMBL4005,1964596.0,CHEMBL3618245,IYNZEXDVRAZUPW-UHFFFAOYSA-N,2015.0,2024.0,8.09,7.96,8.35,positive,"1517784,1517786,2475313"
chembl37_comprehensive,CHEMBL4005,2089439.0,CHEMBL3813842,LGWACEZVCMBSKW-UHFFFAOYSA-N,2016.0,2023.0,8.7,8.7,8.7,positive,"1581735,2336677"
chembl37_comprehensive,CHEMBL4005,2145228.0,CHEMBL3935857,BLGWHBSBBJNKJO-UHFFFAOYSA-N,2016.0,2023.0,7.890000000000001,7.82,7.96,positive,"1626239,2501282"
chembl37_comprehensive,CHEMBL4005,2170033.0,CHEMBL3960662,AOTRIQLYUAFVSC-UHFFFAOYSA-N,2018.0,2024.0,6.35,6.2,6.5,positive,"1738055,2449227"
chembl37_comprehensive,CHEMBL4005,2193796.0,CHEMBL3984425,XUMALORDVCFWKV-IBGZPJMESA-N,2016.0,2024.0,6.708,5.7,7.77,positive,"1613929,1831741,2589976,2598045"
chembl37_comprehensive,CHEMBL4005,2341683.0,CHEMBL4434674,NLUPPCTVKHDVIQ-GASCZTMLSA-N,2016.0,2025.0,6.625,6.3,7.5,positive,"1883618,1891848,1933678,2644048"
chembl37_comprehensive,CHEMBL4005,2397994.0,CHEMBL4527563,HLTLYKPFSSMNIF-UHFFFAOYSA-N,2021.0,2023.0,9.495,9.22,9.77,positive,"2157948,2354157"
chembl37_comprehensive,CHEMBL4005,2741531.0,CHEMBL5170300,MMPZSLSWQVQLJD-UHFFFAOYSA-N,2021.0,2024.0,8.126666666666667,7.3,8.55,positive,"2214142,2268744,2440137"
chembl37_comprehensive,CHEMBL4005,2793343.0,CHEMBL5273641,YAPSKJOBRAWBJI-UHFFFAOYSA-N,2022.0,2023.0,7.814999999999999,7.09,8.54,positive,"2265666,2339809"
chembl37_comprehensive,CHEMBL4005,2798137.0,CHEMBL5278435,AIGSGJXYLHDMBA-UHFFFAOYSA-N,2022.0,2023.0,8.629999999999999,7.92,9.34,positive,"2265627,2336677"
chembl37_comprehensive,CHEMBL3130,470511.0,CHEMBL521851,LHNIIDJUOCFXAP-UHFFFAOYSA-N,2008.0,2025.0,8.027142857142858,7.12,8.81,positive,"513003,959697,1444677,1669394,1702174,1741077,1875079,1914102,1987114,2255515,2260103,2588889,2593489,2638328"
chembl37_comprehensive,CHEMBL3130,528559.0,CHEMBL586702,HGVNLRPZOWWDKD-UHFFFAOYSA-N,2006.0,2023.0,8.042222222222222,7.31,8.52,positive,"776277,940350,1460637,2162064,2255501,2357882,2517235,2517239,2525260"
chembl37_comprehensive,CHEMBL3130,568342.0,CHEMBL573339,TUVCWJQQGGETHL-UHFFFAOYSA-N,2007.0,2023.0,8.023636363636363,7.06,8.52,positive,"1539654,1555568,1557709,1624625,1868644,2052177,2116056,2131243,2199643,2283833,2525882"
chembl37_comprehensive,CHEMBL3130,684922.0,CHEMBL1213082,GNWHRHGTIBRNSM-UHFFFAOYSA-N,2010.0,2023.0,7.178,6.3,7.89,positive,"1666008,1769375,2333615,2517235"
chembl37_comprehensive,CHEMBL3130,691885.0,CHEMBL1229535,JFVNFXCESCXMBC-UHFFFAOYSA-N,2012.0,2025.0,7.109999999999999,6.92,7.3,positive,"1332578,1565823,2629168"
chembl37_comprehensive,CHEMBL3130,699312.0,CHEMBL1236962,CGBJSGAELGCMKE-UHFFFAOYSA-N,2010.0,2025.0,9.649,8.6,10.7,positive,"1555568,2013778,2081815,2255121,2255538,2336724,2452115,2517235,2520280,2644468"
chembl37_comprehensive,CHEMBL3130,1428626.0,CHEMBL2165191,IRTDIKMSKMREGO-OAHLLOKOSA-N,2012.0,2024.0,6.815,5.96,7.1,positive,"2123512,2385423,2406986,2545598"
chembl37_comprehensive,CHEMBL3130,1563853.0,CHEMBL2387080,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,2013.0,2024.0,9.117142857142856,7.62,10.1,positive,"962655,2255112,2255528,2588889,2593489,2641222"
chembl37_comprehensive,CHEMBL3130,1567700.0,CHEMBL2396661,STUWGJZDJHPWGZ-LBPRGKRZSA-N,2013.0,2023.0,6.398333333333333,5.92,7.16,positive,"967908,967915,2057570,2068437,2258302,2355836"
chembl37_comprehensive,CHEMBL3130,1724957.0,CHEMBL3218576,PZBCKZWLPGJMAO-UHFFFAOYSA-N,2016.0,2024.0,8.723333333333334,7.35,9.74,positive,"1626250,1875079,1891849,2345430,2440140,2502704"
chembl37_comprehensive,CHEMBL3130,1827400.0,CHEMBL3393066,QYBGBLQCOOISAR-UHFFFAOYSA-N,2015.0,2023.0,7.526666666666666,7.38,7.77,positive,"1460637,2271778,2336680"
chembl37_comprehensive,CHEMBL3130,1976141.0,CHEMBL3643413,MWKYMZXCGYXLPL-ZDUSSCGKSA-N,2014.0,2024.0,7.22,5.94,8.82,positive,"1536232,1719211,1719214,1719218,1719219,1719220,1719223,1719224,1719225,1719226,1719227,2253423,2253428,2385454"
chembl37_comprehensive,CHEMBL3130,2123117.0,CHEMBL3913746,AWNXKZVIZARMME-UHFFFAOYSA-N,2014.0,2023.0,5.72,5.72,5.72,negative_or_inactive,"2258090,2572594,2572600"
chembl37_comprehensive,CHEMBL3130,2158101.0,CHEMBL3948730,IUVCFHHAEHNCFT-INIZCTEOSA-N,2019.0,2023.0,7.546000000000001,6.5,8.21,positive,"1831737,1850481,2050709,2255540,2355228"
chembl37_comprehensive,CHEMBL3130,2335152.0,CHEMBL4297181,ACCFLVVUVBJNGT-AWEZNQCLSA-N,2020.0,2023.0,7.52,7.42,7.62,positive,"2271778,2336680"
chembl37_comprehensive,CHEMBL3130,2341683.0,CHEMBL4434674,NLUPPCTVKHDVIQ-GASCZTMLSA-N,2016.0,2025.0,9.436,8.4,10.1,positive,"1883621,1886091,1933684,2236401,2644045"
chembl37_comprehensive,CHEMBL3130,2342255.0,CHEMBL4435246,HEYCQGPIBKDOSR-UHFFFAOYSA-N,2018.0,2025.0,8.21,8.2,8.22,positive,"1883621,2668526"
chembl37_comprehensive,CHEMBL3130,2343836.0,CHEMBL4436827,GHSMJMXULNPLLA-UHFFFAOYSA-N,2019.0,2025.0,7.140000000000001,6.8,7.48,positive,"1886091,2668526"
chembl37_comprehensive,CHEMBL3130,2354972.0,CHEMBL4447963,YCVQOWKBUVDTOG-UHFFFAOYSA-N,2018.0,2024.0,8.22,8.22,8.22,positive,"1809529,2641215"
chembl37_comprehensive,CHEMBL3267,441100.0,CHEMBL411907,QIUASFSNWYMDFS-NILGECQDSA-N,2010.0,2024.0,8.525,8.05,9.0,positive,"2517236,2641221"
chembl37_comprehensive,CHEMBL3267,470511.0,CHEMBL521851,LHNIIDJUOCFXAP-UHFFFAOYSA-N,2008.0,2024.0,7.509333333333333,6.13,8.85,positive,"513004,852007,852012,959696,1669393,1700875,1741076,1875080,1914104,1987113,2255516,2440131,2544225,2588890,2593488"
chembl37_comprehensive,CHEMBL3267,528559.0,CHEMBL586702,HGVNLRPZOWWDKD-UHFFFAOYSA-N,2006.0,2024.0,7.7375,7.08,8.49,positive,"776276,940351,1460636,1709763,2255502,2357881,2440169,2525259"
chembl37_comprehensive,CHEMBL3267,691885.0,CHEMBL1229535,JFVNFXCESCXMBC-UHFFFAOYSA-N,2012.0,2025.0,7.74,7.24,8.15,positive,"1332573,1450781,1565822,2629167"
chembl37_comprehensive,CHEMBL3267,696704.0,CHEMBL1234354,XDLYKKIQACFMJG-WKILWMFISA-N,2022.0,2024.0,8.746666666666668,8.72,8.8,positive,"2214145,2265692,2434330"
chembl37_comprehensive,CHEMBL3267,699312.0,CHEMBL1236962,CGBJSGAELGCMKE-UHFFFAOYSA-N,2010.0,2025.0,9.531,8.92,10.62,positive,"1555570,2013777,2081814,2111442,2255122,2255539,2452114,2517236,2520281,2644467"
chembl37_comprehensive,CHEMBL3267,1220034.0,CHEMBL1879463,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,2010.0,2023.0,7.394166666666667,6.5,8.3,positive,"1332573,1361371,1508407,1644975,1776133,1862334,1890818,1926970,1934609,2199645,2493471,2517236"
chembl37_comprehensive,CHEMBL3267,1448219.0,CHEMBL2216870,IFSDAJWBUCMOAH-HNNXBMFYSA-N,2012.0,2025.0,6.939333333333334,6.24,7.6,positive,"1332573,1464807,1614095,1691737,1741076,1770260,1806420,1852014,1868648,1897777,1914104,2127515,2262049,2644046,2652258"
chembl37_comprehensive,CHEMBL3267,1516374.0,CHEMBL2322228,BYTKNUOMWLJVNQ-UHFFFAOYSA-N,2013.0,2025.0,6.426666666666667,5.88,6.8,positive,"941578,2293051,2662235"
chembl37_comprehensive,CHEMBL3267,1563853.0,CHEMBL2387080,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,2013.0,2024.0,9.215714285714284,8.4,10.1,positive,"962656,2255113,2255529,2588890,2593488,2641221"
chembl37_comprehensive,CHEMBL3267,1567700.0,CHEMBL2396661,STUWGJZDJHPWGZ-LBPRGKRZSA-N,2013.0,2023.0,6.7625,6.6,6.99,positive,"967913,2068435,2258303,2355835"
chembl37_comprehensive,CHEMBL3267,1724957.0,CHEMBL3218576,PZBCKZWLPGJMAO-UHFFFAOYSA-N,2016.0,2024.0,8.42,7.79,9.15,positive,"1626249,1857673,1875080,2440139,2502705"
chembl37_comprehensive,CHEMBL3267,1827400.0,CHEMBL3393066,QYBGBLQCOOISAR-UHFFFAOYSA-N,2015.0,2024.0,7.643333333333333,7.53,7.8,positive,"1460636,2271777,2440139"
chembl37_comprehensive,CHEMBL3267,1926946.0,CHEMBL3545097,GYLDXIAOMVERTK-UHFFFAOYSA-N,2018.0,2023.0,7.605,6.78,8.43,positive,"1804141,2452094"
chembl37_comprehensive,CHEMBL3267,2145228.0,CHEMBL3935857,BLGWHBSBBJNKJO-UHFFFAOYSA-N,2016.0,2023.0,6.0600000000000005,5.72,6.4,positive,"1626241,2501285"
chembl37_comprehensive,CHEMBL3267,2257847.0,CHEMBL4126156,PAQUFWFUOVDUIO-NSHDSACASA-N,2020.0,2023.0,8.799999999999999,8.1,9.2,positive,"2336679,2593445"
chembl37_comprehensive,CHEMBL3267,2290926.0,CHEMBL4212775,JNQFWBSHMGXTQX-UHFFFAOYSA-N,2017.0,2023.0,8.14,8.13,8.15,positive,"1758863,2493471"
chembl37_comprehensive,CHEMBL3267,2335152.0,CHEMBL4297181,ACCFLVVUVBJNGT-AWEZNQCLSA-N,2020.0,2023.0,7.52,7.42,7.62,positive,"2271777,2336679"
chembl37_comprehensive,CHEMBL3267,2341683.0,CHEMBL4434674,NLUPPCTVKHDVIQ-GASCZTMLSA-N,2016.0,2025.0,6.675,6.3,7.6,positive,"1883620,1891854,1933680,2644046"
chembl37_comprehensive,CHEMBL3267,2425366.0,CHEMBL4554938,YRDHKIFCGOZTGD-UHFFFAOYSA-N,2016.0,2023.0,7.81,7.42,8.32,positive,"2258165,2258166,2574127,2574150"
chembl37_comprehensive,CHEMBL1801,73547.0,CHEMBL877,GYDJEQRTZSCIOI-LJGSYFOKSA-N,2013.0,2025.0,4.93,4.0,5.96,negative_or_inactive,"941530,941531,1363405,1363406,1363407,1363409,1549975,2630029,2630031"
chembl37_comprehensive,CHEMBL1801,1332893.0,CHEMBL2011840,SVSGGNNTSJRRTJ-UHFFFAOYSA-N,2021.0,2023.0,4.779999999999999,4.67,4.84,negative_or_inactive,"2122492,2122509,2596141"
chembl37_comprehensive,CHEMBL1812,293438.0,CHEMBL175247,AHLBNYSZXLDEJQ-FWEHEUNISA-N,2018.0,2024.0,7.465999999999999,6.11,8.8,positive,"1735719,1883779,2108317,2318189,2346935"
chembl37_comprehensive,CHEMBL4338,3626.0,CHEMBL8040,WYDKPTZGVLTYPG-UHFFFAOYSA-N,1993.0,2024.0,6.4,6.1,6.7,positive,"153329,2468498"
chembl37_comprehensive,CHEMBL4338,128309.0,CHEMBL311300,DOHVAKFYAHLCJP-UHFFFAOYSA-N,2010.0,2024.0,7.37,6.7,7.87,positive,"611000,1868137,2311522,2468506"
chembl37_comprehensive,CHEMBL239,20027.0,CHEMBL121,YASAKCUCGLMORW-UHFFFAOYSA-N,2003.0,2024.0,,,,negative_or_inactive,"153386,153395,153544,153547,302950,304406,304484,307505,396482,453566,454550,591830,591831,702777,832999,880124,880125,934942,934944,1445061,1445062,1462845,1462846,1658514,1658518,1658519,1658549,1840157,1840161,1894789,1894818,1894819,2066589,2066590,2066591,2066592,2066593,2066594,2461136,2472168,2472173"
chembl37_comprehensive,CHEMBL3979,20027.0,CHEMBL121,YASAKCUCGLMORW-UHFFFAOYSA-N,2003.0,2024.0,,,,negative_or_inactive,"153861,396486,453567,702778,833000,880128,880129,1445065,1445066,1658510,1658511,1658516,1658551,1840159,2461133,2461140,2472170,2472174"
chembl37_comprehensive,CHEMBL3979,62864.0,CHEMBL295416,SZRPDCCEHVWOJX-UHFFFAOYSA-N,2012.0,2024.0,,,,negative_or_inactive,"880128,880129,1445065,1445066,1460056,1658510,1658511,1658516,1658551,1840159,2014077,2461138,2472169,2472174"
chembl37_comprehensive,CHEMBL235,56133.0,CHEMBL38943,YDBLKRPLXZNVNB-UHFFFAOYSA-N,2008.0,2024.0,5.2,5.2,5.2,negative_or_inactive,"496403,1840158,2461142,2472172,2472175"
chembl37_comprehensive,CHEMBL235,62864.0,CHEMBL295416,SZRPDCCEHVWOJX-UHFFFAOYSA-N,2003.0,2024.0,5.08,4.27,5.89,negative_or_inactive,"153617,153621,304485,307506,591832,591834,805976,805980,880126,880127,934941,934943,1445063,1445064,1455687,1462847,1462848,1658507,1658508,1658515,1724602,1724603,1840158,1840162,1908380,2014071,2014076,2461141,2472171,2472175"
chembl37_comprehensive,CHEMBL235,384136.0,CHEMBL266742,XXJDYPCYPZFJJK-UMSFTDKQSA-N,2007.0,2025.0,6.696666666666666,5.2,8.17,positive,"438960,438962,2658750"
chembl37_comprehensive,CHEMBL235,2011207.0,CHEMBL3678128,NPMSSJHJPGMEJW-UNMCSNQZSA-N,2015.0,2023.0,8.066666666666666,6.58,9.7,positive,"1528468,2280278"
chembl37_comprehensive,CHEMBL235,2091148.0,CHEMBL3818875,LQHDJQIMETZMPH-ZBFHGGJFSA-N,2016.0,2025.0,,,,negative_or_inactive,"1585759,2655602,2655675"
chembl37_comprehensive,CHEMBL235,2238788.0,CHEMBL4098877,ATUUNJCZCOMUKD-OKILXGFUSA-N,2015.0,2023.0,5.3725000000000005,5.19,5.92,negative_or_inactive,"2139424,2258619,2521088"
chembl37_comprehensive,CHEMBL1949,62298.0,CHEMBL410807,ONJZYZYZIKTIEG-CFBQITSMSA-N,2018.0,2025.0,8.336666666666666,8.16,8.48,positive,"1741762,2434165,2628072"
chembl37_comprehensive,CHEMBL1949,72873.0,CHEMBL160,PMATZTZNYRCHOR-CGLBZJNRSA-N,2001.0,2025.0,7.747272727272727,6.02,8.82,positive,"51873,487529,647726,647727,730318,775450,887349,887351,982571,1331175,1542880,1548721,1644714,1644715,2237546,2292742,2588628,2599256,2599726,2628070,2629676,2629682"
chembl37_comprehensive,CHEMBL1949,1064694.0,CHEMBL1651956,OLROWHGDTNFZBH-XEMWPYQTSA-N,2008.0,2025.0,8.5475,7.96,9.47,positive,"730318,887349,1436352,2628070"
chembl37_comprehensive,CHEMBL221,173.0,CHEMBL6,CGIGDMFJXJATDK-UHFFFAOYSA-N,1996.0,2025.0,7.006875,5.18,9.85,positive,"158602,158752,434257,452249,544743,762644,770333,774741,863174,901623,1815920,2197084,2303104,2336064,2475322,2627054"
chembl37_comprehensive,CHEMBL230,10531.0,CHEMBL509,SBDNJUWAMKYJOX-UHFFFAOYSA-N,2013.0,2023.0,7.205,6.16,8.25,positive,"942523,2460920"
chembl37_comprehensive,CHEMBL230,16308.0,CHEMBL563,SYTBZMRGLBWNTM-UHFFFAOYSA-N,2016.0,2024.0,6.02,5.7,6.39,positive,"1562613,1627356,2642274"
