scope,query,entity,model_a,model_b,n,spearman,top10_overlap,top10_tie_expected,top10_chance
FIVE_FIXED_720_DRUGS,drug_id,HFNKQEVNSGCOJV-OAHLLOKOSA-N,dtiam,biomaster,382,-0.21812066630708524,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFNKQEVNSGCOJV-OAHLLOKOSA-N,dtiam,drugclip,382,0.008062596880596821,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFNKQEVNSGCOJV-OAHLLOKOSA-N,dtiam,conplex,382,0.11381826923717636,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFNKQEVNSGCOJV-OAHLLOKOSA-N,dtiam,probematch,382,-0.03302010423413079,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFZITXBUTWITPT-YWVKMMECSA-N,dtiam,biomaster,382,0.3320985861689302,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFZITXBUTWITPT-YWVKMMECSA-N,dtiam,drugclip,382,0.16259062685035822,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFZITXBUTWITPT-YWVKMMECSA-N,dtiam,conplex,382,0.0962909730577498,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HFZITXBUTWITPT-YWVKMMECSA-N,dtiam,probematch,382,0.2618531906646742,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HGVDHZBSSITLCT-JLJPHGGASA-N,dtiam,biomaster,382,-0.12423524807406675,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HGVDHZBSSITLCT-JLJPHGGASA-N,dtiam,drugclip,382,-0.05892417693000465,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HGVDHZBSSITLCT-JLJPHGGASA-N,dtiam,conplex,382,0.029441189291331445,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HGVDHZBSSITLCT-JLJPHGGASA-N,dtiam,probematch,382,0.06432500279050563,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HHZIURLSWUIHRB-UHFFFAOYSA-N,dtiam,biomaster,382,0.11530089400588628,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HHZIURLSWUIHRB-UHFFFAOYSA-N,dtiam,drugclip,382,0.004408514524245431,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HHZIURLSWUIHRB-UHFFFAOYSA-N,dtiam,conplex,382,0.188131278519848,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HHZIURLSWUIHRB-UHFFFAOYSA-N,dtiam,probematch,382,-0.03680916748192227,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HIFJCPQKFCZDDL-ACWOEMLNSA-N,dtiam,biomaster,382,0.2445166429845935,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HIFJCPQKFCZDDL-ACWOEMLNSA-N,dtiam,drugclip,382,0.04792167338630468,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HIFJCPQKFCZDDL-ACWOEMLNSA-N,dtiam,conplex,382,0.00962613256952958,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HIFJCPQKFCZDDL-ACWOEMLNSA-N,dtiam,probematch,382,0.08618146994472053,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HJBWBFZLDZWPHF-UHFFFAOYSA-N,dtiam,biomaster,382,0.40402958700193786,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HJBWBFZLDZWPHF-UHFFFAOYSA-N,dtiam,drugclip,382,0.006580857228259917,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HJBWBFZLDZWPHF-UHFFFAOYSA-N,dtiam,conplex,382,-0.21876252775402774,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HJBWBFZLDZWPHF-UHFFFAOYSA-N,dtiam,probematch,382,0.09273401847556911,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKDLNTKNLJPAIY-WKWWZUSTSA-N,dtiam,biomaster,382,0.18618694870022717,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKDLNTKNLJPAIY-WKWWZUSTSA-N,dtiam,drugclip,382,0.02559375340067646,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKDLNTKNLJPAIY-WKWWZUSTSA-N,dtiam,conplex,382,0.03922076049564775,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKDLNTKNLJPAIY-WKWWZUSTSA-N,dtiam,probematch,382,0.2648750095662946,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKHCSWPSUSWGLI-CABCVRRESA-N,dtiam,biomaster,382,0.3052005875723096,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKHCSWPSUSWGLI-CABCVRRESA-N,dtiam,drugclip,382,0.08820893239506328,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKHCSWPSUSWGLI-CABCVRRESA-N,dtiam,conplex,382,0.10428045401513937,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKHCSWPSUSWGLI-CABCVRRESA-N,dtiam,probematch,382,0.0928829889592851,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKXBNHCUPKIYDM-CGMHZMFXSA-N,dtiam,biomaster,382,0.15605551561601394,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKXBNHCUPKIYDM-CGMHZMFXSA-N,dtiam,drugclip,382,0.09954963338084098,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKXBNHCUPKIYDM-CGMHZMFXSA-N,dtiam,conplex,382,-0.045577991934986656,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HKXBNHCUPKIYDM-CGMHZMFXSA-N,dtiam,probematch,382,0.16462949888977163,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HMABYWSNWIZPAG-UHFFFAOYSA-N,dtiam,biomaster,382,0.2062878460644076,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HMABYWSNWIZPAG-UHFFFAOYSA-N,dtiam,drugclip,382,0.0036085516377012006,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HMABYWSNWIZPAG-UHFFFAOYSA-N,dtiam,conplex,382,-0.0976026478599646,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HMABYWSNWIZPAG-UHFFFAOYSA-N,dtiam,probematch,382,0.21755504225557717,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HNPFPERDNWXAGS-NFVOFSAMSA-N,dtiam,biomaster,382,0.4139341866916616,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HNPFPERDNWXAGS-NFVOFSAMSA-N,dtiam,drugclip,382,0.07925541882825457,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HNPFPERDNWXAGS-NFVOFSAMSA-N,dtiam,conplex,382,0.10967831874080469,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HNPFPERDNWXAGS-NFVOFSAMSA-N,dtiam,probematch,382,0.0951026922217064,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HOIIHACBCFLJET-SFTDATJTSA-N,dtiam,biomaster,382,0.05792982047872698,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HOIIHACBCFLJET-SFTDATJTSA-N,dtiam,drugclip,382,0.061662908857511564,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HOIIHACBCFLJET-SFTDATJTSA-N,dtiam,conplex,382,-0.0023313849698522373,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HOIIHACBCFLJET-SFTDATJTSA-N,dtiam,probematch,382,0.1999893331100214,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPHUVLMMVZITSG-LURJTMIESA-N,dtiam,biomaster,382,0.39409549460084253,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPHUVLMMVZITSG-LURJTMIESA-N,dtiam,drugclip,382,-0.03883146002591268,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPHUVLMMVZITSG-LURJTMIESA-N,dtiam,conplex,382,0.2346180130854616,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPHUVLMMVZITSG-LURJTMIESA-N,dtiam,probematch,382,0.10700138669562263,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPJKCIUCZWXJDR-UHFFFAOYSA-N,dtiam,biomaster,382,0.18514200256156038,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPJKCIUCZWXJDR-UHFFFAOYSA-N,dtiam,drugclip,382,0.09765112081452411,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPJKCIUCZWXJDR-UHFFFAOYSA-N,dtiam,conplex,382,0.22917518966204325,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPJKCIUCZWXJDR-UHFFFAOYSA-N,dtiam,probematch,382,0.09670348950479203,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPNSFSBZBAHARI-RUDMXATFSA-N,dtiam,biomaster,382,0.1778101575696542,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPNSFSBZBAHARI-RUDMXATFSA-N,dtiam,drugclip,382,0.15855077121825673,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPNSFSBZBAHARI-RUDMXATFSA-N,dtiam,conplex,382,0.09789230236215593,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HPNSFSBZBAHARI-RUDMXATFSA-N,dtiam,probematch,382,0.17340368816043086,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HSUGRBWQSSZJOP-RTWAWAEBSA-N,dtiam,biomaster,382,0.4574240958250484,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HSUGRBWQSSZJOP-RTWAWAEBSA-N,dtiam,drugclip,382,0.06709344270464955,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HSUGRBWQSSZJOP-RTWAWAEBSA-N,dtiam,conplex,382,0.3397907571026642,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HSUGRBWQSSZJOP-RTWAWAEBSA-N,dtiam,probematch,382,0.22294261697869563,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-KRWDZBQOSA-N,dtiam,biomaster,382,0.5258629013013497,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-KRWDZBQOSA-N,dtiam,drugclip,382,0.1146458113730138,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-KRWDZBQOSA-N,dtiam,conplex,382,0.3308647613065008,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-KRWDZBQOSA-N,dtiam,probematch,382,0.21443192463299068,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-UHFFFAOYSA-N,dtiam,biomaster,382,0.5416044745394482,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-UHFFFAOYSA-N,dtiam,drugclip,382,0.11880213092374295,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-UHFFFAOYSA-N,dtiam,conplex,382,0.3308647613065008,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HTIQEAQVCYTUBX-UHFFFAOYSA-N,dtiam,probematch,382,0.2146898244010423,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HUNGUWOZPQBXGX-UHFFFAOYSA-N,dtiam,biomaster,382,0.6944994263452362,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HUNGUWOZPQBXGX-UHFFFAOYSA-N,dtiam,drugclip,382,0.07030556494095914,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HUNGUWOZPQBXGX-UHFFFAOYSA-N,dtiam,conplex,382,0.39786807961184933,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HUNGUWOZPQBXGX-UHFFFAOYSA-N,dtiam,probematch,382,0.08362722891973473,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HVFLCNVBZFFHBT-ZKDACBOMSA-N,dtiam,biomaster,382,0.20265378430774633,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HVFLCNVBZFFHBT-ZKDACBOMSA-N,dtiam,drugclip,382,0.12330590475296571,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HVFLCNVBZFFHBT-ZKDACBOMSA-N,dtiam,conplex,382,0.11325094070068548,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HVFLCNVBZFFHBT-ZKDACBOMSA-N,dtiam,probematch,382,0.12678411404078654,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,dtiam,biomaster,382,0.1836929847495773,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,dtiam,drugclip,382,-0.029912821052112654,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,dtiam,conplex,382,0.16136745469262465,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,dtiam,probematch,382,0.11946854122667808,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWXVIOGONBBTBY-ONEGZZNKSA-N,dtiam,biomaster,382,-0.22220702139653156,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWXVIOGONBBTBY-ONEGZZNKSA-N,dtiam,drugclip,382,-0.22311483719108405,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWXVIOGONBBTBY-ONEGZZNKSA-N,dtiam,conplex,382,0.2709033648601724,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HWXVIOGONBBTBY-ONEGZZNKSA-N,dtiam,probematch,382,0.09656323245731199,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYAFETHFCAUJAY-UHFFFAOYSA-N,dtiam,biomaster,382,0.2749561349737165,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYAFETHFCAUJAY-UHFFFAOYSA-N,dtiam,drugclip,382,0.06513465306399671,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYAFETHFCAUJAY-UHFFFAOYSA-N,dtiam,conplex,382,-0.09588160439281046,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYAFETHFCAUJAY-UHFFFAOYSA-N,dtiam,probematch,382,0.1666164895902031,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYHMLYSLQUKXKP-UHFFFAOYSA-N,dtiam,biomaster,382,0.3670332409766565,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYHMLYSLQUKXKP-UHFFFAOYSA-N,dtiam,drugclip,382,0.19704694001817566,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYHMLYSLQUKXKP-UHFFFAOYSA-N,dtiam,conplex,382,0.15390672024715765,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HYHMLYSLQUKXKP-UHFFFAOYSA-N,dtiam,probematch,382,0.13771707685036355,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HZIYEEMJNBKMJH-UHFFFAOYSA-N,dtiam,biomaster,382,0.3655969244053371,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HZIYEEMJNBKMJH-UHFFFAOYSA-N,dtiam,drugclip,382,0.06545003132793302,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HZIYEEMJNBKMJH-UHFFFAOYSA-N,dtiam,conplex,382,0.42459354511490444,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,HZIYEEMJNBKMJH-UHFFFAOYSA-N,dtiam,probematch,382,0.018662320402573356,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAKHMKGGTNLKSZ-INIZCTEOSA-N,dtiam,biomaster,382,0.41775812123248107,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAKHMKGGTNLKSZ-INIZCTEOSA-N,dtiam,drugclip,382,0.003082419054746714,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAKHMKGGTNLKSZ-INIZCTEOSA-N,dtiam,conplex,382,-0.09972875485177028,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAKHMKGGTNLKSZ-INIZCTEOSA-N,dtiam,probematch,382,0.1304237661309793,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAVUPMFITXYVAF-XPUUQOCRSA-N,dtiam,biomaster,382,0.5315291615641944,5,5.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAVUPMFITXYVAF-XPUUQOCRSA-N,dtiam,drugclip,382,0.03230883475696661,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAVUPMFITXYVAF-XPUUQOCRSA-N,dtiam,conplex,382,0.33039038353955136,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IAVUPMFITXYVAF-XPUUQOCRSA-N,dtiam,probematch,382,0.09805412138866991,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IDUYJRXRDSPPRC-NRFANRHFSA-N,dtiam,biomaster,382,0.6579620471859702,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IDUYJRXRDSPPRC-NRFANRHFSA-N,dtiam,drugclip,382,0.058678117301554686,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IDUYJRXRDSPPRC-NRFANRHFSA-N,dtiam,conplex,382,0.2679325791928624,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IDUYJRXRDSPPRC-NRFANRHFSA-N,dtiam,probematch,382,0.10012721691813867,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,dtiam,biomaster,382,0.4421548365194252,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,dtiam,drugclip,382,0.010032365559789423,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,dtiam,conplex,382,0.286399116932429,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,dtiam,probematch,382,0.05347244134703991,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IFSDAJWBUCMOAH-HNNXBMFYSA-N,dtiam,biomaster,382,0.4241685880881092,7,7.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IFSDAJWBUCMOAH-HNNXBMFYSA-N,dtiam,drugclip,382,-0.0945255392349397,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IFSDAJWBUCMOAH-HNNXBMFYSA-N,dtiam,conplex,382,-0.15903534399717695,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IFSDAJWBUCMOAH-HNNXBMFYSA-N,dtiam,probematch,382,-0.09510678245175064,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IIXWYSCJSQVBQM-LLVKDONJSA-N,dtiam,biomaster,382,0.1012186625141503,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IIXWYSCJSQVBQM-LLVKDONJSA-N,dtiam,drugclip,382,0.07924142593599802,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IIXWYSCJSQVBQM-LLVKDONJSA-N,dtiam,conplex,382,-0.012417696173856069,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IIXWYSCJSQVBQM-LLVKDONJSA-N,dtiam,probematch,382,0.20335021073565995,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKENVDNFQMCRTR-UHFFFAOYSA-N,dtiam,biomaster,382,0.23990286349470763,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKENVDNFQMCRTR-UHFFFAOYSA-N,dtiam,drugclip,382,0.08614982448069418,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKENVDNFQMCRTR-UHFFFAOYSA-N,dtiam,conplex,382,0.0559712203161651,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKENVDNFQMCRTR-UHFFFAOYSA-N,dtiam,probematch,382,0.17427576826091276,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKKXOSBHLYMWAE-QRPMWFLTSA-N,dtiam,biomaster,382,0.33891032611942334,3,3.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKKXOSBHLYMWAE-QRPMWFLTSA-N,dtiam,drugclip,382,0.13485649912259184,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKKXOSBHLYMWAE-QRPMWFLTSA-N,dtiam,conplex,382,0.0737758393207097,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IKKXOSBHLYMWAE-QRPMWFLTSA-N,dtiam,probematch,382,0.07294763827426307,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,dtiam,biomaster,382,0.3685836534386833,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,dtiam,drugclip,382,0.037407414144725905,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,dtiam,conplex,382,0.13889334614283824,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,dtiam,probematch,382,0.1767895375359873,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,INJOMKTZOLKMBF-UHFFFAOYSA-N,dtiam,biomaster,382,0.3598789980787759,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,INJOMKTZOLKMBF-UHFFFAOYSA-N,dtiam,drugclip,382,-0.03455028082120195,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,INJOMKTZOLKMBF-UHFFFAOYSA-N,dtiam,conplex,382,0.16597249624285215,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,INJOMKTZOLKMBF-UHFFFAOYSA-N,dtiam,probematch,382,0.13838722875182002,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IOOWNWLVCOUUEX-WPRPVWTQSA-N,dtiam,biomaster,382,0.4608370698840559,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IOOWNWLVCOUUEX-WPRPVWTQSA-N,dtiam,drugclip,382,0.2527098043137073,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IOOWNWLVCOUUEX-WPRPVWTQSA-N,dtiam,conplex,382,0.02302053435780363,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IOOWNWLVCOUUEX-WPRPVWTQSA-N,dtiam,probematch,382,0.18761680701358202,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPOKCKJONYRRHP-FMQUCBEESA-N,dtiam,biomaster,382,0.4242630939296573,6,6.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPOKCKJONYRRHP-FMQUCBEESA-N,dtiam,drugclip,382,0.22500904425209123,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPOKCKJONYRRHP-FMQUCBEESA-N,dtiam,conplex,382,0.030546464653966775,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPOKCKJONYRRHP-FMQUCBEESA-N,dtiam,probematch,382,0.18294920870732478,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPVQLZZIHOAWMC-QXKUPLGCSA-N,dtiam,biomaster,382,0.4246277702293898,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPVQLZZIHOAWMC-QXKUPLGCSA-N,dtiam,drugclip,382,0.31477904523482286,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPVQLZZIHOAWMC-QXKUPLGCSA-N,dtiam,conplex,382,0.26551243536044633,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IPVQLZZIHOAWMC-QXKUPLGCSA-N,dtiam,probematch,382,0.14020156868933206,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQFYYKKMVGJFEH-CSMHCCOUSA-N,dtiam,biomaster,382,0.289647380191511,4,4.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQFYYKKMVGJFEH-CSMHCCOUSA-N,dtiam,drugclip,382,0.001945765487090965,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQFYYKKMVGJFEH-CSMHCCOUSA-N,dtiam,conplex,382,0.013115813970192555,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQFYYKKMVGJFEH-CSMHCCOUSA-N,dtiam,probematch,382,0.12013382371603644,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQIBKLWBVJPOQO-UHFFFAOYSA-N,dtiam,biomaster,382,0.2905028840965505,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQIBKLWBVJPOQO-UHFFFAOYSA-N,dtiam,drugclip,382,0.11802326501321629,2,2.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQIBKLWBVJPOQO-UHFFFAOYSA-N,dtiam,conplex,382,0.03765480861816786,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQIBKLWBVJPOQO-UHFFFAOYSA-N,dtiam,probematch,382,0.12786414322435632,0,0.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQPSEEYGBUAQFF-UHFFFAOYSA-N,dtiam,biomaster,382,0.38207603070298896,1,1.0,0.2617801047120419
FIVE_FIXED_720_DRUGS,drug_id,IQPSEEYGBUAQFF-UHFFFAOYSA-N,dtiam,drugclip,382,0.11269304943979455,1,1.0,0.2617801047120419
