target_id,sum,count,smoothed_prior
SEQ:37e37289a83be452d5ff6bac45ff47743ba088a5810f291c99203c7096f4e722,1,1,0.5993531307984606
SEQ:37e405aacce2a3f7dce748db4891554b5e5bbedc23dc555869faf6d865e697b3,11,11,0.7901373542277651
SEQ:37f9b6a3c9e1e7d58a853e3b98dbbbedd7768079f336d349fc59266b2b52c664,0,1,0.5084440398893697
SEQ:38007c86c8964651573614630370c28d12e674fbbfd29ef28f32aad9ff298b37,2,2,0.6327403698985888
SEQ:3812ea62049d89f00803ff2754ba5bec5cfce74fac5689379e293376b1bf27d3,0,1,0.5084440398893697
SEQ:382beaef4182aa309b904efca62ac33f8554b3ed85ecaa3bc3c3fa250f563ea2,69,93,0.7242027615415833
SEQ:38417ef83a638e372531019a12f8209f4135a7bd39ca73770a7efa633eea9362,2,2,0.6327403698985888
SEQ:3857272f8a0735dacc5f841ed7493306cead70cbe32677a45fa955b7ca4275e5,0,2,0.4660737032319222
SEQ:38719f0157f871fafc97fbfe6b49009107a796e144fffb882ce9c17c720b5824,0,1,0.5084440398893697
SEQ:3871a5cd6c282c9d118035b3ecd83e0d77d28259a4a39cf04f6b64fa60e8924e,0,4,0.3994917456273619
SEQ:389370f5f91d9bd05f9847923ac921a378167f21fb0dfb9b61ee4c590b11b454,4,11,0.45680402089443173
SEQ:38964770ee24572575ba286754bb1867aa9a34289a45d300a3da80627961c787,19,21,0.7933188528639699
SEQ:3898d76a375a22e67077c6eafffe5702d055d88a32342169523a1c5e5b26889b,1,2,0.5494070365652556
SEQ:38a67445dbad37f13585306f84b1adbb22f7a5a212f0c0aaed5511b1961ab27d,1,1,0.5993531307984606
SEQ:38b515dbc64dee38ab700cc67587fe21631e7ce5fcfd947e3dc7afee0bbad2fa,57,64,0.8458497897132847
SEQ:38c6292ebae67403a8860dcfb781ffcf08d903d9469d52aa8af6edcc2f00b103,7,306,0.03985090012273122
SEQ:38d1f3c132e27453ae659213aa2b1a4cfd6b0e0431a5d5c7af550df3b2b272f1,5,284,0.03603021917953424
SEQ:38d3fb10455121e6e2776c9e47b18b6a280de701ba834b0304a08f3619f58616,78,120,0.643022187990639
SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,89,131,0.6708715208424332
SEQ:38ebe4b31547db60c001fca20af7064f646aaa4865738ba58fb2d2663d425b96,2,86,0.0790925462373236
SEQ:39060bb69c4e8f76b5ea4babc2f97724fa4e7d5c79be4dc83ef5cc192a840c31,128,391,0.33314933775257627
SEQ:396befcebe5288da90f843b09776c049f30f933da94f3c0b630ab333cdae4e17,18,162,0.1371679327836225
SEQ:399f114d49d742e5e918aba8dabf23ffc18039a053f32f634596c39912f41c9f,10,31,0.38031425460446505
SEQ:39ad43cf31421ee66dcea16ed6c270c50e9b75b9984e56a6806f208b39ce4fe8,1,192,0.032638041776153794
SEQ:39b0d8c15a36d623fb08a72aedcf35ebdd082059773c7cca3cd9d2f46e43b33d,32,32,0.8950686771138825
SEQ:39f29258c000f88424815f1603840a4f6d799cf23f10b33b2c2704e0db2da22c,46,46,0.9213015078354119
SEQ:3a2e230ed99300f3b9ec134e40f4688d6a13e53814bbe6abade3979cc3322025,0,1,0.5084440398893697
SEQ:3a30db52eac79e9b84d14b2168bce5ebef62283f6012fc2a490da3bcc3036c21,1,1,0.5993531307984606
SEQ:3a4247dc6bcf564b3c5bc0559b18604c0010ce524aec741cfd1e42f56b44efff,2,4,0.5423488884845048
SEQ:3a907161380a3873709de6342dec9a9f21704b79ca62369479ec8a3fc313a2d8,16,152,0.13328941011594486
SEQ:3a97736aa23f43595d728eea85e0c2c109e5daeba2eb1d03f479f28064bef28f,0,1,0.5084440398893697
SEQ:3aed23822cfa7377a932820d8d66c1a611d584639f3d4625667859762bd286c4,1,2,0.5494070365652556
SEQ:3b1719ba4947964cb94b865175fff405120a047e44643495f0965aa8178f7f49,3,3,0.6609911106756206
SEQ:3b25f9aedba54606c93877ff793b5b37c97b78346c675e22a1c1f0fa16ac3ef1,1,286,0.022273258239131982
SEQ:3b451726aa88d0701436eccfc06e3c204ee2ed36abb7fcc0bcb1e97a65344514,0,6,0.34955527742394166
SEQ:3b517c5524ab01e2d68fe192ea4ef0883d9f122def56d5d6640942822c02be6b,59,60,0.9227554919826153
SEQ:3bc3d3786eab10afd1f820d12ab1555f43d6a1753fb56107c29aaf51a1bcf833,0,1,0.5084440398893697
SEQ:3c725c548cdc9067d3ec0ce2a02a9a62e5ed01722e72435c3f65f5f402239d84,1,185,0.03380966378863111
SEQ:3c7a72220ae8d882f9e2a526fe105dfc0580327442313c900ac6079bf98248d5,7,133,0.08806212894253893
SEQ:3c818ee2c080f534eaf3cb422f25c94f2f49241f958d47673d7c8575ec18a73e,1478,1597,0.92320652423073
SEQ:3ca88f204a4c12657e81ee8531764a3312701f289911b9d44f83a8b9ecdeb476,9,14,0.6080368516159611
SEQ:3ce02fa04aa52641ac2283b9ab513c68482686c1ef8fac0f7c66b27000dad43d,1,1,0.5993531307984606
SEQ:3d0824a49029e3b3e87c1e98a07c9ce0cf1e12003d3604611f4f7f43e29b9e91,1,1,0.5993531307984606
SEQ:3d3fd12195f3efe1864680cfd15e17e255a74320c5605f79da077747b27e84c2,388,570,0.6786084214461777
SEQ:3d5e8f2da03741c23b228650840e624d817719e8cb796c9585b7397eae85ca19,0,2,0.4660737032319222
SEQ:3d64f6b2108bdd70c1e94692bf265d0a03792addb4ce239ac0f13af6fded5be3,11,286,0.05605704202291577
SEQ:3d78b529564049942a46731e03862bf28382352a405a000c794b7092e6605649,0,1,0.5084440398893697
SEQ:3d9ebba1b618d6dbba62f758d2b28a664d4863b86710db87a15137b5fd6585f3,1,1,0.5993531307984606
SEQ:3e12dee9f2e5002005e6b3d51335af98901a44cd58ec7dc348711ca917cf2278,14,141,0.12975420158134482
SEQ:3e1a6a5c8e1bd322e8f31126d540fb87fa5e607a8254e45c67c5782297dcc0f4,1,1,0.5993531307984606
SEQ:3e25ec144f4795b1d6dfa9bafbee067a2e4a5d02a2f02e3f2e0b5381c595f629,47,47,0.922682183136545
SEQ:3e47834d60d364507fbc198d6ad2e889e466bf1aad1c362ceb8b8ea590f033af,12,145,0.11350248025021334
SEQ:3e534c2af9e7fc7d07d33114592fafe9dbb52639cddfaa2141f987eaa181a4de,1,1,0.5993531307984606
SEQ:3e63d306265781bbc1e001372f1a6e7c77338903be925c3d5e83a4f8c29dcee5,71,73,0.9228058366118442
SEQ:3e70b0b7ca5f603073f0787ebf6196ed2ed3f9fd0a1e9f8d92c3f1367cb094eb,0,1,0.5084440398893697
SEQ:3e723e9b939c852d117a2a4862213f89c492ff4b6056a25176e677a8fd066a27,67,95,0.6913608041788865
SEQ:3e7505c24a15c6a50c431079fe83a078ba2146030c65dbc7e5741ab7417edd69,0,1,0.5084440398893697
SEQ:3e8a61796cce2483cfbd7d4f6db9426542c9a0d89ad1cbf39d3db0bbab2f1025,1,1,0.5993531307984606
SEQ:3ea82321e141404627cd9f0c16ac54ba1a6d5ba754330371fd08d6319527d0a2,9,11,0.6948992589896699
SEQ:3ec4fc8892ac7417e95b509059279d2ef942d5a55ec9a8d6bd023b251478cba5,0,7,0.32899320228135687
SEQ:3eea137da930d96e7e51d6f68a027b9ced8d98c4baf44a6e450220fc83c678d0,0,21,0.18041562705751826
SEQ:3f20c11685a86dff6e99cdf752c94239d954c7e3d9aa9d2ec2498a84e2740fdd,0,3,0.4302218799063897
SEQ:3f4e92693f44ad0a85ecc8837de3c19e19d0b016438a4f4d3b8fc00f8ee884cc,7,8,0.6996046910435036
SEQ:3f536bf8d9a0d26399b1b95ed86e80aa89933eae3643f266d0eb8b65c5575c1e,4,6,0.5995552774239417
SEQ:3f5bc742b8501d981e4ee44d17484d634855cddebe1472ea78eeb13cc38b1649,5,298,0.03439248194410086
SEQ:3f6b27ef15f1a0769f6d67bc2e74c379d3b7bd9e36093cb9bb74486a4a241890,2063,2356,0.8742996130341434
SEQ:3f891626b6684fc43355f4146b0d0aad6273d9d39670b42340a49cff79fa8d24,19,38,0.5123517591413139
SEQ:3f97e71c0d737042a63108b2fcc019f60970335505c92df97a50cdc4b2743503,27,45,0.5925978988869648
SEQ:3fa0f2fc8c5395c93141b3c1870f877958a9c3128714567c02f81c25cbb569bf,0,7,0.32899320228135687
SEQ:3fa18eb54ec40d14ffe757d4ea5610d82f444e748a118bb4bb5410eecc967a9c,44,416,0.11641522168728419
SEQ:3fba2f3491db19d226d5db02f00ac099795e0a6199f3f5e7baf95bc06a0711e9,0,1,0.5084440398893697
SEQ:3fba3ca0063339692011cb894dd27b0bde39382f6f5b09ba0400065de54f3826,1,2,0.5494070365652556
SEQ:400250654e9dc7c11f382278d9c211eb065495dd7c328c630feeef60bdabe2cb,11,11,0.7901373542277651
SEQ:401f7bfbebd94a95e71b1975d55dff5f3f491b9f046a31fa6e4f0136cb8fb335,1,136,0.045156742731390864
SEQ:402b1be98502a52aabe79f6a9b3d672aa5d1ecc2c08a0b583df79e4dbd821112,86,90,0.9159288443878307
SEQ:4066262321e2a058a56a3ada9e594f943ab35ae2200824535230ca6ff9d3cc8a,90,126,0.7028888561675226
SEQ:4079238abb5796de8bb14a31146b4767ca88e5f50a5923ccf2fd9c1b1d74565b,0,144,0.03631743142066926
SEQ:40a8fcc2747adaae4a57b350d596fa5441cac01465290831e30731ca0cd882f9,1,5,0.43952562925220445
SEQ:40aac23a59e6fb97fe6ca5fc7410c416c0aeac402113e0e580de80d9e5c882a5,3,120,0.06609911106756206
SEQ:41225f390d79410ec5e7bfef7e5f05341e7142207310e2a3d53bb09826db1795,6,161,0.06779464584083665
SEQ:4181a0f588afd94f471a12ccb44732b35f2d655e0a5a6c6bc65016d206f66311,0,2,0.4660737032319222
SEQ:419e4dc8adbe6e5c40c24c2479e48931f61150dfe7759907fb8e3a6144e21e98,7,12,0.572403838126503
SEQ:41b7f83599f74232022b2849406c8b66303ad8162b0f8c14ec41b50f9eec6c85,6,137,0.07886315944750386
SEQ:41bdb9ce3dbf445e23fa017461c0d355c9b754037e2c737fde9d86321a27b716,20,302,0.08202847576533034
SEQ:41d1d04c820ea0f600e0da6b0640a0871390885bcba150de55a3b620f8216a97,0,1,0.5084440398893697
SEQ:41fa1f6aca415534d8f843c1258cd756f485afcfbbca1d11687466f86f2a5128,21,302,0.08523360397045855
SEQ:4201d349c1df1a33cb1bb5591a167b623fdb7e81a1f41a7f41f990292ce6f803,0,1,0.5084440398893697
SEQ:420451b14360d287ee30cbef35f348be0ae8c0dab656127c92f4f7cac8429043,113,122,0.8984309427180536
SEQ:420762f293c0da767dd51507e32ed4e5fe2b62d02cf916bb42507e9cc8bcb461,9,144,0.09475898986222771
SEQ:420a79268d22ee9ad631f920d3997bdab742ee776623da8932251c46b1894a84,7,10,0.6296442219391534
SEQ:42187084deef722c4a3b403f2eebb95eef530bcc28ffd2afec077485e7995084,6,7,0.6819343787519451
SEQ:422f5a848c7a8657ed4f760e0a90f7d6e281f147823890b5a30d3caa7189fc72,265,307,0.8536053136870129
SEQ:426a120e9105502534446b6b2f93d80918127f6d0a708f46a005683d0db7c88e,6,22,0.36227763871197083
SEQ:427556ee7e35633327c1f10323a53d0dd5f99eadf9f9c82b9eeac4ca4690350f,5,6,0.6620552774239417
SEQ:429a9fd10d9f414f12ee1a8c97d42414a01339a064a93b73e0b9288a2a62253a,19,32,0.585544867590073
SEQ:42eb82a63934e927fb1c7bda01b6dc6e85cef07adbd57a658471b1a727dd8cb3,0,1,0.5084440398893697
SEQ:431e9618f768eb72e6776c8b0f528ffb4783f354da7321a7dd2f1c80e58c30e1,31,36,0.7954974877996319
SEQ:43533c1b1899c9ee76af1f97fae2506f3c2f8dfbad1d6db2974b60d3e16ad51c,15,32,0.4903067723519778
SEQ:435a7fede0a14a3e305163e510e1cbcd13a67f504adb591b90220bec709321a7,6,24,0.34096718937597253
SEQ:43654b9ee9fc7ffd20d063e02e0f2715849c8a83afd11da12a1e44a2d76d66ec,206,206,0.9795966872165883
SEQ:437d4bdcaed5fbb16b22a5d1593c11b3beb2202409cf4d7fa10854f2c05438e9,0,4,0.3994917456273619
SEQ:4388134c63cdaa3d7a98d979102b2054c4fd38d0e8342ea901a0460720c70fa1,136,488,0.28432306112205435
SEQ:43a542f95ef320006f30650d76938cf42b281b6594d78e5744e914f7ac2b55af,19,32,0.585544867590073
SEQ:43b649a8e088a5c0054cc47c614cb08dbb1eac2e071a42ec86f2ab44f117d073,19,37,0.5232528603996397
SEQ:43d593c25acc0fc9883bce6503297f483b48516265a25e5212c00496f1b7d2df,1,1,0.5993531307984606
SEQ:43f6095fcbab494973a816cf1be6a7602b856f4780fe6de9db69c5ebb4098107,8,8,0.7551602465990592
SEQ:4403cd2cc408845d565c619ae03210af3330ba6c8d4c36d5e68e284ad060ef7c,1,1,0.5993531307984606
SEQ:440707fe07775ac5a8e888c6aef2878f3c2bec58efef7110ba796ec2f53694b0,25,55,0.47065976059666254
SEQ:4466a9fc1e1f5c3b796fbdfe4885ecdd1d5cb9ea13628e8ba1900e0b8b0fc83c,21,34,0.6043837372450697
SEQ:448e29b0b2d00f0702d2821a9d17cc5beff8d25389cce602e3f746e22a9584c2,3,14,0.3580368516159611
SEQ:44adbc3029efd6c690accac06bfd2f5b58e943b7492e8aa53c64b2fde151d155,2,3,0.5840680337525436
SEQ:44b3d3a6c920fab6d3eee78b5cfcf9fdb22acf721f4e45f7aafbb44646e3df5b,76,89,0.8241705498866977
SEQ:44d644fded1106c7798f23404f6259d4a56f52e874b192053880a84f91b2384f,0,184,0.02882930123084055
SEQ:44f49e57513be0fd7489ba6c76d6c7478772f1dda95f7e754f86951cb426ec92,1,1,0.5993531307984606
SEQ:450a21105b740fd60df57b1fa1f127cbbcfe9167e01cd5ddd638d7d55c4c53e5,2,33,0.17657870787867597
SEQ:450f49966564e0d2c6fd76f6e8ff87cdea199af3f851173d6695a04424f3f627,0,1,0.5084440398893697
SEQ:45183e6a553ea831b8ebd33161ff52536b787b31f7f577f9b5d2e6506d8b9598,128,204,0.6242658151345003
SEQ:45553a5ee7870094a40c8560c5acdde38f6bb756b96f7b800522be303694334e,30,43,0.6715638573355296
SEQ:455a3743ead4dc373fcf76bcaa0ba8a3cd517d97ac52e18988d560da6c3747c9,5,6,0.6620552774239417
SEQ:456b0bd6f627e1b046e11eb32cede3edc8125bd526e9d62d6a237b897f455cff,46,82,0.5607922221606855
SEQ:45851e9da02ec2fc37fcfd853aa1fcf984992c376cc5cbf2ede7df746a09e322,8,318,0.04144172084994838
SEQ:45dc8f60c4908bcec8d2f9a7b627c10b80557be47f342f9d04bd610dfd4b9ded,0,2,0.4660737032319222
SEQ:45ea878aa8f308e6bac27bbe1c4e2dfa0945622116e9bc1f92526df3e6a9bc72,60,82,0.7129661352041639
SEQ:4602a348ca21f49c27d1dfd706dbfb54f20ab49a7de362ece550dbb1dd236c87,75,110,0.6716073703231923
SEQ:462359258ec669436763287109f8c6e8b5abc18eaea3865a9f123c8852a40ea4,4,6,0.5995552774239417
SEQ:462c157a4444fcbfb9ba57b67f342db52b80887f3370f552ba8e2109caa035e2,3,17,0.31825497921418766
SEQ:46471c59879b94f60e49a471491e47c9498d5300060b2a9dbcec17cb270c606d,2,12,0.34513111085377574
SEQ:4656222f4a78f7533f16bc5aea6aaeb74167f661553a8d64593bbba2bb2e5d85,0,14,0.2330368516159611
SEQ:465ea04762c35ae9d57fdc88d15680dadf77eeb2d5ba7cc7505d875cdd486942,0,6,0.34955527742394166
SEQ:46a29816a02b390e24a91b866fb8e3d0ee78ec9421161dc4321ec248a5a49347,163,175,0.9113128888582869
SEQ:46a764779f6a34087a12339f47517c70efcb0aec88c0e3b61a5166d4ba9b7bec,0,1,0.5084440398893697
SEQ:46c6edf148a5ef5bdd20b16f4cf85b8dcb29c54f7b07a3464b3625b6081b570a,1,2,0.5494070365652556
SEQ:46ebb6eccca9a8211ae63f0d5f0ce96b03eddc4e5eb65417010464d85df17516,1,7,0.3878167316931216
SEQ:4700fc83b4ba933fb7ffc84b14b7615caa5eab47ff71ad94c8c9d7ee4bd217e4,0,2,0.4660737032319222
SEQ:473766ec11b4836a496aead5aed0807812443462b354d8d4e03de5790e0f24c3,1,185,0.03380966378863111
SEQ:47447b2ae250183b7230f937e0cf32b625f269f56379ba922defa4c3a02a46c0,4,8,0.532938024376837
SEQ:477a2267d854ab9f59546d492ceb1c1dd0ee875e86a7bbf326b8139012aadf84,26,162,0.18367956069059924
SEQ:4793c5b0a3bb8263732fb612f8f21834b21a20617a8ea595843c2ec3fead15e5,58,321,0.1921235179419428
SEQ:479d0d6a2b3037f66391cc6bfb48376a79249c75679fefc4a5503d681e05ff49,18,64,0.31882276268625764
SEQ:479f242b8efb9311c8a3610979f03e5762d6a17070aef11f9911a0479c7cd3e0,3,53,0.1363949910917947
SEQ:47a7ae3585219f3b9f76da1259215e95b57cffa881962fce3ee2f6364da7dd2a,2,3,0.5840680337525436
SEQ:47d59ba657644e0e8d827458a3b92ef97a5a4b1db4061815416a152385ab88de,15,305,0.06537423631359704
SEQ:47d8ff364736d41a97b44a2e2c8561fc796f4c1a974dcb6cce8de14b5883fdf9,1,11,0.3139468780372889
SEQ:47dae33285446c4aba143bab37177a3613fd5469c2e26c63c55b73512ce0b218,31,32,0.8712591533043588
SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,0,59,0.08105629621424734
SEQ:47ff709b021066635ee59bae11f6f99ff219402ae13bcfcf87c56609e861a3f1,3,3,0.6609911106756206
SEQ:480e59e625dcb7b3d3852c7b8cf8d62378e452426167f65c686cd7f8c9c8918a,0,1,0.5084440398893697
SEQ:4823d960eb49f13e182cae34a2ca4de470348269c0cb36722b98b1060d505c1f,6,138,0.07833030026204775
SEQ:486dfc57e7984c71a5b05346fff61606d92d4d9518f6ce220be4a3b3dd9ed92c,328,363,0.8943508966187214
SEQ:48ae6d5533dd7faf386b768e3da89f009ee6678a330e57c47be85385d5aca664,16,30,0.5398221109695767
SEQ:48b7226dc34e609ce66665fa7364fb3124108ada1effd7c7ef61ca7ca51b1974,2,5,0.506192295918871
SEQ:48bbaecb588757453895e5361c3477683556433826039fe35654f3f0effafced,1,2,0.5494070365652556
SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,7,38,0.26235175914131387
SEQ:48db732bf13b377c21467adf0bac39d40975a33bbe2c63ded45016af2019c67c,1,14,0.2747035182826278
SEQ:48ec5dbc44e863b8928808b544bb07b3a96a248a8044ce385e6645a8075b7e15,13,13,0.8083862799470899
SEQ:4974a49a5926727315292d41f6594f98537b8d7c87d7070dc08dcb5209f47ca6,1,1,0.5993531307984606
SEQ:499d7bf59db33f2a877745045c7f1885e74a10e88dab5c10d5d7faddbbc8ab8f,1,16,0.25357247841473335
SEQ:49ae5b3e5375a5ab9d3e29491bc1d7c1a3ffc3afe36f26901bfb762de9b4ff24,1,8,0.3662713577101704
SEQ:49bca4bf056d239c66207751c15e2f1bf5c5f810a8685932c00ef588360f46ae,118,119,0.9580843754944425
SEQ:49fe047bcbcb31e41253f9377715ec6f0c7987bb8362e25ebcd09b4ef0afaf83,15,315,0.06336272135010175
SEQ:4a09bef63b63218da52de080e5082e60c6f9282b6efab70074a7ce4f48a684f3,55,55,0.9321982221351242
SEQ:4a269c619d2ffc03cca38012e458937eb27d2667a61c55c53c5c2a309ad20896,12,48,0.3033255937721218
SEQ:4a2ff6101f1aad73908c811b56b76d54ee4297b2939c31ff447e7cdaee57035b,1,182,0.034337939785328474
SEQ:4a46219543d27cb72ff4bad198c55f043174a3e203c32c69e353d9d67995b08e,8,145,0.0876960286373101
SEQ:4a47759801962a00105488bd4785164fe2ad53487e93dbe2ac3159c150c0c536,15,16,0.7920340168762718
SEQ:4a9f2f38a0afe61f9cd35d05788764536c1b394551a521687d0e537ad2760ff5,3,4,0.6137774599130762
SEQ:4abebcd6fb389b5c4032e147846f854685da6000c7028e0622e8a1612a03006c,0,7,0.32899320228135687
SEQ:4aceae74eeb2812d4a0b41fd3038ffdab629ddff15a4da25536d21a38ce8f807,8,34,0.30892919179052425
SEQ:4b3334bba830c2f7d886e2ec16e1d2a9270108ea40b962522c22590594be467c,0,4,0.3994917456273619
SEQ:4b446830b1bae30fdb22adf37a191bbf63d51bb5938485f6cdede8ce3eda85fd,1,4,0.47092031705593335
SEQ:4b73868ce025017dbd7dc7c6e3d898657ae4faf8dd559c654aec1cb4c86901db,66,186,0.3652698185652198
SEQ:4bc37e873a119418b1c915dcfcbc6cc483e3c641a511a9203a50ff1614c7b6b1,824,893,0.9187075132212437
SEQ:4bc65a0b37752dc3e42d1760742a7fc77394ac49cfb6e9baaaee0fdd83a898d6,9,14,0.6080368516159611
SEQ:4c0cef143858b123b57fe94ba580d433ebbad7bbfb5265d8ae729c1e43be5e46,69,113,0.6064462149494558
SEQ:4c0e42fe8489788b99a8ba52704aa137a8488d3e3a27d1c2d5739f7b048b286d,1,2,0.5494070365652556
SEQ:4c1380915f450dc5a04773855bdf7d1c5f58ca6175fe87d3246c98f54f990f4d,1,1,0.5993531307984606
SEQ:4c13df33d9f1c255fa38d636fd19e55e5b2ccbb74e7f42f121940be86cfd9992,0,2,0.4660737032319222
SEQ:4c4d28512cf712104d0b7374cb68ae9d3cf5d4f5d7e81c617fb0ad49332165f7,85,87,0.9339472622554956
SEQ:4c6541916ff4b45e7633eeddbeed04b39c5a8b519917ed33e6081c22ce0af528,2,200,0.03615659256563365
SEQ:4c8109fd3a64faa49984ec6febd82849e4f2108437986ccccf6f3849c7e6747e,118,129,0.8891574420056336
SEQ:4cd6d2c5f2e848d0b26737fbb8e87d1c46b09a043399076bf735f8ed79a18ec1,13,312,0.057741877139077843
SEQ:4cefddb471e4fa81075cb5a14ca59a3f498177df13692fc3b4c5e7c2a0666166,0,1,0.5084440398893697
SEQ:4cf30524790eb285d88a82368b6439e2c35c59a5891a1627d974fc81cf21a7ec,0,17,0.20714386810307653
SEQ:4cf523e4f20641bd9bbbe1036fb5a523dba1b2bf3127cd5b69b0a6d2e2cc6314,1875,2603,0.7197064234361972
SEQ:4cfaf7c9c3485bf9474bd1ec55abe5d84111d3324cb3c825d8effaa45e729cdd,1,1,0.5993531307984606
SEQ:4d0c1ae8d9c6ecf5ffef01bd5a16f859dac3ae273225407783296131c695c1fd,3083,3640,0.8461898313530912
SEQ:4d10151b15d35766a34f9aabd1ac632eef14a61859fc2484998fb528bc14dc18,1,1,0.5993531307984606
SEQ:4d13ab193dbb9c71b6c714977e8b45de91c658a825286fc39ae2a618f01f4767,8,8,0.7551602465990592
SEQ:4d24783ffe6d06562feabd301abb557afc5ade9f4814dba95f9a390dc8b44bd2,0,2,0.4660737032319222
SEQ:4d29fd09ba426cc617b6e576d98a128ec8eacdad5c5c1704381f32f5b0963348,42,219,0.20782918968900901
SEQ:4d2bd8d2211a764aa92304c648a35f4d0a29492b74ef0a0b143777309fc4d1d8,0,1,0.5084440398893697
SEQ:4d35f7d0e9e6394d6d0e17d0c254f754bd25b650d118b542455e4e139845f1f5,1,11,0.3139468780372889
SEQ:4d614fd7e710a9c2ec542f2c1fa94e23d9928786dcad8d5e0e05d31e0788ff80,1,1,0.5993531307984606
SEQ:4d6230632f41a1f6ee257c1973966f56a96924d924e09cc7de2f94292d839bf2,1,1,0.5993531307984606
SEQ:4d74a184281afa77edc9d7302a537b3afd9c52bccaa82ea84a5bf9d5f6f6d90b,1,1,0.5993531307984606
SEQ:4dcc7bcfcead8f33eee44af53d05e2a520b1109d93ea0450cfc3cbfbb59ecb5f,1,4,0.47092031705593335
SEQ:4defde59a1d7277cd859067b22fac5ce59d32d0832d20e381ed616842f122d39,1,34,0.14983828269961516
SEQ:4e0a8a74380e67e35d024bcc30f781d8e31aba98a6c919eb8eabc67480fff563,0,4,0.3994917456273619
SEQ:4ea8263b4b864b4c766990e07c292d8070f94cd176b115d515cf80d12e1a9c38,3,176,0.046198303434317564
SEQ:4eda17b779871d8a121a8024da9e862e67d38d08978730801923b4beaafb6834,0,90,0.05592884438783066
SEQ:4f30314865693bc9810ba484ea21699089d5bbcd2d4c75461668db8c9468bbf4,828,887,0.9293120227857112
SEQ:4f3bfe865e11a95cf3e1ab9825730aac2d3c61c9be4fbd26bc9b655956901b82,0,1,0.5084440398893697
SEQ:4f48df04d536ba0a283412c67b61afe2e2c3fa3df166f1d869aaedc217dee325,1,1,0.5993531307984606
SEQ:4f4d7a2fa9173996aa1493243c8853c00cc8f0653abfeab8bd0de60114577129,94,143,0.6509338852208044
SEQ:4f614834e5f042ea582bb5bc9c43a7a6fc52811c90852f44e8b1653e92a25dce,0,1,0.5084440398893697
SEQ:4f75381188bb953d76625ca9db9679db970c37d31d5655cb81de0d1ab2a0db62,6,6,0.7245552774239417
SEQ:4fa99a96e770e04d266b6fbcea85aaa1ec455c0ca9e8601a4cbd726322cd25aa,1329,1474,0.8993213506999886
SEQ:4fbdd3895bc95dd509bc4c6d66fc223a9df2f68d5d6add63241bb174248403c9,2,3,0.5840680337525436
SEQ:4fe955b00326606161ad6c49caa6d0ed4a4d7f9ac67c655aa1585cef4253d547,1,1,0.5993531307984606
SEQ:4ff90781320201d9c58abf9cae0fb8d34798dec030a980480f80222df3bbe37f,0,1,0.5084440398893697
SEQ:50141384eba3411f2fe54dbe12031ea027a1f9858b8ee87a9bc816e8d8928708,9,20,0.48642948129276886
SEQ:503c9dc4c5de7953c864463fa70d8b94b1efe98728f6c88eeb08973ace8f6cb1,0,2,0.4660737032319222
SEQ:505bfb3d1260c6a4e19cde894af5b280bdb5f0833bc980cb58448501fc7e158b,1685,1934,0.8696465454932012
SEQ:507d82f9fec5d18d8111fc2f8c7fd741002a7b1a1c9802e253e7c3dcc23e73b5,1,4,0.47092031705593335
SEQ:508eb2a99745279ef9faaa5ae4285a6d847947af786a055bdc08b54ceaf46c1b,7,12,0.572403838126503
SEQ:50a1e4437af3eac9043e4eef17064e9b84038902e59183eb0a97bc8836eea6d4,18,150,0.14745552774239418
SEQ:50bd91bb24b0aa5b7cf6ff8e83dc526c6a56ca6bbcc8ab48acfbfac4cb8961cf,73,80,0.8732542715420342
SEQ:50d683b4d151074ef5261481009850d9c8649a14bf4f3d75789b7efb8e81482e,17,32,0.5379258199710254
SEQ:50df758ddafa7eed8c0c5e6b5d7cf8ab1a3a8b3fc6eef504fa86411872da4e92,297,321,0.9141778986065954
SEQ:50fc802bf9cb11dd342101fcf587cdba4bab18c52d29e1ebf461a954762200aa,20,20,0.8530961479594356
SEQ:5108f141bd89daf8332040d559884335f4f156f72cf7a919dc97f8e0322cbda4,25,314,0.09442248283575021
SEQ:514960cc107b46ce490896aece2217b057ec0c403c2b265af775304fe85a3847,16,16,0.8304955553378103
SEQ:5152cf23c06be8f2df8c9291ab51420e9a74842f1b500b0db7edce3ffd4713dd,0,2,0.4660737032319222
SEQ:5155a680edc47e2e05c0b9f318f38128a47ff32c946a3ad521c1959e78abb753,0,2,0.4660737032319222
SEQ:51db38ca000f0471707445dbc6e933598ffa1311b809a8da10aaf05174e5182d,77,419,0.19252420615100949
SEQ:52167ce29e8003d2543358b7d7a3a6d3c74e749babf6bb25fbc13b288d7d562c,2,124,0.05666331670733632
SEQ:527e783f715430be06def9c928837ba1f9f074ac16b9417e47fe8fcf25dcd127,6,6,0.7245552774239417
SEQ:5283fdaa4b98602fc7785745c5b2716a51439e191ece23faad6a2f1482cb1aeb,83,85,0.9325566783029797
SEQ:528542a10fef0b8a0f93112ede0727889adc00b81a2b3f9391b82d79d775531a,2,303,0.02425841673732609
