scope,model,direction,ap,r5,r10,r20,mrr,ndcg20,queries,candidates,known_pairs,observed_ap,observed_auroc,observed_queries
absent_old_drugs_223,A_residual_bce,d2t,0.300887946654126,0.3797630940488083,0.4289520003805718,0.4671518957233243,0.3275172735120428,0.341781430949355,91,384,188,,,0
absent_old_drugs_223,A_residual_bce,t2d,0.32374332889241664,0.3258487654320988,0.37403549382716045,0.43653549382716045,0.40494470710620023,0.3582014577884262,72,223,188,,,0
project_720x384,B_residual_rank,d2t,0.45017705348291115,0.5288668269195907,0.6049316749693634,0.6562437911056002,0.48599501628821606,0.5076630788064667,398,384,807,0.9524813143471433,0.9671519755076109,150
project_720x384,B_residual_rank,t2d,0.35987236576923404,0.36861611493964436,0.459127634862929,0.5280979707450295,0.5097496006613396,0.43764759689994265,185,720,807,0.8468404521637979,0.950321477620434,144
old_validation_52,B_residual_rank,d2t,0.4801440054757738,0.5646464646464646,0.6292929292929292,0.6621212121212121,0.5247400709228084,0.5330187394491225,33,384,77,0.7588805212665211,0.8288496090803784,15
old_validation_52,B_residual_rank,t2d,0.5269052108824586,0.5401234567901235,0.6080246913580246,0.7191358024691359,0.5410030916416138,0.5659515654465864,54,52,77,0.8330555555555555,0.8950396825396825,30
historical_test_54,B_residual_rank,d2t,0.4312250988357767,0.5019607843137255,0.6215686274509804,0.6583333333333333,0.4708909022008979,0.49469378977407236,34,384,71,0.8892699724993438,0.8966344246031746,20
historical_test_54,B_residual_rank,t2d,0.48828254872321725,0.5584795321637426,0.5818713450292398,0.6140350877192983,0.522200677378188,0.5201376059036068,57,54,71,0.7658653846153847,0.8093949528732137,26
absent_old_drugs_223,B_residual_rank,d2t,0.3009087603730267,0.3797630940488083,0.4289520003805718,0.458910137481566,0.3275142912523529,0.34029994396233854,91,384,188,,,0
absent_old_drugs_223,B_residual_rank,t2d,0.3231188658946564,0.3119598765432099,0.37403549382716045,0.43653549382716045,0.4041774877360015,0.35758103196403457,72,223,188,,,0
project_720x384,C_evidence_bce,d2t,0.45013082115513725,0.528448066450579,0.6049316749693634,0.6581282132161529,0.48600487515369367,0.5079624660492706,398,384,807,0.9524558590025326,0.9671566560122913,150
project_720x384,C_evidence_bce,t2d,0.36043266799909157,0.37402152034504976,0.4645330402683344,0.5280979707450295,0.5105889329579772,0.4382051989852439,185,720,807,0.8472243506135532,0.9503597759526107,144
old_validation_52,C_evidence_bce,d2t,0.47840490443012645,0.5494949494949495,0.6292929292929292,0.6621212121212121,0.5247394244167856,0.5320243359587948,33,384,77,0.7589492001436464,0.8289818842126535,15
old_validation_52,C_evidence_bce,t2d,0.5268564779389888,0.5401234567901235,0.6080246913580246,0.7191358024691359,0.540954358698144,0.565882899438016,54,52,77,0.8330555555555555,0.8950396825396825,30
historical_test_54,C_evidence_bce,d2t,0.43123419264376434,0.5019607843137255,0.6215686274509804,0.6583333333333333,0.47089423126152685,0.49469378977407236,34,384,71,0.8892699724993438,0.8966344246031746,20
historical_test_54,C_evidence_bce,t2d,0.48828254872321725,0.5584795321637426,0.5818713450292398,0.6140350877192983,0.522200677378188,0.5201376059036068,57,54,71,0.7658653846153847,0.8093949528732137,26
absent_old_drugs_223,C_evidence_bce,d2t,0.3009079047831027,0.3797630940488083,0.4289520003805718,0.4671518957233243,0.3275125338824801,0.341802185764466,91,384,188,,,0
absent_old_drugs_223,C_evidence_bce,t2d,0.3235777663059865,0.3258487654320988,0.37403549382716045,0.43653549382716045,0.4046156791676255,0.3580066655769029,72,223,188,,,0
project_720x384,D_evidence_rank,d2t,0.45009806293363347,0.5276105455125555,0.6049316749693634,0.6587563539196705,0.48598453792755947,0.5081793647258452,398,384,807,0.9524813143471433,0.9671519755076109,150
project_720x384,D_evidence_rank,t2d,0.36031822877810715,0.36861611493964436,0.459127634862929,0.5280979707450295,0.5097493877594502,0.4378773562178353,185,720,807,0.8468786084519542,0.9503430442180876,144
old_validation_52,D_evidence_rank,d2t,0.47913421032671105,0.5494949494949495,0.6292929292929292,0.6621212121212121,0.5247407234428408,0.532449337147573,33,384,77,0.7588805212665211,0.8288496090803784,15
old_validation_52,D_evidence_rank,t2d,0.5269052108824586,0.5401234567901235,0.6080246913580246,0.7191358024691359,0.5410030916416138,0.5659515654465864,54,52,77,0.8330555555555555,0.8950396825396825,30
historical_test_54,D_evidence_rank,d2t,0.43117277037827584,0.5019607843137255,0.6215686274509804,0.6583333333333333,0.4706680858016109,0.4945938433966276,34,384,71,0.8892699724993438,0.8966344246031746,20
historical_test_54,D_evidence_rank,t2d,0.48828254872321725,0.5584795321637426,0.5818713450292398,0.6140350877192983,0.522200677378188,0.5201376059036068,57,54,71,0.7658653846153847,0.8093949528732137,26
absent_old_drugs_223,D_evidence_rank,d2t,0.3009373877670129,0.3797630940488083,0.4289520003805718,0.469899148470577,0.3275417297881644,0.3428018148271402,91,384,188,,,0
absent_old_drugs_223,D_evidence_rank,t2d,0.3231222608091534,0.3119598765432099,0.37403549382716045,0.43653549382716045,0.4041782223646321,0.35758103196403457,72,223,188,,,0
project_720x384,E_pretrained_rank,d2t,0.4492703293082797,0.5320673533613233,0.6056674969363411,0.6551968899330709,0.48492859466326016,0.5069817278403915,398,384,807,0.9524095502169322,0.9668761639935822,150
project_720x384,E_pretrained_rank,t2d,0.36008216602451276,0.36861611493964436,0.45867718441247857,0.5276925653396242,0.5076666828066285,0.4371820150104227,185,720,807,0.8444611914599286,0.94954016187367,144
old_validation_52,E_pretrained_rank,d2t,0.4837962745624431,0.5646464646464646,0.6368686868686868,0.6621212121212121,0.5278469703787603,0.5360454338871737,33,384,77,0.7576644398867649,0.8263882062443936,15
old_validation_52,E_pretrained_rank,t2d,0.5263048677040189,0.5339506172839505,0.6080246913580246,0.7191358024691359,0.5394110346670542,0.5652911741161154,54,52,77,0.8302777777777777,0.8922619047619048,30
historical_test_54,E_pretrained_rank,d2t,0.43128627685948484,0.5117647058823529,0.6230392156862745,0.6583333333333333,0.4714709378633599,0.4951778247638265,34,384,71,0.8881230372055751,0.8962479567923116,20
historical_test_54,E_pretrained_rank,t2d,0.4901488567563303,0.5350877192982456,0.5818713450292398,0.6140350877192983,0.5212404746900534,0.5206004577787935,57,54,71,0.7662087912087912,0.8128914563697172,26
absent_old_drugs_223,E_pretrained_rank,d2t,0.29817452610452183,0.38251034679606105,0.43169925312782453,0.4644046429760715,0.3264090764528482,0.3405646639612147,91,384,188,,,0
absent_old_drugs_223,E_pretrained_rank,t2d,0.3189594848258894,0.3119598765432099,0.36940586419753085,0.4349922839506173,0.39620550301764335,0.3531408240381674,72,223,188,,,0
project_720x384,F_teacher_rank,d2t,0.4494988122474448,0.5297043478576142,0.6030502440050179,0.6516374259464712,0.48440195403925734,0.5058588800161301,398,384,807,0.9521668434030861,0.9666662501510723,150
project_720x384,F_teacher_rank,t2d,0.35767026717548694,0.36935235538176714,0.46004620048737693,0.5237248160777572,0.509228216386165,0.4345604919055166,185,720,807,0.8426672573319782,0.9500993552156652,144
old_validation_52,F_teacher_rank,d2t,0.48022629755937685,0.5494949494949495,0.6272727272727272,0.6621212121212121,0.5260850567649228,0.533222164169436,33,384,77,0.7577407860901672,0.8251738359497556,15
old_validation_52,F_teacher_rank,t2d,0.5268318158118527,0.5401234567901235,0.6080246913580246,0.7191358024691359,0.5409353977900823,0.5657838354031683,54,52,77,0.8330555555555555,0.8950396825396825,30
historical_test_54,F_teacher_rank,d2t,0.4250523786425693,0.5019607843137255,0.615686274509804,0.6583333333333333,0.45801655425486265,0.48963324889369964,34,384,71,0.8886298250360749,0.8962726106778527,20
historical_test_54,F_teacher_rank,t2d,0.48822696914863767,0.5584795321637426,0.5818713450292398,0.6140350877192983,0.5221450978036084,0.5200725538954875,57,54,71,0.7658653846153847,0.8093949528732137,26
absent_old_drugs_223,F_teacher_rank,d2t,0.2910132250885312,0.3797630940488083,0.42071024213881353,0.4634888920603206,0.3198845143140493,0.333925846248653,91,384,188,,,0
absent_old_drugs_223,F_teacher_rank,t2d,0.3214538307835311,0.3119598765432099,0.37403549382716045,0.43827160493827155,0.39874792197273073,0.35613283942559343,72,223,188,,,0
project_720x384,G_matched_control,d2t,0.4566861215244385,0.5463156783194472,0.6148772361083918,0.6765028243671459,0.48982114390445347,0.5178707407706722,398,384,807,0.9529675590415533,0.9697821109806614,150
project_720x384,G_matched_control,t2d,0.33897049699269866,0.3431895895131189,0.4149186359480477,0.49612885877591767,0.4803724015539381,0.4128413432160405,185,720,807,0.8128525475587965,0.9458322047764225,144
old_validation_52,G_matched_control,d2t,0.5266354856641077,0.5742424242424242,0.6196969696969696,0.6792929292929293,0.5527176296461651,0.568913691008613,33,384,77,0.7815355403103447,0.855993918753116,15
old_validation_52,G_matched_control,t2d,0.523046136790997,0.5339506172839505,0.6111111111111112,0.7098765432098766,0.5369430469694344,0.5620415077067363,54,52,77,0.8161111111111111,0.8827380952380952,30
historical_test_54,G_matched_control,d2t,0.402653003835048,0.5117647058823529,0.6524509803921569,0.6730392156862745,0.4465634476026415,0.479183483486108,34,384,71,0.8789476414788913,0.8954847879495057,20
historical_test_54,G_matched_control,t2d,0.4671039900993765,0.5497076023391813,0.5818713450292398,0.6052631578947368,0.501725801036977,0.5026727298857525,57,54,71,0.7685897435897436,0.8180602006688964,26
absent_old_drugs_223,G_matched_control,d2t,0.30992238639555153,0.36602683031254457,0.43444650587507727,0.5075757575757576,0.33734749371932976,0.35895370705337465,91,384,188,,,0
absent_old_drugs_223,G_matched_control,t2d,0.31316104427057334,0.32372685185185185,0.3794367283950617,0.4382716049382716,0.3754545495930591,0.34861836502850263,72,223,188,,,0
project_720x384,H_old_relation,d2t,0.5940689432349697,0.6683466937863922,0.7328504445024545,0.7681500485834657,0.6313898510054069,0.6450534674222438,398,384,807,0.9500312149896547,0.9692518210446824,150
project_720x384,H_old_relation,t2d,0.5005688647677858,0.5116219626513744,0.608644971880266,0.6718693517222929,0.6767621796146235,0.5855400305444356,185,720,807,0.8742754424552331,0.9420647359810496,144
old_validation_52,H_old_relation,d2t,0.5085639961449003,0.6156565656565657,0.6636363636363636,0.7131313131313131,0.5621687599160501,0.5663741846927718,33,384,77,0.7763089101620347,0.8629071401780433,15
old_validation_52,H_old_relation,t2d,0.5762745870557372,0.5740740740740741,0.7222222222222223,0.7777777777777778,0.5980844039876055,0.6242221435946483,54,52,77,0.8108333333333333,0.8752777777777777,30
historical_test_54,H_old_relation,d2t,0.5192389744700956,0.5747899159663866,0.6492997198879552,0.684593837535014,0.5513993844876933,0.5669038712543288,34,384,71,0.8835475586868192,0.8931622023809525,20
historical_test_54,H_old_relation,t2d,0.5048013462227268,0.611111111111111,0.6783625730994152,0.7368421052631579,0.5346391984290001,0.5605572719358354,57,54,71,0.749112426035503,0.8034914361001319,26
absent_old_drugs_223,H_old_relation,d2t,0.41451940246902097,0.4598377812663527,0.5218828790257363,0.5483920841063699,0.4383961982484757,0.44821532320414686,91,384,188,,,0
absent_old_drugs_223,H_old_relation,t2d,0.32935322219451035,0.3944058641975308,0.441358024691358,0.5054012345679012,0.41319769201777606,0.3862597791079686,72,223,188,,,0
project_720x384,I_old_relation_evidence,d2t,0.639172347265493,0.6988455082048046,0.7395839224984954,0.7897420453639047,0.6760959481620786,0.6838431706415304,398,384,807,0.9497462068836866,0.969807604137854,150
project_720x384,I_old_relation_evidence,t2d,0.552171767028201,0.5561163871457989,0.6390079819491584,0.6928517627047039,0.7132519280712131,0.625396113837415,185,720,807,0.8681160983382037,0.938760140706964,144
old_validation_52,I_old_relation_evidence,d2t,0.604921699167422,0.656060606060606,0.6883838383838383,0.7555555555555555,0.6724642398255991,0.6525706182319585,33,384,77,0.78725900359432,0.8743472370562672,15
old_validation_52,I_old_relation_evidence,t2d,0.6166230308543199,0.6666666666666666,0.7469135802469138,0.8024691358024691,0.6381336455102564,0.6633113517438739,54,52,77,0.8619444444444444,0.8962698412698413,30
historical_test_54,I_old_relation_evidence,d2t,0.573238512172504,0.6490196078431373,0.6943977591036414,0.7280112044817927,0.6176253815080363,0.6221380996821615,34,384,71,0.8936436539810207,0.894815422033164,20
historical_test_54,I_old_relation_evidence,t2d,0.5501456947462673,0.6432748538011696,0.7192982456140351,0.7719298245614035,0.5694439403603023,0.6012757992147322,57,54,71,0.7587278106508877,0.8068359177054829,26
absent_old_drugs_223,I_old_relation_evidence,d2t,0.4642484338373682,0.5020455734741448,0.5248085248085248,0.5844155844155845,0.49005040214459467,0.49460020514761033,91,384,188,,,0
absent_old_drugs_223,I_old_relation_evidence,t2d,0.372199096461715,0.42912808641975303,0.47376543209876537,0.5216049382716049,0.4617937670058631,0.4234425046095774,72,223,188,,,0
project_720x384,J_old_relation_pretrained,d2t,0.7290483032521214,0.7716013327822374,0.8261573469802113,0.8553000844772203,0.7576717617848632,0.7684700172798099,398,384,807,0.9435785267186046,0.9677917331607754,150
project_720x384,J_old_relation_pretrained,t2d,0.64659310599374,0.6128657338951456,0.6992417293887884,0.7429938397585457,0.7919652128311124,0.7058123709677283,185,720,807,0.8469378396606745,0.9382328824739806,144
old_validation_52,J_old_relation_pretrained,d2t,0.6760123111368256,0.6977633477633477,0.7521645021645023,0.7976911976911977,0.7062522969624816,0.7162027793242484,33,384,77,0.7542029280881136,0.8528588681230822,15
old_validation_52,J_old_relation_pretrained,t2d,0.6193092031627786,0.6975308641975309,0.7592592592592591,0.8395061728395061,0.6834622737984083,0.6846930386611173,54,52,77,0.8424999999999999,0.865952380952381,30
historical_test_54,J_old_relation_pretrained,d2t,0.6273759642635909,0.7064425770308124,0.7630952380952382,0.8011204481792716,0.6456314712119665,0.6791515692885678,34,384,71,0.892774044478377,0.9035945131257632,20
historical_test_54,J_old_relation_pretrained,t2d,0.6201215343611431,0.7309941520467835,0.783625730994152,0.7894736842105263,0.6288934641857045,0.6588044221907725,57,54,71,0.7788461538461539,0.7881118881118881,26
absent_old_drugs_223,J_old_relation_pretrained,d2t,0.5218503145666548,0.5503544074972646,0.6092241092241093,0.6650849150849151,0.5543964358292479,0.5643608079695298,91,384,188,,,0
absent_old_drugs_223,J_old_relation_pretrained,t2d,0.46090940763591526,0.49027777777777776,0.5775462962962963,0.6373456790123457,0.5691416967548872,0.5236380295790032,72,223,188,,,0
project_720x384,K_old_relation_teacher,d2t,0.6437320473260867,0.6938802055008085,0.7424105556643246,0.7996277835787886,0.6809410698456877,0.6897050014636519,398,384,807,0.9488154440471381,0.9686347963647127,150
project_720x384,K_old_relation_teacher,t2d,0.5599124935464074,0.5559362069656186,0.6395270724682489,0.7055975401563636,0.7156282239740729,0.6336892210348571,185,720,807,0.8595760201169109,0.9335924930572135,144
old_validation_52,K_old_relation_teacher,d2t,0.6015713506798747,0.656060606060606,0.6883838383838383,0.7252525252525253,0.6677130937017891,0.6425518900205963,33,384,77,0.7815526715236167,0.8646485008859591,15
old_validation_52,K_old_relation_teacher,t2d,0.6306685438861886,0.6851851851851852,0.7469135802469138,0.808641975308642,0.663582510609863,0.678585955165487,54,52,77,0.8719444444444444,0.9032142857142857,30
historical_test_54,K_old_relation_teacher,d2t,0.5700512570314059,0.6245098039215686,0.6943977591036414,0.7280112044817927,0.6151536137505482,0.6197474927606585,34,384,71,0.8945175946738446,0.8946998577139708,20
historical_test_54,K_old_relation_teacher,t2d,0.5535738964128866,0.6608187134502923,0.7017543859649122,0.7894736842105263,0.5728721420269217,0.6077667314098572,57,54,71,0.7459072978303747,0.774784635654201,26
absent_old_drugs_223,K_old_relation_teacher,d2t,0.4662938299076361,0.48948670377241804,0.5138195138195139,0.5816683316683317,0.49495453499017156,0.49604845095155314,91,384,188,,,0
absent_old_drugs_223,K_old_relation_teacher,t2d,0.3717499330332561,0.42835648148148153,0.4878472222222222,0.5358796296296295,0.46287433677475875,0.4264836528669144,72,223,188,,,0
project_720x384,positive_nearest,d2t,0.6336781033296164,0.7063826981226479,0.7414902796812345,0.770290032413148,0.6686164050328516,0.6757601816396309,398,384,807,0.8217023873988095,0.8766860878387723,150
project_720x384,positive_nearest,t2d,0.5111349737736636,0.49931117284058457,0.5911734763205352,0.6541147158794217,0.6553481057421178,0.5822422116501179,185,720,807,0.6991940241612525,0.7833875636654244,144
old_validation_52,positive_nearest,d2t,0.6637108437372559,0.7161616161616161,0.7388888888888889,0.7787878787878788,0.7188432499781658,0.7028283088370445,33,384,77,0.8400828141919733,0.9065779337100407,15
old_validation_52,positive_nearest,t2d,0.620729922431453,0.70679012345679,0.7253086419753086,0.7777777777777778,0.6520325613380368,0.6611096714702662,54,52,77,0.7921296296296296,0.8162896825396825,30
historical_test_54,positive_nearest,d2t,0.6617441870769103,0.7019607843137255,0.7490196078431373,0.7549019607843137,0.6771733966702622,0.6900168834530199,34,384,71,0.8730125830183038,0.8949577203710268,20
historical_test_54,positive_nearest,t2d,0.6014307447817391,0.6929824561403509,0.7105263157894737,0.8771929824561403,0.6142126996689571,0.6636446178306865,57,54,71,0.7815934065934065,0.8098256815648119,26
absent_old_drugs_223,positive_nearest,d2t,0.45254806191119584,0.5649707435421721,0.5750440036154322,0.6059178916321775,0.47826353415359385,0.49347072850798823,91,384,188,,,0
absent_old_drugs_223,positive_nearest,t2d,0.4556512925575076,0.5228780864197531,0.5871913580246912,0.6097608024691357,0.5751952016335914,0.5124010813807715,72,223,188,,,0
project_720x384,pn_logistic,d2t,0.549342141549509,0.6110522852357023,0.6654004147722741,0.7153520579085906,0.5911576305714478,0.598810216095208,398,384,807,0.864856023765015,0.9049744582438223,150
project_720x384,pn_logistic,t2d,0.46488383268348804,0.46905872258813436,0.5654802281272869,0.6240024332671391,0.606390466749581,0.5395442757222491,185,720,807,0.7312530305897017,0.8222940783219054,144
old_validation_52,pn_logistic,d2t,0.5563930562830596,0.5898989898989898,0.6707070707070707,0.7414141414141415,0.6344554956414381,0.6149532170363581,33,384,77,0.8192035684559388,0.8894534167677982,15
old_validation_52,pn_logistic,t2d,0.5881181315674163,0.7098765432098765,0.7160493827160493,0.808641975308642,0.6092394419538607,0.6423443011788197,54,52,77,0.9066666666666666,0.9121031746031746,30
historical_test_54,pn_logistic,d2t,0.5808273588253198,0.6333333333333333,0.6843137254901961,0.7122549019607842,0.6200425754513702,0.6230656916407185,34,384,71,0.8978331397704462,0.8992303568966875,20
historical_test_54,pn_logistic,t2d,0.5232178308975671,0.5818713450292398,0.6403508771929824,0.6929824561403509,0.5388498596874907,0.5613645952899698,57,54,71,0.8326923076923076,0.8396270396270397,26
absent_old_drugs_223,pn_logistic,d2t,0.3950713665170547,0.46127681841967555,0.5181841967556253,0.5701203558346415,0.4064825536906709,0.436007182749979,91,384,188,,,0
absent_old_drugs_223,pn_logistic,t2d,0.4220276639217986,0.48564814814814816,0.552469135802469,0.5611496913580246,0.5028917978155683,0.46882930865480865,72,223,188,,,0
