drug_id,target_id,drug_name,gene,biomaster,biomaster_reverse,drugclip,dtiam,conplex,dtbind,nesso,probematch,biomaster_forward,nesso_pic50,biomaster_rank,drugclip_rank,dtiam_rank,conplex_rank,nesso_rank,probematch_rank,dtbind_rank,nesso_pic50_rank
HCFDWZZGGLSKEP-UHFFFAOYSA-N,CHEMBL1871,doxylamine,AR,-4.1460323,-4.1460323,0.1622141,0.27850083,0.14888316,0.1294277161359787,0.0454473942518234,0.9978153705596924,-4.5133634,5.255400061607361,163.0,252.0,504.0,128.0,547.0,167.0,460.0,574.0
HCRKCZRJWPKOAR-JTQLQIEISA-N,CHEMBL1871,brinzolamide,AR,-7.0680256,-7.0680256,-0.008786338,0.6833822,0.015521727,0.0029182629659771,0.0524859875440597,0.011600499972701,-6.7970963,5.615120023488998,319.0,465.0,134.0,401.0,518.0,636.0,642.0,400.0
HDACQVRGBOVJII-JBDAPHQKSA-N,CHEMBL1871,ramipril,AR,-14.552648,-14.552648,0.035594728,0.43860188,0.06620914,0.7001203298568726,0.15586519241333,0.3272149264812469,-13.337574,5.999782890081406,699.0,403.0,340.0,264.0,297.0,512.0,333.0,232.0
HEAUOKZIVMZVQL-VWLOTQADSA-N,CHEMBL1871,elagolix,AR,-8.287023,-8.287023,0.17565334,0.5527662,0.1503379,0.9996871948242188,0.145826980471611,0.238201156258583,-7.5561266,6.339572787284851,385.0,237.0,246.0,127.0,314.0,532.0,109.0,133.0
HEFNNWSXXWATRW-UHFFFAOYSA-N,CHEMBL1871,ibuprofen,AR,-9.055383,-9.055383,0.08733509,0.13897714,0.0,0.9997681975364684,0.0104781212285161,6.718321401422145e-06,-8.092386,4.980437755584717,431.0,329.0,681.0,620.0,687.0,709.0,95.0,656.0
HEVHTYMYEMEBPX-HZPDHXFCSA-N,CHEMBL1871,taletrectinib,AR,-6.3925624,-6.3925624,0.12530236,0.43619195,0.0,0.0679025202989578,0.0629655718803405,0.9989581108093262,-6.8791723,6.114747934043407,287.0,288.0,345.0,620.0,480.0,135.0,499.0,177.0
HFNKQEVNSGCOJV-OAHLLOKOSA-N,CHEMBL1871,ruxolitinib,AR,-6.843267,-6.843267,-0.0069564898,0.8918611,0.0,0.0418093986809253,0.0120540205389261,0.0092490743845701,-7.6616507,5.588909178972244,309.0,461.0,10.0,620.0,674.0,639.0,518.0,410.0
HFZITXBUTWITPT-YWVKMMECSA-N,CHEMBL1871,enmetazobactam,AR,-15.728583,-15.728583,-0.15496676,0.5421811,0.0,0.9972867965698242,0.1153764352202415,0.1448050588369369,-13.587598,5.214727163314819,712.0,644.0,258.0,620.0,362.0,561.0,177.0,594.0
HGVDHZBSSITLCT-JLJPHGGASA-N,CHEMBL1871,edoxaban,AR,-11.433721,-11.433721,-0.4840083,0.32494786,0.004058455,0.0015533971600234,0.0131099438294768,0.9854902029037476,-11.215155,5.2314653396606445,572.0,719.0,461.0,457.0,669.0,268.0,668.0,587.0
HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL1871,nilotinib,AR,-14.749877,-14.749877,-0.1026463,0.7381414,0.23223755,0.0319471023976802,0.0768737196922302,0.9947028756141664,-16.812765,5.669814109802246,703.0,591.0,104.0,75.0,441.0,220.0,536.0,366.0
HIFJCPQKFCZDDL-ACWOEMLNSA-N,CHEMBL1871,iloprost,AR,-9.91014,-9.91014,0.4338185,0.4367413,0.2614051,0.9998538494110109,0.119841493666172,0.6630573868751526,-9.041172,5.408058762550354,479.0,54.0,344.0,65.0,351.0,461.0,69.0,506.0
HJBWBFZLDZWPHF-UHFFFAOYSA-N,CHEMBL1871,apalutamide,AR,1.1372414,1.1372414,0.32686272,0.7921813,0.21773972,0.999537706375122,0.9038891196250916,0.999687910079956,1.1948221,6.913924992084503,34.0,101.0,66.0,82.0,43.0,99.0,121.0,38.0
HKDLNTKNLJPAIY-WKWWZUSTSA-N,CHEMBL1871,ulipristal,AR,1.4985256,1.4985256,0.50762254,0.8312948,0.39057004,0.9994751811027528,0.952495574951172,0.9999954700469972,1.5768287,7.452858209609985,27.0,26.0,40.0,36.0,8.0,41.0,126.0,13.0
HKHCSWPSUSWGLI-CABCVRRESA-N,CHEMBL1871,centanafadine,AR,-8.1634445,-8.1634445,-0.04753525,0.35051912,0.14190137,0.021894184872508,0.0456657372415065,0.9099343419075012,-8.58771,5.301297903060913,378.0,521.0,433.0,134.0,545.0,366.0,556.0,558.0
HKXBNHCUPKIYDM-CGMHZMFXSA-N,CHEMBL1871,doxercalciferol,AR,-5.549041,-5.549041,0.4884456,0.7579136,0.40548027,0.9998910427093506,0.8167761564254761,0.996792733669281,-6.4550266,6.854697167873383,242.0,32.0,91.0,35.0,73.0,189.0,48.0,44.0
HMABYWSNWIZPAG-UHFFFAOYSA-N,CHEMBL1871,rucaparib,AR,-8.6586275,-8.6586275,-0.16336362,0.6994579,0.22406544,0.0095326779410243,0.4123885035514831,0.8834099173545837,-7.5025897,6.459532976150513,407.0,651.0,123.0,77.0,163.0,383.0,597.0,107.0
HNPFPERDNWXAGS-NFVOFSAMSA-N,CHEMBL1871,latanoprost,AR,-9.847152,-9.847152,0.33673844,0.39259478,0.094968796,0.9998809099197388,0.0493012778460979,0.8752050995826721,-8.680233,5.094915330410004,475.0,96.0,391.0,215.0,534.0,390.0,53.0,632.0
HOIIHACBCFLJET-SFTDATJTSA-N,CHEMBL1871,lumateperone,AR,-14.77864,-14.77864,0.1146496,0.34913912,0.068332314,0.997697651386261,0.2560981810092926,0.8503457307815552,-15.563154,6.455999881029129,704.0,298.0,434.0,262.0,229.0,407.0,173.0,110.0
HPHUVLMMVZITSG-LURJTMIESA-N,CHEMBL1871,levetiracetam,AR,-4.529638,-4.529638,-0.021508425,0.26549077,0.04791882,0.0049701030366122,0.0032334502320736,0.0633441805839538,-4.3520126,4.442890405654907,184.0,483.0,526.0,311.0,716.0,589.0,622.0,713.0
HPJKCIUCZWXJDR-UHFFFAOYSA-N,CHEMBL1871,letrozole,AR,-6.2735167,-6.2735167,0.22216351,0.6114788,0.012425215,0.0053171613253653,0.174193263053894,0.2346793562173843,-6.1386805,5.700061082839966,276.0,196.0,207.0,417.0,279.0,534.0,616.0,344.0
HPNSFSBZBAHARI-RUDMXATFSA-N,CHEMBL1871,mycophenolate mofetil,AR,-4.795187,-4.795187,0.21310563,0.25864086,0.040338125,0.5596921443939209,0.9292964935302734,0.1453751027584076,-4.811106,5.926678478717804,191.0,202.0,534.0,327.0,21.0,560.0,352.0,253.0
HSUGRBWQSSZJOP-RTWAWAEBSA-N,CHEMBL1871,diltiazem,AR,-8.608032,-8.608032,0.24464,0.24806544,0.00053541106,0.9997686743736268,0.1910773813724517,0.9507677555084229,-8.375684,5.429272830486298,404.0,173.0,548.0,503.0,267.0,336.0,94.0,492.0
HTIQEAQVCYTUBX-KRWDZBQOSA-N,CHEMBL1871,levamlodipine,AR,-9.564392,-9.564392,0.25065982,0.4666561,0.15246114,0.9998912811279296,0.4552123546600342,0.8730134963989258,-10.001837,5.721074432134628,457.0,166.0,317.5,125.5,154.0,394.0,47.0,337.0
HTIQEAQVCYTUBX-UHFFFAOYSA-N,CHEMBL1871,amlodipine,AR,-7.4219604,-7.4219604,0.24218743,0.4666561,0.15246114,0.999932050704956,0.4749487340450287,0.1718637496232986,-7.671108,5.6359995901584625,339.0,176.0,317.5,125.5,150.0,552.0,15.0,385.0
HUNGUWOZPQBXGX-UHFFFAOYSA-N,CHEMBL1871,tirbanibulin,AR,-6.3694577,-6.3694577,-0.15905105,0.4161433,0.0,0.0079428656026721,0.0881823301315307,0.9460117816925048,-5.804624,5.467627048492432,285.0,647.0,366.0,620.0,412.0,341.0,603.0,468.0
HVFLCNVBZFFHBT-ZKDACBOMSA-N,CHEMBL1871,cefepime,AR,-17.171783,-17.171783,-0.2650188,0.1995165,0.0063993754,0.0056181875988841,0.0481082312762737,0.9871793389320374,-15.112221,5.707567602396011,719.0,702.0,617.0,445.0,538.0,263.0,614.0,340.0
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,CHEMBL1871,talazoparib,AR,-10.194277,-10.194277,-0.09077624,0.7673064,0.009907425,0.6615493893623352,0.0703072845935821,0.9307639598846436,-9.250217,5.80940817296505,500.0,572.0,84.0,429.0,456.0,358.0,339.0,297.0
HWXVIOGONBBTBY-ONEGZZNKSA-N,CHEMBL1871,pacritinib,AR,-3.715763,-3.715763,-0.118047155,0.74263644,0.023934579,0.0250069424510002,0.258691668510437,0.8096317052841187,-4.498984,5.465548157691956,142.0,612.0,101.0,365.0,226.0,420.0,549.0,469.0
HYAFETHFCAUJAY-UHFFFAOYSA-N,CHEMBL1871,pioglitazone,AR,-8.567251,-8.567251,0.100409985,0.28827915,0.11581357,0.999862790107727,0.1216038614511489,0.0852723643183708,-7.774892,5.366870164871216,399.0,313.0,490.0,165.0,347.0,581.0,64.0,527.0
HYHMLYSLQUKXKP-UHFFFAOYSA-N,CHEMBL1871,bempedoic acid,AR,-9.9631815,-9.9631815,0.25649896,0.22106348,0.014661171,0.999823272228241,0.16878242790699,0.0238022487610578,-9.375859,5.200638651847839,485.0,160.0,578.0,406.0,284.0,620.0,83.0,602.0
HZIYEEMJNBKMJH-UHFFFAOYSA-N,CHEMBL1871,fosnetupitant,AR,-11.791074,-11.791074,0.3018616,0.84094405,0.0014269981,0.8646240830421448,0.137097418308258,0.000202199400519,-10.26911,5.8856202736496925,593.0,121.0,34.0,484.0,325.0,691.0,304.0,269.0
IAKHMKGGTNLKSZ-INIZCTEOSA-N,CHEMBL1871,colchicine,AR,-0.472863,-0.472863,0.322904,0.25349325,0.22252923,0.9943456053733826,0.907018780708313,0.9939273595809937,-0.47645372,6.838694334030151,55.0,103.0,542.0,79.0,38.0,227.0,195.0,47.0
IAVUPMFITXYVAF-XPUUQOCRSA-N,CHEMBL1871,dorzolamide,AR,6.6189103,6.6189103,-0.017038235,0.62440103,0.02576335,0.002858349122107,0.0815285965800285,0.0854071751236915,7.940398,5.756030470132828,7.0,473.0,188.0,360.0,430.0,580.0,643.0,319.0
IDUYJRXRDSPPRC-NRFANRHFSA-N,CHEMBL1871,oteseconazole,AR,-8.151642,-8.151642,0.41338825,0.33656293,0.17777543,0.9998443126678468,0.4510340690612793,0.9939075112342834,-7.238576,6.147240325808525,375.0,62.0,450.0,106.0,158.0,229.0,75.0,169.0
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,CHEMBL1871,crinecerfont,AR,-9.6525135,-9.6525135,0.61883235,0.61900145,0.0008302426,0.9995459914207458,0.3131389915943146,0.9973368048667908,-8.982785,6.711171865463257,462.0,1.0,196.0,499.0,199.0,182.0,120.0,67.0
IFSDAJWBUCMOAH-HNNXBMFYSA-N,CHEMBL1871,idelalisib,AR,-7.6618404,-7.6618404,0.05035911,0.41065192,0.0002518116,0.4532803893089294,0.0413680709898471,0.1335552334785461,-7.097659,5.574500948190689,351.0,375.0,372.0,509.0,566.0,564.0,372.0,417.0
IIXWYSCJSQVBQM-LLVKDONJSA-N,CHEMBL1871,lorlatinib,AR,-12.737187,-12.737187,0.27901602,0.7521577,0.18691513,0.181587815284729,0.0528450421988964,0.5952272415161133,-15.42685,6.0675221756100655,638.0,140.0,97.0,98.0,515.0,475.0,436.0,197.0
IKENVDNFQMCRTR-UHFFFAOYSA-N,CHEMBL1871,conivaptan,AR,-10.900725,-10.900725,-0.05829375,0.52435875,0.0,0.0595627501606941,0.1556902229785919,0.5070812702178955,-10.111495,5.37940788269043,549.0,534.0,272.0,620.0,298.0,489.0,503.0,523.0
IKKXOSBHLYMWAE-QRPMWFLTSA-N,CHEMBL1871,islatravir,AR,-6.249673,-6.249673,0.033788443,0.4878042,0.14130627,0.4095846116542816,0.1461020857095718,0.9615256190299988,-5.988618,5.495152592658997,274.0,407.0,302.0,135.0,313.0,323.0,386.0,456.0
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,CHEMBL1871,apremilast,AR,-3.548477,-3.548477,0.18736504,0.4906132,0.0,0.999219536781311,0.4171794652938843,0.4488162994384765,-3.8325243,5.867907389998436,136.0,228.0,299.0,620.0,162.0,500.0,137.0,272.0
INJOMKTZOLKMBF-UHFFFAOYSA-N,CHEMBL1871,guanfacine,AR,-8.865378,-8.865378,-0.045148384,0.23417014,0.0,0.000318847130984,0.0412614941596984,0.8992791175842285,-8.169813,4.7462252378463745,421.0,514.0,563.0,620.0,568.0,375.0,701.0,700.0
IOOWNWLVCOUUEX-WPRPVWTQSA-N,CHEMBL1871,vaborbactam,AR,-4.9524636,-4.9524636,-0.16320966,0.3106821,0.0,0.9988075494766236,0.136388674378395,0.3511871993541717,-4.950162,5.136678099632263,203.0,650.0,473.0,620.0,326.0,510.0,155.0,615.0
IPOKCKJONYRRHP-FMQUCBEESA-N,CHEMBL1871,balsalazide,AR,-6.46301,-6.46301,-0.10957842,0.3308059,0.028136423,0.0128157893195748,0.0575423836708068,0.0002573151141405,-6.2233033,5.009720325469971,289.0,603.0,455.0,351.0,496.0,689.0,584.0,650.0
IPVQLZZIHOAWMC-QXKUPLGCSA-N,CHEMBL1871,perindopril,AR,-14.080629,-14.080629,0.091809176,0.42287236,0.056883465,0.4052886962890625,0.0742825642228126,0.4095454514026642,-13.02217,5.9933662712574005,684.0,326.0,361.0,281.0,446.0,506.0,387.0,234.0
IQFYYKKMVGJFEH-CSMHCCOUSA-N,CHEMBL1871,telbivudine,AR,-5.920196,-5.920196,0.019766478,0.3926428,0.13658325,0.0125507339835166,0.0127544570714235,0.997597873210907,-5.71429,4.90744161605835,255.0,423.0,390.0,141.0,670.0,176.0,585.0,675.0
IQIBKLWBVJPOQO-UHFFFAOYSA-N,CHEMBL1871,tazarotene,AR,-7.890401,-7.890401,0.20117915,0.45939517,0.0,0.9986348748207092,0.1948224455118179,0.8941026926040649,-7.3975706,5.652359783649445,363.0,215.0,326.0,620.0,261.0,378.0,159.0,375.0
IQPSEEYGBUAQFF-UHFFFAOYSA-N,CHEMBL1871,pantoprazole,AR,-6.897907,-6.897907,-0.13335,0.5955889,0.0,0.9965018033981324,0.0665121152997016,0.2802926898002624,-6.337372,5.278853356838226,313.0,623.0,226.0,620.0,466.0,524.0,182.0,568.0
IQVRBWUUXZMOPW-PKNBQFBNSA-N,CHEMBL1871,istradefylline,AR,-7.1317506,-7.1317506,0.045429353,0.17684236,0.002383,0.5362291932106018,0.1156741678714752,0.1725782006978988,-6.9939423,5.328503847122192,327.0,383.0,641.0,475.0,360.0,551.0,355.0,545.0
IRSCQMHQWWYFCW-UHFFFAOYSA-N,CHEMBL1871,ganciclovir,AR,-8.439005,-8.439005,0.033495914,0.18359357,0.045081537,0.0402773208916187,0.0057248543016612,0.1101519241929054,-7.43194,4.560320138931274,394.0,408.0,632.0,319.0,707.0,576.0,520.0,711.0
IUBSYMUCCVWXPE-UHFFFAOYSA-N,CHEMBL1871,metoprolol,AR,-9.603086,-9.603086,-0.09059469,0.32349503,0.048885286,0.0017510008765384,0.1276236325502395,0.9996795654296876,-8.388524,5.380370736122131,459.0,569.0,463.0,306.0,344.0,100.0,664.0,522.0
IUEWXNHSKRWHDY-PHIMTYICSA-N,CHEMBL1871,abrocitinib,AR,-6.7289467,-6.7289467,0.033269476,0.859865,0.0,0.9507648944854736,0.0376575253903865,0.4226955771446228,-9.970065,5.8542978167533875,302.0,409.0,25.0,620.0,581.0,503.0,261.0,278.0
IVBHGBMCVLDMKU-GXNBUGAJSA-N,CHEMBL1871,piperacillin,AR,-13.326672,-13.326672,-0.19835289,0.23057194,0.0,0.0113155245780944,0.0717736035585403,0.1228258535265922,-11.331043,6.336228758096695,656.0,675.0,567.0,620.0,452.0,568.0,588.0,134.0
IYIKLHRQXLHMJQ-UHFFFAOYSA-N,CHEMBL1871,amiodarone,AR,-4.046555,-4.046555,0.30032223,0.26164857,0.11919013,0.9991586208343506,0.1823481768369674,0.2905501425266266,-4.008082,5.4206021428108215,158.0,123.0,531.0,160.0,274.0,520.0,141.0,498.0
IYSYPCSSDZBWHN-UHFFFAOYSA-N,CHEMBL1871,ketotifen,AR,-12.712177,-12.712177,0.14886326,0.48123556,0.17870553,0.0140139535069465,0.1206699758768081,0.1164033710956573,-12.626776,5.604296863079071,637.0,262.0,308.0,104.0,348.0,572.0,578.0,403.0
JAUOIFJMECXRGI-UHFFFAOYSA-N,CHEMBL1871,desloratadine;loratadine,AR,-3.8638098,-3.8638098,0.097847484,0.42368227,0.10139774,0.0181271862238645,0.8184711933135986,0.9839784502983092,-4.064741,6.548946857452393,149.0,318.0,360.0,202.0,71.0,274.0,568.0,94.0
JBIMVDZLSHOPLA-LSCVHKIXSA-N,CHEMBL1871,olopatadine,AR,-2.7123687,-2.7123687,0.21822196,0.25237814,0.23152499,0.9988389611244202,0.1166899651288986,0.0153866661712527,-2.7239394,5.387173652648926,100.0,198.0,544.0,76.0,357.0,630.0,153.0,518.0
JBKPUQTUERUYQE-UHFFFAOYSA-O,CHEMBL1871,pralidoxime,AR,-6.62345,-6.62345,-0.038195983,0.09857864,0.01595512,0.0024496302939951,0.0155769037082791,0.0001882953365566,-5.902337,5.201617479324341,296.0,501.0,714.0,399.0,656.0,692.0,647.0,601.0
JCCNYMKQOSZNPW-UHFFFAOYSA-N,CHEMBL1871,loratadine,AR,-2.966337,-2.966337,0.35469005,0.4112658,0.0701301,0.9991280436515808,0.8937152624130249,0.9491454362869264,-2.9315007,6.8679749965667725,111.0,86.0,371.0,257.0,49.0,337.0,142.0,42.0
JDUBGYFRJFOXQC-KRWDZBQOSA-N,CHEMBL1871,capivasertib,AR,-8.966018,-8.966018,-0.16776769,0.6865261,0.0,0.9749625325202942,0.0493540614843368,0.9998250603675842,-8.469358,6.259573429822922,427.0,657.0,130.0,620.0,533.0,87.0,233.0,140.0
JEECQCWWSTZDCK-IQZGDKDPSA-N,CHEMBL1871,omadacycline,AR,-10.206695,-10.206695,0.23545969,0.60946405,0.09872558,0.482455313205719,0.0863964632153511,0.9886605739593506,-9.18051,5.695232003927231,501.0,182.0,209.0,209.0,416.0,261.0,365.0,348.0
JFOZKMSJYSPYLN-QHCPKHFHSA-N,CHEMBL1871,lifitegrast,AR,-5.824401,-5.824401,0.037472527,0.40957692,0.0,0.2302302122116089,0.068181611597538,0.9746018052101136,-5.4881935,5.30670827627182,253.0,398.0,374.0,620.0,461.0,295.0,420.0,553.0
JGCMEBMXRHSZKX-UHFFFAOYSA-N,CHEMBL1871,macitentan,AR,-10.690345,-10.690345,0.112103276,0.37565202,0.0,0.1400721371173858,0.1427046656608581,0.9279312491416932,-10.208789,6.125136375427246,531.0,302.0,411.0,620.0,318.0,361.0,454.0,176.0
JGRXMPYUTJLTKT-UHFFFAOYSA-N,CHEMBL1871,vadadustat,AR,-4.2465816,-4.2465816,-0.28582224,0.3797974,0.0,0.0003741531982086,0.0599216930568218,0.0015258541097864,-4.405473,5.218396902084351,169.0,709.0,407.0,620.0,487.0,672.0,699.0,593.0
JGWRKYUXBBNENE-UHFFFAOYSA-N,CHEMBL1871,pexidartinib,AR,-10.365926,-10.365926,0.027298436,0.62544733,0.0015574624,0.0337882526218891,0.1550488024950027,0.7497111558914185,-12.583194,6.18722739815712,510.0,417.0,186.0,482.0,301.0,445.0,530.0,158.0
JIVPVXMEBJLZRO-UHFFFAOYSA-N,CHEMBL1871,chlorthalidone,AR,-10.559427,-10.559427,-0.111184575,0.6849807,0.1305409,0.0004869467811658,0.0541366338729858,0.9006104469299316,-9.104886,5.403808832168579,522.0,606.0,132.0,148.0,508.0,374.0,692.0,509.0
JJVAPHYEOZSKJZ-JGCGQSQUSA-N,CHEMBL1871,zavegepant,AR,-8.945341,-8.945341,-0.21818997,0.41848335,0.0,0.0153015479445457,0.0334653072059154,0.900988757610321,-8.424833,5.575279533863068,426.0,685.0,365.0,620.0,591.0,373.0,575.0,415.0
JKVNJTYHRABHIY-WXVUKLJWSA-N,CHEMBL1871,benzgalantamine,AR,-3.9720645,-3.9720645,0.4168085,0.551266,0.0590981,0.8523014187812805,0.0954310968518257,0.3142756819725036,-4.1282806,5.659534275531769,156.0,61.0,249.0,275.0,397.0,516.0,307.0,371.0
JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL1871,xanomeline,AR,-6.5171022,-6.5171022,0.028187566,0.40514496,0.060482003,0.8860040903091431,0.1667409241199493,0.8784436583518982,-6.467137,5.689838379621506,291.0,415.0,378.0,274.0,286.0,389.0,294.0,353.0
JOOXLOJCABQBSG-UHFFFAOYSA-N,CHEMBL1871,fedratinib,AR,-5.432408,-5.432408,-0.14819394,0.7144422,0.0,0.0040755551308393,0.0478522032499313,0.9623839259147644,-7.600339,5.451748728752136,232.0,636.0,114.0,620.0,540.0,321.0,629.0,479.0
JQSHBVHOMNKWFT-DTORHVGOSA-N,CHEMBL1871,varenicline,AR,-8.864814,-8.864814,-0.09015113,0.49081844,0.057834614,0.008252901956439,0.112151950597763,0.1973707973957061,-7.6585073,5.589692413806915,420.0,568.0,297.0,277.0,365.0,541.0,600.0,409.0
JURKNVYFZMSNLP-UHFFFAOYSA-N,CHEMBL1871,cyclobenzaprine,AR,-1.7082579,-1.7082579,0.2037844,0.32787275,0.2096581,0.0257817488163709,0.1554764062166214,0.7959635853767395,-2.9220994,5.509139806032181,79.0,210.0,458.0,87.0,299.0,424.0,545.0,448.0
JUZYLCPPVHEVSV-LJQANCHMSA-N,CHEMBL1871,elvitegravir,AR,-8.944103,-8.944103,0.10578349,0.5495663,0.0,0.9850479364395142,0.3094954490661621,0.9998536109924316,-7.4556093,6.090244710445404,425.0,309.0,252.0,620.0,201.0,83.0,215.0,187.0
JVHXJTBJCFBINQ-ADAARDCZSA-N,CHEMBL1871,dapagliflozin,AR,-11.994193,-11.994193,0.27703673,0.44823244,0.00077490066,0.9981021285057068,0.4828405380249023,0.9981226325035096,-11.281821,5.864735662937164,607.0,143.0,335.0,502.0,145.0,160.0,171.0,273.0
JVLBPIPGETUEET-WIXLDOGYSA-O,CHEMBL1871,methylnaltrexone,AR,-7.330657,-7.330657,0.3355292,0.2561037,0.122387044,0.0462940782308578,0.6903505325317383,0.9999780654907228,-7.387889,6.182004526257515,337.0,98.0,535.0,157.0,105.0,58.0,515.0,159.0
JWHYSEDOYMYMNM-QGZVFWFLSA-N,CHEMBL1871,seladelpar,AR,-8.177756,-8.177756,0.34154698,0.33628157,0.19989717,0.999811828136444,0.2665100395679474,0.9346432089805604,-7.7745852,5.529561877250671,381.0,92.0,451.0,88.0,224.0,352.0,88.0,440.0
JWJOTENAMICLJG-QWBYCMEYSA-N,CHEMBL1871,dutasteride,AR,-4.4061947,-4.4061947,0.4240611,0.7615005,0.7275612,0.999893069267273,0.8534462451934814,0.9996154308319092,-4.5645304,7.074366092681885,174.0,58.0,87.0,9.0,64.0,104.0,44.0,22.0
JWNPDZNEKVCWMY-VQHVLOKHSA-N,CHEMBL1871,neratinib,AR,-12.286895,-12.286895,-0.04200873,0.64985055,0.0,0.9663211703300476,0.0586945079267025,0.9551236033439636,-14.62556,5.274967670440674,616.0,509.0,159.0,620.0,491.0,333.0,244.0,569.0
JWUBBDSIWDLEOM-DTOXIADCSA-N,CHEMBL1871,calcifediol,AR,-7.8666053,-7.8666053,0.5059671,0.76973104,0.3689474,0.9996317625045776,0.9055962562561036,0.9991415739059448,-8.648719,7.2312421798706055,362.0,27.0,81.0,43.0,42.0,127.0,114.0,17.0
JYGXADMDTFJGBT-VWUMJDOOSA-N,CHEMBL1871,hydrocortisone,AR,1.2323617,1.2323617,0.47489992,0.45480898,0.24453665,0.999869704246521,0.921947419643402,0.999997615814209,1.2887974,6.607544541358948,31.0,37.0,331.0,69.0,26.0,35.5,60.0,85.0
JYTNQNCOQXFQPK-MRXNPFEDSA-N,CHEMBL1871,suvorexant,AR,-9.761125,-9.761125,0.22089553,0.59128964,0.016625276,0.921250820159912,0.0647936537861824,0.0176184456795454,-8.896219,5.623446315526962,468.0,197.0,228.0,396.0,474.0,629.0,276.0,395.0
JZUFKLXOESDKRF-UHFFFAOYSA-N,CHEMBL1871,hydrochlorothiazide,AR,-16.118465,-16.118465,-0.15667626,0.7594016,0.0025728631,0.0001933512103278,0.0114113325253129,0.1802340149879455,-14.926384,5.164397358894348,714.0,645.0,89.0,473.0,676.0,547.0,713.0,609.0
KAQKFAOMNZTLHT-OZUDYXHBSA-N,CHEMBL1871,epoprostenol,AR,-10.20843,-10.20843,0.391011,0.5391842,0.21160683,0.99985933303833,0.1926320642232895,0.2315096408128738,-9.481983,5.176489472389221,502.0,69.0,261.0,86.0,263.0,536.0,67.0,605.0
KBOPZPXVLCULAV-UHFFFAOYSA-N,CHEMBL1871,balsalazide;mesalamine,AR,-8.675677,-8.675677,0.019411191,0.09461748,0.022248505,0.0053390203975141,0.1447153091430664,6.05867535341531e-06,-7.736873,4.072862386703491,408.0,425.0,715.0,374.0,315.0,710.0,615.0,719.0
KDGFLJKFZUIJMX-UHFFFAOYSA-N,CHEMBL1871,alectinib,AR,-7.1085215,-7.1085215,0.19753362,0.87477,0.08164668,0.2018899023532867,0.0613238178193569,0.9999783039093018,-7.6375465,5.669974267482758,324.0,217.0,20.0,236.0,482.0,56.0,427.0,365.0
KDLRVYVGXIQJDK-AWPVFWJPSA-N,CHEMBL1871,clindamycin,AR,-6.895534,-6.895534,0.13546033,0.3337399,0.0,0.3004601597785949,0.0787619650363922,0.9938030242919922,-6.444584,5.749336868524551,312.0,278.0,453.0,620.0,437.0,232.0,409.0,324.0
KEDYTOTWMPBSLG-HILJTLORSA-N,CHEMBL1871,ramipril,AR,-14.465873,-14.465873,0.01871752,0.45882872,0.051798414,0.4025159478187561,0.0032475753687322,0.035613052546978,-12.8026,4.977812647819519,698.0,426.0,327.0,298.0,715.0,606.0,388.0,657.0
KEIPNCCJPRMIAX-HNNXBMFYSA-N,CHEMBL1871,futibatinib,AR,-13.184545,-13.184545,0.070725806,0.4415062,0.0,0.8962122797966003,0.0358116589486599,0.8546446561813354,-15.690539,5.401017844676971,650.0,357.0,337.0,620.0,583.0,404.0,287.0,511.0
KENSGCYKTRNIST-RVUAFKSESA-N,CHEMBL1871,deflazacort,AR,-0.072835274,-0.072835274,0.47083974,0.47442237,0.17326494,0.9998088479042052,0.8939249515533447,0.999998927116394,-0.110373095,6.777253448963165,50.0,42.0,310.0,110.0,48.0,27.5,89.0,58.0
KFQYTPMOWPVWEJ-INIZCTEOSA-N,CHEMBL1871,rotigotine,AR,0.8706449,0.8706449,0.20298551,0.16926405,0.13131976,0.9363896250724792,0.1553234905004501,0.869826078414917,0.83295786,6.367810875177383,39.0,212.0,648.0,147.0,300.0,397.0,268.0,125.0
KGFYHTZWPPHNLQ-AWEZNQCLSA-N,CHEMBL1871,rivaroxaban,AR,-2.8523285,-2.8523285,-0.29479495,0.63091594,0.0,0.0297846868634223,0.0545242056250572,0.998754620552063,-2.8567035,5.392543375492096,108.0,711.0,178.0,620.0,506.0,143.0,539.0,516.0
KGSXMPPBFPAXLY-UHFFFAOYSA-N,CHEMBL1871,azilsartan,AR,-12.301178,-12.301178,0.00975537,0.17019533,0.0,0.5920832753181458,0.1920903176069259,0.1290023177862167,-11.115361,5.471659183502197,617.0,435.0,647.0,620.0,265.0,566.0,349.0,466.0
KIHYPELVXPAIDH-HNSNBQBZSA-N,CHEMBL1871,siponimod,AR,-4.446158,-4.446158,0.26743984,0.48664382,0.12682322,0.9962026476860046,0.2742902040481567,0.9784890413284302,-4.2497835,5.816153898835182,177.0,149.0,303.0,151.0,219.0,287.0,184.0,296.0
