scope,kind,entity_id,model_a,model_b,pairs,spearman,top10_intersection,top10_chance,top10_expected_under_tie_breaks,top10_boundary_ties_a,top10_boundary_ties_b,top20_intersection,top20_chance,top20_expected_under_tie_breaks,top20_boundary_ties_a,top20_boundary_ties_b,top50_intersection,top50_chance,top50_expected_under_tie_breaks,top50_boundary_ties_a,top50_boundary_ties_b
FIVE_ALL_TARGETS,target,CHEMBL1886,biomaster,conplex,720,-0.04156092150674057,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,2,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,biomaster,probematch,720,0.1025128224719262,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,drugclip,dtiam,720,-0.012039118938230287,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,drugclip,conplex,720,-0.16519193599864096,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,2,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,drugclip,probematch,720,0.15487619160252183,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,dtiam,conplex,720,-0.1971251714808055,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,2,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,dtiam,probematch,720,0.42944892777314325,2,0.1388888888888889,2.0,1,1,3,0.5555555555555556,3.0,1,1,15,3.4722222222222223,15.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1886,conplex,probematch,720,-0.2832732647246319,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,2,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,biomaster,drugclip,720,0.043822776149902556,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,biomaster,dtiam,720,0.18662023245947817,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,biomaster,conplex,720,0.04962524927577861,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,biomaster,probematch,720,0.08002314176274773,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,drugclip,dtiam,720,-0.09693042960341015,0,0.1388888888888889,0.0,1,1,3,0.5555555555555556,3.0,1,1,11,3.4722222222222223,11.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,drugclip,conplex,720,0.12277907729203605,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,drugclip,probematch,720,0.10798667307100002,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,dtiam,conplex,720,-0.15882125029272678,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,dtiam,probematch,720,0.32938664380825416,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1893,conplex,probematch,720,-0.06948146479254412,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,biomaster,drugclip,720,-0.07948771120314661,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,biomaster,dtiam,720,0.20833632565279256,3,0.1388888888888889,3.0,1,1,7,0.5555555555555556,7.0,1,1,18,3.4722222222222223,18.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,biomaster,conplex,720,0.26702455537314146,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,biomaster,probematch,720,0.1089487785911353,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,10,3.4722222222222223,10.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1899,drugclip,dtiam,720,0.10175895014705935,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,drugclip,conplex,720,0.005300286418202183,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,drugclip,probematch,720,0.27638288560732954,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1899,dtiam,conplex,720,-0.06719108351340966,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1899,dtiam,probematch,720,0.2801724064830737,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,9,3.4722222222222223,9.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1899,conplex,probematch,720,0.05192923081877508,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1900,biomaster,drugclip,720,0.05219840316049993,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,biomaster,dtiam,720,0.0499206897030377,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,biomaster,conplex,720,0.07156957547090248,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,biomaster,probematch,720,0.16361030540528726,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,9,3.4722222222222223,9.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,drugclip,dtiam,720,-0.039582448681798464,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,drugclip,conplex,720,0.09617780085122463,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,drugclip,probematch,720,0.03899274591079329,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,dtiam,conplex,720,-0.22822950645787055,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,dtiam,probematch,720,0.33717100406246076,1,0.1388888888888889,1.0,1,1,3,0.5555555555555556,3.0,1,1,10,3.4722222222222223,10.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1900,conplex,probematch,720,-0.06550573946762317,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,biomaster,drugclip,720,0.018828932926182342,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,biomaster,dtiam,720,-0.10742540319393208,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,biomaster,conplex,720,0.01339455803862902,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,biomaster,probematch,720,-0.03812332166056231,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,drugclip,dtiam,720,-0.22379542962844767,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,drugclip,conplex,720,-0.025094719784461168,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,drugclip,probematch,720,-0.11971329130419885,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,dtiam,conplex,720,-0.23449089704908407,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,dtiam,probematch,720,0.23831986285208923,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1902,conplex,probematch,720,-0.09949577756907946,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,biomaster,drugclip,720,0.11723717316841532,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,biomaster,dtiam,720,0.22128913920696733,1,0.1388888888888889,1.0,1,1,5,0.5555555555555556,5.0,1,1,18,3.4722222222222223,18.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,biomaster,conplex,720,0.42843619572159225,0,0.1388888888888889,0.0,1,1,2,0.5555555555555556,2.0,1,1,7,3.4722222222222223,7.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,biomaster,probematch,720,0.11529188906614402,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,drugclip,dtiam,720,0.06261387374680379,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,9,3.4722222222222223,9.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,drugclip,conplex,720,0.06851182778087178,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,drugclip,probematch,720,0.06410171830321175,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,dtiam,conplex,720,-0.006484279717965007,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,dtiam,probematch,720,-0.07721310265953579,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1903,conplex,probematch,720,0.015797536423723082,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,biomaster,drugclip,720,0.05925892346757355,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,biomaster,dtiam,720,0.2996574171650901,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,19,3.4722222222222223,19.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,biomaster,conplex,720,-0.12089914695203412,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,biomaster,probematch,720,0.255563218036043,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,9,3.4722222222222223,9.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,drugclip,dtiam,720,0.008597239566511825,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,drugclip,conplex,720,-0.1668293837966674,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,drugclip,probematch,720,0.1120343274839136,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,dtiam,conplex,720,-0.07316434486493124,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,dtiam,probematch,720,0.42133812175177443,2,0.1388888888888889,2.0,1,1,5,0.5555555555555556,5.0,1,1,15,3.4722222222222223,15.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1906,conplex,probematch,720,-0.1765547286116512,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,biomaster,drugclip,720,-0.04739270973387937,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,biomaster,dtiam,720,0.26029158093160804,2,0.1388888888888889,2.0,1,1,3,0.5555555555555556,3.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,biomaster,conplex,720,-0.05774166351403959,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,biomaster,probematch,720,0.04249895672381055,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,drugclip,dtiam,720,-0.12726308467588024,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,drugclip,conplex,720,0.20557194820972144,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,drugclip,probematch,720,0.013973631636377899,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,dtiam,conplex,720,-0.1647377695829638,0,0.1388888888888889,0.0,1,1,2,0.5555555555555556,2.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,dtiam,probematch,720,0.2633620603771001,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,11,3.4722222222222223,11.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908,conplex,probematch,720,0.005341441981362282,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,biomaster,drugclip,720,0.17741360097788253,2,0.1388888888888889,2.0,1,1,7,0.5555555555555556,7.0,1,1,13,3.4722222222222223,13.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,biomaster,dtiam,720,0.22296936057508368,1,0.1388888888888889,1.0,1,1,3,0.5555555555555556,3.0,1,1,13,3.4722222222222223,13.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,biomaster,conplex,720,-0.04288654523809903,2,0.1388888888888889,2.0,1,1,3,0.5555555555555556,3.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,biomaster,probematch,720,0.16686064664846836,0,0.1388888888888889,0.0,1,2,0,0.5555555555555556,0.0,1,1,7,3.4722222222222223,7.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,drugclip,dtiam,720,0.4197323121850129,2,0.1388888888888889,2.0,1,1,5,0.5555555555555556,5.0,1,1,22,3.4722222222222223,22.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,drugclip,conplex,720,-0.08792511111742568,0,0.1388888888888889,0.0,1,1,2,0.5555555555555556,2.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,drugclip,probematch,720,0.35980144605314823,0,0.1388888888888889,0.0,1,2,0,0.5555555555555556,0.0,1,1,7,3.4722222222222223,7.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,dtiam,conplex,720,-0.06507492836803429,0,0.1388888888888889,0.0,1,1,3,0.5555555555555556,3.0,1,1,8,3.4722222222222223,8.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,dtiam,probematch,720,0.49219566641997914,2,0.1388888888888889,2.0,1,2,3,0.5555555555555556,3.0,1,1,16,3.4722222222222223,16.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1908389,conplex,probematch,720,-0.212992975349714,0,0.1388888888888889,0.0,1,2,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,biomaster,drugclip,720,0.020402849285331693,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,biomaster,dtiam,720,-0.033579639503677434,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,biomaster,conplex,720,0.1552274425617853,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,biomaster,probematch,720,0.06268933938749162,0,0.1388888888888889,0.0,1,7,0,0.5555555555555556,0.0,1,4,1,3.4722222222222223,1.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1910,drugclip,dtiam,720,-0.16313998961658846,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,drugclip,conplex,720,0.06459860439980558,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,drugclip,probematch,720,0.07679634646115001,0,0.1388888888888889,0.0,1,7,1,0.5555555555555556,1.0,1,4,5,3.4722222222222223,5.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1910,dtiam,conplex,720,-0.3468582987384024,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1910,dtiam,probematch,720,0.6122995481324078,1,0.1388888888888889,1.0,1,7,3,0.5555555555555556,3.0,1,4,19,3.4722222222222223,19.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1910,conplex,probematch,720,-0.32232580018193807,0,0.1388888888888889,0.0,1,7,1,0.5555555555555556,1.0,1,4,1,3.4722222222222223,1.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1911,biomaster,drugclip,720,0.06876490622060184,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,10,3.4722222222222223,10.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,biomaster,dtiam,720,-0.11467144818355346,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,biomaster,conplex,720,-0.011983814730943542,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,biomaster,probematch,720,0.07726569429199077,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,drugclip,dtiam,720,-0.03237861791918333,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,drugclip,conplex,720,0.08900272069703366,0,0.1388888888888889,0.0,1,1,2,0.5555555555555556,2.0,1,1,9,3.4722222222222223,9.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,drugclip,probematch,720,0.03710410964012919,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,6,3.4722222222222223,6.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,dtiam,conplex,720,-0.17115812711702724,1,0.1388888888888889,1.0,1,1,1,0.5555555555555556,1.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,dtiam,probematch,720,-0.08064761961928178,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1911,conplex,probematch,720,0.020352694622373785,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,7,3.4722222222222223,7.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,biomaster,drugclip,720,0.20583096546611135,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,biomaster,dtiam,720,-0.1745660993448674,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,biomaster,conplex,720,0.05368894739726581,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,biomaster,probematch,720,0.1455796275327177,1,0.1388888888888889,1.0,1,1,2,0.5555555555555556,2.0,1,1,9,3.4722222222222223,9.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,drugclip,dtiam,720,-0.40207580151287914,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,drugclip,conplex,720,0.17945024175887556,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,drugclip,probematch,720,0.25359253522222586,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,dtiam,conplex,720,-0.20638255192799557,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,dtiam,probematch,720,-0.14526765417776868,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914,conplex,probematch,720,-0.021148389198322497,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,biomaster,drugclip,720,0.09722347072428765,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,biomaster,dtiam,720,0.0370967665837869,0,0.1388888888888889,0.0,1,1,1,0.5555555555555556,1.0,1,1,7,3.4722222222222223,7.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,biomaster,conplex,720,-0.11836488742362247,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1914276,biomaster,probematch,720,0.10409951279484206,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,drugclip,dtiam,720,-0.13650008247750103,0,0.1388888888888889,0.0,1,1,3,0.5555555555555556,3.0,1,1,4,3.4722222222222223,4.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,drugclip,conplex,720,0.009030400394830653,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1914276,drugclip,probematch,720,-0.02492565250575972,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,5,3.4722222222222223,5.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,dtiam,conplex,720,-0.16787391662744713,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,2
FIVE_ALL_TARGETS,target,CHEMBL1914276,dtiam,probematch,720,0.4211447057237119,2,0.1388888888888889,2.0,1,1,3,0.5555555555555556,3.0,1,1,15,3.4722222222222223,15.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1914276,conplex,probematch,720,-0.21291923047844305,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,2,1
FIVE_ALL_TARGETS,target,CHEMBL1918,biomaster,drugclip,720,-0.06733179140649062,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,3,3.4722222222222223,3.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1918,biomaster,dtiam,720,-0.006604115689565982,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,2,3.4722222222222223,2.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1918,biomaster,conplex,720,-0.18849540037083964,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,2,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1918,biomaster,probematch,720,-0.03477543359458641,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,1,3.4722222222222223,1.0,1,1
FIVE_ALL_TARGETS,target,CHEMBL1918,drugclip,dtiam,720,-0.23086379522579661,0,0.1388888888888889,0.0,1,1,0,0.5555555555555556,0.0,1,1,0,3.4722222222222223,0.0,1,1
