model_id,arm,view,seed,model,panel,scope,pairs,positive,negative,prevalence,random_ap,auroc,ap,brier,precision,recall,false_positive_rate,threshold,mean_probability,top1pct_n,top1pct_precision,top1pct_enrichment,top5pct_n,top5pct_precision,top5pct_enrichment,top10pct_n,top10pct_precision,top10pct_enrichment
dtiam__kdki_inactive__native__20260922,kdki_inactive,native,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,spr112_targets,1008,0,1008,0.0,,,,0.19036195476848738,0.0,,0.21031746031746032,0.574616006835024,0.3520725238850997,11,0.0,,51,0.0,,101,0.0,
dtiam__kdki_inactive__native__20260922,kdki_inactive,native,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,old_parent_pair_unseen,8057,0,8057,0.0,,,,0.10943298393893951,0.0,,0.11679285093707335,0.574616006835024,0.229355714613574,81,0.0,,403,0.0,,806,0.0,
dtiam__kdki_inactive__native__20260922,kdki_inactive,native,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_both_arms,10634,0,10634,0.0,,,,0.1223576258028791,0.0,,0.13108895993981567,0.574616006835024,0.25041109930648436,107,0.0,,532,0.0,,1064,0.0,
dtiam__kdki_inactive__native__20260922,kdki_inactive,native,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_neither,7,0,7,0.0,,,,0.19030256967998976,0.0,,0.2857142857142857,0.574616006835024,0.3796870002246277,1,0.0,,1,0.0,,1,0.0,
dtiam__kdki_inactive__native__20260922,kdki_inactive,native,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_only_all,8,0,8,0.0,,,,0.2906159353798856,0.0,,0.625,0.574616006835024,0.5175950938747059,1,0.0,,1,0.0,,1,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,all,34327,23190,11137,0.6755615113467532,0.6755615113467532,0.9435940235964303,0.9740464397276795,0.09072387761492864,0.9120716646373282,0.9044415696420871,0.18155697225464668,0.574616006835024,0.6907568380555233,344,1.0,1.4802501078050885,1717,1.0,1.4802501078050885,3433,1.0,1.4802501078050885
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,document_disjoint,503,331,172,0.658051689860835,0.658051689860835,0.879092601700274,0.9300644840886426,0.12813415221470525,0.850609756097561,0.8429003021148036,0.28488372093023256,0.574616006835024,0.6589780837803317,6,1.0,1.5196374622356497,26,1.0,1.5196374622356497,51,1.0,1.5196374622356497
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.7024390243902439,0.6875313167697166,0.8472833717146808,0.2716829141760615,0.8581765557163531,0.48447712418300654,0.18900675024108005,0.574616006835024,0.49101278562412426,35,1.0,1.4236111111111112,175,0.9828571428571429,1.3992063492063493,349,0.9512893982808023,1.3542661572747534
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.6639344262295082,0.8853413881361036,0.9353586705424292,0.12402535342436861,0.8589341692789969,0.845679012345679,0.27439024390243905,0.574616006835024,0.6597352411139439,5,1.0,1.5061728395061729,25,1.0,1.5061728395061729,49,1.0,1.5061728395061729
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,spr112_targets,4910,3714,1196,0.7564154786150713,0.7564154786150713,0.9521995324569603,0.9843948697275077,0.07695105052474206,0.9175338189386056,0.9496499730748519,0.26505016722408026,0.574616006835024,0.7808054077027291,50,1.0,1.3220247711362412,246,1.0,1.3220247711362412,491,1.0,1.3220247711362412
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,old_parent_pair_unseen,27439,18074,9365,0.6586974743977551,0.6586974743977551,0.9415294723873809,0.9712625582102713,0.09333079853310872,0.9100505334081976,0.8967577735974328,0.17106246663107313,0.574616006835024,0.6735790714062916,275,1.0,1.5181476153590792,1372,1.0,1.5181476153590792,2744,0.9996355685131195,1.51759435456631
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_both_arms,33205,22416,10789,0.6750790543592833,0.6750790543592833,0.9564647988880737,0.9793959768862772,0.08002397690605285,0.9123686619871823,0.9335742326909351,0.18630086198906293,0.574616006835024,0.7048280221633895,333,1.0,1.4813079942897929,1661,1.0,1.4813079942897929,3321,1.0,1.4813079942897929
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_neither,870,599,271,0.6885057471264368,0.6885057471264368,0.4985923648885905,0.6924795545205091,0.4096685663124932,0.75,0.05008347245409015,0.03690036900369004,0.574616006835024,0.27466635239441584,9,0.7777777777777778,1.1296605453533668,44,0.75,1.0893155258764609,87,0.7126436781609196,1.0350584307178632
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_only_all,252,175,77,0.6944444444444444,0.6944444444444444,0.5782560296846011,0.7638727559611449,0.399487067580561,0.8947368421052632,0.09714285714285714,0.025974025974025976,0.574616006835024,0.2731578468788004,3,1.0,1.44,13,0.8461538461538461,1.2184615384615385,26,0.8461538461538461,1.2184615384615385
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,all,85704,65173,20531,0.7604429198170447,0.7604429198170447,0.7188518938010648,0.8787943271146135,0.19293431779982598,0.8538090793058122,0.687692756202722,0.37377624080658517,0.574616006835024,0.6350148757952344,858,0.9801864801864801,1.2889678562886793,4286,0.9519365375641624,1.2518185293817834,8571,0.9378135573445339,1.233246484259677
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,document_disjoint,995,509,486,0.5115577889447236,0.5115577889447236,0.7256845909432681,0.7457555481088192,0.22205671615918113,0.6764091858037579,0.6365422396856582,0.31893004115226337,0.574616006835024,0.5403902472299859,10,1.0,1.9548133595284873,50,0.9,1.7593320235756387,100,0.88,1.7202357563850688
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.7566836590201076,0.7063561943310552,0.8706247471314588,0.20156954509096078,0.8491282914512445,0.6607968261691337,0.36512832450677996,0.574616006835024,0.6203995417881628,707,0.9745403111739745,1.287909814830662,3531,0.945624468988955,1.249695903587402,7062,0.9276408949306145,1.2259295993412804
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.5110663983903421,0.7268255241242992,0.7461391020586705,0.22151875953641686,0.6764091858037579,0.6377952755905512,0.31893004115226337,0.574616006835024,0.5408030485349674,10,1.0,1.9566929133858266,50,0.9,1.7610236220472442,100,0.88,1.7218897637795274
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,spr112_targets,18916,15215,3701,0.8043455275956862,0.8043455275956862,0.6812636458265537,0.8881764332012738,0.1758329131214203,0.8622821391330254,0.7608938547486034,0.49959470413401785,0.574616006835024,0.695720653338478,190,0.9894736842105263,1.2301599875469151,946,0.959830866807611,1.1933066497885487,1892,0.9339323467230444,1.16110839767421
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,old_parent_pair_unseen,59008,41208,17800,0.6983459869848156,0.6983459869848156,0.7079543720647676,0.8383378803095002,0.20988788216618867,0.8060478740716631,0.6610852261696758,0.36825842696629213,0.574616006835024,0.6097211605621986,591,0.9712351945854484,1.3907650544092927,2951,0.9406980684513724,1.3470372651712914,5901,0.9183189289950856,1.3149913454218116
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,targets_both_arms,79864,61668,18196,0.7721626765501353,0.7721626765501353,0.7117671712043072,0.8824359036836259,0.19026759875066726,0.854964085407852,0.7044982811182461,0.4050340734227303,0.574616006835024,0.6492889375628381,799,0.9799749687108886,1.2691301955816048,3994,0.9546820230345519,1.236374214951538,7987,0.93990234130462,1.217233582829866
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,targets_neither,26,10,16,0.38461538461538464,0.38461538461538464,0.6375,0.5527044717408495,0.22914824840013398,0.4,0.2,0.1875,0.574616006835024,0.3683575052569363,1,1.0,2.5999999999999996,2,0.5,1.2999999999999998,3,0.6666666666666666,1.7333333333333332
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_IC50,targets_only_all,5814,3495,2319,0.6011351909184727,0.6011351909184727,0.7317128331547378,0.7822846278825,0.2294037515711374,0.8200836820083682,0.39256080114449216,0.12979732643380767,0.574616006835024,0.440131735552045,59,0.8813559322033898,1.4661526151160251,291,0.865979381443299,1.4405734259546037,582,0.8505154639175257,1.4148489004911287
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,all,11957,8543,3414,0.7144768754704357,0.7144768754704357,0.7000900746703278,0.8444907078060365,0.21782328443363178,0.8190762503416233,0.7016270630925904,0.3878148799062683,0.574616006835024,0.6174053856234167,120,0.95,1.3296441531078076,598,0.9331103678929766,1.3060049946033387,1196,0.9280936454849499,1.2989834623742884
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,document_disjoint,188,166,22,0.8829787234042553,0.8829787234042553,0.696604600219058,0.9179376731510651,0.12449538956964243,0.9452054794520548,0.8313253012048193,0.36363636363636365,0.574616006835024,0.7230581016114761,2,1.0,1.1325301204819278,10,0.8,0.9060240963855423,19,0.8947368421052632,1.0133164235890932
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,raw_source_assay_disjoint,8644,5962,2682,0.6897269782508099,0.6897269782508099,0.6745715031891015,0.8029435461465055,0.23614077749083834,0.8010330578512397,0.6502851392150285,0.35906040268456374,0.574616006835024,0.5737577830018543,87,0.8160919540229885,1.1832101393114243,433,0.8822170900692841,1.279081604588878,865,0.8578034682080925,1.2436855382741951
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,raw_source_assay_and_document_disjoint,188,166,22,0.8829787234042553,0.8829787234042553,0.696604600219058,0.9179376731510651,0.12449538956964243,0.9452054794520548,0.8313253012048193,0.36363636363636365,0.574616006835024,0.7230581016114761,2,1.0,1.1325301204819278,10,0.8,0.9060240963855423,19,0.8947368421052632,1.0133164235890932
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,spr112_targets,1412,1010,402,0.7152974504249292,0.7152974504249292,0.6992315649475396,0.8315892510599845,0.20626805455709743,0.8215527230590962,0.7019801980198019,0.38308457711442784,0.574616006835024,0.6244987181544285,15,0.9333333333333333,1.3048184818481847,71,0.8873239436619719,1.2404964440105983,142,0.8732394366197183,1.220806024264398
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,old_parent_pair_unseen,11538,8197,3341,0.7104350840700294,0.7104350840700294,0.6996336874621091,0.8426636886713971,0.21899036005275116,0.8162223482699943,0.7022081249237526,0.38790781203232566,0.574616006835024,0.615789332322531,116,0.9482758620689655,1.3347818587961113,577,0.9376083188908145,1.3197663515142393,1154,0.9306759098786829,1.3100083747932467
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,targets_both_arms,10895,7950,2945,0.7296925195043598,0.7296925195043598,0.6869477528269854,0.8482542092410106,0.21899687093481798,0.8184685976484084,0.7179874213836478,0.4298811544991511,0.574616006835024,0.6367120423299567,109,0.944954128440367,1.2950031735041256,545,0.9357798165137615,1.2824303271594255,1090,0.9293577981651376,1.2736293347181353
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,targets_neither,2,0,2,0.0,,,,0.2377325921814937,0.0,,0.5,0.574616006835024,0.445494491147014,1,0.0,,1,0.0,,1,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ACTIVITY_EC50,targets_only_all,1060,593,467,0.559433962264151,0.559433962264151,0.7865081915711856,0.8127720949019757,0.2057232433525758,0.8338192419825073,0.4822934232715008,0.12205567451820129,0.574616006835024,0.4192900997471908,11,0.8181818181818182,1.4625172466656446,53,0.9056603773584906,1.6188870151770658,106,0.9056603773584906,1.6188870151770658
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,all,132331,93249,39082,0.7046648177675677,0.7046648177675677,0.8059121429730195,0.9038895408644192,0.16836988686701923,0.8590087156882388,0.7356325537003078,0.2880865871756819,0.574616006835024,0.6294023999354544,1324,0.9954682779456193,1.4126833820075468,6617,0.9956173492519269,1.412894931247056,13234,0.9866253589239837,1.4001342681612639
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,document_disjoint,4371,942,3429,0.21551132463967054,0.21551132463967054,0.8860089631400463,0.7067617160212478,0.12965713084891575,0.6172727272727273,0.7208067940552016,0.12277631962671333,0.574616006835024,0.36339486291273304,44,1.0,4.640127388535032,219,0.8401826484018264,3.898554518221214,438,0.7579908675799086,3.5171741849169647
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,raw_source_assay_disjoint,82109,61020,21089,0.7431584844535922,0.7431584844535922,0.7046085626959795,0.8620566972452014,0.20847657059812064,0.8425198517734251,0.6520485086856769,0.3526483000616435,0.574616006835024,0.609033437616975,822,0.9647201946472019,1.2981352091492477,4106,0.9417924987822699,1.2672835182319468,8211,0.9229082937522836,1.241872780919473
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,raw_source_assay_and_document_disjoint,1930,934,996,0.48393782383419687,0.48393782383419687,0.8119850924038767,0.8190847279630582,0.18131124795433237,0.7547592385218365,0.721627408993576,0.21987951807228914,0.574616006835024,0.5500104180893882,20,1.0,2.0663811563169165,97,0.979381443298969,2.0237753592794543,193,0.9430051813471503,1.948608137044968
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,spr112_targets,24945,19339,5606,0.7752655842854279,0.7752655842854279,0.763337020234778,0.9127155847835559,0.15934291630880149,0.8672752012699853,0.7909922953617043,0.417588298251873,0.574616006835024,0.700514164348394,250,1.0,1.289880552251926,1248,0.9983974358974359,1.2878134359822917,2495,0.9887775551102205,1.2754049388398805
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,old_parent_pair_unseen,98314,64784,33530,0.6589498952336391,0.6589498952336391,0.8008514308522421,0.8844636348438443,0.17780142652063155,0.8295867212272591,0.7228791059520869,0.2869072472412765,0.574616006835024,0.6090028858323742,984,0.9939024390243902,1.5083126140751406,4916,0.9945077298616761,1.5092311829096818,9832,0.984947111472742,1.4947223128755738
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,targets_both_arms,124429,88447,35982,0.7108230396450989,0.7108230396450989,0.8107297974213891,0.9085996890964001,0.16306416370289428,0.8600308443644775,0.7565999977387589,0.302679117336446,0.574616006835024,0.6431253685576784,1245,0.9951807228915662,1.4000400484886393,6222,0.9958212793314047,1.400941196037484,12443,0.9874628305071125,1.3891823638695433
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,targets_neither,895,608,287,0.6793296089385474,0.6793296089385474,0.5032550889418669,0.6822517228784684,0.40438978571413475,0.6956521739130435,0.05263157894736842,0.04878048780487805,0.574616006835024,0.27698406534073633,9,0.6666666666666666,0.981359649122807,45,0.6888888888888889,1.0140716374269008,90,0.6777777777777778,0.997715643274854
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,ALL_ENDPOINT_UNION,targets_only_all,7007,4194,2813,0.5985443128300271,0.5985443128300271,0.7319173565879922,0.7836756942231857,0.23244124666732435,0.823,0.39246542680019075,0.12584429434767153,0.574616006835024,0.4307266680626899,71,0.8732394366197183,1.4589386581770067,351,0.8689458689458689,1.4517653084653561,701,0.8644793152639088,1.444302947557036
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,all,10649,0,10649,0.0,,,,0.122528691732427,0.0,,0.131561648981125,0.574616006835024,0.2506967978005188,107,0.0,,533,0.0,,1065,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,document_disjoint,2788,0,2788,0.0,,,,0.09793019333770724,0.0,,0.08106169296987087,0.574616006835024,0.23499048295859784,28,0.0,,140,0.0,,279,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,raw_source_assay_disjoint,521,0,521,0.0,,,,0.24640143399869513,0.0,,0.2418426103646833,0.574616006835024,0.44246599976149353,6,0.0,,27,0.0,,53,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,raw_source_assay_and_document_disjoint,362,0,362,0.0,,,,0.16592788411797674,0.0,,0.07458563535911603,0.574616006835024,0.37845213479234013,4,0.0,,19,0.0,,37,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,spr112_targets,1008,0,1008,0.0,,,,0.19036195476848738,0.0,,0.21031746031746032,0.574616006835024,0.3520725238850997,11,0.0,,51,0.0,,101,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,old_parent_pair_unseen,8057,0,8057,0.0,,,,0.10943298393893951,0.0,,0.11679285093707335,0.574616006835024,0.229355714613574,81,0.0,,403,0.0,,806,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_both_arms,10634,0,10634,0.0,,,,0.1223576258028791,0.0,,0.13108895993981567,0.574616006835024,0.25041109930648436,107,0.0,,532,0.0,,1064,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_neither,7,0,7,0.0,,,,0.19030256967998976,0.0,,0.2857142857142857,0.574616006835024,0.3796870002246277,1,0.0,,1,0.0,,1,0.0,
dtiam__kdki_inactive__query__20260922,kdki_inactive,query,20260922,WeightedEnsemble_L2,EXPLICIT_INACTIVE,targets_only_all,8,0,8,0.0,,,,0.2906159353798856,0.0,,0.625,0.574616006835024,0.5175950938747059,1,0.0,,1,0.0,,1,0.0,
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,all,34327,23190,11137,0.6755615113467532,0.6755615113467532,0.9441488466414005,0.9740837833451435,0.08973743306102565,0.8995810587787229,0.9166882276843467,0.213073538654934,0.5232230668975973,0.693407660616091,344,1.0,1.4802501078050885,1717,1.0,1.4802501078050885,3433,0.9997087095834547,1.4798189251345948
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,document_disjoint,503,331,172,0.658051689860835,0.658051689860835,0.8798127590810089,0.9306701539918867,0.12884118521127996,0.8405797101449275,0.8761329305135952,0.31976744186046513,0.5232230668975973,0.6599320386414567,6,1.0,1.5196374622356497,26,1.0,1.5196374622356497,51,1.0,1.5196374622356497
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,raw_source_assay_disjoint,3485,2448,1037,0.7024390243902439,0.7024390243902439,0.697116217911144,0.8502066794575712,0.25896295833703403,0.8378552971576227,0.5298202614379085,0.2420443587270974,0.5232230668975973,0.507328724580657,35,1.0,1.4236111111111112,175,0.9714285714285714,1.382936507936508,349,0.9656160458452722,1.3746617319325056
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,raw_source_assay_and_document_disjoint,488,324,164,0.6639344262295082,0.6639344262295082,0.8835158837699488,0.9339764565237703,0.12579275731541273,0.8498498498498499,0.8734567901234568,0.3048780487804878,0.5232230668975973,0.6593560827279784,5,1.0,1.5061728395061729,25,1.0,1.5061728395061729,49,1.0,1.5061728395061729
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,spr112_targets,4910,3714,1196,0.7564154786150713,0.7564154786150713,0.9506462710921165,0.9838028354057429,0.07840130498547476,0.9087423312883436,0.9571890145395799,0.298494983277592,0.5232230668975973,0.7868272787068414,50,1.0,1.3220247711362412,246,1.0,1.3220247711362412,491,1.0,1.3220247711362412
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,old_parent_pair_unseen,27439,18074,9365,0.6586974743977551,0.6586974743977551,0.9422898777470636,0.9713425895843798,0.09212309624965188,0.8968830176319668,0.9090406108221755,0.201708489054992,0.5232230668975973,0.6758183652573075,275,1.0,1.5181476153590792,1372,1.0,1.5181476153590792,2744,0.9996355685131195,1.51759435456631
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_both_arms,33205,22416,10789,0.6750790543592833,0.6750790543592833,0.956171333483379,0.9791228179605929,0.07993389999968004,0.9005364898237248,0.9435224839400428,0.21651682268977662,0.5232230668975973,0.706372989577428,333,1.0,1.4813079942897929,1661,1.0,1.4813079942897929,3321,0.9996988858777477,1.480861951533307
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_neither,870,599,271,0.6885057471264368,0.6885057471264368,0.5153484589937718,0.706353043212777,0.3810052937242317,0.7350427350427351,0.14357262103505844,0.11439114391143912,0.5232230668975973,0.3112323996588823,9,0.8888888888888888,1.2910406232609906,44,0.7045454545454546,1.0232964030960694,87,0.7011494252873564,1.0183639398998332
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,AFFINITY_KD_KI,targets_only_all,252,175,77,0.6944444444444444,0.6944444444444444,0.5689795918367346,0.7633054066790503,0.3759409113348043,0.7857142857142857,0.12571428571428572,0.07792207792207792,0.5232230668975973,0.30443436248745187,3,1.0,1.44,13,0.9230769230769231,1.3292307692307694,26,0.8076923076923077,1.1630769230769231
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,all,85704,65173,20531,0.7604429198170447,0.7604429198170447,0.7195208723287844,0.8796939577604597,0.19350597425644755,0.8465787755246112,0.7360103110183664,0.4234085042131411,0.5232230668975973,0.6392738523641543,858,0.9755244755244755,1.2828372125013372,4286,0.9582361175921605,1.2601026225909278,8571,0.9360634698401586,1.2309450787777294
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,document_disjoint,995,509,486,0.5115577889447236,0.5115577889447236,0.7381919684364566,0.7586347268210383,0.21608867065693393,0.6771653543307087,0.6758349705304518,0.3374485596707819,0.5232230668975973,0.5358579113706292,10,1.0,1.9548133595284873,50,0.94,1.837524557956778,100,0.89,1.7397838899803537
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,raw_source_assay_disjoint,70620,53437,17183,0.7566836590201076,0.7566836590201076,0.7071076678771284,0.8716072745149934,0.2022963582085016,0.8415559142876098,0.7121657278664596,0.4169819007158238,0.5232230668975973,0.6242253383708414,707,0.9702970297029703,1.282302079787858,3531,0.9490229396771452,1.2541871736811572,7062,0.9253752478051543,1.222935419278777
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,raw_source_assay_and_document_disjoint,994,508,486,0.5110663983903421,0.5110663983903421,0.7395235896438872,0.7590897886307023,0.2154083202002274,0.6771653543307087,0.6771653543307087,0.3374485596707819,0.5232230668975973,0.5363413162188492,10,1.0,1.9566929133858266,50,0.94,1.839291338582677,100,0.89,1.741456692913386
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,spr112_targets,18916,15215,3701,0.8043455275956862,0.8043455275956862,0.6873256359824236,0.8917214055839283,0.17579026610112738,0.8549870148101355,0.8005915215248111,0.5582275060794379,0.5232230668975973,0.7014917386099655,190,1.0,1.243246795925074,946,0.9640591966173362,1.198563507276604,1892,0.9397463002114165,1.168336576720286
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,old_parent_pair_unseen,59008,41208,17800,0.6983459869848156,0.6983459869848156,0.7079525581647721,0.8394563574693729,0.2111906187388404,0.7963478545692761,0.7079935934769948,0.4191573033707865,0.5232230668975973,0.613148990751724,591,0.9661590524534687,1.3834962475047146,2951,0.947136563876652,1.356256900631758,5901,0.9176410777834265,1.3140206930169973
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,targets_both_arms,79864,61668,18196,0.7721626765501353,0.7721626765501353,0.7129795067818823,0.8834650436017022,0.19025809467629323,0.848525836699629,0.7527729130180969,0.4554297647834689,0.5232230668975973,0.6546081593319688,799,0.9749687108886108,1.2626467718493872,3994,0.9594391587381071,1.2425350096234706,7987,0.9396519343933892,1.2169092898811966
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,targets_neither,26,10,16,0.38461538461538464,0.38461538461538464,0.65625,0.5414194577352471,0.23246549798554297,0.5,0.6,0.375,0.5232230668975973,0.44002082586364344,1,1.0,2.5999999999999996,2,0.5,1.2999999999999998,3,0.3333333333333333,0.8666666666666666
dtiam__kdki_inactive__native__20260923,kdki_inactive,native,20260923,WeightedEnsemble_L2,ACTIVITY_IC50,targets_only_all,5814,3495,2319,0.6011351909184727,0.6011351909184727,0.7210051814302574,0.7756032284143163,0.23794624036798667,0.7938144329896907,0.4406294706723891,0.172488141440276,0.5232230668975973,0.42952522611913696,59,0.8305084745762712,1.38156688732087,291,0.865979381443299,1.4405734259546037,582,0.8711340206185567,1.4491482677757621
