query,entity,model_a,model_b,n,spearman,top10_overlap,top10_tie_expected,top10_chance
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,drugclip,nesso,31,0.07016129032258066,4,4.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,drugclip,probematch,31,-0.21653225806451598,2,2.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,drugclip,dtbind,31,-0.28790322580645167,3,3.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,dtiam,conplex,31,0.058153095742881945,3,3.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,dtiam,nesso,31,0.04717741935483863,4,4.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,dtiam,probematch,31,-0.11935483870967728,3,3.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,dtiam,dtbind,31,0.07822580645161302,4,4.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,conplex,nesso,31,0.10986781302851621,3,3.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,conplex,probematch,31,-0.11402160558157924,4,4.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,conplex,dtbind,31,-0.2236817289824422,4,4.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,nesso,probematch,31,-0.17903225806451606,2,2.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,nesso,dtbind,31,-0.19314516129032255,2,2.0,3.225806451612903
drug_id,FTALBRSUTCGOEG-UHFFFAOYSA-N,probematch,dtbind,31,0.24798387096774194,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,drugclip,31,0.18266129032258058,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,dtiam,31,0.21532258064516138,5,5.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,conplex,31,0.4689068922033419,5,5.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,nesso,31,0.17903225806451628,5,5.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,probematch,31,0.07217741935483878,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,biomaster,dtbind,31,0.1008064516129033,5,5.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,drugclip,dtiam,31,0.015725806451612902,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,drugclip,conplex,31,0.04351521029120343,2,2.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,drugclip,nesso,31,0.29435483870967744,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,drugclip,probematch,31,0.0661290322580645,3,3.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,drugclip,dtbind,31,0.12298387096774195,3,3.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,dtiam,conplex,31,0.3471049718088053,6,6.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,dtiam,nesso,31,-0.06975806451612909,3,3.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,dtiam,probematch,31,0.09475806451612902,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,dtiam,dtbind,31,-0.23064516129032261,3,3.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,conplex,nesso,31,0.32961755085065797,6,6.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,conplex,probematch,31,0.14355952554013854,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,conplex,dtbind,31,0.15494668337335069,3,3.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,nesso,probematch,31,0.04314516129032264,4,4.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,nesso,dtbind,31,0.4939516129032261,5,5.0,3.225806451612903
drug_id,FVTWTVQXNAJTQP-UHFFFAOYSA-N,probematch,dtbind,31,0.4217741935483872,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,drugclip,31,0.3193548387096773,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,dtiam,31,-0.47016129032258064,2,2.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,conplex,31,0.5939672213384336,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,nesso,31,0.5931451612903228,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,probematch,31,0.2983870967741936,4,4.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,biomaster,dtbind,31,0.5669354838709677,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,drugclip,dtiam,31,-0.37016129032258055,0,0.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,drugclip,conplex,31,0.46568680061881346,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,drugclip,nesso,31,0.48830645161290315,7,7.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,drugclip,probematch,31,0.46290322580645155,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,drugclip,dtbind,31,0.46895161290322573,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,dtiam,conplex,31,-0.5069345243228714,1,1.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,dtiam,nesso,31,-0.5798387096774195,0,0.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,dtiam,probematch,31,-0.24556451612903216,3,3.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,dtiam,dtbind,31,-0.5407258064516131,0,0.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,conplex,nesso,31,0.49786002510797867,5,5.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,conplex,probematch,31,0.38484126215886016,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,conplex,dtbind,31,0.4293888037592426,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,nesso,probematch,31,0.21008064516129032,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,nesso,dtbind,31,0.4786290322580644,6,6.0,3.225806451612903
drug_id,FWLMVFUGMHIOAA-UHFFFAOYSA-N,probematch,dtbind,31,0.3032258064516128,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,drugclip,31,0.1471774193548386,2,2.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,dtiam,31,0.6072580645161291,6,6.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,conplex,31,0.43328052480286994,5,5.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,nesso,31,0.07096774193548386,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,probematch,31,-0.3310483870967742,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,biomaster,dtbind,31,-0.37258064516129025,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,drugclip,dtiam,31,0.2725806451612902,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,drugclip,conplex,31,0.21870787890367568,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,drugclip,nesso,31,0.07177419354838702,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,drugclip,probematch,31,0.18467741935483875,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,drugclip,dtbind,31,-0.01814516129032259,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,dtiam,conplex,31,0.25270868360718823,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,dtiam,nesso,31,-0.144758064516129,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,dtiam,probematch,31,-0.14274193548387093,2,2.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,dtiam,dtbind,31,-0.13306451612903214,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,conplex,nesso,31,0.2880878993121946,5,5.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,conplex,probematch,31,0.059731143398062715,3,3.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,conplex,dtbind,31,-0.11486758345781288,4,4.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,nesso,probematch,31,0.037903225806451585,5,5.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,nesso,dtbind,31,0.1693548387096774,5,5.0,3.225806451612903
drug_id,FWYSMLBETOMXAG-QHCPKHFHSA-N,probematch,dtbind,31,0.34717741935483865,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,drugclip,31,0.15927419354838718,5,5.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,dtiam,31,-0.3560483870967743,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,conplex,31,-0.3952199981961187,1,1.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,nesso,31,0.3758064516129033,7,7.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,probematch,31,0.16209677419354854,4,4.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,biomaster,dtbind,31,0.3717741935483871,4,4.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,drugclip,dtiam,31,-0.2221774193548387,0,0.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,drugclip,conplex,31,-0.2707857948284679,1,1.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,drugclip,nesso,31,0.24677419354838714,6,6.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,drugclip,probematch,31,0.4383064516129033,6,6.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,drugclip,dtbind,31,0.30846774193548376,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,dtiam,conplex,31,0.23166443543636547,4,4.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,dtiam,nesso,31,-0.3056451612903227,2,2.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,dtiam,probematch,31,-0.23266129032258065,2,2.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,dtiam,dtbind,31,-0.021370967741935483,4,4.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,conplex,nesso,31,-0.17251105466878885,2,2.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,conplex,probematch,31,-0.2910534870436534,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,conplex,dtbind,31,-0.2757348824624084,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,nesso,probematch,31,0.2536290322580645,6,6.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,nesso,dtbind,31,0.1536290322580645,3,3.0,3.225806451612903
drug_id,FWZAWAUZXYCBKZ-NSHDSACASA-N,probematch,dtbind,31,0.2314516129032258,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,drugclip,31,-0.30645161290322576,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,dtiam,31,0.6741935483870968,7,7.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,conplex,31,0.5679811554048771,5,5.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,nesso,31,-0.08830645161290314,3,3.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,probematch,31,-0.1262096774193548,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,biomaster,dtbind,31,-0.175,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,drugclip,dtiam,31,-0.35927419354838697,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,drugclip,conplex,31,0.014849180533460874,3,3.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,drugclip,nesso,31,0.0947580645161292,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,drugclip,probematch,31,0.08588709677419352,4,4.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,drugclip,dtbind,31,0.10000000000000005,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,dtiam,conplex,31,0.4079399874331324,5,5.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,dtiam,nesso,31,-0.11451612903225807,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,dtiam,probematch,31,-0.018951612903225803,3,3.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,dtiam,dtbind,31,-0.28951612903225804,2,2.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,conplex,nesso,31,0.10559417268238815,4,4.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,conplex,probematch,31,0.14849180533460837,4,4.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,conplex,dtbind,31,0.3407061977955181,5,5.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,nesso,probematch,31,0.11129032258064517,5,5.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,nesso,dtbind,31,0.21935483870967737,4,4.0,3.225806451612903
drug_id,FYDWDCIFZSGNBU-UHFFFAOYSA-N,probematch,dtbind,31,0.390725806451613,6,6.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,drugclip,31,0.003629032258064539,2,2.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,dtiam,31,0.7391129032258065,7,7.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,conplex,31,-0.20282258064516137,1,1.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,nesso,31,-0.2552419354838709,1,1.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,probematch,31,-0.27499999999999997,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,biomaster,dtbind,31,-0.2713709677419356,1,1.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,drugclip,dtiam,31,-0.0745967741935484,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,drugclip,conplex,31,0.09354838709677414,4,4.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,drugclip,nesso,31,0.04999999999999991,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,drugclip,probematch,31,-0.17822580645161296,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,drugclip,dtbind,31,-0.04717741935483871,5,5.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,dtiam,conplex,31,-0.3891129032258064,0,0.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,dtiam,nesso,31,-0.3306451612903227,1,1.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,dtiam,probematch,31,0.00443548387096784,2,2.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,dtiam,dtbind,31,-0.16733870967741934,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,conplex,nesso,31,0.07338709677419354,4,4.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,conplex,probematch,31,-0.049193548387096823,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,conplex,dtbind,31,-0.07217741935483869,2,2.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,nesso,probematch,31,-0.048790322580645126,4,4.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,nesso,dtbind,31,0.11491935483870967,3,3.0,3.225806451612903
drug_id,FYMHQCNFKNMJAV-HOTGVXAUSA-N,probematch,dtbind,31,0.24637096774193554,4,4.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,drugclip,31,-0.033064516129032204,3,3.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,dtiam,31,0.053225806451612935,5,5.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,conplex,31,-0.21612522921402644,2,2.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,nesso,31,0.2701612903225806,4,4.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,probematch,31,0.26491935483870976,3,3.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,biomaster,dtbind,31,0.20927419354838706,3,3.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,drugclip,dtiam,31,-0.27983870967741936,2,2.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,drugclip,conplex,31,-0.13882047455208327,2,2.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,drugclip,nesso,31,0.4931451612903225,8,8.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,drugclip,probematch,31,0.4221774193548387,7,7.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,drugclip,dtbind,31,0.2689516129032258,4,4.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,dtiam,conplex,31,0.5214482522687561,5,5.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,dtiam,nesso,31,-0.4096774193548388,1,1.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,dtiam,probematch,31,-0.23911290322580642,1,1.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,dtiam,dtbind,31,-0.1262096774193547,3,3.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,conplex,nesso,31,-0.4301999344317147,2,2.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,conplex,probematch,31,-0.3094240710474059,2,2.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,conplex,dtbind,31,-0.3561760181639125,1,1.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,nesso,probematch,31,0.48346774193548386,8,8.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,nesso,dtbind,31,0.1891129032258064,5,5.0,3.225806451612903
drug_id,GBLBJPZSROAGMF-RWYJCYHVSA-N,probematch,dtbind,31,0.5028225806451613,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,drugclip,31,0.592741935483871,6,6.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,dtiam,31,0.5387096774193547,6,6.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,conplex,31,0.6228406279312741,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,nesso,31,0.5165322580645161,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,probematch,31,-0.16088709677419358,1,1.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,biomaster,dtbind,31,-0.10645161290322586,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,drugclip,dtiam,31,0.45201612903225824,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,drugclip,conplex,31,0.40340273782568614,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,drugclip,nesso,31,0.36612903225806454,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,drugclip,probematch,31,0.25040322580645163,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,drugclip,dtbind,31,-0.2491935483870968,2,2.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,dtiam,conplex,31,0.22191275352783152,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,dtiam,nesso,31,-0.0048387096774193065,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,dtiam,probematch,31,-0.18467741935483886,0,0.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,dtiam,dtbind,31,-0.2580645161290325,4,4.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,conplex,nesso,31,0.6467643076796279,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,conplex,probematch,31,-0.04990974568191007,3,3.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,conplex,dtbind,31,0.22480009418711552,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,nesso,probematch,31,-0.01370967741935481,5,5.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,nesso,dtbind,31,0.24112903225806448,6,6.0,3.225806451612903
drug_id,GBXSMTUPTTWBMN-XIRDDKMYSA-N,probematch,dtbind,31,0.28508064516129045,5,5.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,drugclip,31,0.14879032258064517,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,dtiam,31,-0.26129032258064516,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,conplex,31,0.2851093874757417,5,5.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,nesso,31,0.1548387096774194,5,5.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,probematch,31,0.05443548387096772,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,biomaster,dtbind,31,0.20766129032258074,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,drugclip,dtiam,31,0.157258064516129,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,drugclip,conplex,31,0.15687065308071205,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,drugclip,nesso,31,0.03104838709677421,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,drugclip,probematch,31,0.06935483870967742,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,drugclip,dtbind,31,0.024596774193548346,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,dtiam,conplex,31,-0.14981349002438202,1,1.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,dtiam,nesso,31,-0.1604838709677419,1,1.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,dtiam,probematch,31,0.06370967741935481,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,dtiam,dtbind,31,-0.1717741935483872,3,3.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,conplex,nesso,31,0.15404778785818005,6,6.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,conplex,probematch,31,0.277245691498688,5,5.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,conplex,dtbind,31,0.48351648597371194,6,6.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,nesso,probematch,31,-0.11088709677419359,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,nesso,dtbind,31,0.17661290322580642,4,4.0,3.225806451612903
drug_id,GCKFUYQCUCGESZ-BPIQYHPVSA-N,probematch,dtbind,31,0.3693548387096774,6,6.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,drugclip,31,-0.3241935483870968,1,1.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,dtiam,31,0.44919354838709696,7,7.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,conplex,31,0.3165059377324912,5,5.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,nesso,31,0.4282258064516129,8,8.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,probematch,31,0.1822580645161291,5,5.0,3.225806451612903
drug_id,GDLBFKVLRPITMI-UHFFFAOYSA-N,biomaster,dtbind,31,0.1560483870967742,6,6.0,3.225806451612903
