pair_id,ligand_inchikey,drug_names,target_chembl_id,gene_symbol,biomaster_independent_borda_score,biomaster_independent_borda_score_rank_within_drug_384,biomaster_independent_new_head_borda_score,biomaster_independent_new_head_borda_score_rank_within_drug_384,biomaster_system_borda_score,biomaster_system_borda_score_rank_within_drug_384,independent_validation_rank_score,biomaster_routed_stack_score,old_drug_leakage_safe_score_v10,old_drug_leakage_safe_score_v10_rank_within_drug_384,ensemble_drug_to_target_logit,ensemble_drug_to_target_logit_rank_within_drug_384,biomaster_full_fit_v10_borda_score,dtiam_probability,binding_rank_384,ligand_smiles,exact_structure_in_fda_registry,final_drug_scope_status,known_target_chembl_ids,active_species_status,chembl_any_prodrug,pubchem_evidence_interpretation,graph_drug_id,graph_drug_name,mapping_rule,mapping_status,candidate_ids,identity_hold,inference_eligible,identity_concordance,interpretation_eligible,ec_node_count,ec_disease_endpoint_count,ec_non_text_asserted_disease_endpoint_count,disease_evidence_status,uniprot_accession,assay_lane,assay_confirmation_status,structure_ready_strict,positive_compounds,negative_compounds,connectivity_key,murcko_scaffold,rdkit_mw,rdkit_clogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,smiles_full_key_matches,actual_fragment_count,actual_formal_charge,chemical_risk_points,active_species_review_hold,identity_scope_pass,chemistry_policy_pass,known_chembl37,known_training,known_kirhub,known_moa,known_moa_component,known_bindingdb_articles,known_bindingdb_pubchem,known_gtopdb,known_ec_physical,ec_other_assertion_hold,ec_ambiguous_relation_hold,known_relation_excluded,prior_relation_review_hold,novelty_pass,joint_r50_ot01,joint_r50_ot03,joint_r50_ot05,joint_r100_ot03,joint_r50_ot03_exact,joint_r50_ot03_genetic,joint_r50_ot03_exact_genetic,base_eligible,primary_joint_selected,expanded_rank50_selected,screen_status,all_exclusion_reasons,in_original_512,in_original_448_candidates,relaxed_joint_route,binding_route_rank_gate,raw_activity_rows,positive_max_tanimoto,positive_reference_chembl,positive_reference_name,positive_reference_inchikey,positive_reference_endpoints,positive_reference_assays,negative_max_tanimoto,negative_reference_chembl,negative_reference_name,negative_reference_inchikey,negative_reference_endpoints,negative_reference_assays,reference_transfer_hold,binding_only_route,expanded_eligible,in_baseline384,route
KWTSXDURSIMDCE-QMMMGPOBSA-N__CHEMBL4618,KWTSXDURSIMDCE-QMMMGPOBSA-N,dextroamphetamine;lisdexamfetamine,CHEMBL4618,LTA4H,0.6762402088772845,73,0.7154046997389034,57,0.6492602262837249,86,-2.6578068043899,0.0960534438414154,0.3366626212862668,214,-2.1988206,34,0.6788511749347259,0.050007354,6,C[C@H](N)Cc1ccccc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL1893; CHEMBL222; CHEMBL238,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,,,FULL_INCHIKEY_PUBCHEM_SYNONYM,AMBIGUOUS_HOLD,DB00182;DB01576,False,False,NOT_ESTABLISHED,False,1,247,65,SOURCE_EVIDENCE_ONLY_NO_USABLE_TXGNN_SCORE,P09960,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,729,46,KWTSXDURSIMDCE,c1ccccc1,135.20999999999998,1.5763,26.02,1,1,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,False,False,False,TXGNN_UNAVAILABLE,interpretation_eligible,False,False,False,True,0,0.3684210526315789,CHEMBL1770404,,ZQIDVTXWUJKSQE-UHFFFAOYSA-N,IC50,744414,0.2777777777777778,CHEMBL194009,,NMCBWICNRJLKKM-UHFFFAOYSA-N,IC50,"571718,571719",False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
KWTSXDURSIMDCE-UHFFFAOYSA-N__CHEMBL1944,KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CHEMBL1944,MME,0.9386422976501304,1,0.9516971279373369,2,0.8990426457789381,5,-2.395855867603661,0.1154848548137463,0.6735580998376117,37,-2.1876833,33,0.9112271540469974,0.10184546,2,CC(N)Cc1ccccc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL222; CHEMBL238,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00182,Amphetamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00182,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,435,122,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P08473,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,288,42,KWTSXDURSIMDCE,c1ccccc1,135.20999999999998,1.5763,26.02,1,1,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3684210526315789,CHEMBL51715,,OKNXEECYUOGSBZ-GXSJLCMTSA-N,Ki,1450985,0.2926829268292683,CHEMBL1829582,,NRFZUXDTHMEYQN-NSHDSACASA-N,IC50,770450,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
KWTSXDURSIMDCE-UHFFFAOYSA-N__CHEMBL2252,KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CHEMBL2252,CTSC,0.8289817232375979,14,0.8289817232375979,21,0.8851174934725847,8,-1.6426546917596672,0.2027798302599145,0.5039471784152422,132,-1.3834094,24,0.7989556135770235,0.56635237,1,CC(N)Cc1ccccc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL222; CHEMBL238,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00182,Amphetamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00182,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,435,122,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P53634,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,314,12,KWTSXDURSIMDCE,c1ccccc1,135.20999999999998,1.5763,26.02,1,1,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3846153846153846,CHEMBL439145,,FJZRVMNSJOVOGR-RYUDHWBXSA-N,IC50,375063,0.3023255813953488,CHEMBL443309,,CSCAFYKKDHBFCZ-RYUDHWBXSA-N,Inhibition,375065,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
KWTSXDURSIMDCE-UHFFFAOYSA-N__CHEMBL4618,KWTSXDURSIMDCE-UHFFFAOYSA-N,amphetamine,CHEMBL4618,LTA4H,0.5861618798955613,114,0.6253263707571801,103,0.5892080069625761,114,-2.6578068043899,0.0960534438414154,0.3279646194855416,283,-2.1988206,34,0.5887728459530026,0.050007354,6,CC(N)Cc1ccccc1,True,INCLUDE_CORE_DISCOVERY,CHEMBL222; CHEMBL238,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00182,Amphetamine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00182,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,435,122,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P09960,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,729,46,KWTSXDURSIMDCE,c1ccccc1,135.20999999999998,1.5763,26.02,1,1,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3684210526315789,CHEMBL1770404,,ZQIDVTXWUJKSQE-UHFFFAOYSA-N,IC50,744414,0.2777777777777778,CHEMBL194009,,NMCBWICNRJLKKM-UHFFFAOYSA-N,IC50,"571718,571719",False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
KWTWDQCKEHXFFR-SMDDNHRTSA-N__CHEMBL2326,KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,CHEMBL2326,CA7,0.5842036553524804,136,0.610313315926893,119,0.6775456919060052,71,-2.691452804025782,0.1433423359483821,0.3296579287638628,292,-0.72440594,49,0.5554830287206266,0.15710115,7,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,True,INCLUDE_CORE_DISCOVERY,CHEMBL222; CHEMBL233,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06204,Tapentadol,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06204,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,102,32,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P43166,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1336,34,KWTWDQCKEHXFFR,c1ccccc1,221.34399999999997,3.0835000000000017,23.47,1,2,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,True,0,0.2666666666666666,CHEMBL2365943,,CEYGUPAKXMNXGG-UHFFFAOYSA-O,Ki,942104,0.1956521739130435,CHEMBL5278584,,YFICDVBSMFGDEN-UHFFFAOYSA-N,Ki,2277033,False,False,True,False,RELAXED_JOINT
KXNPVXPOPUZYGB-IOVMHBDKSA-N__CHEMBL1902,KXNPVXPOPUZYGB-IOVMHBDKSA-N,argatroban,CHEMBL1902,FKBP1A,0.6971279373368147,54,0.7349869451697129,46,0.7484769364664926,35,-2.0936453097252787,0.2700796445943739,0.4398360286483465,179,-2.874488,117,0.6161879895561357,0.7916236,26,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,True,INCLUDE_CORE_DISCOVERY,CHEMBL204,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00278,Argatroban,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00278,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,123,15,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P62942,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,261,61,KXNPVXPOPUZYGB,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,508.6450000000003,0.9125700000000025,177.71,6,6,9,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2268041237113402,CHEMBL118978,,BSZHHQAWHNWNHZ-DEOSSOPVSA-N,Ki,66275,0.2211538461538461,CHEMBL3794343,,VMGIQKADEYUEBT-RDPSFJRHSA-N,Ki,1570258,False,False,True,False,RELAXED_JOINT
KXNPVXPOPUZYGB-IOVMHBDKSA-N__CHEMBL3729,KXNPVXPOPUZYGB-IOVMHBDKSA-N,argatroban,CHEMBL3729,CA4,0.6892950391644909,56,0.7114882506527415,59,0.7859007832898173,27,-2.147454950307843,0.2924886079917092,0.4077752299302999,194,0.22366603,7,0.7402088772845953,0.8661024,29,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,True,INCLUDE_CORE_DISCOVERY,CHEMBL204,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00278,Argatroban,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00278,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,123,15,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P22748,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,916,114,KXNPVXPOPUZYGB,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,508.6450000000003,0.9125700000000025,177.71,6,6,9,True,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.219047619047619,CHEMBL4521611,,NGZOQZVYWJILDN-LADGPHEKSA-N,Ki,1862729,0.1744186046511628,CHEMBL1214323,,HZYHRPXUOHTHQR-UHFFFAOYSA-N,Ki,646956,False,False,True,False,RELAXED_JOINT
LCQLHJZYVOQKHU-VKHMYHEASA-N__CHEMBL1808,LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,CHEMBL1808,ACE,0.8459530026109661,15,0.8825065274151436,9,0.8529155787641427,13,-2.182520907542605,0.2476162521045865,0.583243834814942,77,-4.967048,207,0.6318537859007833,0.24580255,15,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2362990,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06775,Carglumic acid,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06775,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,43,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P12821,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,110,84,LCQLHJZYVOQKHU,,190.155,-1.0273000000000003,129.72,4,3,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.2444444444444444,CHEMBL258333,,OJDOJGWVKJJLMB-HNNXBMFYSA-N,Ki,465245,0.3050847457627119,CHEMBL6193377,,ZFPDMGSJOXTTDK-JYJNAYRXSA-N,IC50,2667393,False,False,True,False,RELAXED_JOINT
LCQLHJZYVOQKHU-VKHMYHEASA-N__CHEMBL244,LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,CHEMBL244,F10,0.9151436031331592,4,0.9503916449086162,3,0.877284595300261,10,-2.3803458047501267,0.2393068423564302,0.6848715976143779,22,-4.018881,109,0.8315926892950392,0.18487705,18,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2362990,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06775,Carglumic acid,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06775,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,43,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P00742,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,2082,438,LCQLHJZYVOQKHU,,190.155,-1.0273000000000003,129.72,4,3,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.2456140350877192,CHEMBL4470708,,GQFCPMGWRDSFJA-VGWMRTNUSA-N,Ki,1925799,0.1917808219178082,CHEMBL506502,,BVRYSOCIONUZJI-RFVSGWPVSA-N,Ki,510236,False,False,True,False,RELAXED_JOINT
LCQLHJZYVOQKHU-VKHMYHEASA-N__CHEMBL284,LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,CHEMBL284,DPP4,0.9347258485639688,3,0.9608355091383812,2,0.8999129677980853,6,-2.529171896729557,0.2411198354626467,0.7387548843510994,8,-1.7790375,4,0.9869451697127938,0.23049372,24,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2362990,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06775,Carglumic acid,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06775,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,43,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P27487,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,2775,237,LCQLHJZYVOQKHU,,190.155,-1.0273000000000003,129.72,4,3,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.3684210526315789,CHEMBL447366,,QZQMHVURPDKZHO-WHFBIAKZSA-N,Ki,538997,0.2222222222222222,CHEMBL91777,VALYLTRYPTOPHAN,LZDNBBYBDGBADK-KBPBESRZSA-N,IC50,1775384,False,False,True,False,RELAXED_JOINT
LCQLHJZYVOQKHU-VKHMYHEASA-N__CHEMBL4073,LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,CHEMBL4073,MMP7,0.5352480417754569,171,0.5443864229765013,166,0.6135770234986946,112,-0.8776126952075036,0.4460364960805891,0.2796079086003501,346,-5.4129195,260,0.2114882506527415,0.105126575,5,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2362990,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06775,Carglumic acid,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06775,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,43,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P09237,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,158,84,LCQLHJZYVOQKHU,,190.155,-1.0273000000000003,129.72,4,3,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3541666666666667,CHEMBL3675563,,MXFJZXDWWXHXMV-UIOOFZCWSA-N,Ki,1535316,0.34,CHEMBL5190158,,KGICPKKIUBLFER-VQTJNVASSA-N,Ki,2206317,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
LCQLHJZYVOQKHU-VKHMYHEASA-N__CHEMBL4588,LCQLHJZYVOQKHU-VKHMYHEASA-N,carglumic acid,CHEMBL4588,MMP8,0.5274151436031331,182,0.5365535248041775,170,0.6457789382071366,90,-0.8260133635925211,0.4626070035363696,0.2608780253909487,353,-3.079729,38,0.4921671018276762,0.16235766,4,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,True,INCLUDE_CORE_DISCOVERY,CHEMBL2362990,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB06775,Carglumic acid,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB06775,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,43,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P22894,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,417,140,LCQLHJZYVOQKHU,,190.155,-1.0273000000000003,129.72,4,3,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.3617021276595745,CHEMBL3670716,,GSEYFLJSDKPLAI-KBPBESRZSA-N,Ki,1535926,0.1758241758241758,CHEMBL5204457,,QTHGVXWBMQNWSU-CXZWWHDOSA-N,IC50,2194509,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
LDCRTTXIJACKKU-ONEGZZNKSA-N__CHEMBL2326,LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,CHEMBL2326,CA7,0.8870757180156658,6,0.9471279373368148,3,0.933420365535248,1,-3.8777251244472577,0.0437967997329973,0.8903426222341162,23,-2.8809502,33,0.914490861618799,0.33238217,8,COC(=O)/C=C/C(=O)OC,True,INCLUDE_CORE_DISCOVERY,CHEMBL2069156,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB08908,Dimethyl fumarate,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB08908,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,1,315,81,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P43166,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,1336,34,LDCRTTXIJACKKU,,144.12599999999998,-0.11140000000000017,52.60000000000001,0,4,2,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,False,True,0,0.4615384615384615,CHEMBL146816,METHYL P-HYDROXYCINNAMATE,NITWSHWHQAQBAW-QPJJXVBHSA-N,Ki,942104,0.1707317073170731,CHEMBL466083,,GYKYERZJFHKSIJ-UHFFFAOYSA-N,Ki,949342,False,True,True,False,BINDING_CHEMISTRY_WITHOUT_GRAPH_GATE
LEBVLXFERQHONN-UHFFFAOYSA-N__CHEMBL4073,LEBVLXFERQHONN-UHFFFAOYSA-N,bupivacaine,CHEMBL4073,MMP7,0.556135770234987,146,0.5848563968668408,131,0.5552654482158399,158,-1.816924742268158,0.3204033147105034,0.3442143910179109,301,-4.9909096,246,0.2885117493472585,0.1315504,19,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,True,INCLUDE_CORE_DISCOVERY,CHEMBL2072,ADMINISTERED_SPECIES_ONLY,False,PASS_GSRS_PUBCHEM_FULL_CONCORDANCE,DB00297,Bupivacaine,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB00297,False,True,NOT_ESTABLISHED,True,0,0,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P09237,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,False,158,84,LEBVLXFERQHONN,O=C(Nc1ccccc1)C1CCCCN1,288.43500000000006,3.8965400000000026,32.34,1,2,5,True,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.2647058823529412,CHEMBL334107,,NWAZOLPVSMLDTN-UHFFFAOYSA-N,IC50,105041,0.2236842105263158,CHEMBL5283286,,LHPNKVRYCBRQPZ-UHFFFAOYSA-N,IC50,2274234,False,False,True,False,RELAXED_JOINT
LERNTVKEWCAPOY-DZZGSBJMSA-N__CHEMBL220,LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,CHEMBL220,ACHE,0.6684073107049608,88,0.7258485639686685,60,0.5796344647519582,140,-3.002680974185813,0.1407004595421123,0.8553462541479221,188,-4.078796,100,0.6266318537859008,0.17151046,24,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,True,INCLUDE_CORE_DISCOVERY,CHEMBL245,ADMINISTERED_SPECIES_ONLY,False,NOT_ASSESSED_NO_GSRS_PUBCHEM_LINK,DB01409,Tiotropium,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB01409,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,2,125,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P22303,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,2363,1538,LERNTVKEWCAPOY,O=C(OC1CC2[NH2+]C(C1)C1OC21)C(c1cccs1)c1cccs1,392.5220000000001,2.3457,59.06,1,6,4,True,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,DOES_NOT_MEET_JOINT_PRIORITY,,False,False,True,False,0,0.1875,CHEMBL86031,,CWPJXPVVERJSEL-UHFFFAOYSA-N,Ki,304008,0.216867469879518,CHEMBL2234545,,FEQWGUNIXYEPOA-HNNXBMFYSA-N,IC50,902584,False,False,True,False,RELAXED_JOINT
LERNTVKEWCAPOY-DZZGSBJMSA-N__CHEMBL2252,LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,CHEMBL2252,CTSC,0.7872062663185379,34,0.8759791122715405,11,0.8433420365535248,12,-2.9451006535292,0.1249382339934654,0.9005799660418677,75,-4.554073,150,0.7088772845953003,0.5855996,22,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,True,INCLUDE_CORE_DISCOVERY,CHEMBL245,ADMINISTERED_SPECIES_ONLY,False,NOT_ASSESSED_NO_GSRS_PUBCHEM_LINK,DB01409,Tiotropium,EXACT_NAME,MAPPED_NAME_STRUCTURE_NOT_VERIFIED_IN_GRAPH,DB01409,False,True,SAME_NORMALIZED_EC_NODE_NOT_STEREO_PROOF,True,2,125,0,TXGNN_QUERY_AND_SOURCE_EVIDENCE_REVIEW,P53634,ENZYME_BIOCHEMICAL,NOT_LAB_OR_VENDOR_CONFIRMED,True,314,12,LERNTVKEWCAPOY,O=C(OC1CC2[NH2+]C(C1)C1OC21)C(c1cccs1)c1cccs1,392.5220000000001,2.3457,59.06,1,6,4,True,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,RANK21_50_SENSITIVITY_REVIEW,,False,False,True,False,0,0.2028985507246377,CHEMBL1078120,,GAMDWPRVRQGRBM-QMMMGPOBSA-N,IC50,621086,0.1219512195121951,CHEMBL1078551,,FFPYEAYLVHOCHT-ZDUSSCGKSA-N,IC50,621086,False,False,True,False,RELAXED_JOINT
