drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,rank_720,evidence
USZAGAREISWJDP-UHFFFAOYSA-N,crisaborole,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,237107,HGF,-10.855099,-10.646074,205,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DDOOFTLHJSMHLN-ZQHRPCGSSA-N,ubrogepant,C[C@@H]1[C@H](c2ccccc2)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,169906,HGF,-9.977254,-10.686616,206,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,109952,HGF,-10.059613,-10.713281,207,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
TTZHDVOVKQGIBA-IQWMDFIBSA-N,sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,34787,HGF,-10.26016,-10.721813,208,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UREBDLICKHMUKA-CXSFZGCWSA-N,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,169098,HGF,-15.372753,-10.729306,209,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WBFUHHBPNXWNCC-UHFFFAOYSA-N,acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,208380,HGF,-9.818844,-10.739674,210,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,59423,HGF,-9.995494,-10.754943,211,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GBLBJPZSROAGMF-RWYJCYHVSA-N,pralsetinib,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,122187,HGF,-11.727622,-10.783091,212,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CJBJHOAVZSMMDJ-HEXNFIEUSA-N,darunavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,30517,HGF,-11.02807,-10.813892,213,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IKENVDNFQMCRTR-UHFFFAOYSA-N,conivaptan,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,211749,HGF,-10.758605,-10.834587,214,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JJVAPHYEOZSKJZ-JGCGQSQUSA-N,zavegepant,Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,186354,HGF,-9.694321,-10.846286,215,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,135836,HGF,-10.124535,-10.887502,216,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FWYSMLBETOMXAG-QHCPKHFHSA-N,letermovir,COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1,153421,HGF,-9.610764,-10.893906,217,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZISJNXNHJRQYJO-CMDGGOBGSA-N,tapinarof,CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O,37246,HGF,-9.558866,-10.998384,218,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MSYKRHVOOPPJKU-BDAKNGLRSA-N,brivaracetam,CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,60775,HGF,-9.917796,-11.018746,219,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YHGSTSNEOJUIRN-UHFFFAOYSA-N,omidenepag,O=C(O)CNc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)n1,283301,HGF,-10.098956,-11.024803,220,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ADEBPBSSDYVVLD-UHFFFAOYSA-N,donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,134815,HGF,-11.67436,-11.045625,221,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,129968,HGF,-13.886431,-11.056166,222,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MBBCVAKAJPKAKM-UHFFFAOYSA-N,lomitapide,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,268912,HGF,-9.412131,-11.077927,223,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VPMRSLWWUXNYRY-PJCFOSJUSA-N,benzhydrocodone,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@H]4[C@@H](C2)N(C)CC[C@]314,150303,HGF,-12.126602,-11.079588,224,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VUDZSIYXZUYWSC-DBRKOABJSA-N,cedazuridine,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,293785,HGF,-9.64056,-11.104776,225,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,ramelteon,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,49797,HGF,-11.709318,-11.107943,226,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DYKFCLLONBREIL-KVUCHLLUSA-N,minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,92574,HGF,-10.193496,-11.112343,227,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,24316,HGF,-10.304136,-11.128722,228,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FWZAWAUZXYCBKZ-NSHDSACASA-N,pirtobrutinib,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,145574,HGF,-11.565827,-11.145272,229,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,196808,HGF,-10.897141,-11.171299,230,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KWTSXDURSIMDCE-QMMMGPOBSA-N,dextroamphetamine;lisdexamfetamine,C[C@H](N)Cc1ccccc1,171529,HGF,-12.432485,-11.208252,231,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OEXHQOGQTVQTAT-JRNQLAHRSA-N,ipratropium,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,37140,HGF,-10.04933,-11.2607765,232,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LZFZMUMEGBBDTC-QEJZJMRPSA-N,enalapril,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,172112,HGF,-10.076391,-11.279745,233,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,41730,HGF,-11.310378,-11.317219,234,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,123048,HGF,-10.419427,-11.323486,235,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,193724,HGF,-11.041793,-11.330164,236,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PHLBKPHSAVXXEF-UHFFFAOYSA-N,trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,301983,HGF,-10.674655,-11.333533,237,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WGFOBBZOWHGYQH-MXHNKVEKSA-N,lubiprostone,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,53421,HGF,-10.253291,-11.33511,238,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NOZIJMHMKORZBA-KJCUYJGMSA-N,lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,55484,HGF,-9.85083,-11.3466425,239,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,COC(=O)/C=C/C(=O)O,109950,HGF,-9.52982,-11.355174,240,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GYHCTFXIZSNGJT-UHFFFAOYSA-N,tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,204766,HGF,-11.194714,-11.359932,241,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CGIGDMFJXJATDK-UHFFFAOYSA-N,indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,150070,HGF,-10.444838,-11.392352,242,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,303417,HGF,-12.682406,-11.404022,243,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RRMJMHOQSALEJJ-UHFFFAOYSA-N,lazertinib,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,9200,HGF,-15.569501,-11.411772,244,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SOYCMDCMZDHQFP-UHFFFAOYSA-N,nepafenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,253714,HGF,-9.966763,-11.412422,245,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NGBFQHCMQULJNZ-UHFFFAOYSA-N,torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,203601,HGF,-10.585387,-11.430847,246,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,118121,HGF,-11.236276,-11.443635,247,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
POGQSBRIGCQNEG-UHFFFAOYSA-N,rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,244283,HGF,-10.474459,-11.487404,248,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VMWNQDUVQKEIOC-CYBMUJFWSA-N,apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,101579,HGF,-10.977165,-11.498056,249,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KGSXMPPBFPAXLY-UHFFFAOYSA-N,azilsartan,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,75477,HGF,-10.771158,-11.506275,250,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KTUFNOKKBVMGRW-UHFFFAOYSA-N,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,197500,HGF,-13.714767,-11.5453825,251,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WMDSZGFJQKSLLH-RBBKRZOGSA-N,landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,44805,HGF,-10.358815,-11.572998,252,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VJJPUSNTGOMMGY-MRVIYFEKSA-N,etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,132704,HGF,-11.648713,-11.5754795,253,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HSUGRBWQSSZJOP-RTWAWAEBSA-N,diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,148226,HGF,-11.817614,-11.583611,254,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VCSUIBJKYCVWNF-NRFANRHFSA-N,vanzacaftor,CC1(C)C[C@@H]2CCCNc3cccc(n3)S(=O)(=O)NC(=O)c3ccc(-n4ccc(OCCC5C6(CC6)C56CC6)n4)nc3N1C2,44136,HGF,-9.927405,-11.584863,255,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CYHWMBVXXDIZNZ-KRWDZBQOSA-N,remimazolam,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,110674,HGF,-11.198291,-11.6072235,256,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PTOIAAWZLUQTIO-GXFFZTMASA-N,tasimelteon,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,49802,HGF,-13.111877,-11.636137,257,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KPBZROQVTHLCDU-UHFFFAOYSA-N,clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,52757,HGF,-11.583941,-11.659783,258,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,HGF,-16.360893,-11.67417,259,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,HGF,-10.842794,-11.6786375,260,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WCWSTNLSLKSJPK-LKFCYVNXSA-N,cabotegravir,C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,174619,HGF,-10.619633,-11.687877,261,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZSWMIFNWDQEXDT-ZESJGQACSA-N,zoliflodacin,C[C@@H]1CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,168671,HGF,-10.88353,-11.690678,262,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CUIHSIWYWATEQL-UHFFFAOYSA-N,pazopanib,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,198610,HGF,-15.25818,-11.696307,263,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFPXSFXSNFPTHF-UHFFFAOYSA-N,oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,282800,HGF,-10.681511,-11.708065,264,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NIJJYAXOARWZEE-UHFFFAOYSA-N,valproate,CCCC(CCC)C(=O)O,52977,HGF,-10.976131,-11.731924,265,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VERWOWGGCGHDQE-UHFFFAOYSA-N,ceritinib,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,189245,HGF,-16.161497,-11.739369,266,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VOVIALXJUBGFJZ-KWVAZRHASA-N,budesonide,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,53246,HGF,-16.451237,-11.742394,267,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QIVUCLWGARAQIO-OLIXTKCUSA-N,atogepant,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,169905,HGF,-11.594085,-11.749259,268,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IQVRBWUUXZMOPW-PKNBQFBNSA-N,istradefylline,CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,85375,HGF,-11.952957,-11.771198,269,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BPZSYCZIITTYBL-YJYMSZOUSA-N,arformoterol,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1,144521,HGF,-11.074182,-11.806157,270,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OLNTVTPDXPETLC-XPWALMASSA-N,ezetimibe,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,294785,HGF,-11.1319685,-11.8200445,271,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WDENQIQQYWYTPO-IBGZPJMESA-N,acalabrutinib,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,12938,HGF,-13.290237,-11.841338,272,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GBXSMTUPTTWBMN-XIRDDKMYSA-N,enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,70010,HGF,-11.123911,-11.853557,273,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IAVUPMFITXYVAF-XPUUQOCRSA-N,dorzolamide,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,67439,HGF,-12.058488,-11.864675,274,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,227228,HGF,-11.329219,-11.884612,275,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,268988,HGF,-10.007839,-11.890992,276,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LMMJFBMMJUMSJS-UHFFFAOYSA-N,avutometinib,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,107679,HGF,-12.59655,-11.902704,277,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,65972,HGF,-14.909244,-11.908563,278,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FNHKPVJBJVTLMP-UHFFFAOYSA-N,regorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,104154,HGF,-16.544529,-11.919932,279,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GLYMPHUVMRFTFV-QLFBSQMISA-N,ensartinib,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,168088,HGF,-12.870654,-11.924922,280,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30519,HGF,-11.971178,-11.947697,281,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XMXHEBAFVSFQEX-UHFFFAOYSA-N,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,126599,HGF,-12.499333,-11.955894,282,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,HGF,-11.042641,-11.956232,283,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VZZJRYRQSPEMTK-CALCHBBNSA-N,sonidegib,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,178854,HGF,-11.79411,-11.96175,284,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UREBDLICKHMUKA-DVTGEIKXSA-N,betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,174844,HGF,-16.48948,-11.96184,285,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XZXHXSATPCNXJR-ZIADKAODSA-N,nintedanib,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,114222,HGF,-15.519133,-11.969296,286,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FDBYIYFVSAHJLY-UHFFFAOYSA-N,resmetirom,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,37575,HGF,-11.285236,-11.977979,287,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RENRQMCACQEWFC-UGKGYDQZSA-N,iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,72369,HGF,-12.739045,-11.97799,288,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NDDAHWYSQHTHNT-UHFFFAOYSA-N,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,48759,HGF,-10.94916,-11.978228,289,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MQJKPEGWNLWLTK-UHFFFAOYSA-N,dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,255329,HGF,-10.711907,-11.978465,290,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,227232,HGF,-11.5507555,-11.990117,291,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CMWTZPSULFXXJA-VIFPVBQESA-N,naproxen,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,150580,HGF,-10.881771,-11.991237,292,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,CCOc1ccccc1OCC1CNCCO1,75261,HGF,-11.679486,-11.995187,293,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JGRXMPYUTJLTKT-UHFFFAOYSA-N,vadadustat,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,283159,HGF,-13.165438,-12.000357,294,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,121574,HGF,-10.661767,-12.000522,295,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AQHHHDLHHXJYJD-UHFFFAOYSA-N,propranolol,CC(C)NCC(O)COc1cccc2ccccc12,33762,HGF,-10.910691,-12.00665,296,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IRSCQMHQWWYFCW-UHFFFAOYSA-N,ganciclovir,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,257669,HGF,-10.246879,-12.014759,297,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,136152,HGF,-15.505696,-12.038242,298,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OUJTZYPIHDYQMC-LJQANCHMSA-N,ambrisentan,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,115088,HGF,-10.944138,-12.039008,299,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UWKQSNNFCGGAFS-XIFFEERXSA-N,irinotecan,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,80100,HGF,-12.187746,-12.041901,300,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
