model,direction,query_id,observed_candidates,requested_candidates
CheMLT-F,target_to_drug,CHEMBL3712961,720,720
CheMLT-F,target_to_drug,CHEMBL3712964,720,720
CheMLT-F,target_to_drug,CHEMBL3712965,720,720
CheMLT-F,target_to_drug,CHEMBL3712972,720,720
CheMLT-F,target_to_drug,CHEMBL3712975,720,720
CheMLT-F,target_to_drug,CHEMBL3712987,720,720
CheMLT-F,target_to_drug,CHEMBL3712988,720,720
CheMLT-F,target_to_drug,CHEMBL3712995,720,720
CheMLT-F,target_to_drug,CHEMBL3712996,720,720
CheMLT-F,target_to_drug,CHEMBL3713000,720,720
CheMLT-F,target_to_drug,CHEMBL3713006,720,720
CheMLT-F,target_to_drug,CHEMBL3713007,720,720
CheMLT-F,target_to_drug,CHEMBL3713014,720,720
CheMLT-F,target_to_drug,CHEMBL3713020,720,720
CheMLT-F,target_to_drug,CHEMBL3713023,720,720
CheMLT-F,target_to_drug,CHEMBL3713025,720,720
CheMLT-F,target_to_drug,CHEMBL3713026,720,720
CheMLT-F,target_to_drug,CHEMBL3713062,720,720
CheMLT-F,target_to_drug,CHEMBL3713333,720,720
CheMLT-F,target_to_drug,CHEMBL3713343,720,720
CheMLT-F,target_to_drug,CHEMBL3713436,720,720
CheMLT-F,target_to_drug,CHEMBL3713449,720,720
CheMLT-F,target_to_drug,CHEMBL3713453,720,720
CheMLT-F,target_to_drug,CHEMBL3713643,720,720
CheMLT-F,target_to_drug,CHEMBL3713712,720,720
CheMLT-F,target_to_drug,CHEMBL3713913,720,720
CheMLT-F,target_to_drug,CHEMBL3713941,720,720
CheMLT-F,target_to_drug,CHEMBL3714029,720,720
CheMLT-F,target_to_drug,CHEMBL3714157,720,720
CheMLT-F,target_to_drug,CHEMBL3714583,720,720
CheMLT-F,target_to_drug,CHEMBL3717,720,720
CheMLT-F,target_to_drug,CHEMBL3720,720,720
CheMLT-F,target_to_drug,CHEMBL3729,720,720
CheMLT-F,target_to_drug,CHEMBL3776,720,720
CheMLT-F,target_to_drug,CHEMBL3778,720,720
CheMLT-F,target_to_drug,CHEMBL3788,720,720
CheMLT-F,target_to_drug,CHEMBL3810,720,720
CheMLT-F,target_to_drug,CHEMBL3816,720,720
CheMLT-F,target_to_drug,CHEMBL3820,720,720
CheMLT-F,target_to_drug,CHEMBL3831181,720,720
CheMLT-F,target_to_drug,CHEMBL3831182,720,720
CheMLT-F,target_to_drug,CHEMBL3831291,720,720
CheMLT-F,target_to_drug,CHEMBL3833441,720,720
CheMLT-F,target_to_drug,CHEMBL3833481,720,720
CheMLT-F,target_to_drug,CHEMBL3856162,720,720
CheMLT-F,target_to_drug,CHEMBL3856163,720,720
CheMLT-F,target_to_drug,CHEMBL3864,720,720
CheMLT-F,target_to_drug,CHEMBL3869,720,720
CheMLT-F,target_to_drug,CHEMBL3884,720,720
CheMLT-F,target_to_drug,CHEMBL3890,720,720
CheMLT-F,target_to_drug,CHEMBL3896,720,720
CheMLT-F,target_to_drug,CHEMBL3901,720,720
CheMLT-F,target_to_drug,CHEMBL3902,720,720
CheMLT-F,target_to_drug,CHEMBL3905,720,720
CheMLT-F,target_to_drug,CHEMBL3913,720,720
CheMLT-F,target_to_drug,CHEMBL3921,720,720
CheMLT-F,target_to_drug,CHEMBL3922,720,720
CheMLT-F,target_to_drug,CHEMBL3923,720,720
CheMLT-F,target_to_drug,CHEMBL3935,720,720
CheMLT-F,target_to_drug,CHEMBL3955,720,720
CheMLT-F,target_to_drug,CHEMBL3956,720,720
CheMLT-F,target_to_drug,CHEMBL3961,720,720
CheMLT-F,target_to_drug,CHEMBL3972,720,720
CheMLT-F,target_to_drug,CHEMBL3973,720,720
CheMLT-F,target_to_drug,CHEMBL3979,720,720
CheMLT-F,target_to_drug,CHEMBL3983,720,720
CheMLT-F,target_to_drug,CHEMBL3988505,720,720
CheMLT-F,target_to_drug,CHEMBL3989381,720,720
CheMLT-F,target_to_drug,CHEMBL3989382,720,720
CheMLT-F,target_to_drug,CHEMBL3989383,720,720
CheMLT-F,target_to_drug,CHEMBL3989384,720,720
CheMLT-F,target_to_drug,CHEMBL3991,720,720
CheMLT-F,target_to_drug,CHEMBL3991501,720,720
CheMLT-F,target_to_drug,CHEMBL4005,720,720
CheMLT-F,target_to_drug,CHEMBL4016,720,720
CheMLT-F,target_to_drug,CHEMBL402,720,720
CheMLT-F,target_to_drug,CHEMBL4036,720,720
CheMLT-F,target_to_drug,CHEMBL4040,720,720
CheMLT-F,target_to_drug,CHEMBL4051,720,720
CheMLT-F,target_to_drug,CHEMBL4068,720,720
CheMLT-F,target_to_drug,CHEMBL4073,720,720
CheMLT-F,target_to_drug,CHEMBL4081,720,720
CheMLT-F,target_to_drug,CHEMBL4093,720,720
CheMLT-F,target_to_drug,CHEMBL4096,720,720
CheMLT-F,target_to_drug,CHEMBL4116,720,720
CheMLT-F,target_to_drug,CHEMBL4128,720,720
CheMLT-F,target_to_drug,CHEMBL4142,720,720
CheMLT-F,target_to_drug,CHEMBL4163,720,720
CheMLT-F,target_to_drug,CHEMBL4179,720,720
CheMLT-F,target_to_drug,CHEMBL4183,720,720
CheMLT-F,target_to_drug,CHEMBL4187,720,720
CheMLT-F,target_to_drug,CHEMBL4191,720,720
CheMLT-F,target_to_drug,CHEMBL4223,720,720
CheMLT-F,target_to_drug,CHEMBL4225,720,720
CheMLT-F,target_to_drug,CHEMBL4235,720,720
CheMLT-F,target_to_drug,CHEMBL4245,720,720
CheMLT-F,target_to_drug,CHEMBL4247,720,720
CheMLT-F,target_to_drug,CHEMBL4266,720,720
CheMLT-F,target_to_drug,CHEMBL4282,720,720
CheMLT-F,target_to_drug,CHEMBL4295646,720,720
CheMLT-F,target_to_drug,CHEMBL4295685,720,720
CheMLT-F,target_to_drug,CHEMBL4295690,720,720
CheMLT-F,target_to_drug,CHEMBL4296,720,720
CheMLT-F,target_to_drug,CHEMBL4296022,720,720
CheMLT-F,target_to_drug,CHEMBL4302,720,720
CheMLT-F,target_to_drug,CHEMBL4303061,720,720
CheMLT-F,target_to_drug,CHEMBL4304,720,720
CheMLT-F,target_to_drug,CHEMBL4305,720,720
CheMLT-F,target_to_drug,CHEMBL4306,720,720
CheMLT-F,target_to_drug,CHEMBL4323,720,720
CheMLT-F,target_to_drug,CHEMBL4331,720,720
CheMLT-F,target_to_drug,CHEMBL4338,720,720
CheMLT-F,target_to_drug,CHEMBL4342,720,720
CheMLT-F,target_to_drug,CHEMBL4361,720,720
CheMLT-F,target_to_drug,CHEMBL4393,720,720
CheMLT-F,target_to_drug,CHEMBL4409,720,720
CheMLT-F,target_to_drug,CHEMBL4439,720,720
CheMLT-F,target_to_drug,CHEMBL4444,720,720
CheMLT-F,target_to_drug,CHEMBL4445,720,720
CheMLT-F,target_to_drug,CHEMBL4465,720,720
CheMLT-F,target_to_drug,CHEMBL4467,720,720
CheMLT-F,target_to_drug,CHEMBL4478,720,720
CheMLT-F,target_to_drug,CHEMBL4481,720,720
CheMLT-F,target_to_drug,CHEMBL4482,720,720
CheMLT-F,target_to_drug,CHEMBL4501,720,720
CheMLT-F,target_to_drug,CHEMBL4502,720,720
CheMLT-F,target_to_drug,CHEMBL4506,720,720
CheMLT-F,target_to_drug,CHEMBL4523230,720,720
CheMLT-F,target_to_drug,CHEMBL4523374,720,720
CheMLT-F,target_to_drug,CHEMBL4523377,720,720
CheMLT-F,target_to_drug,CHEMBL4523510,720,720
CheMLT-F,target_to_drug,CHEMBL4523581,720,720
CheMLT-F,target_to_drug,CHEMBL4523584,720,720
CheMLT-F,target_to_drug,CHEMBL4523586,720,720
CheMLT-F,target_to_drug,CHEMBL4523587,720,720
CheMLT-F,target_to_drug,CHEMBL4530,720,720
CheMLT-F,target_to_drug,CHEMBL4531,720,720
CheMLT-F,target_to_drug,CHEMBL4550,720,720
CheMLT-F,target_to_drug,CHEMBL4581,720,720
CheMLT-F,target_to_drug,CHEMBL4588,720,720
CheMLT-F,target_to_drug,CHEMBL4601,720,720
CheMLT-F,target_to_drug,CHEMBL4618,720,720
CheMLT-F,target_to_drug,CHEMBL4625,720,720
CheMLT-F,target_to_drug,CHEMBL4630,720,720
CheMLT-F,target_to_drug,CHEMBL4630876,720,720
CheMLT-F,target_to_drug,CHEMBL4630877,720,720
CheMLT-F,target_to_drug,CHEMBL4630878,720,720
CheMLT-F,target_to_drug,CHEMBL4630879,720,720
CheMLT-F,target_to_drug,CHEMBL4630880,720,720
CheMLT-F,target_to_drug,CHEMBL4630881,720,720
CheMLT-F,target_to_drug,CHEMBL4630882,720,720
CheMLT-F,target_to_drug,CHEMBL4630883,720,720
CheMLT-F,target_to_drug,CHEMBL4630884,720,720
CheMLT-F,target_to_drug,CHEMBL4630885,720,720
CheMLT-F,target_to_drug,CHEMBL4630886,720,720
CheMLT-F,target_to_drug,CHEMBL4630887,720,720
CheMLT-F,target_to_drug,CHEMBL4630888,720,720
CheMLT-F,target_to_drug,CHEMBL4630889,720,720
CheMLT-F,target_to_drug,CHEMBL4630890,720,720
CheMLT-F,target_to_drug,CHEMBL4630891,720,720
CheMLT-F,target_to_drug,CHEMBL4630892,720,720
CheMLT-F,target_to_drug,CHEMBL4630894,720,720
CheMLT-F,target_to_drug,CHEMBL4630895,720,720
CheMLT-F,target_to_drug,CHEMBL4660,720,720
CheMLT-F,target_to_drug,CHEMBL4662938,720,720
CheMLT-F,target_to_drug,CHEMBL4662939,720,720
CheMLT-F,target_to_drug,CHEMBL4662940,720,720
CheMLT-F,target_to_drug,CHEMBL4662941,720,720
CheMLT-F,target_to_drug,CHEMBL4662942,720,720
CheMLT-F,target_to_drug,CHEMBL4662944,720,720
CheMLT-F,target_to_drug,CHEMBL4665582,720,720
CheMLT-F,target_to_drug,CHEMBL4665584,720,720
CheMLT-F,target_to_drug,CHEMBL4665585,720,720
CheMLT-F,target_to_drug,CHEMBL4665586,720,720
CheMLT-F,target_to_drug,CHEMBL4677,720,720
CheMLT-F,target_to_drug,CHEMBL4683,720,720
CheMLT-F,target_to_drug,CHEMBL4685,720,720
CheMLT-F,target_to_drug,CHEMBL4692,720,720
CheMLT-F,target_to_drug,CHEMBL4703,720,720
CheMLT-F,target_to_drug,CHEMBL4722,720,720
CheMLT-F,target_to_drug,CHEMBL4770,720,720
CheMLT-F,target_to_drug,CHEMBL4791,720,720
CheMLT-F,target_to_drug,CHEMBL4794,720,720
CheMLT-F,target_to_drug,CHEMBL4801,720,720
CheMLT-F,target_to_drug,CHEMBL4804243,720,720
CheMLT-F,target_to_drug,CHEMBL4804244,720,720
CheMLT-F,target_to_drug,CHEMBL4804245,720,720
CheMLT-F,target_to_drug,CHEMBL4804246,720,720
CheMLT-F,target_to_drug,CHEMBL4804247,720,720
CheMLT-F,target_to_drug,CHEMBL4804257,720,720
CheMLT-F,target_to_drug,CHEMBL4804258,720,720
CheMLT-F,target_to_drug,CHEMBL4805,720,720
CheMLT-F,target_to_drug,CHEMBL4816,720,720
CheMLT-F,target_to_drug,CHEMBL4822,720,720
CheMLT-F,target_to_drug,CHEMBL4860,720,720
CheMLT-F,target_to_drug,CHEMBL4876,720,720
CheMLT-F,target_to_drug,CHEMBL4895,720,720
CheMLT-F,target_to_drug,CHEMBL4898,720,720
CheMLT-F,target_to_drug,CHEMBL4899,720,720
CheMLT-F,target_to_drug,CHEMBL4915,720,720
CheMLT-F,target_to_drug,CHEMBL4917,720,720
CheMLT-F,target_to_drug,CHEMBL4929,720,720
CheMLT-F,target_to_drug,CHEMBL4937,720,720
CheMLT-F,target_to_drug,CHEMBL4954,720,720
CheMLT-F,target_to_drug,CHEMBL4956,720,720
CheMLT-F,target_to_drug,CHEMBL4979,720,720
CheMLT-F,target_to_drug,CHEMBL4998,720,720
CheMLT-F,target_to_drug,CHEMBL5024,720,720
CheMLT-F,target_to_drug,CHEMBL5122,720,720
CheMLT-F,target_to_drug,CHEMBL5141,720,720
CheMLT-F,target_to_drug,CHEMBL5145,720,720
CheMLT-F,target_to_drug,CHEMBL5147,720,720
CheMLT-F,target_to_drug,CHEMBL5163,720,720
CheMLT-F,target_to_drug,CHEMBL5167,720,720
CheMLT-F,target_to_drug,CHEMBL5174,720,720
CheMLT-F,target_to_drug,CHEMBL5191,720,720
CheMLT-F,target_to_drug,CHEMBL5202,720,720
CheMLT-F,target_to_drug,CHEMBL5216,720,720
CheMLT-F,target_to_drug,CHEMBL5251,720,720
CheMLT-F,target_to_drug,CHEMBL5255,720,720
CheMLT-F,target_to_drug,CHEMBL5274,720,720
CheMLT-F,target_to_drug,CHEMBL5275,720,720
CheMLT-F,target_to_drug,CHEMBL5285,720,720
CheMLT-F,target_to_drug,CHEMBL5287,720,720
CheMLT-F,target_to_drug,CHEMBL5305024,720,720
CheMLT-F,target_to_drug,CHEMBL5311,720,720
CheMLT-F,target_to_drug,CHEMBL5331,720,720
CheMLT-F,target_to_drug,CHEMBL5349,720,720
CheMLT-F,target_to_drug,CHEMBL5366,720,720
CheMLT-F,target_to_drug,CHEMBL5378,720,720
CheMLT-F,target_to_drug,CHEMBL5398,720,720
CheMLT-F,target_to_drug,CHEMBL5443,720,720
CheMLT-F,target_to_drug,CHEMBL5451,720,720
CheMLT-F,target_to_drug,CHEMBL5464,720,720
CheMLT-F,target_to_drug,CHEMBL5466,720,720
CheMLT-F,target_to_drug,CHEMBL5467,720,720
CheMLT-F,target_to_drug,CHEMBL5469,720,720
CheMLT-F,target_to_drug,CHEMBL5476,720,720
CheMLT-F,target_to_drug,CHEMBL5479,720,720
CheMLT-F,target_to_drug,CHEMBL5491,720,720
CheMLT-F,target_to_drug,CHEMBL5498501,720,720
CheMLT-F,target_to_drug,CHEMBL5498502,720,720
CheMLT-F,target_to_drug,CHEMBL5498504,720,720
CheMLT-F,target_to_drug,CHEMBL5498505,720,720
CheMLT-F,target_to_drug,CHEMBL5522,720,720
CheMLT-F,target_to_drug,CHEMBL5568,720,720
CheMLT-F,target_to_drug,CHEMBL5580,720,720
CheMLT-F,target_to_drug,CHEMBL5608,720,720
CheMLT-F,target_to_drug,CHEMBL5616,720,720
CheMLT-F,target_to_drug,CHEMBL5619,720,720
CheMLT-F,target_to_drug,CHEMBL5661,720,720
CheMLT-F,target_to_drug,CHEMBL5689,720,720
CheMLT-F,target_to_drug,CHEMBL5697,720,720
CheMLT-F,target_to_drug,CHEMBL5705,720,720
CheMLT-F,target_to_drug,CHEMBL5714,720,720
CheMLT-F,target_to_drug,CHEMBL5721,720,720
CheMLT-F,target_to_drug,CHEMBL5731,720,720
CheMLT-F,target_to_drug,CHEMBL5742,720,720
CheMLT-F,target_to_drug,CHEMBL5804,720,720
CheMLT-F,target_to_drug,CHEMBL5805,720,720
CheMLT-F,target_to_drug,CHEMBL5807,720,720
CheMLT-F,target_to_drug,CHEMBL5838,720,720
CheMLT-F,target_to_drug,CHEMBL5903,720,720
CheMLT-F,target_to_drug,CHEMBL5913,720,720
CheMLT-F,target_to_drug,CHEMBL5936,720,720
CheMLT-F,target_to_drug,CHEMBL5957,720,720
CheMLT-F,target_to_drug,CHEMBL5966,720,720
CheMLT-F,target_to_drug,CHEMBL5988,720,720
CheMLT-F,target_to_drug,CHEMBL5989,720,720
CheMLT-F,target_to_drug,CHEMBL6007,720,720
CheMLT-F,target_to_drug,CHEMBL6009,720,720
CheMLT-F,target_to_drug,CHEMBL6024,720,720
CheMLT-F,target_to_drug,CHEMBL6044,720,720
CheMLT-F,target_to_drug,CHEMBL6066101,720,720
CheMLT-F,target_to_drug,CHEMBL6093,720,720
CheMLT-F,target_to_drug,CHEMBL6120,720,720
CheMLT-F,target_to_drug,CHEMBL6136,720,720
CheMLT-F,target_to_drug,CHEMBL6152,720,720
CheMLT-F,target_to_drug,CHEMBL6157,720,720
CheMLT-F,drug_to_target,AAOVKJBEBIDNHE-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,ACRHBAYQBXXRTO-OAQYLSRUSA-N,745,745
CheMLT-F,drug_to_target,ACWBQPMHZXGDFX-QFIPXVFZSA-N,745,745
CheMLT-F,drug_to_target,ACWZRVQXLIRSDF-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,ADEBPBSSDYVVLD-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AEXFXNFMSAAELR-RXVVDRJESA-N,745,745
CheMLT-F,drug_to_target,AFLFKFHDSCQHOL-IZZDOVSWSA-N,745,745
CheMLT-F,drug_to_target,AHJRHEGDXFFMBM-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AHOUBRCZNHFOSL-YOEHRIQHSA-N,745,745
CheMLT-F,drug_to_target,AHYMHWXQRWRBKT-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AILRADAXUVEEIR-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AJIPIJNNOJSSQC-NYLIRDPKSA-N,745,745
CheMLT-F,drug_to_target,ALWKGYPQUAPLQC-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,ANGKOCUUWGHLCE-HKUYNNGSSA-N,745,745
CheMLT-F,drug_to_target,AOMXMOCNKJTRQP-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AQHHHDLHHXJYJD-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AQNDDEOPVVGCPG-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AQOKCDNYWBIDND-FTOWTWDKSA-N,745,745
CheMLT-F,drug_to_target,ASMXXROZKSBQIH-VITNCHFBSA-N,745,745
CheMLT-F,drug_to_target,ASOADIZOVZTJSR-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,ASUTZQLVASHGKV-JDFRZJQESA-N,745,745
CheMLT-F,drug_to_target,ATALOFNDEOCMKK-OITMNORJSA-N,745,745
CheMLT-F,drug_to_target,AURFZBICLPNKBZ-SYBPFIFISA-N,745,745
CheMLT-F,drug_to_target,AVAACINZEOAHHE-VFZPANTDSA-N,745,745
CheMLT-F,drug_to_target,AXOIZCJOOAYSMI-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,AXQACEQYCPKDMV-RZAWKFBISA-N,745,745
CheMLT-F,drug_to_target,AYXYPKUFHZROOJ-ZETCQYMHSA-N,745,745
CheMLT-F,drug_to_target,AZSRSNUQCUDCGG-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BALLNEJQLSTPIO-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BARDROPHSZEBKC-OITMNORJSA-N,745,745
CheMLT-F,drug_to_target,BBAWEDCPNXPBQM-GDEBMMAJSA-N,745,745
CheMLT-F,drug_to_target,BCEHBSKCWLPMDN-MGPLVRAMSA-N,745,745
CheMLT-F,drug_to_target,BCFGMOOMADDAQU-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BFDBKMOZYNOTPK-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BFPYWIDHMRZLRN-SLHNCBLASA-N,745,745
CheMLT-F,drug_to_target,BFSMGDJOXZAERB-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BGDKAVGWHJFAGW-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BISPBXFUKNXOQY-RITPCOANSA-N,745,745
CheMLT-F,drug_to_target,BLIJXOOIHRSQRB-PXYINDEMSA-N,745,745
CheMLT-F,drug_to_target,BLJRIMJGRPQVNF-JTQLQIEISA-N,745,745
CheMLT-F,drug_to_target,BMEARIQHWSVDBS-SNVBAGLBSA-N,745,745
CheMLT-F,drug_to_target,BMGQWWVMWDBQGC-IIFHNQTCSA-N,745,745
CheMLT-F,drug_to_target,BMKDZUISNHGIBY-ZETCQYMHSA-N,745,745
CheMLT-F,drug_to_target,BMPDWHIDQYTSHX-AWEZNQCLSA-N,745,745
CheMLT-F,drug_to_target,BMPDWHIDQYTSHX-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BNRNXUUZRGQAQC-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BPKAHTKRCLCHEA-UBFJEZKGSA-N,745,745
CheMLT-F,drug_to_target,BPQMGSKTAYIVFO-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BPRHUIZQVSMCRT-VEUZHWNKSA-N,745,745
CheMLT-F,drug_to_target,BPZSYCZIITTYBL-YJYMSZOUSA-N,745,745
CheMLT-F,drug_to_target,BQEJAAIPKDQEPV-MXHGPKCJSA-N,745,745
CheMLT-F,drug_to_target,BQJCRHHNABKAKU-KBQPJGBKSA-N,745,745
CheMLT-F,drug_to_target,BQSJTQLCZDPROO-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BRUQQQPBMZOVGD-XFKAJCMBSA-N,745,745
CheMLT-F,drug_to_target,BSMCAPRUBJMWDF-KRWDZBQOSA-N,745,745
CheMLT-F,drug_to_target,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BTBHLEZXCOBLCY-QGZVFWFLSA-N,745,745
CheMLT-F,drug_to_target,BTCRKOKVYTVOLU-SJSRKZJXSA-N,745,745
CheMLT-F,drug_to_target,BUGYDGFZZOZRHP-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BYBLEWFAAKGYCD-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,BZZKEPGENYLQSC-FIBGUPNXSA-N,745,745
CheMLT-F,drug_to_target,BZZKEPGENYLQSC-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CAVRKWRKTNINFF-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CBRJPFGIXUFMTM-WDEREUQCSA-N,745,745
CheMLT-F,drug_to_target,CEFJVGZHQAGLHS-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CEUORZQYGODEFX-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CGIGDMFJXJATDK-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,745,745
CheMLT-F,drug_to_target,CJOFXWAVKWHTFT-XSFVSMFZSA-N,745,745
CheMLT-F,drug_to_target,CMHHMUWAYWTMGS-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CMJCXYNUCSMDBY-ZDUSSCGKSA-N,745,745
CheMLT-F,drug_to_target,CMWTZPSULFXXJA-VIFPVBQESA-N,745,745
CheMLT-F,drug_to_target,COUYJEVMBVSIHV-SFHVURJKSA-N,745,745
CheMLT-F,drug_to_target,CPZBLNMUGSZIPR-NVXWUHKLSA-N,745,745
CheMLT-F,drug_to_target,CSKDFZIMJXRJGH-VWLPUNTISA-N,745,745
CheMLT-F,drug_to_target,CSOBIBXVIYAXFM-BYNJWEBRSA-N,745,745
CheMLT-F,drug_to_target,CTRLABGOLIVAIY-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CUHVIMMYOGQXCV-NSHDSACASA-N,745,745
CheMLT-F,drug_to_target,CUIHSIWYWATEQL-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CVWXJKQAOSCOAB-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CXOFVDLJLONNDW-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CXOXHMZGEKVPMT-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CYHWMBVXXDIZNZ-KRWDZBQOSA-N,745,745
CheMLT-F,drug_to_target,CYOHGALHFOKKQC-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CYQFCXCEBYINGO-IAGOWNOFSA-N,745,745
CheMLT-F,drug_to_target,CZFFBEXEKNGXKS-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,CZGVOBIGEBDYTP-VSGBNLITSA-N,745,745
CheMLT-F,drug_to_target,DBABZHXKTCFAPX-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DBEPLOCGEIEOCV-WSBQPABSSA-N,745,745
CheMLT-F,drug_to_target,DBGIVFWFUFKIQN-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DCCSDBARQIPTGU-HSZRJFAPSA-N,745,745
CheMLT-F,drug_to_target,DCOPUUMXTXDBNB-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DDFOUSQFMYRUQK-RCDICMHDSA-N,745,745
CheMLT-F,drug_to_target,DDLIGBOFAVUZHB-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DDOOFTLHJSMHLN-ZQHRPCGSSA-N,745,745
CheMLT-F,drug_to_target,DEVSOMFAQLZNKR-RJRFIUFISA-N,745,745
CheMLT-F,drug_to_target,DHHVAGZRUROJKS-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DHMTURDWPRKSOA-RUZDIDTESA-N,745,745
CheMLT-F,drug_to_target,DHSUYTOATWAVLW-WFVMDLQDSA-N,745,745
CheMLT-F,drug_to_target,DIWRORZWFLOCLC-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DJXRIQMCROIRCZ-XOEOCAAJSA-N,745,745
CheMLT-F,drug_to_target,DKNWSYNQZKUICI-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DKULOVKANLVDEA-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DKYWVDODHFEZIM-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DMJNNHOOLUXYBV-PQTSNVLCSA-N,745,745
CheMLT-F,drug_to_target,DMKSVUSAATWOCU-HROMYWEYSA-N,745,745
CheMLT-F,drug_to_target,DMNOVGJWPASQDL-OAQYLSRUSA-N,745,745
CheMLT-F,drug_to_target,DOBNVUFHFMVMDB-BEFAXECRSA-N,745,745
CheMLT-F,drug_to_target,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,745,745
CheMLT-F,drug_to_target,DOUYETYNHWVLEO-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DQCKKXVULJGBQN-XFWGSAIBSA-N,745,745
CheMLT-F,drug_to_target,DRHKJLXJIQTDTD-OAHLLOKOSA-N,745,745
CheMLT-F,drug_to_target,DTGLZDAWLRGWQN-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DUGOZIWVEXMGBE-CHWSQXEVSA-N,745,745
CheMLT-F,drug_to_target,DUXZAXCGJSBGDW-HXUWFJFHSA-N,745,745
CheMLT-F,drug_to_target,DUYJMQONPNNFPI-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DWRIJNIPBUFCQS-DQEYMECFSA-N,745,745
CheMLT-F,drug_to_target,DWYRIWUZIJHQKQ-SANMLTNESA-N,745,745
CheMLT-F,drug_to_target,DWZAEMINVBZMHQ-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DYDCPNMLZGFQTM-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,DYKFCLLONBREIL-KVUCHLLUSA-N,745,745
CheMLT-F,drug_to_target,DYLUUSLLRIQKOE-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,FABPRXSRWADJSP-MEDUHNTESA-N,745,745
CheMLT-F,drug_to_target,FABUFPQFXZVHFB-PVYNADRNSA-N,745,745
CheMLT-F,drug_to_target,FAEKWTJYAYMJKF-QHCPKHFHSA-N,745,745
CheMLT-F,drug_to_target,FASDKYOPVNHBLU-ZETCQYMHSA-N,745,745
CheMLT-F,drug_to_target,FBHSPRKOSMHSIF-GRMWVWQJSA-N,745,745
CheMLT-F,drug_to_target,FBOUYBDGKBSUES-VXKWHMMOSA-N,745,745
CheMLT-F,drug_to_target,FDBYIYFVSAHJLY-UHFFFAOYSA-N,745,745
CheMLT-F,drug_to_target,FDLYAMZZIXQODN-UHFFFAOYSA-N,745,745
