model,drug_id,drug_name,top10_weight,targets_with_top10_weight
probematch,XHOLNRLADUSQLD-UHFFFAOYSA-N,betrixaban,3.0,3
probematch,YALNUENQHAQXEA-UHFFFAOYSA-N,givinostat,3.0,3
probematch,YMTINGFKWWXKFG-UHFFFAOYSA-N,fenofibrate,3.0,3
probematch,DMNOVGJWPASQDL-OAQYLSRUSA-N,oliceridine,2.909090909090909,3
probematch,AOMXMOCNKJTRQP-UHFFFAOYSA-N,relugolix,2.6666666666666665,3
probematch,BMGQWWVMWDBQGC-IIFHNQTCSA-N,midostaurin,2.0,2
probematch,BZZKEPGENYLQSC-UHFFFAOYSA-N,deucravacitinib,2.0,2
probematch,JZUFKLXOESDKRF-UHFFFAOYSA-N,hydrochlorothiazide,2.0,2
probematch,KWGRBVOPPLSCSI-WPRPVWTQSA-N,ephedrine,2.0,2
probematch,LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,2.0,2
probematch,MOYKHGMNXAOIAT-JGWLITMVSA-N,isosorbide dinitrate,2.0,2
probematch,MVGWUTBTXDYMND-QGZVFWFLSA-N,etrasimod,2.0,2
probematch,NBRBXGKOEOGLOI-UHFFFAOYSA-N,dasabuvir,2.0,2
probematch,NDCUAPJVLWFHHB-UHNVWZDZSA-N,avibactam,2.0,2
probematch,NHHQJBCNYHBUSI-UHFFFAOYSA-N,fostamatinib,2.0,2
probematch,NNACHAUCXXVJSP-UHFFFAOYSA-N,pitolisant,2.0,2
probematch,PYGWGZALEOIKDF-UHFFFAOYSA-N,etravirine,2.0,2
probematch,PYZRQGJRPPTADH-UHFFFAOYSA-N,lamotrigine,2.0,2
probematch,QZFHIXARHDBPBY-UHFFFAOYSA-N,vericiguat,2.0,2
probematch,SJZRECIVHVDYJC-UHFFFAOYSA-N,oxybate,2.0,2
probematch,SUBDBMMJDZJVOS-DEOSSOPVSA-N,esomeprazole,2.0,2
probematch,SUBDBMMJDZJVOS-UHFFFAOYSA-N,omeprazole,2.0,2
probematch,TXEIIPDJKFWEEC-UHFFFAOYSA-N,tafamidis,2.0,2
probematch,UQRORFVVSGFNRO-UTINFBMNSA-N,miglustat,2.0,2
probematch,VGKDLMBJGBXTGI-SJCJKPOMSA-N,sertraline,2.0,2
probematch,VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,2.0,2
probematch,XRVDGNKRPOAQTN-FQEVSTJZSA-N,ozanimod,2.0,2
probematch,XZWYZXLIPXDOLR-UHFFFAOYSA-N,metformin,2.0,2
probematch,YTAOBBFIOAEMLL-REQDGWNSSA-N,luliconazole,2.0,2
probematch,ZRVUJXDFFKFLMG-UHFFFAOYSA-N,meloxicam,2.0,2
probematch,DWYRIWUZIJHQKQ-SANMLTNESA-N,avapritinib,1.9523809523809523,3
probematch,WANIDIGFXJFFEL-SANMLTNESA-N,relacorilant,1.9523809523809523,3
probematch,MUMGGOZAMZWBJJ-DYKIIFRCSA-N,testosterone,1.9090909090909092,2
probematch,VIKNJXKGJWUCNN-XGXHKTLJSA-N,norethindrone,1.9090909090909092,2
probematch,WWYNJERNGUHSAO-XUDSTZEESA-N,levonorgestrel,1.9090909090909092,2
probematch,AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,1.0,1
probematch,AXOIZCJOOAYSMI-UHFFFAOYSA-N,succinylcholine,1.0,1
probematch,BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,1.0,1
probematch,DBGIVFWFUFKIQN-UHFFFAOYSA-N,fenfluramine,1.0,1
probematch,DYDCPNMLZGFQTM-UHFFFAOYSA-N,delafloxacin,1.0,1
probematch,FIDLLEYNNRGVFR-CTNGQTDRSA-N,baloxavir marboxil,1.0,1
probematch,FIKPXCOQUIZNHB-WDEREUQCSA-N,repotrectinib,1.0,1
probematch,FNKQXYHWGSIFBK-RPDRRWSUSA-N,sapropterin,1.0,1
probematch,FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,1.0,1
probematch,GDLBFKVLRPITMI-UHFFFAOYSA-N,diazoxide,1.0,1
probematch,GZOSMCIZMLWJML-VJLLXTKPSA-N,abiraterone,1.0,1
probematch,HCFDWZZGGLSKEP-UHFFFAOYSA-N,doxylamine,1.0,1
probematch,HJBWBFZLDZWPHF-UHFFFAOYSA-N,apalutamide,1.0,1
probematch,HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,1.0,1
probematch,IAKHMKGGTNLKSZ-INIZCTEOSA-N,colchicine,1.0,1
probematch,IEAKXXNRGSLYTQ-DEOSSOPVSA-N,crinecerfont,1.0,1
probematch,INJOMKTZOLKMBF-UHFFFAOYSA-N,guanfacine,1.0,1
probematch,IOOWNWLVCOUUEX-WPRPVWTQSA-N,vaborbactam,1.0,1
probematch,JFOZKMSJYSPYLN-QHCPKHFHSA-N,lifitegrast,1.0,1
probematch,KDLRVYVGXIQJDK-AWPVFWJPSA-N,clindamycin,1.0,1
probematch,KSMAGQUYOIHWFS-UHFFFAOYSA-N,lofexidine,1.0,1
probematch,KWGRBVOPPLSCSI-WCBMZHEXSA-N,pseudoephedrine,1.0,1
probematch,LVXJQMNHJWSHET-AATRIKPKSA-N,dacomitinib,1.0,1
probematch,MJUVRTYWUMPBTR-MRXNPFEDSA-N,tezacaftor,1.0,1
probematch,MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,1.0,1
probematch,MNDBXUUTURYVHR-UHFFFAOYSA-N,roflumilast,1.0,1
probematch,MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,1.0,1
probematch,NKHAVTQWNUWKEO-NSCUHMNNSA-N,diroximel fumarate;monomethyl fumarate,1.0,1
probematch,NSQSAUGJQHDYNO-UHFFFAOYSA-N,tazemetostat,1.0,1
probematch,OEOLOEUAGSPDLT-UHFFFAOYSA-N,minoxidil,1.0,1
probematch,OZGNYLLQHRPOBR-DHZHZOJOSA-N,naftifine,1.0,1
probematch,OZOMQRBLCMDCEG-VIZOYTHASA-N,dantrolene,1.0,1
probematch,PCHKPVIQAHNQLW-CQSZACIVSA-N,niraparib,1.0,1
probematch,PDWUPXJEEYOOTR-UHFFFAOYSA-N,3-iodobenzylguanidine,1.0,1
probematch,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,1.0,1
probematch,QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,1.0,1
probematch,RYIDHLJADOKWFM-MAODMQOUSA-N,samidorphan,1.0,1
probematch,SDEAXTCZPQIFQM-UHFFFAOYSA-N,tucatinib,1.0,1
probematch,SHGAZHPCJJPHSC-XFYACQKRSA-N,isotretinoin,1.0,1
probematch,SNIOPGDIGTZGOP-UHFFFAOYSA-N,nitroglycerin,1.0,1
probematch,SOLUWJRYJLAZCX-LYOVBCGYSA-N,bictegravir,1.0,1
probematch,SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,1.0,1
probematch,TTZHDVOVKQGIBA-IQWMDFIBSA-N,sofosbuvir,1.0,1
probematch,UZWDCWONPYILKI-UHFFFAOYSA-N,abemaciclib,1.0,1
probematch,WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,1.0,1
probematch,WCWSTNLSLKSJPK-LKFCYVNXSA-N,cabotegravir,1.0,1
probematch,WXCXUHSOUPDCQV-UHFFFAOYSA-N,enzalutamide,1.0,1
probematch,WYWIFABBXFUGLM-UHFFFAOYSA-N,oxymetazoline,1.0,1
probematch,WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,1.0,1
probematch,XUFQPHANEAPEMJ-UHFFFAOYSA-N,famotidine,1.0,1
probematch,XWLUWCNOOVRFPX-UHFFFAOYSA-N,fosphenytoin,1.0,1
probematch,YWGDOWXRIALTES-NRFANRHFSA-N,bepotastine,1.0,1
probematch,ZBGXUVOIWDMMJE-QHNZEKIYSA-N,vorapaxar,1.0,1
probematch,ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,1.0,1
probematch,ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,1.0,1
probematch,ZSWMIFNWDQEXDT-ZESJGQACSA-N,zoliflodacin,1.0,1
probematch,HAYYBYPASCDWEQ-UHFFFAOYSA-N,entrectinib,0.9523809523809523,2
probematch,GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,0.9090909090909091,1
probematch,GPNHMOZDMYNCPO-PDUMRIMRSA-N,clascoterone,0.9090909090909091,1
probematch,METQSPRSQINEEU-HXCATZOESA-N,drospirenone,0.9090909090909091,1
probematch,YXRDKMPIGHSVRX-OOJCLDBCSA-N,rocuronium,0.9090909090909091,1
probematch,BALLNEJQLSTPIO-UHFFFAOYSA-N,fruquintinib,0.3333333333333333,1
probematch,RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,0.3333333333333333,1
probematch,AZSRSNUQCUDCGG-UHFFFAOYSA-N,mobocertinib,0.2857142857142857,1
