target_id,nominator,receiver,mean_receiver_rank,receiver_top100_fraction,receiver_bottom_half_fraction
CHEMBL261,nesso,probematch,118.6,0.7,0.1
CHEMBL261,nesso,dtbind,28.2,0.9,0.0
CHEMBL261,probematch,biomaster,318.1,0.3,0.5
CHEMBL261,probematch,drugclip,440.4,0.1,0.7
CHEMBL261,probematch,dtiam,385.45,0.1,0.6
CHEMBL261,probematch,conplex,323.55,0.2,0.6
CHEMBL261,probematch,nesso,311.4,0.2,0.4
CHEMBL261,probematch,dtbind,249.15,0.3,0.3
CHEMBL261,dtbind,biomaster,93.6,0.6,0.1
CHEMBL261,dtbind,drugclip,327.2,0.0,0.5
CHEMBL261,dtbind,dtiam,348.8,0.1,0.4
CHEMBL261,dtbind,conplex,232.3,0.4,0.3
CHEMBL261,dtbind,nesso,71.9,0.8,0.1
CHEMBL261,dtbind,probematch,189.1,0.6,0.2
CHEMBL262,biomaster,drugclip,223.9,0.4,0.3
CHEMBL262,biomaster,dtiam,382.4,0.1,0.6
CHEMBL262,biomaster,conplex,451.1,0.1,0.7480519480519481
CHEMBL262,biomaster,nesso,96.3,0.7,0.1
CHEMBL262,biomaster,probematch,156.6,0.4,0.0
CHEMBL262,biomaster,dtbind,157.3,0.3,0.0
CHEMBL262,drugclip,biomaster,79.3,0.8,0.0
CHEMBL262,drugclip,dtiam,403.6,0.1,0.6
CHEMBL262,drugclip,conplex,403.0,0.1,0.6545454545454545
CHEMBL262,drugclip,nesso,266.6,0.3,0.4
CHEMBL262,drugclip,probematch,106.6,0.5,0.0
CHEMBL262,drugclip,dtbind,161.8,0.1,0.0
CHEMBL262,dtiam,biomaster,377.9,0.2,0.6
CHEMBL262,dtiam,drugclip,219.35,0.4,0.2
CHEMBL262,dtiam,conplex,290.75,0.3,0.37402597402597404
CHEMBL262,dtiam,nesso,446.5,0.0,0.6
CHEMBL262,dtiam,probematch,216.7,0.4,0.2
CHEMBL262,dtiam,dtbind,309.05,0.3,0.5
CHEMBL262,conplex,biomaster,384.7,0.1,0.6
CHEMBL262,conplex,drugclip,297.9,0.3,0.4
CHEMBL262,conplex,dtiam,201.8,0.5,0.2
CHEMBL262,conplex,nesso,458.0,0.1,0.6
CHEMBL262,conplex,probematch,474.6,0.1,0.9
CHEMBL262,conplex,dtbind,534.8,0.1,0.8
CHEMBL262,nesso,biomaster,72.5,0.8,0.0
CHEMBL262,nesso,drugclip,215.9,0.4,0.3
CHEMBL262,nesso,dtiam,331.5,0.1,0.4
CHEMBL262,nesso,conplex,374.2,0.1,0.561038961038961
CHEMBL262,nesso,probematch,273.7,0.2,0.2
CHEMBL262,nesso,dtbind,135.1,0.3,0.0
CHEMBL262,probematch,biomaster,214.6,0.3,0.1
CHEMBL262,probematch,drugclip,324.0,0.2,0.4
CHEMBL262,probematch,dtiam,395.9,0.3,0.5
CHEMBL262,probematch,conplex,459.2,0.0,0.6545454545454545
CHEMBL262,probematch,nesso,365.2,0.2,0.5
CHEMBL262,probematch,dtbind,211.2,0.3,0.2
CHEMBL262,dtbind,biomaster,362.1,0.4,0.5
CHEMBL262,dtbind,drugclip,414.2,0.1,0.6
CHEMBL262,dtbind,dtiam,531.1,0.0,0.8
CHEMBL262,dtbind,conplex,345.8,0.1,0.4675324675324675
CHEMBL262,dtbind,nesso,85.1,0.8,0.0
CHEMBL262,dtbind,probematch,387.2,0.2,0.6
CHEMBL2637,biomaster,drugclip,278.5,0.3,0.3
CHEMBL2637,biomaster,dtiam,415.3,0.1,0.6
CHEMBL2637,biomaster,conplex,417.3,0.2,0.7
CHEMBL2637,biomaster,nesso,50.3,0.8,0.0
CHEMBL2637,biomaster,probematch,244.5,0.2,0.2
CHEMBL2637,biomaster,dtbind,81.1,0.7,0.0
CHEMBL2637,drugclip,biomaster,282.1,0.3,0.4
CHEMBL2637,drugclip,dtiam,359.9,0.4,0.5
CHEMBL2637,drugclip,conplex,382.2,0.3,0.7
CHEMBL2637,drugclip,nesso,244.9,0.5,0.3
CHEMBL2637,drugclip,probematch,332.8,0.0,0.4
CHEMBL2637,drugclip,dtbind,149.6,0.3,0.0
CHEMBL2637,dtiam,biomaster,266.6,0.1,0.4
CHEMBL2637,dtiam,drugclip,101.3,0.6,0.0
CHEMBL2637,dtiam,conplex,257.4,0.4,0.3
CHEMBL2637,dtiam,nesso,358.8,0.2,0.6
CHEMBL2637,dtiam,probematch,364.6,0.2,0.5
CHEMBL2637,dtiam,dtbind,137.8,0.6,0.1
CHEMBL2637,conplex,biomaster,324.6,0.3,0.6
CHEMBL2637,conplex,drugclip,221.7,0.4,0.3
CHEMBL2637,conplex,dtiam,233.0,0.4,0.2
CHEMBL2637,conplex,nesso,303.8,0.1,0.4
CHEMBL2637,conplex,probematch,351.7,0.3,0.4
CHEMBL2637,conplex,dtbind,268.6,0.4,0.4
CHEMBL2637,nesso,biomaster,198.6,0.4,0.2
CHEMBL2637,nesso,drugclip,293.7,0.2,0.4
CHEMBL2637,nesso,dtiam,294.3,0.3,0.5
CHEMBL2637,nesso,conplex,494.8,0.0,0.8
CHEMBL2637,nesso,probematch,276.6,0.3,0.4
CHEMBL2637,nesso,dtbind,125.3,0.3,0.0
CHEMBL2637,probematch,biomaster,431.1,0.0,0.7
CHEMBL2637,probematch,drugclip,358.8,0.2,0.4
CHEMBL2637,probematch,dtiam,354.1,0.1,0.6
CHEMBL2637,probematch,conplex,393.5,0.0,0.5
CHEMBL2637,probematch,nesso,263.0,0.3,0.3
CHEMBL2637,probematch,dtbind,365.0,0.1,0.5
CHEMBL2637,dtbind,biomaster,87.6,0.7,0.0
CHEMBL2637,dtbind,drugclip,304.0,0.3,0.3
CHEMBL2637,dtbind,dtiam,417.2,0.1,0.6
CHEMBL2637,dtbind,conplex,463.7,0.1,0.8
CHEMBL2637,dtbind,nesso,175.9,0.3,0.1
CHEMBL2637,dtbind,probematch,302.4,0.1,0.5
CHEMBL3028,biomaster,drugclip,502.2,0.0,0.8
CHEMBL3028,biomaster,dtiam,442.1,0.0,0.6
CHEMBL3028,biomaster,conplex,458.15,0.1,0.8
CHEMBL3028,biomaster,nesso,297.7,0.2,0.5
CHEMBL3028,biomaster,probematch,276.0,0.2,0.2
CHEMBL3028,biomaster,dtbind,431.2,0.1,0.5
CHEMBL3028,drugclip,biomaster,416.2,0.1,0.6
CHEMBL3028,drugclip,dtiam,264.9,0.2,0.3
CHEMBL3028,drugclip,conplex,216.45,0.3,0.1
CHEMBL3028,drugclip,nesso,333.9,0.1,0.5
CHEMBL3028,drugclip,probematch,348.5,0.1,0.4
CHEMBL3028,drugclip,dtbind,269.9,0.4,0.4
CHEMBL3028,dtiam,biomaster,441.5,0.0,0.6
CHEMBL3028,dtiam,drugclip,381.2,0.1,0.7
CHEMBL3028,dtiam,conplex,295.9,0.4,0.4
CHEMBL3028,dtiam,nesso,589.9,0.0,0.9
CHEMBL3028,dtiam,probematch,405.3,0.1,0.6
CHEMBL3028,dtiam,dtbind,317.7,0.1,0.3
CHEMBL3028,conplex,biomaster,426.8,0.1,0.6
CHEMBL3028,conplex,drugclip,366.7,0.0,0.5
CHEMBL3028,conplex,dtiam,257.5,0.1,0.3
CHEMBL3028,conplex,nesso,180.8,0.3,0.2
CHEMBL3028,conplex,probematch,445.9,0.1,0.7
CHEMBL3028,conplex,dtbind,343.7,0.1,0.3
CHEMBL3028,nesso,biomaster,92.6,0.8,0.0
CHEMBL3028,nesso,drugclip,369.7,0.1,0.6
CHEMBL3028,nesso,dtiam,480.0,0.0,0.8
CHEMBL3028,nesso,conplex,287.85,0.3,0.5
CHEMBL3028,nesso,probematch,213.9,0.4,0.3
CHEMBL3028,nesso,dtbind,174.7,0.6,0.2
CHEMBL3028,probematch,biomaster,332.2,0.1,0.4
CHEMBL3028,probematch,drugclip,281.0,0.2,0.3
CHEMBL3028,probematch,dtiam,410.1,0.1,0.6
CHEMBL3028,probematch,conplex,343.0,0.2,0.4
CHEMBL3028,probematch,nesso,407.3,0.1,0.8
CHEMBL3028,probematch,dtbind,208.2,0.2,0.2
CHEMBL3028,dtbind,biomaster,297.4,0.2,0.4
CHEMBL3028,dtbind,drugclip,462.7,0.1,0.6
CHEMBL3028,dtbind,dtiam,468.4,0.0,0.7
CHEMBL3028,dtbind,conplex,309.55,0.2,0.5
CHEMBL3028,dtbind,nesso,127.1,0.6,0.1
CHEMBL3028,dtbind,probematch,349.6,0.2,0.5
CHEMBL3116,biomaster,drugclip,276.0,0.1,0.3
CHEMBL3116,biomaster,dtiam,323.7,0.4,0.5
CHEMBL3116,biomaster,conplex,330.95,0.2,0.47727272727272735
CHEMBL3116,biomaster,nesso,62.9,0.9,0.1
CHEMBL3116,biomaster,probematch,168.95,0.3,0.1
CHEMBL3116,biomaster,dtbind,192.2,0.4,0.2
CHEMBL3116,drugclip,biomaster,348.8,0.1,0.5
CHEMBL3116,drugclip,dtiam,252.8,0.2,0.2
CHEMBL3116,drugclip,conplex,241.2,0.3,0.27272727272727276
CHEMBL3116,drugclip,nesso,508.8,0.1,0.8
CHEMBL3116,drugclip,probematch,556.15,0.1,0.8
CHEMBL3116,drugclip,dtbind,441.1,0.1,0.8
CHEMBL3116,dtiam,biomaster,279.2,0.2,0.4
CHEMBL3116,dtiam,drugclip,367.9,0.0,0.5
CHEMBL3116,dtiam,conplex,270.25,0.2,0.34090909090909094
CHEMBL3116,dtiam,nesso,306.5,0.2,0.3
CHEMBL3116,dtiam,probematch,244.45,0.4,0.3
CHEMBL3116,dtiam,dtbind,212.3,0.5,0.1
CHEMBL3116,conplex,biomaster,179.9,0.6,0.2
CHEMBL3116,conplex,drugclip,213.1,0.2,0.2
CHEMBL3116,conplex,dtiam,329.2,0.3,0.5
CHEMBL3116,conplex,nesso,145.5,0.7,0.2
CHEMBL3116,conplex,probematch,223.8,0.3,0.2
CHEMBL3116,conplex,dtbind,170.1,0.5,0.1
CHEMBL3116,nesso,biomaster,32.0,0.9,0.0
CHEMBL3116,nesso,drugclip,300.7,0.3,0.3
CHEMBL3116,nesso,dtiam,373.6,0.3,0.6
CHEMBL3116,nesso,conplex,291.4,0.3,0.40909090909090917
CHEMBL3116,nesso,probematch,186.75,0.4,0.2
CHEMBL3116,nesso,dtbind,141.5,0.6,0.1
CHEMBL3116,probematch,biomaster,201.21428571428572,0.3857142857142857,0.32857142857142857
CHEMBL3116,probematch,drugclip,387.2,0.02857142857142857,0.6142857142857142
CHEMBL3116,probematch,dtiam,436.27142857142854,0.22857142857142856,0.6428571428571428
CHEMBL3116,probematch,conplex,437.4142857142857,0.0,0.642857142857143
CHEMBL3116,probematch,nesso,282.3714285714285,0.32857142857142857,0.2571428571428571
CHEMBL3116,probematch,dtbind,160.07142857142858,0.5571428571428572,0.12857142857142856
CHEMBL3116,dtbind,biomaster,98.7,0.7,0.0
CHEMBL3116,dtbind,drugclip,451.8,0.2,0.8
CHEMBL3116,dtbind,dtiam,454.2,0.1,0.7
CHEMBL3116,dtbind,conplex,381.6,0.1,0.5454545454545455
CHEMBL3116,dtbind,nesso,157.6,0.5,0.2
CHEMBL3116,dtbind,probematch,122.2,0.5,0.0
CHEMBL3117,biomaster,drugclip,409.0,0.1,0.6
CHEMBL3117,biomaster,dtiam,257.0,0.1,0.2
CHEMBL3117,biomaster,conplex,474.1,0.1,0.8
CHEMBL3117,biomaster,nesso,353.7,0.1,0.5
CHEMBL3117,biomaster,probematch,274.6,0.2,0.4
CHEMBL3117,biomaster,dtbind,372.5,0.2,0.5
CHEMBL3117,drugclip,biomaster,360.1,0.1,0.6
CHEMBL3117,drugclip,dtiam,258.2,0.2,0.3
CHEMBL3117,drugclip,conplex,409.4,0.0,0.7
CHEMBL3117,drugclip,nesso,311.6,0.1,0.3
CHEMBL3117,drugclip,probematch,265.4,0.2,0.4
CHEMBL3117,drugclip,dtbind,206.6,0.5,0.2
CHEMBL3117,dtiam,biomaster,435.3,0.1,0.7
CHEMBL3117,dtiam,drugclip,211.5,0.3,0.2
CHEMBL3117,dtiam,conplex,429.5,0.1,0.7
CHEMBL3117,dtiam,nesso,522.5,0.1,0.8
CHEMBL3117,dtiam,probematch,319.2,0.2,0.4
CHEMBL3117,dtiam,dtbind,369.7,0.0,0.6
CHEMBL3117,conplex,biomaster,370.0,0.1,0.4
CHEMBL3117,conplex,drugclip,475.8,0.0,0.9
CHEMBL3117,conplex,dtiam,281.7,0.4,0.4
CHEMBL3117,conplex,nesso,513.7,0.1,0.7
CHEMBL3117,conplex,probematch,495.9,0.0,0.8
CHEMBL3117,conplex,dtbind,502.4,0.0,0.9
CHEMBL3117,nesso,biomaster,375.8,0.1,0.5
CHEMBL3117,nesso,drugclip,318.2,0.1,0.5
CHEMBL3117,nesso,dtiam,376.3,0.1,0.6
CHEMBL3117,nesso,conplex,243.2,0.3,0.4
CHEMBL3117,nesso,probematch,242.0,0.2,0.3
CHEMBL3117,nesso,dtbind,203.6,0.4,0.3
CHEMBL3117,probematch,biomaster,464.2,0.0,0.7
CHEMBL3117,probematch,drugclip,300.7,0.0,0.2
CHEMBL3117,probematch,dtiam,426.0,0.1,0.8
CHEMBL3117,probematch,conplex,414.8,0.0,0.6
CHEMBL3117,probematch,nesso,307.9,0.2,0.3
CHEMBL3117,probematch,dtbind,320.7,0.2,0.4
CHEMBL3117,dtbind,biomaster,377.0,0.1,0.5
CHEMBL3117,dtbind,drugclip,334.8,0.0,0.3
CHEMBL3117,dtbind,dtiam,503.5,0.0,0.8
CHEMBL3117,dtbind,conplex,229.1,0.1,0.1
CHEMBL3117,dtbind,nesso,158.7,0.6,0.2
CHEMBL3117,dtbind,probematch,381.8,0.1,0.5
CHEMBL3242,biomaster,drugclip,161.9,0.4,0.1
CHEMBL3242,biomaster,dtiam,148.4,0.6,0.1
CHEMBL3242,biomaster,conplex,84.6,0.8,0.1
CHEMBL3242,biomaster,nesso,22.4,1.0,0.0
CHEMBL3242,biomaster,probematch,68.7,0.7,0.0
CHEMBL3242,biomaster,dtbind,86.4,0.7,0.0
CHEMBL3242,drugclip,biomaster,450.1,0.1,0.9
CHEMBL3242,drugclip,dtiam,322.0,0.0,0.3
CHEMBL3242,drugclip,conplex,233.0,0.1,0.2
CHEMBL3242,drugclip,nesso,406.3,0.0,0.4
CHEMBL3242,drugclip,probematch,216.0,0.2,0.1
CHEMBL3242,drugclip,dtbind,303.4,0.1,0.4
CHEMBL3242,dtiam,biomaster,193.8,0.6,0.3
CHEMBL3242,dtiam,drugclip,336.7,0.2,0.5
CHEMBL3242,dtiam,conplex,201.4,0.5,0.3
CHEMBL3242,dtiam,nesso,254.6,0.6,0.4
CHEMBL3242,dtiam,probematch,90.6,0.8,0.1
CHEMBL3242,dtiam,dtbind,164.9,0.6,0.1
CHEMBL3242,conplex,biomaster,56.8,0.8,0.0
CHEMBL3242,conplex,drugclip,181.1,0.4,0.2
CHEMBL3242,conplex,dtiam,179.6,0.6,0.3
CHEMBL3242,conplex,nesso,74.0,0.9,0.1
CHEMBL3242,conplex,probematch,118.3,0.7,0.1
CHEMBL3242,conplex,dtbind,97.2,0.8,0.1
CHEMBL3242,nesso,biomaster,11.1,1.0,0.0
CHEMBL3242,nesso,drugclip,240.7,0.3,0.3
CHEMBL3242,nesso,dtiam,101.9,0.8,0.1
CHEMBL3242,nesso,conplex,83.5,0.8,0.1
CHEMBL3242,nesso,probematch,40.7,0.9,0.0
CHEMBL3242,nesso,dtbind,12.1,1.0,0.0
CHEMBL3242,probematch,biomaster,256.4,0.5,0.4
CHEMBL3242,probematch,drugclip,347.5,0.2,0.4
CHEMBL3242,probematch,dtiam,273.8,0.3,0.4
CHEMBL3242,probematch,conplex,266.0,0.3,0.3
CHEMBL3242,probematch,nesso,266.1,0.3,0.3
CHEMBL3242,probematch,dtbind,270.4,0.3,0.4
CHEMBL3242,dtbind,biomaster,63.4,0.7,0.0
CHEMBL3242,dtbind,drugclip,347.0,0.2,0.5
CHEMBL3242,dtbind,dtiam,225.4,0.5,0.3
CHEMBL3242,dtbind,conplex,98.0,0.8,0.1
CHEMBL3242,dtbind,nesso,34.4,1.0,0.0
CHEMBL3242,dtbind,probematch,75.1,0.8,0.1
CHEMBL332,biomaster,drugclip,418.3,0.0,0.8
CHEMBL332,biomaster,dtiam,396.6,0.0,0.5
CHEMBL332,biomaster,conplex,226.7,0.4,0.3
CHEMBL332,biomaster,nesso,249.4,0.5,0.3
CHEMBL332,biomaster,probematch,286.4,0.1,0.4
CHEMBL332,biomaster,dtbind,173.3,0.4,0.0
CHEMBL332,drugclip,biomaster,412.6,0.1,0.6
CHEMBL332,drugclip,dtiam,293.1,0.2,0.3
CHEMBL332,drugclip,conplex,296.4,0.2,0.3
CHEMBL332,drugclip,nesso,306.3,0.3,0.4
CHEMBL332,drugclip,probematch,143.6,0.4,0.1
CHEMBL332,drugclip,dtbind,437.4,0.0,0.7
CHEMBL332,dtiam,biomaster,307.0,0.2,0.5
CHEMBL332,dtiam,drugclip,294.0,0.1,0.2
CHEMBL332,dtiam,conplex,417.9,0.0,0.6
CHEMBL332,dtiam,nesso,587.4,0.0,0.9
CHEMBL332,dtiam,probematch,418.6,0.2,0.6
CHEMBL332,dtiam,dtbind,582.0,0.0,0.9
CHEMBL332,conplex,biomaster,170.6,0.4,0.1
CHEMBL332,conplex,drugclip,316.8,0.1,0.4
CHEMBL332,conplex,dtiam,370.1,0.1,0.4
CHEMBL332,conplex,nesso,206.5,0.3,0.2
CHEMBL332,conplex,probematch,361.0,0.1,0.4
CHEMBL332,conplex,dtbind,160.7,0.7,0.2
CHEMBL332,nesso,biomaster,375.7,0.1,0.5
CHEMBL332,nesso,drugclip,390.2,0.1,0.5
CHEMBL332,nesso,dtiam,360.2,0.2,0.4
CHEMBL332,nesso,conplex,292.0,0.4,0.4
CHEMBL332,nesso,probematch,356.2,0.1,0.5
CHEMBL332,nesso,dtbind,279.8,0.1,0.4
CHEMBL332,probematch,biomaster,383.3,0.0,0.5
CHEMBL332,probematch,drugclip,200.7,0.3,0.0
CHEMBL332,probematch,dtiam,254.0,0.4,0.2
CHEMBL332,probematch,conplex,394.8,0.1,0.5
CHEMBL332,probematch,nesso,447.0,0.2,0.7
CHEMBL332,probematch,dtbind,379.7,0.1,0.7
CHEMBL332,dtbind,biomaster,252.4,0.2,0.2
CHEMBL332,dtbind,drugclip,354.6,0.0,0.4
CHEMBL332,dtbind,dtiam,652.5,0.0,1.0
CHEMBL332,dtbind,conplex,215.4,0.4,0.3
CHEMBL332,dtbind,nesso,95.4,0.5,0.0
CHEMBL332,dtbind,probematch,350.8,0.0,0.5
CHEMBL3385,biomaster,drugclip,309.1,0.4,0.5
CHEMBL3385,biomaster,dtiam,533.6,0.0,0.8
CHEMBL3385,biomaster,conplex,475.0,0.0,0.7361963190184049
CHEMBL3385,biomaster,nesso,155.7,0.6,0.2
CHEMBL3385,biomaster,probematch,250.9,0.3,0.3
CHEMBL3385,biomaster,dtbind,101.9,0.6,0.0
CHEMBL3385,drugclip,biomaster,76.6,0.8,0.0
CHEMBL3385,drugclip,dtiam,414.0,0.1,0.5
CHEMBL3385,drugclip,conplex,334.5,0.3,0.5153374233128833
CHEMBL3385,drugclip,nesso,280.2,0.3,0.4
CHEMBL3385,drugclip,probematch,343.4,0.1,0.5
CHEMBL3385,drugclip,dtbind,135.7,0.5,0.1
CHEMBL3385,dtiam,biomaster,415.1,0.0,0.6
CHEMBL3385,dtiam,drugclip,255.4,0.2,0.2
CHEMBL3385,dtiam,conplex,282.4,0.2,0.36809815950920244
CHEMBL3385,dtiam,nesso,488.2,0.0,0.8
CHEMBL3385,dtiam,probematch,264.5,0.3,0.4
CHEMBL3385,dtiam,dtbind,277.5,0.4,0.3
CHEMBL3385,conplex,biomaster,182.6,0.6,0.2
CHEMBL3385,conplex,drugclip,214.5,0.5,0.3
CHEMBL3385,conplex,dtiam,257.2,0.4,0.3
CHEMBL3385,conplex,nesso,314.9,0.2,0.6
CHEMBL3385,conplex,probematch,324.3,0.3,0.5
CHEMBL3385,conplex,dtbind,135.0,0.6,0.1
CHEMBL3385,nesso,biomaster,283.1,0.3,0.4
CHEMBL3385,nesso,drugclip,331.6,0.2,0.5
CHEMBL3385,nesso,dtiam,433.1,0.1,0.7
CHEMBL3385,nesso,conplex,339.5,0.1,0.4417177914110429
CHEMBL3385,nesso,probematch,294.2,0.2,0.3
CHEMBL3385,nesso,dtbind,267.1,0.3,0.3
CHEMBL3385,probematch,biomaster,272.2,0.2,0.3
CHEMBL3385,probematch,drugclip,292.9,0.2,0.2
CHEMBL3385,probematch,dtiam,396.9,0.2,0.4
CHEMBL3385,probematch,conplex,475.0,0.0,0.7361963190184049
CHEMBL3385,probematch,nesso,278.3,0.2,0.3
CHEMBL3385,probematch,dtbind,138.6,0.2,0.0
CHEMBL3385,dtbind,biomaster,97.5,0.7,0.0
CHEMBL3385,dtbind,drugclip,323.0,0.2,0.3
CHEMBL3385,dtbind,dtiam,523.7,0.1,0.7
CHEMBL3385,dtbind,conplex,399.0,0.1,0.5889570552147239
CHEMBL3385,dtbind,nesso,223.6,0.4,0.2
CHEMBL3385,dtbind,probematch,195.8,0.3,0.2
CHEMBL3474,biomaster,drugclip,154.1,0.2,0.0
CHEMBL3474,biomaster,dtiam,239.4,0.2,0.2
CHEMBL3474,biomaster,conplex,295.0,0.1,0.3
CHEMBL3474,biomaster,nesso,275.9,0.4,0.3
CHEMBL3474,biomaster,probematch,380.4,0.1,0.6
CHEMBL3474,biomaster,dtbind,184.4,0.4,0.1
CHEMBL3474,drugclip,biomaster,375.3,0.3,0.5
CHEMBL3474,drugclip,dtiam,186.5,0.4,0.2
CHEMBL3474,drugclip,conplex,453.1,0.0,0.7
CHEMBL3474,drugclip,nesso,188.9,0.5,0.2
CHEMBL3474,drugclip,probematch,312.7,0.1,0.3
CHEMBL3474,drugclip,dtbind,228.6,0.1,0.1
CHEMBL3474,dtiam,biomaster,383.1,0.1,0.6
CHEMBL3474,dtiam,drugclip,180.0,0.3,0.1
CHEMBL3474,dtiam,conplex,418.6,0.1,0.6
CHEMBL3474,dtiam,nesso,516.0,0.0,0.8
CHEMBL3474,dtiam,probematch,499.4,0.0,0.8
CHEMBL3474,dtiam,dtbind,566.3,0.0,1.0
CHEMBL3474,conplex,biomaster,540.7,0.0,0.9
CHEMBL3474,conplex,drugclip,249.9,0.2,0.3
CHEMBL3474,conplex,dtiam,270.6,0.1,0.4
CHEMBL3474,conplex,nesso,415.9,0.0,0.6
CHEMBL3474,conplex,probematch,409.7,0.0,0.6
CHEMBL3474,conplex,dtbind,317.4,0.3,0.5
CHEMBL3474,nesso,biomaster,391.4,0.0,0.6
CHEMBL3474,nesso,drugclip,264.7,0.3,0.4
CHEMBL3474,nesso,dtiam,318.7,0.2,0.4
CHEMBL3474,nesso,conplex,308.9,0.3,0.5
CHEMBL3474,nesso,probematch,320.8,0.2,0.4
CHEMBL3474,nesso,dtbind,158.6,0.5,0.1
CHEMBL3474,probematch,biomaster,441.5,0.1,0.7
CHEMBL3474,probematch,drugclip,476.3,0.0,0.8
CHEMBL3474,probematch,dtiam,384.1,0.1,0.4
CHEMBL3474,probematch,conplex,494.5,0.0,0.9
CHEMBL3474,probematch,nesso,277.2,0.3,0.3
CHEMBL3474,probematch,dtbind,406.2,0.1,0.7
CHEMBL3474,dtbind,biomaster,238.8,0.3,0.3
CHEMBL3474,dtbind,drugclip,309.9,0.1,0.3
CHEMBL3474,dtbind,dtiam,395.0,0.0,0.5
CHEMBL3474,dtbind,conplex,140.9,0.4,0.0
CHEMBL3474,dtbind,nesso,172.0,0.5,0.2
CHEMBL3474,dtbind,probematch,232.55,0.3,0.2
CHEMBL3587,biomaster,drugclip,324.1,0.3,0.5
CHEMBL3587,biomaster,dtiam,95.6,0.8,0.1
CHEMBL3587,biomaster,conplex,555.0,0.0,1.0
CHEMBL3587,biomaster,nesso,15.1,1.0,0.0
CHEMBL3587,biomaster,probematch,151.9,0.2,0.0
CHEMBL3587,biomaster,dtbind,90.1,0.5,0.0
CHEMBL3587,drugclip,biomaster,311.7,0.3,0.5
CHEMBL3587,drugclip,dtiam,243.0,0.3,0.2
CHEMBL3587,drugclip,conplex,483.3,0.0,0.9
CHEMBL3587,drugclip,nesso,415.0,0.2,0.7
CHEMBL3587,drugclip,probematch,201.7,0.3,0.2
CHEMBL3587,drugclip,dtbind,210.1,0.1,0.1
CHEMBL3587,dtiam,biomaster,136.7,0.6,0.1
CHEMBL3587,dtiam,drugclip,326.75,0.1,0.4
CHEMBL3587,dtiam,conplex,364.95,0.2,0.5
CHEMBL3587,dtiam,nesso,253.55,0.4,0.35
CHEMBL3587,dtiam,probematch,162.75,0.4,0.1
CHEMBL3587,dtiam,dtbind,171.15,0.5,0.1
CHEMBL3587,conplex,biomaster,284.2,0.4,0.4
CHEMBL3587,conplex,drugclip,402.2,0.0,0.5
CHEMBL3587,conplex,dtiam,260.9,0.4,0.4
CHEMBL3587,conplex,nesso,271.3,0.1,0.3
CHEMBL3587,conplex,probematch,316.3,0.2,0.4
CHEMBL3587,conplex,dtbind,202.4,0.3,0.2
CHEMBL3587,nesso,biomaster,103.9,0.8,0.2
CHEMBL3587,nesso,drugclip,261.4,0.4,0.4
CHEMBL3587,nesso,dtiam,185.5,0.5,0.3
CHEMBL3587,nesso,conplex,555.0,0.0,1.0
CHEMBL3587,nesso,probematch,174.15,0.4,0.1
CHEMBL3587,nesso,dtbind,97.2,0.7,0.1
CHEMBL3587,probematch,biomaster,259.2,0.5,0.4
CHEMBL3587,probematch,drugclip,348.8,0.3,0.5
CHEMBL3587,probematch,dtiam,312.2,0.3,0.5
CHEMBL3587,probematch,conplex,448.3,0.0,0.7
CHEMBL3587,probematch,nesso,314.0,0.4,0.4
CHEMBL3587,probematch,dtbind,257.6,0.3,0.3
CHEMBL3587,dtbind,biomaster,159.5,0.7,0.2
CHEMBL3587,dtbind,drugclip,216.8,0.4,0.3
CHEMBL3587,dtbind,dtiam,259.0,0.4,0.2
CHEMBL3587,dtbind,conplex,555.0,0.0,1.0
CHEMBL3587,dtbind,nesso,160.9,0.6,0.2
CHEMBL3587,dtbind,probematch,209.4,0.3,0.2
CHEMBL3629,biomaster,drugclip,375.8,0.1,0.6
CHEMBL3629,biomaster,dtiam,299.6,0.2,0.4
CHEMBL3629,biomaster,conplex,402.8,0.2,0.7
CHEMBL3629,biomaster,nesso,115.2,0.7,0.1
CHEMBL3629,biomaster,probematch,135.0,0.4,0.0
CHEMBL3629,biomaster,dtbind,119.8,0.6,0.0
CHEMBL3629,drugclip,biomaster,289.6,0.0,0.3
CHEMBL3629,drugclip,dtiam,390.4,0.1,0.6
CHEMBL3629,drugclip,conplex,442.5,0.1,0.7
CHEMBL3629,drugclip,nesso,411.0,0.0,0.6
CHEMBL3629,drugclip,probematch,228.35,0.5,0.2
CHEMBL3629,drugclip,dtbind,273.2,0.0,0.1
CHEMBL3629,dtiam,biomaster,221.0,0.3,0.3
CHEMBL3629,dtiam,drugclip,230.2,0.6,0.4
CHEMBL3629,dtiam,conplex,245.4,0.3,0.3
CHEMBL3629,dtiam,nesso,218.3,0.3,0.3
CHEMBL3629,dtiam,probematch,128.3,0.5,0.1
CHEMBL3629,dtiam,dtbind,122.7,0.8,0.2
CHEMBL3629,conplex,biomaster,311.7,0.3,0.5
CHEMBL3629,conplex,drugclip,282.1,0.3,0.4
CHEMBL3629,conplex,dtiam,152.0,0.4,0.1
CHEMBL3629,conplex,nesso,334.6,0.1,0.5
CHEMBL3629,conplex,probematch,329.1,0.3,0.5
CHEMBL3629,conplex,dtbind,333.5,0.3,0.5
CHEMBL3629,nesso,biomaster,136.3,0.6,0.1
CHEMBL3629,nesso,drugclip,389.6,0.0,0.6
