target_id,gene,comparator,total_pairs,zero_pairs,conplex_top10_cutoff,conplex_top10_zero_weight,full_spearman,nonzero_pairs,nonzero_spearman
CHEMBL4245,ESRRG,drugclip,719,231,0.51819277,0.0,0.23698487517388758,488,0.2782501558744106
CHEMBL4245,ESRRG,dtiam,719,231,0.51819277,0.0,0.15399402012336424,488,0.23926345019646128
CHEMBL4245,ESRRG,nesso,719,231,0.51819277,0.0,0.20811902780754843,488,0.32440167991471974
CHEMBL4245,ESRRG,probematch,719,231,0.51819277,0.0,0.2824413150045628,488,0.4065051610025935
CHEMBL4245,ESRRG,dtbind,719,231,0.51819277,0.0,0.2931529655893759,488,0.3857383750709984
CHEMBL4393,MMP12,biomaster,719,7,0.19298336,0.0,0.1001652383238932,712,0.09587977957196725
CHEMBL4393,MMP12,drugclip,719,7,0.19298336,0.0,-0.19177190517174375,712,-0.18630063097735272
CHEMBL4393,MMP12,dtiam,719,7,0.19298336,0.0,0.0029512501743170754,712,-0.003982846615680827
CHEMBL4393,MMP12,nesso,719,7,0.19298336,0.0,0.21848686144792295,712,0.21208064091314932
CHEMBL4393,MMP12,probematch,719,7,0.19298336,0.0,-0.05859302006489765,712,-0.05221482626924409
CHEMBL4393,MMP12,dtbind,719,7,0.19298336,0.0,0.06548265138761258,712,0.0722769845069739
CHEMBL4502,CDA,biomaster,719,46,0.3966072,0.0,0.044085133298429065,673,0.03160253871498843
CHEMBL4502,CDA,drugclip,719,46,0.3966072,0.0,0.16234984804569588,673,0.16149909282187475
CHEMBL4502,CDA,dtiam,719,46,0.3966072,0.0,-0.07133978524767029,673,-0.05091175665697894
CHEMBL4502,CDA,nesso,719,46,0.3966072,0.0,0.17201831821788174,673,0.0900849418233544
CHEMBL4502,CDA,probematch,719,46,0.3966072,0.0,0.04363957974323718,673,0.018932269292075407
CHEMBL4502,CDA,dtbind,719,46,0.3966072,0.0,-0.20099569561981107,673,-0.1666171637613619
CHEMBL4588,MMP8,biomaster,719,55,0.21073811,0.0,0.11805488952366236,664,0.10337703486843076
CHEMBL4588,MMP8,drugclip,719,55,0.21073811,0.0,-0.009124249971415309,664,-0.013750529808710258
CHEMBL4588,MMP8,dtiam,719,55,0.21073811,0.0,-0.0007934910330277032,664,-0.04246092252663527
CHEMBL4588,MMP8,nesso,719,55,0.21073811,0.0,0.3147757416675309,664,0.25614074182841995
CHEMBL4588,MMP8,probematch,719,55,0.21073811,0.0,-0.2615997916438016,664,-0.19737654328264922
CHEMBL4588,MMP8,dtbind,719,55,0.21073811,0.0,-0.012656476128993933,664,0.04975960227717161
CHEMBL4625,BCL2L1,biomaster,719,72,0.34010592,0.0,-0.020146636465979327,647,-0.022623072158316545
CHEMBL4625,BCL2L1,drugclip,719,72,0.34010592,0.0,-0.16486331530026715,647,-0.16204463322745663
CHEMBL4625,BCL2L1,dtiam,719,72,0.34010592,0.0,-0.055112959611004854,647,0.018151419747746363
CHEMBL4625,BCL2L1,nesso,719,72,0.34010592,0.0,0.06762225560079894,647,0.03776878900492709
CHEMBL4625,BCL2L1,probematch,719,72,0.34010592,0.0,-0.0883447188225433,647,-0.08053278286087173
CHEMBL4625,BCL2L1,dtbind,719,72,0.34010592,0.0,0.10439929839435819,647,0.08646800460014452
CHEMBL4685,IDO1,biomaster,719,38,0.24318013,0.0,0.09653398437308477,681,0.047499072154990364
CHEMBL4685,IDO1,drugclip,719,38,0.24318013,0.0,-0.011516557644749766,681,-0.04798194767118504
CHEMBL4685,IDO1,dtiam,719,38,0.24318013,0.0,0.05100796801039035,681,0.060933949397216775
CHEMBL4685,IDO1,nesso,719,38,0.24318013,0.0,0.008234811639607256,681,-0.024866730717601655
CHEMBL4685,IDO1,probematch,719,38,0.24318013,0.0,-0.03252146911744891,681,-0.04370090864929776
CHEMBL4685,IDO1,dtbind,719,38,0.24318013,0.0,-0.06982128623186058,681,-0.05259085944921968
CHEMBL4860,BCL2,biomaster,719,62,0.35215953,0.0,0.023104457328300552,657,0.024619907092602616
CHEMBL4860,BCL2,drugclip,719,62,0.35215953,0.0,0.09952510943127049,657,0.09038515352773437
CHEMBL4860,BCL2,dtiam,719,62,0.35215953,0.0,-0.08486549994287797,657,-0.02648046580329456
CHEMBL4860,BCL2,nesso,719,62,0.35215953,0.0,0.12998325739092514,657,0.0924025890750799
CHEMBL4860,BCL2,probematch,719,62,0.35215953,0.0,-0.27108758933098226,657,-0.20656041638875924
CHEMBL4860,BCL2,dtbind,719,62,0.35215953,0.0,0.050786743258053595,657,0.059118069283063575
CHEMBL4956,GABRA2,biomaster,719,144,0.5842364,0.0,-0.14946357830120652,575,-0.09648861391578276
CHEMBL4956,GABRA2,drugclip,719,144,0.5842364,0.0,0.07726340543307213,575,0.03152811890485486
CHEMBL4956,GABRA2,dtiam,719,144,0.5842364,0.0,-0.17560014950094435,575,-0.04887275412357936
CHEMBL4956,GABRA2,nesso,719,144,0.5842364,0.0,-0.020783111001313914,575,-0.034022312058160864
CHEMBL4956,GABRA2,probematch,719,144,0.5842364,0.0,-0.24501278979544117,575,-0.12077988636537165
CHEMBL4956,GABRA2,dtbind,719,144,0.5842364,0.0,0.22457288327680477,575,0.10539930157346
