scope,query,entity,model_a,model_b,n,ordered_comparisons,both_correct,only_a_correct,only_b_correct,both_wrong,any_tie
COMMON_378,drug_id,XGALLCVXEZPNRQ-UHFFFAOYSA-N,dtbind,nesso_pic50,20,36,0.5,0.0,0.2222222222222222,0.2777777777777778,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,drugclip,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,dtiam,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,conplex,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,probematch,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,biomaster,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,dtiam,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,conplex,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,nesso,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,probematch,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,dtbind,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,drugclip,nesso_pic50,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,conplex,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,probematch,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtiam,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,conplex,nesso,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,conplex,probematch,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,conplex,dtbind,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,conplex,nesso_pic50,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,nesso,probematch,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,nesso,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,nesso,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,probematch,dtbind,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,probematch,nesso_pic50,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,XUFQPHANEAPEMJ-UHFFFAOYSA-N,dtbind,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,drugclip,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,dtiam,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,conplex,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,nesso,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,dtbind,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,biomaster,nesso_pic50,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,dtiam,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,conplex,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,nesso,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,dtbind,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,drugclip,nesso_pic50,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtiam,conplex,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtiam,nesso,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtiam,probematch,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtiam,dtbind,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtiam,nesso_pic50,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,conplex,nesso,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,conplex,probematch,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,conplex,dtbind,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,conplex,nesso_pic50,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,nesso,probematch,2,1,0.0,0.0,1.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,nesso,dtbind,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,nesso,nesso_pic50,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,probematch,dtbind,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,probematch,nesso_pic50,2,1,0.0,1.0,0.0,0.0,0.0
COMMON_378,drug_id,YWPHCCPCQOJSGZ-UHFFFAOYSA-N,dtbind,nesso_pic50,2,1,0.0,0.0,0.0,1.0,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,drugclip,25,114,0.4824561403508772,0.34210526315789475,0.11403508771929824,0.06140350877192982,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,dtiam,25,114,0.39473684210526316,0.4298245614035088,0.008771929824561403,0.16666666666666666,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,conplex,25,114,0.37719298245614036,0.14035087719298245,0.043859649122807015,0.12280701754385964,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,nesso,25,114,0.7894736842105263,0.03508771929824561,0.09649122807017543,0.07894736842105263,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,probematch,25,114,0.543859649122807,0.2807017543859649,0.14035087719298245,0.03508771929824561,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,dtbind,25,114,0.5964912280701754,0.22807017543859648,0.08771929824561403,0.08771929824561403,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,biomaster,nesso_pic50,25,114,0.7017543859649122,0.12280701754385964,0.13157894736842105,0.043859649122807015,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,dtiam,25,114,0.22807017543859648,0.3684210526315789,0.17543859649122806,0.22807017543859648,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,conplex,25,114,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.05263157894736842,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,nesso,25,114,0.49122807017543857,0.10526315789473684,0.39473684210526316,0.008771929824561403,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,probematch,25,114,0.47368421052631576,0.12280701754385964,0.21052631578947367,0.19298245614035087,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,dtbind,25,114,0.4298245614035088,0.16666666666666666,0.2543859649122807,0.14912280701754385,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,drugclip,nesso_pic50,25,114,0.4824561403508772,0.11403508771929824,0.3508771929824561,0.05263157894736842,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtiam,conplex,25,114,0.22807017543859648,0.043859649122807015,0.19298245614035087,0.21929824561403508,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtiam,nesso,25,114,0.40350877192982454,0.0,0.4824561403508772,0.11403508771929824,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtiam,probematch,25,114,0.3157894736842105,0.08771929824561403,0.3684210526315789,0.22807017543859648,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtiam,dtbind,25,114,0.2631578947368421,0.14035087719298245,0.42105263157894735,0.17543859649122806,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtiam,nesso_pic50,25,114,0.39473684210526316,0.008771929824561403,0.43859649122807015,0.15789473684210525,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,conplex,nesso,25,114,0.41228070175438597,0.008771929824561403,0.18421052631578946,0.07894736842105263,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,conplex,probematch,25,114,0.2719298245614035,0.14912280701754385,0.21052631578947367,0.05263157894736842,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,conplex,dtbind,25,114,0.3333333333333333,0.08771929824561403,0.14912280701754385,0.11403508771929824,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,conplex,nesso_pic50,25,114,0.42105263157894735,0.0,0.13157894736842105,0.13157894736842105,0.3157894736842105
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,nesso,probematch,25,114,0.6228070175438597,0.2631578947368421,0.06140350877192982,0.05263157894736842,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,nesso,dtbind,25,114,0.631578947368421,0.2543859649122807,0.05263157894736842,0.06140350877192982,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,nesso,nesso_pic50,25,114,0.7807017543859649,0.10526315789473684,0.05263157894736842,0.06140350877192982,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,probematch,dtbind,25,114,0.4824561403508772,0.20175438596491227,0.20175438596491227,0.11403508771929824,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,probematch,nesso_pic50,25,114,0.5877192982456141,0.09649122807017543,0.24561403508771928,0.07017543859649122,0.0
COMMON_378,drug_id,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dtbind,nesso_pic50,25,114,0.5701754385964912,0.11403508771929824,0.2631578947368421,0.05263157894736842,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,drugclip,9,8,0.75,0.25,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,dtiam,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,conplex,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,nesso,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,probematch,9,8,0.625,0.375,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,dtbind,9,8,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,biomaster,nesso_pic50,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,dtiam,9,8,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,conplex,9,8,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,nesso,9,8,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,probematch,9,8,0.5,0.25,0.125,0.125,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,dtbind,9,8,0.25,0.5,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1824,drugclip,nesso_pic50,9,8,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtiam,conplex,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtiam,nesso,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtiam,probematch,9,8,0.625,0.375,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtiam,dtbind,9,8,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtiam,nesso_pic50,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,conplex,nesso,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,conplex,probematch,9,8,0.625,0.375,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,conplex,dtbind,9,8,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,conplex,nesso_pic50,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,nesso,probematch,9,8,0.625,0.375,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,nesso,dtbind,9,8,0.5,0.5,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,nesso,nesso_pic50,9,8,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1824,probematch,dtbind,9,8,0.25,0.375,0.25,0.125,0.0
COMMON_378,target_id,CHEMBL1824,probematch,nesso_pic50,9,8,0.625,0.0,0.375,0.0,0.0
COMMON_378,target_id,CHEMBL1824,dtbind,nesso_pic50,9,8,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,drugclip,7,12,0.75,0.25,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,dtiam,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,conplex,7,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,nesso,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,probematch,7,12,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,dtbind,7,12,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,biomaster,nesso_pic50,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,dtiam,7,12,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,conplex,7,12,0.5,0.25,0.16666666666666666,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,nesso,7,12,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,probematch,7,12,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,dtbind,7,12,0.08333333333333333,0.6666666666666666,0.0,0.25,0.0
COMMON_378,target_id,CHEMBL1844,drugclip,nesso_pic50,7,12,0.75,0.0,0.25,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtiam,conplex,7,12,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtiam,nesso,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtiam,probematch,7,12,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtiam,dtbind,7,12,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtiam,nesso_pic50,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,conplex,nesso,7,12,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL1844,conplex,probematch,7,12,0.3333333333333333,0.3333333333333333,0.25,0.08333333333333333,0.0
COMMON_378,target_id,CHEMBL1844,conplex,dtbind,7,12,0.0,0.6666666666666666,0.08333333333333333,0.25,0.0
COMMON_378,target_id,CHEMBL1844,conplex,nesso_pic50,7,12,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
COMMON_378,target_id,CHEMBL1844,nesso,probematch,7,12,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,nesso,dtbind,7,12,0.08333333333333333,0.9166666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,nesso,nesso_pic50,7,12,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1844,probematch,dtbind,7,12,0.08333333333333333,0.5,0.0,0.4166666666666667,0.0
COMMON_378,target_id,CHEMBL1844,probematch,nesso_pic50,7,12,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0
COMMON_378,target_id,CHEMBL1844,dtbind,nesso_pic50,7,12,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,drugclip,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,dtiam,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,conplex,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,biomaster,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,dtiam,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,conplex,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,drugclip,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtiam,conplex,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtiam,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtiam,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtiam,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtiam,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,conplex,nesso,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,conplex,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,conplex,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,conplex,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,nesso,probematch,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,nesso,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,nesso,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,probematch,dtbind,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,probematch,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1862,dtbind,nesso_pic50,2,1,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,drugclip,7,6,0.5,0.3333333333333333,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,dtiam,7,6,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,conplex,7,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,nesso,7,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,probematch,7,6,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,dtbind,7,6,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,biomaster,nesso_pic50,7,6,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,dtiam,7,6,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,conplex,7,6,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,nesso,7,6,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,probematch,7,6,0.16666666666666666,0.3333333333333333,0.0,0.5,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,dtbind,7,6,0.0,0.5,0.0,0.5,0.0
COMMON_378,target_id,CHEMBL1868,drugclip,nesso_pic50,7,6,0.5,0.0,0.5,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtiam,conplex,7,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtiam,nesso,7,6,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtiam,probematch,7,6,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtiam,dtbind,7,6,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtiam,nesso_pic50,7,6,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1868,conplex,nesso,7,6,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,conplex,probematch,7,6,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,conplex,dtbind,7,6,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,conplex,nesso_pic50,7,6,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL1868,nesso,probematch,7,6,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,nesso,dtbind,7,6,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0
COMMON_378,target_id,CHEMBL1868,nesso,nesso_pic50,7,6,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
COMMON_378,target_id,CHEMBL1868,probematch,dtbind,7,6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
COMMON_378,target_id,CHEMBL1868,probematch,nesso_pic50,7,6,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0
COMMON_378,target_id,CHEMBL1868,dtbind,nesso_pic50,7,6,0.0,0.0,1.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,drugclip,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,dtiam,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,conplex,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,nesso,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,probematch,3,2,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,dtbind,3,2,0.0,1.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,biomaster,nesso_pic50,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,drugclip,dtiam,3,2,1.0,0.0,0.0,0.0,0.0
COMMON_378,target_id,CHEMBL1936,drugclip,conplex,3,2,1.0,0.0,0.0,0.0,0.0
