target_id,model_a,model_b,k,expected_overlap,overlap_fraction,chance_fraction
CHEMBL2023,dtiam,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL2023,dtiam,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2023,dtiam,probematch,10,1.3333333333333333,0.13333333333333333,0.013908205841446454
CHEMBL2023,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2023,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2023,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2023,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2023,nesso,probematch,10,0.6666666666666666,0.06666666666666667,0.013908205841446454
CHEMBL2023,nesso,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2023,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2023,biomaster,drugclip,20,0.0,0.0,0.027816411682892908
CHEMBL2023,biomaster,dtiam,20,1.0,0.05,0.027816411682892908
CHEMBL2023,biomaster,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL2023,biomaster,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2023,biomaster,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2023,biomaster,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL2023,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL2023,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL2023,drugclip,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2023,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2023,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2023,dtiam,conplex,20,3.0,0.15,0.027816411682892908
CHEMBL2023,dtiam,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2023,dtiam,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2023,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2023,conplex,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL2023,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2023,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2023,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2023,nesso,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2023,probematch,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2023,biomaster,drugclip,50,3.0,0.06,0.06954102920723226
CHEMBL2023,biomaster,dtiam,50,6.0,0.12,0.06954102920723226
CHEMBL2023,biomaster,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL2023,biomaster,nesso,50,8.0,0.16,0.06954102920723226
CHEMBL2023,biomaster,probematch,50,3.857142857142857,0.07714285714285714,0.06954102920723226
CHEMBL2023,biomaster,dtbind,50,8.0,0.16,0.06954102920723226
CHEMBL2023,drugclip,dtiam,50,1.0,0.02,0.06954102920723226
CHEMBL2023,drugclip,conplex,50,1.0,0.02,0.06954102920723226
CHEMBL2023,drugclip,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL2023,drugclip,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2023,drugclip,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL2023,dtiam,conplex,50,4.0,0.08,0.06954102920723226
CHEMBL2023,dtiam,nesso,50,2.0,0.04,0.06954102920723226
CHEMBL2023,dtiam,probematch,50,10.857142857142858,0.21714285714285717,0.06954102920723226
CHEMBL2023,dtiam,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL2023,conplex,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL2023,conplex,probematch,50,0.0,0.0,0.06954102920723226
CHEMBL2023,conplex,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL2023,nesso,probematch,50,1.0,0.02,0.06954102920723226
CHEMBL2023,nesso,dtbind,50,11.0,0.22,0.06954102920723226
CHEMBL2023,probematch,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL2023,biomaster,drugclip,100,14.0,0.14,0.13908205841446453
CHEMBL2023,biomaster,dtiam,100,19.0,0.19,0.13908205841446453
CHEMBL2023,biomaster,conplex,100,12.0,0.12,0.13908205841446453
CHEMBL2023,biomaster,nesso,100,26.0,0.26,0.13908205841446453
CHEMBL2023,biomaster,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL2023,biomaster,dtbind,100,23.0,0.23,0.13908205841446453
CHEMBL2023,drugclip,dtiam,100,9.0,0.09,0.13908205841446453
CHEMBL2023,drugclip,conplex,100,4.0,0.04,0.13908205841446453
CHEMBL2023,drugclip,nesso,100,13.0,0.13,0.13908205841446453
CHEMBL2023,drugclip,probematch,100,6.0,0.06,0.13908205841446453
CHEMBL2023,drugclip,dtbind,100,17.0,0.17,0.13908205841446453
CHEMBL2023,dtiam,conplex,100,13.0,0.13,0.13908205841446453
CHEMBL2023,dtiam,nesso,100,12.0,0.12,0.13908205841446453
CHEMBL2023,dtiam,probematch,100,37.0,0.37,0.13908205841446453
CHEMBL2023,dtiam,dtbind,100,13.0,0.13,0.13908205841446453
CHEMBL2023,conplex,nesso,100,13.0,0.13,0.13908205841446453
CHEMBL2023,conplex,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL2023,conplex,dtbind,100,11.0,0.11,0.13908205841446453
CHEMBL2023,nesso,probematch,100,5.0,0.05,0.13908205841446453
CHEMBL2023,nesso,dtbind,100,34.0,0.34,0.13908205841446453
CHEMBL2023,probematch,dtbind,100,3.0,0.03,0.13908205841446453
CHEMBL2055,biomaster,drugclip,10,2.0,0.2,0.013908205841446454
CHEMBL2055,biomaster,dtiam,10,3.0,0.3,0.013908205841446454
CHEMBL2055,biomaster,conplex,10,2.0,0.2,0.013908205841446454
CHEMBL2055,biomaster,nesso,10,3.0,0.3,0.013908205841446454
CHEMBL2055,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2055,biomaster,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2055,drugclip,dtiam,10,1.0,0.1,0.013908205841446454
CHEMBL2055,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2055,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2055,drugclip,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2055,drugclip,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL2055,dtiam,conplex,10,2.0,0.2,0.013908205841446454
CHEMBL2055,dtiam,nesso,10,3.0,0.3,0.013908205841446454
CHEMBL2055,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2055,dtiam,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2055,conplex,nesso,10,2.0,0.2,0.013908205841446454
CHEMBL2055,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2055,conplex,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2055,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2055,nesso,dtbind,10,3.0,0.3,0.013908205841446454
CHEMBL2055,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2055,biomaster,drugclip,20,6.0,0.3,0.027816411682892908
CHEMBL2055,biomaster,dtiam,20,3.0,0.15,0.027816411682892908
CHEMBL2055,biomaster,conplex,20,5.0,0.25,0.027816411682892908
CHEMBL2055,biomaster,nesso,20,4.0,0.2,0.027816411682892908
CHEMBL2055,biomaster,probematch,20,4.0,0.2,0.027816411682892908
CHEMBL2055,biomaster,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2055,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL2055,drugclip,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL2055,drugclip,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2055,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2055,drugclip,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2055,dtiam,conplex,20,3.0,0.15,0.027816411682892908
CHEMBL2055,dtiam,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2055,dtiam,probematch,20,3.0,0.15,0.027816411682892908
CHEMBL2055,dtiam,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL2055,conplex,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2055,conplex,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2055,conplex,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2055,nesso,probematch,20,3.0,0.15,0.027816411682892908
CHEMBL2055,nesso,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2055,probematch,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL2055,biomaster,drugclip,50,15.0,0.3,0.06954102920723226
CHEMBL2055,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL2055,biomaster,conplex,50,7.0,0.14,0.06954102920723226
CHEMBL2055,biomaster,nesso,50,13.0,0.26,0.06954102920723226
CHEMBL2055,biomaster,probematch,50,8.0,0.16,0.06954102920723226
CHEMBL2055,biomaster,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL2055,drugclip,dtiam,50,8.0,0.16,0.06954102920723226
CHEMBL2055,drugclip,conplex,50,9.0,0.18,0.06954102920723226
CHEMBL2055,drugclip,nesso,50,11.0,0.22,0.06954102920723226
CHEMBL2055,drugclip,probematch,50,8.0,0.16,0.06954102920723226
CHEMBL2055,drugclip,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL2055,dtiam,conplex,50,7.0,0.14,0.06954102920723226
CHEMBL2055,dtiam,nesso,50,8.0,0.16,0.06954102920723226
CHEMBL2055,dtiam,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL2055,dtiam,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL2055,conplex,nesso,50,14.0,0.28,0.06954102920723226
CHEMBL2055,conplex,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2055,conplex,dtbind,50,14.0,0.28,0.06954102920723226
CHEMBL2055,nesso,probematch,50,10.0,0.2,0.06954102920723226
CHEMBL2055,nesso,dtbind,50,7.0,0.14,0.06954102920723226
CHEMBL2055,probematch,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL2055,biomaster,drugclip,100,27.0,0.27,0.13908205841446453
CHEMBL2055,biomaster,dtiam,100,14.0,0.14,0.13908205841446453
CHEMBL2055,biomaster,conplex,100,24.0,0.24,0.13908205841446453
CHEMBL2055,biomaster,nesso,100,28.0,0.28,0.13908205841446453
CHEMBL2055,biomaster,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL2055,biomaster,dtbind,100,20.0,0.2,0.13908205841446453
CHEMBL2055,drugclip,dtiam,100,24.0,0.24,0.13908205841446453
CHEMBL2055,drugclip,conplex,100,32.0,0.32,0.13908205841446453
CHEMBL2055,drugclip,nesso,100,25.0,0.25,0.13908205841446453
CHEMBL2055,drugclip,probematch,100,29.0,0.29,0.13908205841446453
CHEMBL2055,drugclip,dtbind,100,43.0,0.43,0.13908205841446453
CHEMBL2055,dtiam,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL2055,dtiam,nesso,100,15.0,0.15,0.13908205841446453
CHEMBL2055,dtiam,probematch,100,19.0,0.19,0.13908205841446453
CHEMBL2055,dtiam,dtbind,100,10.0,0.1,0.13908205841446453
CHEMBL2055,conplex,nesso,100,36.0,0.36,0.13908205841446453
CHEMBL2055,conplex,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL2055,conplex,dtbind,100,42.0,0.42,0.13908205841446453
CHEMBL2055,nesso,probematch,100,31.0,0.31,0.13908205841446453
CHEMBL2055,nesso,dtbind,100,26.0,0.26,0.13908205841446453
CHEMBL2055,probematch,dtbind,100,18.0,0.18,0.13908205841446453
CHEMBL2063,biomaster,drugclip,10,1.0,0.1,0.013908205841446454
CHEMBL2063,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2063,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2063,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2063,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2063,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2063,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2063,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2063,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2063,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2063,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2063,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2063,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2063,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2063,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2063,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2063,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2063,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2063,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2063,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2063,probematch,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL2063,biomaster,drugclip,20,1.0,0.05,0.027816411682892908
CHEMBL2063,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL2063,biomaster,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL2063,biomaster,nesso,20,5.0,0.25,0.027816411682892908
CHEMBL2063,biomaster,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2063,biomaster,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2063,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL2063,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL2063,drugclip,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL2063,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2063,drugclip,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2063,dtiam,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL2063,dtiam,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL2063,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2063,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2063,conplex,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2063,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2063,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2063,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2063,nesso,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2063,probematch,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL2063,biomaster,drugclip,50,2.0,0.04,0.06954102920723226
CHEMBL2063,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL2063,biomaster,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL2063,biomaster,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL2063,biomaster,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL2063,biomaster,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL2063,drugclip,dtiam,50,2.0,0.04,0.06954102920723226
CHEMBL2063,drugclip,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL2063,drugclip,nesso,50,1.0,0.02,0.06954102920723226
CHEMBL2063,drugclip,probematch,50,6.0,0.12,0.06954102920723226
CHEMBL2063,drugclip,dtbind,50,4.0,0.08,0.06954102920723226
CHEMBL2063,dtiam,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL2063,dtiam,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL2063,dtiam,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL2063,dtiam,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL2063,conplex,nesso,50,2.0,0.04,0.06954102920723226
CHEMBL2063,conplex,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL2063,conplex,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL2063,nesso,probematch,50,3.0,0.06,0.06954102920723226
CHEMBL2063,nesso,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL2063,probematch,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL2063,biomaster,drugclip,100,15.0,0.15,0.13908205841446453
CHEMBL2063,biomaster,dtiam,100,8.0,0.08,0.13908205841446453
CHEMBL2063,biomaster,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL2063,biomaster,nesso,100,18.0,0.18,0.13908205841446453
CHEMBL2063,biomaster,probematch,100,20.0,0.2,0.13908205841446453
CHEMBL2063,biomaster,dtbind,100,14.0,0.14,0.13908205841446453
CHEMBL2063,drugclip,dtiam,100,6.0,0.06,0.13908205841446453
CHEMBL2063,drugclip,conplex,100,11.0,0.11,0.13908205841446453
CHEMBL2063,drugclip,nesso,100,10.0,0.1,0.13908205841446453
CHEMBL2063,drugclip,probematch,100,20.0,0.2,0.13908205841446453
CHEMBL2063,drugclip,dtbind,100,11.0,0.11,0.13908205841446453
CHEMBL2063,dtiam,conplex,100,10.0,0.1,0.13908205841446453
CHEMBL2063,dtiam,nesso,100,25.0,0.25,0.13908205841446453
CHEMBL2063,dtiam,probematch,100,11.0,0.11,0.13908205841446453
CHEMBL2063,dtiam,dtbind,100,8.0,0.08,0.13908205841446453
CHEMBL2063,conplex,nesso,100,11.0,0.11,0.13908205841446453
CHEMBL2063,conplex,probematch,100,9.0,0.09,0.13908205841446453
CHEMBL2063,conplex,dtbind,100,22.0,0.22,0.13908205841446453
CHEMBL2063,nesso,probematch,100,18.0,0.18,0.13908205841446453
CHEMBL2063,nesso,dtbind,100,19.0,0.19,0.13908205841446453
CHEMBL2063,probematch,dtbind,100,27.0,0.27,0.13908205841446453
CHEMBL2085,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL2085,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2085,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2085,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2085,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2085,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2085,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2085,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2085,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2085,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2085,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2085,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2085,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2085,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2085,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,nesso,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2085,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2085,biomaster,drugclip,20,2.0,0.1,0.027816411682892908
CHEMBL2085,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL2085,biomaster,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL2085,biomaster,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2085,biomaster,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2085,biomaster,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2085,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL2085,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL2085,drugclip,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL2085,drugclip,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2085,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2085,dtiam,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL2085,dtiam,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL2085,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2085,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2085,conplex,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2085,conplex,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2085,conplex,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2085,nesso,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2085,nesso,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL2085,probematch,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2085,biomaster,drugclip,50,7.0,0.14,0.06954102920723226
CHEMBL2085,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL2085,biomaster,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL2085,biomaster,nesso,50,6.0,0.12,0.06954102920723226
CHEMBL2085,biomaster,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2085,biomaster,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL2085,drugclip,dtiam,50,5.0,0.1,0.06954102920723226
CHEMBL2085,drugclip,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL2085,drugclip,nesso,50,1.0,0.02,0.06954102920723226
CHEMBL2085,drugclip,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL2085,drugclip,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL2085,dtiam,conplex,50,1.0,0.02,0.06954102920723226
CHEMBL2085,dtiam,nesso,50,2.0,0.04,0.06954102920723226
CHEMBL2085,dtiam,probematch,50,0.0,0.0,0.06954102920723226
CHEMBL2085,dtiam,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL2085,conplex,nesso,50,2.0,0.04,0.06954102920723226
CHEMBL2085,conplex,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL2085,conplex,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL2085,nesso,probematch,50,8.0,0.16,0.06954102920723226
CHEMBL2085,nesso,dtbind,50,10.0,0.2,0.06954102920723226
CHEMBL2085,probematch,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL2085,biomaster,drugclip,100,13.0,0.13,0.13908205841446453
CHEMBL2085,biomaster,dtiam,100,13.0,0.13,0.13908205841446453
CHEMBL2085,biomaster,conplex,100,8.0,0.08,0.13908205841446453
CHEMBL2085,biomaster,nesso,100,17.0,0.17,0.13908205841446453
CHEMBL2085,biomaster,probematch,100,14.0,0.14,0.13908205841446453
CHEMBL2085,biomaster,dtbind,100,19.0,0.19,0.13908205841446453
CHEMBL2085,drugclip,dtiam,100,14.0,0.14,0.13908205841446453
CHEMBL2085,drugclip,conplex,100,13.0,0.13,0.13908205841446453
CHEMBL2085,drugclip,nesso,100,9.0,0.09,0.13908205841446453
CHEMBL2085,drugclip,probematch,100,12.0,0.12,0.13908205841446453
CHEMBL2085,drugclip,dtbind,100,10.0,0.1,0.13908205841446453
CHEMBL2085,dtiam,conplex,100,12.0,0.12,0.13908205841446453
CHEMBL2085,dtiam,nesso,100,8.0,0.08,0.13908205841446453
CHEMBL2085,dtiam,probematch,100,5.0,0.05,0.13908205841446453
CHEMBL2085,dtiam,dtbind,100,22.0,0.22,0.13908205841446453
CHEMBL2085,conplex,nesso,100,11.0,0.11,0.13908205841446453
CHEMBL2085,conplex,probematch,100,19.0,0.19,0.13908205841446453
CHEMBL2085,conplex,dtbind,100,10.0,0.1,0.13908205841446453
CHEMBL2085,nesso,probematch,100,26.0,0.26,0.13908205841446453
CHEMBL2085,nesso,dtbind,100,26.0,0.26,0.13908205841446453
CHEMBL2085,probematch,dtbind,100,17.0,0.17,0.13908205841446453
CHEMBL2185,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL2185,biomaster,dtiam,10,2.0,0.2,0.013908205841446454
CHEMBL2185,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2185,biomaster,nesso,10,3.0,0.3,0.013908205841446454
CHEMBL2185,biomaster,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2185,biomaster,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2185,drugclip,dtiam,10,1.0,0.1,0.013908205841446454
CHEMBL2185,drugclip,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL2185,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2185,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2185,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2185,dtiam,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL2185,dtiam,nesso,10,3.0,0.3,0.013908205841446454
CHEMBL2185,dtiam,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2185,dtiam,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL2185,conplex,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2185,conplex,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2185,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2185,nesso,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL2185,nesso,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL2185,probematch,dtbind,10,2.0,0.2,0.013908205841446454
CHEMBL2185,biomaster,drugclip,20,5.0,0.25,0.027816411682892908
CHEMBL2185,biomaster,dtiam,20,6.0,0.3,0.027816411682892908
CHEMBL2185,biomaster,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL2185,biomaster,nesso,20,11.0,0.55,0.027816411682892908
CHEMBL2185,biomaster,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2185,biomaster,dtbind,20,4.0,0.2,0.027816411682892908
CHEMBL2185,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL2185,drugclip,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL2185,drugclip,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL2185,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2185,drugclip,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2185,dtiam,conplex,20,3.0,0.15,0.027816411682892908
CHEMBL2185,dtiam,nesso,20,8.0,0.4,0.027816411682892908
CHEMBL2185,dtiam,probematch,20,3.0,0.15,0.027816411682892908
CHEMBL2185,dtiam,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2185,conplex,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2185,conplex,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2185,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2185,nesso,probematch,20,3.0,0.15,0.027816411682892908
CHEMBL2185,nesso,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2185,probematch,dtbind,20,3.0,0.15,0.027816411682892908
CHEMBL2185,biomaster,drugclip,50,16.0,0.32,0.06954102920723226
CHEMBL2185,biomaster,dtiam,50,13.0,0.26,0.06954102920723226
CHEMBL2185,biomaster,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL2185,biomaster,nesso,50,23.0,0.46,0.06954102920723226
CHEMBL2185,biomaster,probematch,50,15.0,0.3,0.06954102920723226
CHEMBL2185,biomaster,dtbind,50,14.0,0.28,0.06954102920723226
CHEMBL2185,drugclip,dtiam,50,9.0,0.18,0.06954102920723226
