model,target_id,requested_drugs,reused_scored_drugs,missing_scores,next_action
ProbeMatchDTI,CHEMBL331,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3310,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL332,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL333,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3338,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3357,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3378,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3385,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3390821,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3390822,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3391681,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL340,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3407319,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3407320,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3407325,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3425389,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3430865,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3437,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3439,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3474,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3475,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3514,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3522,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3535,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3551,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3553,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3559,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3559386,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3572,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3576,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3580482,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580483,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580485,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580486,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580487,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580488,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580489,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580490,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580491,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580492,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580493,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580494,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580496,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3580522,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3582,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3587,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3588735,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3594,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3596085,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3610,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3616355,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3618,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3623,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3629,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3631,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3632452,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3650,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3660,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3670,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3687,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3691,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3706,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3710485,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712850,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712852,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712853,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712854,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712856,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712857,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712859,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712860,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712862,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712863,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712864,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712869,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712870,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712878,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712879,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712880,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712881,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712885,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712886,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712888,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712894,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712895,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712898,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712900,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712901,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712903,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712912,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712913,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712914,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712915,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712916,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712919,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712920,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712927,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712928,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712931,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712932,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712934,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712938,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712949,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712953,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712954,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712955,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712956,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712957,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712961,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712964,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712965,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712972,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712975,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712987,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712988,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712995,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3712996,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713000,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713006,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713007,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713014,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713020,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713023,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713025,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713026,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713062,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713333,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713343,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713436,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713449,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713453,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713643,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713712,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713913,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3713941,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3714029,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3714157,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3714583,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3717,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3720,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3729,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3776,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3778,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3788,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3810,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3816,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3820,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3831181,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3831182,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3831291,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3833441,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3833481,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3856162,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3856163,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3864,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3869,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3884,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3890,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3896,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3901,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3902,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3905,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3913,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3921,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3922,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3923,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3935,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3955,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3956,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3961,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3972,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3973,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3979,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3983,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3988505,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3989381,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3989382,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3989383,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3989384,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL3991,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL3991501,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4005,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4016,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL402,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4036,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4040,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4051,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4068,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4073,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4081,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4093,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4096,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4116,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4128,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4142,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4163,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4179,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4183,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4187,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4191,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4223,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4225,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4235,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4245,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4247,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4266,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4282,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4295646,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4295685,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4295690,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4296,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4296022,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4302,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4303061,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4304,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4305,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4306,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4323,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4331,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4338,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4342,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4361,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4393,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4409,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4439,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4444,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4445,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4465,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4467,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4478,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4481,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4482,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4501,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4502,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4506,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4523230,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4523374,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4523377,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4523510,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4523581,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4523584,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4523586,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4523587,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4530,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4531,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4550,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4581,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4588,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4601,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4618,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4625,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4630,720,720,0,SCORES_PRESENT_FROM_FROZEN_VERSION
ProbeMatchDTI,CHEMBL4630876,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
ProbeMatchDTI,CHEMBL4630877,720,0,720,QUALIFY_SEQUENCE_FEATURES_THEN_SCORE
